PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
0.8744153759660253,-0.8171692435364198,-0.1105734988067019,-0.35966521604392837,0.5808176084675559,-0.14941092819693777,0.02068207444415401,-0.4394107494951739,-0.09377898436077983,0.3165073899863331,0.28675641458879175,0.3223983694487565,0.14382962761101173,-0.1501517788063679,-0.17824543145473432,0.09004071677619821,-0.21176618072490852,0.19407725094908868
0.7191546358494612,-0.06179889265412166,-0.16757460163980437,-0.5548471533554894,-0.5607374093758494,-0.054407488192453154,0.3583136866645324,-0.1277660279297074,-0.047921281921250364,0.017751778723735963,0.03715444790118222,0.23400792172417076,-0.05288055095191598,0.01485370915072544,-0.04248888455008432,0.047747815704599725,-0.056673145863725245,0.029104058764837445
1.0522373005415353,-1.2618294700993549,-0.3470248886423601,0.4921758892753413,0.6044922910685333,0.83377873903687,-0.4166456913165142,0.6078465256706017,-0.43604189537592675,-0.0727841790157649,0.3724459578416879,-0.0773718221464682,-0.3415469992138969,-0.33946582330516456,0.31011744980647427,-0.3542062438758891,0.49477098610465403,-0.26723596116157566
0.43178504991799865,-0.15483707646769138,1.047054867852007,0.8697177761847602,-0.8383139538127414,0.31265352456084833,-0.7294973545559059,0.12864957531700139,-0.28136400199968303,-0.50941218403188,-0.11548526968211771,0.26505357568523524,-0.3123440809543651,-0.21727983317894786,-0.1665300286126375,-0.0638244378061741,0.2127970857098006,0.2069260775275775
-0.6958795617188852,0.503766422999251,-0.09579287205209008,-0.165882267938449,0.5632003190453302,0.20862511316604637,-0.3762050234422422,-0.15679896403806978,0.005709202252459853,-0.15025371719837546,-0.05771300231104657,0.1494401568166874,0.06112020358629161,-0.045460597133105476,0.03526536190123737,-0.13824330881734065,-0.06465819419106918,0.15207999283686274
-0.6494630269775,0.3614330774295237,-0.1262964392918581,-0.01942466351465001,0.13731783738401757,0.018966370765565753,0.17554621842753737,-0.056955204672130354,0.4224895636273431,0.2482504288253007,-0.6233209730886162,-0.16087200975157478,0.14609507497793475,-0.5639317030337305,-0.2369050829539114,0.1237809416265933,-0.19004948536316865,-0.04498762600496445
0.9989825665330901,-1.0487945181307643,-0.4007142568967232,0.5576414465148504,-0.18276745534722938,0.28130561586347974,-0.553581250653133,-0.13944455015270996,-0.2839121819296954,0.3961653775195387,0.3153840253013067,-0.12461371652263722,-0.45736315990079374,-0.1955017988048242,-0.035194855109723526,0.40612841065675404,0.34924100825547844,-0.019152243754663734
-0.7186762950544943,0.5709899621208959,-0.1392978629635435,-0.014469345397242874,-0.012869278082727748,-0.06391105622216707,0.13010403992507136,-0.1241827528828812,-0.010328863374701125,0.010120359572193269,-0.007539853366029508,0.046868297911682164,-0.009887940260524725,-0.05937136218757784,-0.2079370325809981,0.12796197532007839,0.27726866136237727,-0.008838241098573745
0.7518740200406122,-0.19536218311831885,-0.09700710749399058,-0.6149685248570007,-0.03663617557040436,0.24695902742299194,0.03280233630796306,-0.2840667774575341,-0.01177088416213733,-0.13780427492231206,-0.004409798377779874,0.34992855815952933,0.09871849018002492,-0.024074067655561537,0.14970449100861158,-0.4961534843803392,0.11146028993107461,-0.19615291722592812
0.64512518491674,0.018583744154889534,-0.29750195538711494,0.5897403278061678,-0.19710457848520574,-0.7828844241310005,-0.07755234521847015,0.18081235613665406,-0.2508801647100607,-0.30284766847158395,0.23970590067891684,0.29062414845273904,-0.634214188827812,-0.6035680158470755,-0.0692301324286583,0.2692476706902716,0.04021136491844026,0.1687521879485918
-0.6317556193046908,-0.4204709546296363,-0.656288581148217,0.302052374152178,-0.8706827264357282,0.6683283406211237,-0.2620420830702029,-0.020570194733929285,-0.14835816927080725,0.05095728966362676,0.0860499171677229,0.06504383817884042,-0.5174760462574436,-0.11710168150693874,0.2593534258508575,-0.3543817292054349,-0.23548374770705183,-0.061652925468002044
-0.39252408835739544,0.07127688893521843,-0.03937232687240504,0.7101497219608786,0.20807210902135628,0.9049604761582716,0.31880113570155094,0.25173447089393536,-0.20641566460330807,0.2987157561447195,0.14099026573717424,-0.8923978106716337,0.1399942363266301,0.2933401269472218,0.019247661100798986,0.11953385699624584,0.29831055912795834,0.021771420961392486
0.7762920342688202,-0.9513421277983853,-0.4794539477339564,0.24302268077500772,0.10334135772084092,0.24790429178667825,-0.10149765327214957,0.589392733813686,-0.5864266984283724,-0.5397739720578639,0.20263192941743607,-0.28792509249594256,0.3535864407908215,0.17311260561266273,0.046208680548522944,0.11962061882370413,-0.042186076230929084,-0.1421776849130375
-0.724156459246292,0.5880869122178713,-0.1552405648943697,-0.141939595680412,0.26245684292152643,0.0263391017933269,-0.2635177606162241,0.03238597827145332,-0.04739975313425402,-0.09055609415033636,-0.03212042418524606,0.0515111693770811,-0.012093592441194775,-0.0239894730441013,0.03221369376721634,0.22385599853274463,0.025677520612015805,-0.10538225084973053
-0.9193299028132064,-0.9811906884459126,0.6211418899285828,-0.34709157089015386,-0.44061421536414164,-0.7014898383432476,-0.20073394168355763,0.08947921777453115,-0.3135105047251218,-0.0935076972966789,0.22394848039898888,-0.08539568144425977,0.08979759875965246,-0.09636908506988422,-0.3209570403959514,0.3166701914048609,0.12948019161654373,-0.06133197963119634
-0.7134385883327785,0.7139576047845342,-0.27586961521549913,-0.061036667128274116,-0.2554161477052474,-0.28351004152669945,0.041032784040561966,0.34142068487289495,-0.09033450984596171,0.07108665869283042,0.04722466687921384,-0.04773101236992681,-0.020346964665354645,-0.06666299329795307,-0.07682297203350137,0.15357675487761438,-0.037270079447953255,-0.057005378481978335
-0.5849250135679597,0.553459665322294,-0.07578048824867648,-0.1805196140206111,0.4501530632324045,0.11455929172317063,-0.17435375825334798,0.29052525070070967,0.013198361288923707,0.4753643082113051,0.103482607573365,0.20363322196820102,0.003792749503445985,-0.13746418356990014,0.06747137246592635,0.11661916826868547,-0.1283312131106412,-0.23890068390539093
-0.582631900257984,-0.9108856317981803,-0.6577541456942412,-0.3402749172376696,0.4170161613576533,-0.29193091545996713,-0.440140307056416,0.13721228536510524,1.05341712072494,-0.37294514389360534,-0.1847853862595329,-0.17982885055371844,0.32209666661864544,-0.3532736696258367,-0.061796022440308816,-0.29180137188376715,0.3031472229531157,0.23752490809686702
0.49794560959249795,0.16013143532011348,1.3509562716325831,-0.0019603441170762846,-0.38124275681513037,-0.3001211999834782,0.048325352391074064,0.30231736637599643,-0.08283266899082985,0.16021498983163868,0.04914592606358308,0.34822528855277657,0.12407549688731813,-0.1707614106685607,0.02076986289738188,-0.07922625841400871,-0.10792579034613914,0.16876622896583068
0.6375110146729893,0.7366862232436254,-0.08556323009621201,-0.02999399027387795,-0.3870995875839425,-0.3932653783686474,0.05077651384837966,0.30569824794718425,-0.12966006217763285,-0.2785641966178022,-0.024439624154191004,0.17115656359824166,0.07042153428049379,-0.10187531972412928,-0.09710828294054505,0.09356199949555002,0.10172283121486751,0.13997293026537158
0.9619367520106532,0.18504423405038878,-0.0009182349306961386,0.81526632653233,-0.1496347449734558,0.6502321590824036,-0.7823002775362359,-0.058254745014247,-0.0915850373807256,0.16351717532152177,0.06305211098828789,-0.4014089790502902,-0.5300968829019926,-0.09388068164427059,-0.13616156402158697,-0.1923737462514269,0.002855623652767361,0.15462105856001454
-0.57443289955129,0.47694867020413145,-0.010616367187654938,-0.061661295883882514,0.3649329745661669,0.1485513990043944,-0.061484861060510626,-0.1716615609255241,0.046618982931531085,0.30984965010203197,0.053095844562424256,-0.12592918232086195,-0.021279875249726674,-0.032917049147740164,-0.15339166921074415,0.009816399263426714,0.12505057893550495,-0.15111066917325675
