u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.1,8,relu,0.0,0.680998613037448,0.6380090497737556
64,tanh,0.1,8,linear,0.1,0.6879334257975035,0.6199095022624435
64,tanh,0.1,8,linear,0.05,0.6449375866851595,0.6561085972850679
64,tanh,0.1,8,linear,0.0,0.6685159500693482,0.6470588235294118
64,tanh,0.1,8,tanh,0.1,0.6504854368932039,0.6470588235294118
64,tanh,0.1,8,tanh,0.05,0.6546463245492372,0.6425339366515838
64,tanh,0.1,8,tanh,0.0,0.6615811373092927,0.6470588235294118
64,tanh,0.1,8,sigmoid,0.1,0.4576976421636616,0.7149321266968326
64,tanh,0.1,8,sigmoid,0.05,0.6047156726768377,0.6470588235294118
64,tanh,0.1,8,sigmoid,0.0,0.6255201109570042,0.6787330316742082
64,tanh,0.1,4,relu,0.1,0.22191400832177532,0.8552036199095022
64,tanh,0.1,4,relu,0.05,0.5936199722607489,0.6742081447963801
64,tanh,0.1,4,relu,0.0,0.636615811373093,0.6742081447963801
64,tanh,0.1,4,linear,0.1,0.6574202496532594,0.6334841628959276
64,tanh,0.1,4,linear,0.05,0.624133148404993,0.6425339366515838
64,tanh,0.1,4,linear,0.0,0.6699029126213593,0.6289592760180995
64,tanh,0.1,4,tanh,0.1,0.6726768377253814,0.6380090497737556
64,tanh,0.1,4,tanh,0.05,0.6560332871012483,0.669683257918552
64,tanh,0.1,4,tanh,0.0,0.651872399445215,0.6470588235294118
64,tanh,0.1,4,sigmoid,0.1,0.6671289875173371,0.6334841628959276
64,tanh,0.1,4,sigmoid,0.05,0.0,1.0
64,tanh,0.1,4,sigmoid,0.0,0.0,1.0
64,sigmoid,0.3,16,relu,0.1,1.0,0.0
64,sigmoid,0.3,16,relu,0.05,0.04854368932038835,1.0
64,sigmoid,0.3,16,relu,0.0,0.0,1.0
64,sigmoid,0.3,16,linear,0.1,0.40221914008321774,0.7737556561085973
64,sigmoid,0.3,16,linear,0.05,0.9112343966712899,0.23529411764705882
64,sigmoid,0.3,16,linear,0.0,0.9167822468793343,0.13122171945701358
64,sigmoid,0.3,16,tanh,0.1,0.9986130374479889,0.0
64,sigmoid,0.3,16,tanh,0.05,0.038834951456310676,0.9683257918552036
64,sigmoid,0.3,16,tanh,0.0,0.015256588072122053,0.9909502262443439
64,sigmoid,0.3,16,sigmoid,0.1,0.004160887656033287,1.0
64,sigmoid,0.3,16,sigmoid,0.05,0.15256588072122051,0.9683257918552036
64,sigmoid,0.3,16,sigmoid,0.0,0.11095700416088766,0.9592760180995475
64,sigmoid,0.3,8,relu,0.1,0.8599167822468793,0.2669683257918552
64,sigmoid,0.3,8,relu,0.05,0.6421636615811374,0.37104072398190047
64,sigmoid,0.3,8,relu,0.0,1.0,0.004524886877828055
64,sigmoid,0.3,8,linear,0.1,0.6074895977808599,0.39819004524886875
64,sigmoid,0.3,8,linear,0.05,0.37031900138696255,0.7692307692307693
64,sigmoid,0.3,8,linear,0.0,0.02912621359223301,0.995475113122172
64,sigmoid,0.3,8,tanh,0.1,0.9736477115117892,0.09954751131221719
64,sigmoid,0.3,8,tanh,0.05,0.9361997226074896,0.07239819004524888
64,sigmoid,0.3,8,tanh,0.0,1.0,0.0
64,sigmoid,0.3,8,sigmoid,0.1,0.0,1.0
64,sigmoid,0.3,8,sigmoid,0.05,0.7281553398058253,0.5158371040723982
64,sigmoid,0.3,8,sigmoid,0.0,0.44105409153952846,0.8280542986425339
64,sigmoid,0.3,4,relu,0.1,0.0,1.0
64,sigmoid,0.3,4,relu,0.05,1.0,0.0
64,sigmoid,0.3,4,relu,0.0,0.18030513176144244,0.9638009049773756
64,sigmoid,0.3,4,linear,0.1,0.03467406380027739,0.9592760180995475
64,sigmoid,0.3,4,linear,0.05,0.08321775312066575,0.9909502262443439
64,sigmoid,0.3,4,linear,0.0,0.9472954230235784,0.12669683257918551
64,sigmoid,0.3,4,tanh,0.1,0.43411927877947293,0.7782805429864253
64,sigmoid,0.3,4,tanh,0.05,0.14979195561719832,0.9095022624434389
64,sigmoid,0.3,4,tanh,0.0,0.20527045769764216,0.8461538461538461
64,sigmoid,0.3,4,sigmoid,0.1,0.23717059639389737,0.918552036199095
64,sigmoid,0.3,4,sigmoid,0.05,0.0,1.0
64,sigmoid,0.3,4,sigmoid,0.0,0.4091539528432732,0.8552036199095022
64,sigmoid,0.2,16,relu,0.1,0.9667128987517337,0.06334841628959276
64,sigmoid,0.2,16,relu,0.05,0.9153952843273232,0.2895927601809955
64,sigmoid,0.2,16,relu,0.0,0.3855755894590846,0.48868778280542985
64,sigmoid,0.2,16,linear,0.1,0.5866851595006934,0.6787330316742082
64,sigmoid,0.2,16,linear,0.05,0.9833564493758669,0.01809954751131222
64,sigmoid,0.2,16,linear,0.0,0.9986130374479889,0.01809954751131222
64,sigmoid,0.2,16,tanh,0.1,0.6588072122052705,0.4253393665158371
64,sigmoid,0.2,16,tanh,0.05,0.855755894590846,0.19909502262443438
64,sigmoid,0.2,16,tanh,0.0,0.9986130374479889,0.004524886877828055
64,sigmoid,0.2,16,sigmoid,0.1,0.006934812760055479,0.9909502262443439
64,sigmoid,0.2,16,sigmoid,0.05,0.0013869625520110957,1.0
64,sigmoid,0.2,16,sigmoid,0.0,0.9875173370319001,0.00904977375565611
64,sigmoid,0.2,8,relu,0.1,0.9611650485436893,0.13574660633484162
64,sigmoid,0.2,8,relu,0.05,0.7600554785020804,0.34841628959276016
64,sigmoid,0.2,8,relu,0.0,0.0,1.0
64,sigmoid,0.2,8,linear,0.1,0.37447988904299584,0.755656108597285
64,sigmoid,0.2,8,linear,0.05,0.40221914008321774,0.6153846153846154
64,sigmoid,0.2,8,linear,0.0,0.27461858529819694,0.9095022624434389
