u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,linear,0.1,16,sigmoid,0.05,0.6352288488210819,0.6515837104072398
64,linear,0.1,16,sigmoid,0.0,0.0,1.0
64,linear,0.1,8,relu,0.1,0.3120665742024965,0.7375565610859729
64,linear,0.1,8,relu,0.05,0.608876560332871,0.6923076923076923
64,linear,0.1,8,relu,0.0,0.6588072122052705,0.6199095022624435
64,linear,0.1,8,linear,0.1,0.6782246879334258,0.6380090497737556
64,linear,0.1,8,linear,0.05,0.6546463245492372,0.665158371040724
64,linear,0.1,8,linear,0.0,0.6407766990291263,0.6289592760180995
64,linear,0.1,8,tanh,0.1,0.6352288488210819,0.6244343891402715
64,linear,0.1,8,tanh,0.05,0.6629680998613038,0.6334841628959276
64,linear,0.1,8,tanh,0.0,0.665742024965326,0.6561085972850679
64,linear,0.1,8,sigmoid,0.1,0.5825242718446602,0.669683257918552
64,linear,0.1,8,sigmoid,0.05,0.0,1.0
64,linear,0.1,8,sigmoid,0.0,0.6130374479889042,0.6742081447963801
64,linear,0.1,4,relu,0.1,0.5339805825242718,0.7601809954751131
64,linear,0.1,4,relu,0.05,0.6199722607489597,0.6832579185520362
64,linear,0.1,4,relu,0.0,0.44937586685159503,0.7013574660633484
64,linear,0.1,4,linear,0.1,0.6546463245492372,0.6787330316742082
64,linear,0.1,4,linear,0.05,0.6962552011095701,0.6244343891402715
64,linear,0.1,4,linear,0.0,0.6685159500693482,0.6334841628959276
64,linear,0.1,4,tanh,0.1,0.6685159500693482,0.6425339366515838
64,linear,0.1,4,tanh,0.05,0.6560332871012483,0.6199095022624435
64,linear,0.1,4,tanh,0.0,0.6615811373092927,0.6199095022624435
64,linear,0.1,4,sigmoid,0.1,0.694868238557559,0.6244343891402715
64,linear,0.1,4,sigmoid,0.05,0.5173370319001387,0.6877828054298643
64,linear,0.1,4,sigmoid,0.0,0.5755894590846047,0.7285067873303167
64,tanh,0.3,16,relu,0.1,0.6130374479889042,0.7013574660633484
64,tanh,0.3,16,relu,0.05,0.7059639389736477,0.6244343891402715
64,tanh,0.3,16,relu,0.0,0.6338418862690708,0.6380090497737556
64,tanh,0.3,16,linear,0.1,0.6740638002773925,0.6380090497737556
64,tanh,0.3,16,linear,0.05,0.6463245492371706,0.6561085972850679
64,tanh,0.3,16,linear,0.0,0.6504854368932039,0.6515837104072398
64,tanh,0.3,16,tanh,0.1,0.6477115117891817,0.6334841628959276
64,tanh,0.3,16,tanh,0.05,0.6532593619972261,0.6515837104072398
64,tanh,0.3,16,tanh,0.0,0.6435506241331485,0.6561085972850679
