PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN.5,CONVIVEN.6,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO_BIN_0,GENERO_BIN_1,GENERO_BIN_2,ORIENTSEX.BN_1,ORIENTSEX.BN_2,ORIENTSEX.BN_3
1,1.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.625,2.5,1.484375,3.5714285714285716,4.0,0.24489795918367346,3.8,0.15999999999999998,5.0,1,0,0,1,0,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.5,3.0,0.75,3.7142857142857144,4.0,0.2040816326530612,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
1,0.0,16.0,1.0,2,2,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,1.5939612015018774,1.0,0.6557621532156123,4.0,4.0,0.0,4.2,0.15999999999999998,5.0,1,0,0,1,0,0
1,0.0,15.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.125,2.5,0.859375,3.0,4.0,1.7142857142857142,4.2,0.5599999999999999,2.0,0,1,0,1,0,0
1,1.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.15999999999999998,2.0,2.0,0.25,3.4285714285714284,3.0,0.24489795918367344,3.8,0.15999999999999998,5.0,1,0,0,1,0,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.8,0.15999999999999998,2.625,3.0,1.234375,3.5714285714285716,4.0,1.1020408163265307,3.4,1.8400000000000003,2.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.875,3.0,0.359375,3.7142857142857144,4.0,0.489795918367347,2.8,0.96,4.0,1,0,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.625,3.0,0.734375,3.857142857142857,4.0,0.12244897959183675,4.6,0.24000000000000005,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.625,3.0,1.234375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.6399999999999999,2.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.625,3.0,0.734375,3.2857142857142856,4.0,1.3469387755102038,4.8,0.15999999999999998,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.6,1.04,2.5,2.5,0.75,3.7142857142857144,4.0,0.489795918367347,4.2,2.56,1.0,0,1,0,1,0,0
1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.0,0.0,2.7061110264143338,2.824444105657334,0.9226575433006641,3.4285714285714284,4.0,0.5306122448979592,3.8,0.5599999999999999,1.0,0,1,0,1,0,0
1,0.0,14.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.0,0.8,2.375,2.5,0.984375,2.857142857142857,4.0,1.8367346938775508,4.4,0.24000000000000005,4.0,1,0,0,0,1,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.5,2.5,2.25,4.0,4.0,0.0,5.0,0.0,1.0,1,0,0,1,0,0
1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,1.875,2.0,0.609375,3.5714285714285716,4.0,0.5306122448979592,3.0,0.0,3.0,1,0,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,1.625,1.5,0.484375,2.2857142857142856,2.0,1.0612244897959184,3.0,0.0,2.0,0,1,0,0,1,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,1.0400000000000003,2.375,2.5,0.984375,3.5714285714285716,4.0,0.24489795918367344,5.0,0.0,1.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,0,3.4,0.64,2.5,2.5,1.25,2.5714285714285716,2.0,1.1020408163265307,2.6,1.04,3.0,1,0,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,3.4,0.24,2.875,3.0,0.359375,3.857142857142857,4.0,0.12244897959183675,3.0,2.0,3.0,1,0,0,1,0,0
1,0.0,14.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,3.0,3.5,1.25,3.4285714285714284,3.0,0.24489795918367344,2.2,2.56,5.0,1,0,0,1,0,0
2,1.0,16.0,1.0,2,0,1.0,0.0,1.0,0.0,0.0,0,3.6,0.64,3.375,3.5,0.484375,2.7142857142857144,4.0,2.204081632653061,3.4,2.64,2.0,1,0,0,1,0,0
2,1.0,16.0,0.0,2,0,1.0,0.0,0.0,0.0,1.0,0,4.0,0.0,2.5,2.5,1.75,2.142857142857143,1.0,1.8367346938775508,2.2,2.56,1.0,1,0,0,1,0,0
1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,4.0,0.0,2.25,2.0,0.4375,4.0,4.0,0.0,1.0,0.0,1.0,0,1,0,1,0,0
1,0.0,15.0,1.0,4,4,1.0,1.0,1.0,0.0,1.0,0,3.2,0.15999999999999998,2.25,2.0,0.6875,3.0,3.0,0.0,4.0,0.0,4.0,1,0,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,3.0,3.0,0.5,3.4285714285714284,3.0,0.24489795918367346,4.0,0.4,4.0,1,0,0,1,0,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.25,2.5,0.6875,3.1849729613580204,4.0,1.263915484456722,3.4,0.24,1.0,0,1,0,0,1,0
1,0.0,15.0,1.0,2,3,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.625,3.0,0.234375,3.7142857142857144,4.0,0.2040816326530612,1.6,1.44,3.0,1,0,0,1,0,0
1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.625,2.5,0.484375,3.0,3.0,0.0,2.8,0.5599999999999999,2.0,1,0,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.8,0.96,2.5,2.0,1.0,3.4285714285714284,4.0,0.5306122448979592,4.4,0.6399999999999999,1.0,1,0,0,1,0,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.8,0.96,2.0,1.0,1.75,4.0,4.0,0.0,5.0,0.0,1.0,0,1,0,0,1,0
2,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.4,1.04,2.375,2.0,1.984375,2.5714285714285716,3.0,1.959183673469388,2.6,1.04,5.0,0,1,0,0,1,0
2,0.0,15.0,1.0,2,2,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.875,3.0,0.859375,3.7142857142857144,4.0,0.20408163265306123,5.0,0.0,2.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.375,2.5,0.984375,3.2857142857142856,4.0,0.7755102040816327,4.0,0.4,2.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.25,2.0,1.6875,2.857142857142857,3.0,1.2653061224489797,5.0,0.0,2.0,0,1,0,0,1,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.0,1.2,2.75,3.0,0.6875,3.5714285714285716,4.0,0.5306122448979593,3.2,0.15999999999999998,3.0,1,0,0,0,1,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,1.04,2.75,2.5,0.6875,3.5714285714285716,4.0,0.5306122448979592,4.0,0.8,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.25,2.0,1.6875,4.0,4.0,0.0,4.2,0.5599999999999999,2.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.96,2.625,2.5,0.984375,3.2857142857142856,4.0,1.3469387755102038,3.2,0.15999999999999998,3.0,0,1,0,0,0,1
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.64,2.875,3.0,0.609375,3.4285714285714284,3.0,0.24489795918367344,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.375,2.0,1.234375,4.0,4.0,0.0,3.8,0.15999999999999998,1.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.625,2.0,0.734375,2.4285714285714284,2.0,1.9591836734693877,3.6,0.64,1.0,0,1,0,1,0,0
2,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.963,3.0,0.5095829999999999,3.7142857142857144,4.0,0.20408163265306123,3.8,0.5599999999999999,2.0,1,0,0,1,0,0
1,0.0,16.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,1.75,1.0,1.1875,1.8571428571428572,1.0,1.836734693877551,1.0,0.0,1.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.6,1.04,2.25,2.0,0.9375,3.7564015327865916,4.0,0.15455863065980088,5.0,0.0,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,1.875,2.0,0.359375,4.0,4.0,0.0,4.0,0.8,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.5,3.0,1.0,2.857142857142857,3.0,0.9795918367346939,4.4,0.24000000000000005,2.0,0,1,0,0,1,0
1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.5,3.0,0.5,4.0,4.0,0.0,3.4,0.64,2.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,2,0.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.5,3.0,0.75,3.7142857142857144,4.0,0.2040816326530612,3.6572001001753067,1.8988474859805056,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,1,0,1.0,0.0,0.0,0.0,1.0,0,3.4,0.24,2.3991018454906787,2.4144439655172416,0.13419682913819664,3.261904393338928,3.344008006004503,0.1709657741508746,4.8,0.15999999999999998,5.0,1,0,0,1,0,0
2,1.0,15.0,1.0,0,1,0.0,0.0,1.0,0.0,1.0,0,3.2,0.5599999999999999,2.375,2.0,0.734375,3.7142857142857144,4.0,0.20408163265306126,4.0,0.4,4.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.0,2.0,0.25,3.7142857142857144,4.0,0.2040816326530612,2.2,2.16,4.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.75,3.0,0.4375,3.7142857142857144,4.0,0.489795918367347,3.6,0.24,2.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.875,3.5,1.609375,3.428607107178536,4.0,0.5305816708725025,5.0,0.0,1.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0,3.0,0.4,2.25,2.5,1.1875,3.5714285714285716,4.0,0.24489795918367344,4.8,0.15999999999999998,2.0,0,1,0,1,0,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,4.0,0.0,2.25,2.0,1.4375,3.9596343430722354,4.0,0.00977631755526004,2.6,3.8400000000000007,1.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.4,1.04,2.875,3.0,0.859375,2.2857142857142856,2.0,1.6326530612244898,4.0,1.2,4.0,1,0,0,0,1,0
1,0.0,15.0,0.0,4,3,1.0,0.0,0.0,0.0,1.0,0,4.0,0.0,2.0,2.0,0.0,3.142857142857143,3.0,0.4081632653061224,3.6,0.24,2.0,1,0,0,1,0,0
1,0.0,17.0,1.0,3,2,1.0,1.0,0.0,0.0,0.0,0,4.0,0.0,2.5,2.5,0.25,2.64326878333393,3.0,1.1945842370964788,3.6,0.64,1.0,1,0,0,1,0,0
1,0.0,15.0,1.0,4,3,1.0,1.0,1.0,1.0,1.0,0,2.0,0.8,2.375,2.0,0.734375,1.4285714285714286,1.0,0.5306122448979592,4.6,0.24000000000000005,1.0,0,1,0,0,1,0
1,0.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.8,0.15999999999999998,1.625,1.0,1.234375,3.2857142857142856,4.0,0.7755102040816327,5.0,0.0,5.0,1,0,0,1,0,0
1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,1.8,0.56,2.25,2.0,0.4375,2.2857142857142856,1.0,2.2040816326530615,4.6,0.6399999999999999,1.0,0,1,0,0,1,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,1,2.2,0.15999999999999998,2.875,3.0,1.109375,3.7142857142857144,4.0,0.489795918367347,1.4,0.24,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.875,3.0,0.609375,3.4285714285714284,4.0,1.1020408163265307,4.0,0.0,4.0,1,0,0,1,0,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.875,3.0,0.609375,3.2857142857142856,3.0,0.489795918367347,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.5,2.5,0.75,3.857142857142857,4.0,0.12244897959183675,4.4,0.24000000000000005,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.5,3.0,1.5,4.0,4.0,0.0,5.0,0.0,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.3906218655967906,0.6478543051421063,1.875,2.0,0.609375,2.7142857142857144,3.0,0.20408163265306126,3.8,0.15999999999999998,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,1,1.4,0.24,2.75,3.0,0.9375,2.857142857142857,3.0,0.6938775510204082,4.2,0.15999999999999998,5.0,1,0,0,0,1,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.125,2.0,0.609375,3.7142857142857144,4.0,0.489795918367347,4.6,0.24000000000000005,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,1,3.8,0.15999999999999998,2.625,2.5,1.484375,4.0,4.0,0.0,4.0,1.2,1.0,0,1,0,0,1,0
1,0.0,16.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,0.64,3.0,3.0,0.5,3.4285714285714284,4.0,0.5306122448979592,3.0,0.8,1.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.6,1.8400000000000003,2.5,2.5,0.25,4.0,4.0,0.0,4.2,1.3599999999999999,3.0,1,0,0,1,0,0
1,0.0,15.0,1.0,3,3,1.0,1.0,0.0,0.0,0.0,0,4.0,0.0,1.875,2.0,0.609375,2.4285714285714284,2.0,0.8163265306122449,4.2,0.15999999999999998,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.0,2.0,0.5,3.4285714285714284,3.0,0.24489795918367344,4.2,0.15999999999999998,2.0,0,1,0,1,0,0
1,0.0,15.0,0.0,3,2,1.0,0.0,0.0,0.0,0.0,0,4.0,0.0,2.375,2.0,0.734375,3.4285714285714284,4.0,0.816326530612245,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.75,3.0,0.9375,3.4285714285714284,4.0,0.816326530612245,3.6,0.24,1.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.8,2.5,2.5,0.75,3.5714285714285716,4.0,0.24489795918367346,5.0,0.0,1.0,1,0,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.25,2.0,0.4375,3.2857142857142856,3.0,0.48979591836734704,4.4,0.24000000000000005,2.0,1,0,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.5,2.5,1.75,3.4285714285714284,4.0,0.5306122448979592,3.6,0.64,2.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.6,0.64,2.875,3.0,0.109375,3.857142857142857,4.0,0.12244897959183675,4.4,0.6399999999999999,2.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,3.25,3.5,0.6875,3.2857142857142856,3.0,0.489795918367347,4.8,0.15999999999999998,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,1.875,2.0,0.609375,3.4285714285714284,4.0,0.816326530612245,4.0,0.8,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.64,2.0,1.0,1.75,4.0,4.0,0.0,5.0,0.0,1.0,1,0,0,1,0,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,1.875,2.0,0.609375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.24000000000000005,1.0,1,0,0,0,1,0
1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,0.15999999999999998,3.0,3.0,0.0,3.142857142857143,3.0,0.6938775510204082,3.0,0.0,2.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.2,2.16,2.5,2.5,1.25,3.4285714285714284,3.0,0.24489795918367346,3.6,0.24,2.0,1,0,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.2,0.15999999999999998,2.375,2.0,0.234375,3.142857142857143,3.0,0.6938775510204082,4.0,0.0,3.0,1,0,0,1,0,0
1,0.0,15.0,0.0,3,3,0.0,1.0,0.0,0.0,0.0,0,2.6,1.04,2.5,2.5,0.75,3.0,4.0,1.7142857142857142,4.0,0.4,2.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.625,3.0,0.734375,2.7142857142857144,3.0,0.2040816326530612,3.4,0.64,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.375,2.0,0.734375,3.7142857142857144,4.0,0.489795918367347,4.6,0.24000000000000005,2.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,0.0,0.0,1.0,1.0,0.0,0,2.6,0.64,2.125,2.0,0.359375,3.142857142857143,4.0,1.2653061224489797,4.0,0.4,3.0,1,0,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,0.24,2.75,3.0,0.9375,2.142857142857143,1.0,1.8367346938775508,1.6,1.44,2.0,1,0,0,1,0,0
2,1.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,1.875,2.0,0.359375,2.2857142857142856,1.0,2.2040816326530615,1.0,0.0,5.0,1,0,0,1,0,0
1,0.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,1.4,0.24,2.5,2.5,1.25,2.5714285714285716,3.0,1.1020408163265307,4.6,0.6399999999999999,1.0,0,0,1,0,1,0
1,0.0,14.0,1.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.0394309957574244,0.4062192137056881,2.5,2.5,0.75,3.5714285714285716,4.0,0.24489795918367344,4.2,0.5599999999999999,3.0,0,1,0,1,0,0
2,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,1.6,0.24,2.25,2.0,0.6875,3.142857142857143,4.0,0.9795918367346939,3.4,1.04,2.0,0,1,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,1.0,1.0,1.0,0,3.0,0.4,2.125,2.0,0.609375,3.7142857142857144,4.0,0.20408163265306123,4.2,0.5599999999999999,2.0,0,1,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.875,3.0,1.109375,4.0,4.0,0.0,3.6,2.2399999999999998,2.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.625,2.5,0.984375,3.7142857142857144,4.0,0.489795918367347,4.2,0.15999999999999998,2.0,1,0,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,1.04,2.75,2.5,0.6875,3.7142857142857144,4.0,0.489795918367347,4.6,0.24,4.0,1,0,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,2.6,0.24,2.0,2.0,1.0,4.0,4.0,0.0,4.0,2.4,4.0,1,0,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.2,2.16,2.875,3.0,1.109375,3.5714285714285716,4.0,1.1020408163265307,4.4,0.6399999999999999,3.0,0,1,0,1,0,0
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.125,2.0,0.359375,2.5714285714285716,3.0,1.959183673469388,3.8,0.5599999999999999,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.375,2.5,0.484375,3.857142857142857,4.0,0.12244897959183675,4.4,0.6399999999999999,5.0,1,0,0,1,0,0
1,0.0,15.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,2.0,1.2,2.625,2.5,1.484375,3.857142857142857,4.0,0.12244897959183675,3.2,0.5599999999999999,1.0,0,1,0,0,0,1
1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,3.2,0.15999999999999998,2.0,2.0,1.0,3.4285714285714284,4.0,0.5306122448979593,2.8,0.5599999999999999,3.0,1,0,0,1,0,0
1,0.0,14.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,1,3.0,0.4,2.75,3.0,1.6875,3.7142857142857144,4.0,0.489795918367347,4.0,1.2,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,0.0,1.0,0.0,1.0,1,2.8,0.5599999999999999,2.25,2.0,0.9375,3.4285714285714284,4.0,0.816326530612245,3.8,0.96,4.0,1,0,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,1.875,2.0,0.859375,3.857142857142857,4.0,0.12244897959183675,4.0,0.8,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.125,2.0,1.109375,4.0,4.0,0.0,4.4,0.24000000000000005,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.8,0.15999999999999998,2.25,2.0,1.4375,3.857142857142857,4.0,0.12244897959183675,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.15999999999999998,2.5,2.0,0.5,3.4285714285714284,4.0,0.5306122448979592,4.4,0.24000000000000005,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0,2.9520482533299823,0.4091974800348222,2.375,2.5,1.484375,3.7142857142857144,4.0,0.2040816326530612,4.413563563563564,0.2298850301753205,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.25,2.5,0.6875,3.857142857142857,4.0,0.12244897959183675,4.4,0.24000000000000005,4.0,1,0,0,1,0,0
1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.0,2.0,0.5,3.857142857142857,4.0,0.12244897959183675,5.0,0.0,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.8,0.15999999999999998,1.625,2.0,0.234375,4.0,4.0,0.0,4.4,0.6399999999999999,5.0,1,0,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.375,2.5,1.484375,3.2857142857142856,3.0,0.2040816326530612,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,0.15999999999999998,2.375,2.5,0.484375,3.4285714285714284,3.0,0.24489795918367344,4.6,0.24000000000000005,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.15999999999999998,2.25,2.0,1.6875,2.7142857142857144,2.0,1.3469387755102038,5.0,0.0,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.15999999999999998,2.125,2.0,0.359375,3.2857142857142856,4.0,0.7755102040816327,4.0,0.0,2.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.0,2.0,0.5,3.0,3.0,0.8571428571428571,4.4,0.6399999999999999,1.0,0,0,1,0,1,0
1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.8,2.5,2.5,0.25,3.7142857142857144,4.0,0.2040816326530612,4.0,0.8,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,1,3.4,0.24,2.0,2.0,1.0,3.857142857142857,4.0,0.12244897959183675,5.0,0.0,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.5,2.5,0.75,4.0,4.0,0.0,5.0,0.0,1.0,0,1,0,1,0,0
1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,1.0,1.0,0,3.8,0.15999999999999998,1.875,2.0,0.609375,3.2857142857142856,4.0,0.7755102040816327,5.0,0.0,5.0,1,0,0,1,0,0
