outcome,component,component_number,feature,loading,abs_loading,explained_variance_ratio_component,explained_variance_percent_component,cumulative_variance_percent_at_component
perpetration,PC17,17,MORAL.MEAN,-0.07678437457623111,0.07678437457623111,0.016626057151770762,1.6626057151770763,93.64666631882199
perpetration,PC17,17,IMPULS.MEAN,-0.057749588495709055,0.057749588495709055,0.016626057151770762,1.6626057151770763,93.64666631882199
perpetration,PC17,17,MORAL.VAR,0.05228786067786733,0.05228786067786733,0.016626057151770762,1.6626057151770763,93.64666631882199
perpetration,PC17,17,APOYO.MEDIAN,-0.04548098261117857,0.04548098261117857,0.016626057151770762,1.6626057151770763,93.64666631882199
perpetration,PC17,17,IMPULS.VAR,-0.0271588563147592,0.0271588563147592,0.016626057151770762,1.6626057151770763,93.64666631882199
perpetration,PC18,18,APOYO.VAR,0.09942131481194236,0.09942131481194236,0.01398559337084129,1.398559337084129,95.04522565590612
perpetration,PC18,18,IMPULS.VAR,-0.0802059657278245,0.0802059657278245,0.01398559337084129,1.398559337084129,95.04522565590612
perpetration,PC18,18,IMPULS.MEDIAN,0.0664732945757151,0.0664732945757151,0.01398559337084129,1.398559337084129,95.04522565590612
perpetration,PC18,18,AUTOEFIC.VAR,-0.0662581323350107,0.0662581323350107,0.01398559337084129,1.398559337084129,95.04522565590612
perpetration,PC18,18,APOYO.MEDIAN,0.06462433820305036,0.06462433820305036,0.01398559337084129,1.398559337084129,95.04522565590612
perpetration,PC18,18,AUTOEFIC.MEAN,0.06430015005036487,0.06430015005036487,0.01398559337084129,1.398559337084129,95.04522565590612
perpetration,PC18,18,IMPULS.MEAN,0.03122178933322741,0.03122178933322741,0.01398559337084129,1.398559337084129,95.04522565590612
perpetration,PC18,18,MORAL.VAR,-0.02096927566868713,0.02096927566868713,0.01398559337084129,1.398559337084129,95.04522565590612
perpetration,PC19,19,IMPULS.VAR,0.1360572857920772,0.1360572857920772,0.013404569690904823,1.3404569690904822,96.3856826249966
perpetration,PC19,19,AUTOEFIC.MEAN,0.07478599826062915,0.07478599826062915,0.013404569690904823,1.3404569690904822,96.3856826249966
perpetration,PC19,19,IMPULS.MEDIAN,0.060111759305029544,0.060111759305029544,0.013404569690904823,1.3404569690904822,96.3856826249966
perpetration,PC19,19,AUTOEFIC.VAR,-0.04837821181913257,0.04837821181913257,0.013404569690904823,1.3404569690904822,96.3856826249966
perpetration,PC19,19,IMPULS.MEAN,0.046386511493488165,0.046386511493488165,0.013404569690904823,1.3404569690904822,96.3856826249966
perpetration,PC19,19,APOYO.MEDIAN,-0.025368477090926284,0.025368477090926284,0.013404569690904823,1.3404569690904822,96.3856826249966
perpetration,PC19,19,ABUSOSUBS2,0.022082605173180184,0.022082605173180184,0.013404569690904823,1.3404569690904822,96.3856826249966
perpetration,PC19,19,CONVIVEN.4,0.010765515935783414,0.010765515935783414,0.013404569690904823,1.3404569690904822,96.3856826249966
perpetration,PC20,20,ABUSOSUBS2,0.12334866205077614,0.12334866205077614,0.00978984106513017,0.9789841065130169,97.36466673150962
perpetration,PC20,20,ABUSOSUBS1,-0.09022539316066283,0.09022539316066283,0.00978984106513017,0.9789841065130169,97.36466673150962
perpetration,PC20,20,AUTOEFIC.VAR,0.023771878097279063,0.023771878097279063,0.00978984106513017,0.9789841065130169,97.36466673150962
perpetration,PC20,20,IMPULS.VAR,-0.01211393013045747,0.01211393013045747,0.00978984106513017,0.9789841065130169,97.36466673150962
perpetration,PC20,20,PAÍS,0.011340116669370305,0.011340116669370305,0.00978984106513017,0.9789841065130169,97.36466673150962
perpetration,PC20,20,ETNIA.BN,-0.009514409188871791,0.009514409188871791,0.00978984106513017,0.9789841065130169,97.36466673150962
perpetration,PC20,20,AUTOEFIC.MEAN,0.00908874599445912,0.00908874599445912,0.00978984106513017,0.9789841065130169,97.36466673150962
perpetration,PC20,20,CONVIVEN.4,0.008229885785764704,0.008229885785764704,0.00978984106513017,0.9789841065130169,97.36466673150962
perpetration,PC21,21,CONVIVEN.4,0.14104720854636804,0.14104720854636804,0.009250447119773056,0.9250447119773056,98.28971144348692
perpetration,PC21,21,CONVIVEN.3,-0.03335389324257335,0.03335389324257335,0.009250447119773056,0.9250447119773056,98.28971144348692
