threshold,accuracy,balanced_accuracy,precision_ppv,recall_sensitivity,specificity,npv,f1_positive,TP,FP,TN,FN,support,distance_to_results
0.418,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.419,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.42,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.421,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.422,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.423,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.424,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.425,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.426,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.427,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.428,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.429,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.43,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.431,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.432,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.433,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.434,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.435,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.436,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.437,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.438,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.439,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.44,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.441,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.442,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.443,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.444,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.445,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.446,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.447,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.448,0.18895966029723993,0.5,0.18895966029723993,1.0,0.0,0.0,0.31785714285714284,178,764,0,0,942,0.5712072792630758
0.449,0.18789808917197454,0.49719101123595505,0.18809776833156217,0.9943820224719101,0.0,0.0,0.3163538873994638,177,764,0,1,942,0.5710541072243187
0.45,0.1910828025477707,0.4991543620212954,0.1886993603411514,0.9943820224719101,0.003926701570680628,0.75,0.3172043010752688,177,761,3,1,942,0.5631843403734116
0.451,0.1921443736730361,0.49980881228307544,0.18890074706510138,0.9943820224719101,0.005235602094240838,0.8,0.31748878923766816,177,760,4,1,942,0.5605741343642123
0.452,0.1942675159235669,0.5011177128066356,0.1893048128342246,0.9943820224719101,0.007853403141361256,0.8571428571428571,0.31805929919137466,177,758,6,1,942,0.5553732980841453
0.453,0.19532908704883228,0.5017721630684158,0.18950749464668093,0.9943820224719101,0.009162303664921465,0.875,0.3183453237410072,177,757,7,1,942,0.5527826682627188
0.454,0.19957537154989385,0.5043899641155362,0.19032258064516128,0.9943820224719101,0.014397905759162303,0.9166666666666666,0.3194945848375451,177,753,11,1,942,0.5424854097758343
0.455,0.20169851380042464,0.5056988646390964,0.19073275862068967,0.9943820224719101,0.017015706806282723,0.9285714285714286,0.32007233273056057,177,751,13,1,942,0.5373759402837717
0.456,0.20382165605095542,0.5070077651626567,0.19114470842332612,0.9943820224719101,0.01963350785340314,0.9375,0.32065217391304346,177,749,15,1,942,0.5322925798378003
0.457,0.2070063694267516,0.5089711159479969,0.19176598049837487,0.9943820224719101,0.02356020942408377,0.9473684210526315,0.3215258855585831,177,746,18,1,942,0.5247164979126039
0.458,0.21125265392781317,0.5115889169951173,0.1926006528835691,0.9943820224719101,0.028795811518324606,0.9565217391304348,0.3226982680036463,177,742,22,1,942,0.5147064555407284
0.459,0.21549893842887474,0.512052179539973,0.1927710843373494,0.9887640449438202,0.03534031413612566,0.9310344827586207,0.3226397800183318,176,737,27,2,942,0.5021050253957061
0.46,0.21762208067940553,0.5133610800635331,0.19319429198682767,0.9887640449438202,0.03795811518324607,0.9354838709677419,0.32323232323232326,176,735,29,2,942,0.4971921795373451
0.461,0.2218683651804671,0.5138243426083887,0.19337016574585636,0.9831460674157303,0.04450261780104712,0.918918918918919,0.3231763619575254,175,730,34,3,942,0.48482860727526367
0.462,0.22611464968152867,0.5164421436555091,0.19422863485016648,0.9831460674157303,0.049738219895287955,0.926829268292683,0.3243744207599629,175,726,38,3,942,0.4751872693551671
0.463,0.23036093418259024,0.5169054062003647,0.19441340782122904,0.9775280898876404,0.056282722513089,0.9148936170212766,0.32432432432432434,174,721,43,4,942,0.4631145265679941
0.464,0.23036093418259024,0.5125963291958351,0.19304152637485972,0.9662921348314607,0.058900523560209424,0.8823529411764706,0.32179607109448083,172,719,45,6,942,0.45827490346647415
0.465,0.2346072186836518,0.5130595917406906,0.19322033898305085,0.9606741573033708,0.06544502617801047,0.8771929824561403,0.3217309501411101,171,714,50,7,942,0.4465447531717499
0.466,0.23991507430997877,0.5163318430495911,0.1943181818181818,0.9606741573033708,0.07198952879581152,0.8870967741935484,0.32325141776937616,171,709,55,7,942,0.434908589496151
0.467,0.24416135881104034,0.5189496440967116,0.1952054794520548,0.9606741573033708,0.07722513089005235,0.8939393939393939,0.32447817836812143,171,705,59,7,942,0.425717221511939
0.468,0.2484076433121019,0.521567445143832,0.19610091743119265,0.9606741573033708,0.0824607329842932,0.9,0.32571428571428573,171,701,63,7,942,0.41663037603625686
0.469,0.2526539278131635,0.5220307076886875,0.19630484988452657,0.9550561797752809,0.08900523560209424,0.8947368421052632,0.32567049808429116,170,696,68,8,942,0.4054293382668276
0.47,0.262208067940552,0.5257662215424437,0.1976608187134503,0.949438202247191,0.10209424083769633,0.896551724137931,0.32720232333010646,169,686,78,9,942,0.38346638585797743
0.471,0.2791932059447983,0.5362374257309254,0.20143027413587605,0.949438202247191,0.12303664921465969,0.912621359223301,0.33235004916420846,169,670,94,9,942,0.349535291195619
0.472,0.28662420382165604,0.5365095005588564,0.20169082125603865,0.9382022471910112,0.13481675392670156,0.9035087719298246,0.3320079522862823,167,661,103,11,942,0.33118799243486585
0.473,0.2940552016985138,0.5367815753867875,0.20195838433292534,0.9269662921348315,0.14659685863874344,0.896,0.3316582914572864,165,652,112,13,942,0.3134801183931857
0.474,0.30042462845010615,0.5385537384552033,0.2027194066749073,0.9213483146067416,0.15575916230366493,0.8947368421052632,0.3323201621073962,164,645,119,14,942,0.3000056011921553
0.475,0.31104033970276007,0.5407891640684747,0.2037735849056604,0.9101123595505618,0.17146596858638743,0.891156462585034,0.3329907502569373,162,633,131,16,942,0.27773355625281043
0.476,0.3248407643312102,0.5471424789693511,0.2064102564102564,0.9044943820224719,0.18979057591623036,0.8950617283950617,0.33611691022964507,161,619,145,17,942,0.2524781759093086
0.477,0.3365180467091295,0.5521868933466675,0.20860495436766624,0.898876404494382,0.2054973821989529,0.8971428571428571,0.3386243386243386,160,607,157,18,942,0.23182596236580252
0.478,0.34182590233545646,0.5511500676510382,0.20844327176781002,0.8876404494382022,0.21465968586387435,0.8913043478260869,0.33760683760683763,158,600,164,20,942,0.2207438477414916
0.479,0.3535031847133758,0.5583490205306194,0.21151271753681392,0.8876404494382022,0.22905759162303665,0.8974358974358975,0.34162162162162163,158,589,175,20,942,0.20267367024700356
0.48,0.3641188959660297,0.5648935231484205,0.21438263229308005,0.8876404494382022,0.24214659685863874,0.9024390243902439,0.3453551912568306,158,579,185,20,942,0.18693581985095256
0.481,0.37048832271762205,0.5688202247191011,0.2161422708618331,0.8876404494382022,0.25,0.9052132701421801,0.34763476347634764,158,573,191,20,942,0.17780869219960763
0.482,0.38110403397027603,0.5732101888346374,0.21835883171070933,0.8820224719101124,0.2643979057591623,0.905829596412556,0.3500557413600892,157,562,202,21,942,0.1619456950061457
0.483,0.3885350318471338,0.577791340667098,0.2205056179775281,0.8820224719101124,0.27356020942408377,0.908695652173913,0.35280898876404493,157,555,209,21,942,0.15205919505344506
0.484,0.4002123142250531,0.5806812165421495,0.2223816355810617,0.8707865168539326,0.2905759162303665,0.9061224489795918,0.35428571428571426,155,542,222,23,942,0.13505969368508186
0.485,0.4140127388535032,0.5827254544384963,0.22418879056047197,0.8539325842696629,0.31151832460732987,0.9015151515151515,0.35514018691588783,152,526,238,26,942,0.11591799125239227
0.486,0.4267515923566879,0.5884243190775929,0.22740963855421686,0.848314606741573,0.3285340314136126,0.9028776978417267,0.3586698337292161,151,513,251,27,942,0.10092732147328246
0.487,0.4394904458598726,0.596277722218954,0.23159509202453987,0.848314606741573,0.34424083769633507,0.906896551724138,0.363855421686747,151,501,263,27,942,0.08759776550976507
0.488,0.45329087048832273,0.6047855756220955,0.23630672926447574,0.848314606741573,0.3612565445026178,0.9108910891089109,0.36964504283965727,151,488,276,27,942,0.07423763463010934
0.489,0.46178343949044587,0.6057121007118066,0.23763955342902712,0.8370786516853933,0.3743455497382199,0.9079365079365079,0.3701863354037267,149,478,286,29,942,0.06540047792292059
0.49,0.47770700636942676,0.6155288546385081,0.2434640522875817,0.8370786516853933,0.39397905759162305,0.9121212121212121,0.37721518987341773,149,463,301,29,942,0.0521882845541135
0.491,0.4883227176220807,0.6220733572563092,0.24750830564784054,0.8370786516853933,0.40706806282722513,0.9147058823529411,0.382051282051282,149,453,311,29,942,0.04421897711197796
0.492,0.5010615711252654,0.6256176833931408,0.2508532423208191,0.8258426966292135,0.42539267015706805,0.9129213483146067,0.38481675392670156,147,439,325,31,942,0.03467674097059457
0.493,0.5095541401273885,0.6308532854873816,0.25432525951557095,0.8258426966292135,0.43586387434554974,0.9148351648351648,0.3888888888888889,147,431,333,31,942,0.029434145208679024
0.494,0.5148619957537155,0.6319709982940173,0.25569176882662,0.8202247191011236,0.443717277486911,0.9137466307277629,0.38985313751668893,146,425,339,32,942,0.026058566467817856
0.495,0.5254777070063694,0.6385155009118184,0.26024955436720143,0.8202247191011236,0.4568062827225131,0.916010498687664,0.395128552097429,146,415,349,32,942,0.02045626642826484
0.496,0.5339702760084926,0.6437511030060592,0.2640144665461121,0.8202247191011236,0.46727748691099474,0.9177377892030848,0.399452804377565,146,407,357,32,942,0.01646715441950134
0.497,0.5520169851380042,0.654876757456321,0.27238805970149255,0.8202247191011236,0.4895287958115183,0.9211822660098522,0.40896358543417366,146,390,374,32,942,0.009455007058843456
0.498,0.5626326963906582,0.6592667215718572,0.2767175572519084,0.8146067415730337,0.5039267015706806,0.9210526315789473,0.4131054131054131,145,379,385,33,942,0.006015766838895409
0.499,0.5806794055201698,0.6703923760221189,0.2859960552268245,0.8146067415730337,0.5261780104712042,0.9241379310344827,0.4233576642335766,145,362,402,33,942,0.0022063801483275395
0.5,0.589171974522293,0.6756279781163598,0.2905811623246493,0.8146067415730337,0.5366492146596858,0.9255079006772009,0.42836041358936483,145,354,410,33,942,0.0011241414408921496
0.501,0.5912951167728238,0.6575460321195364,0.2839248434237996,0.7640449438202247,0.5510471204188482,0.9092872570194385,0.4140030441400304,136,343,421,42,942,0.002052156174544963
0.502,0.6008492569002123,0.6591270074710277,0.2875536480686695,0.7528089887640449,0.5654450261780105,0.907563025210084,0.4161490683229814,134,332,432,44,942,0.0025732738717550202
0.503,0.6093418259023354,0.6622080710630037,0.2916666666666667,0.7471910112359551,0.5772251308900523,0.9074074074074074,0.4195583596214511,133,323,441,45,942,0.003207523247440048
0.504,0.6178343949044586,0.6652891346549797,0.29596412556053814,0.7415730337078652,0.5890052356020943,0.907258064516129,0.4230769230769231,132,314,450,46,942,0.004379088774193919
0.505,0.6252653927813163,0.6698702864874404,0.30068337129840544,0.7415730337078652,0.5981675392670157,0.9085487077534792,0.42787682333873583,132,307,457,46,942,0.005148368616157263
0.506,0.6390658174097664,0.6762236013883169,0.3089622641509434,0.7359550561797753,0.6164921465968587,0.9092664092664092,0.43521594684385384,131,293,471,47,942,0.00835222174943926
0.507,0.6528662420382165,0.6825769162891935,0.31784841075794623,0.7303370786516854,0.6348167539267016,0.9099437148217636,0.44293015332197616,130,279,485,48,942,0.012914445281649894
0.508,0.6634819532908705,0.6869668804047298,0.3249370277078086,0.7247191011235955,0.6492146596858639,0.9100917431192661,0.44869565217391305,129,268,496,49,942,0.017593433204244013
0.509,0.673036093418259,0.6928569327607506,0.3324742268041237,0.7247191011235955,0.6609947643979057,0.9115523465703971,0.4558303886925795,129,259,505,49,942,0.02164937793642674
0.51,0.6815286624203821,0.6959379963527266,0.3386243386243386,0.7191011235955056,0.6727748691099477,0.9113475177304965,0.460431654676259,128,250,514,50,942,0.0268193212588689
0.511,0.6868365180467091,0.6927466321548327,0.3405994550408719,0.702247191011236,0.6832460732984293,0.9078260869565218,0.45871559633027525,125,242,522,53,942,0.03314529307419117
0.512,0.6910828025477707,0.6889008176951585,0.34173669467787116,0.6853932584269663,0.6924083769633508,0.9042735042735043,0.45607476635514016,122,235,529,56,942,0.03972190347397709
0.513,0.6985138004246284,0.6891728925230896,0.3468208092485549,0.6741573033707865,0.7041884816753927,0.9026845637583892,0.4580152671755725,120,226,538,58,942,0.047457763402574925
0.514,0.7006369426751592,0.6797091005353256,0.344311377245509,0.6460674157303371,0.7133507853403142,0.8963815789473685,0.44921875,115,219,545,63,942,0.05798526757203708
0.515,0.7048832271762208,0.6737087475733867,0.3447204968944099,0.6235955056179775,0.7238219895287958,0.8919354838709678,0.444,111,211,553,67,942,0.06953647416104987
0.516,0.7070063694267515,0.6707085710924172,0.3449367088607595,0.6123595505617978,0.7290575916230366,0.889776357827476,0.44129554655870445,109,207,557,69,942,0.07581482100635675
0.517,0.7154989384288747,0.675944173186658,0.3538961038961039,0.6123595505617978,0.7395287958115183,0.8911671924290221,0.448559670781893,109,199,565,69,942,0.08214948510312917
0.518,0.7186836518046709,0.669289369962939,0.35353535353535354,0.5898876404494382,0.7486910994764397,0.8868217054263566,0.4421052631578947,105,192,572,73,942,0.09512960044205973
0.519,0.7144373673036093,0.6558988764044944,0.3436426116838488,0.5617977528089888,0.75,0.880184331797235,0.42643923240938164,100,191,573,78,942,0.10657723407649379
0.52,0.7292993630573248,0.6542884875580917,0.35580524344569286,0.5337078651685393,0.774869109947644,0.8770370370370371,0.42696629213483145,95,172,592,83,942,0.13553811410379418
0.521,0.732484076433121,0.6476336843343726,0.35546875,0.5112359550561798,0.7840314136125655,0.8731778425655977,0.41935483870967744,91,165,599,87,942,0.15307832198678983
0.522,0.7303609341825902,0.6377066298017531,0.348,0.4887640449438202,0.7866492146596858,0.8684971098265896,0.40654205607476634,87,163,601,91,942,0.1670182486468212
0.523,0.7356687898089171,0.6366698041061238,0.35269709543568467,0.47752808988764045,0.7958115183246073,0.8673323823109843,0.40572792362768495,85,156,608,93,942,0.18027766190013356
0.524,0.7367303609341825,0.6308606388611095,0.3504273504273504,0.4606741573033708,0.8010471204188482,0.864406779661017,0.39805825242718446,82,152,612,96,942,0.19441720626960715
0.525,0.7399150743099787,0.6263603741396553,0.3511111111111111,0.4438202247191011,0.8089005235602095,0.8619246861924686,0.3920595533498759,79,146,618,99,942,0.21129580367903764
0.526,0.7399150743099787,0.6198967586328608,0.3470319634703196,0.42696629213483145,0.81282722513089,0.8589211618257261,0.38287153652392947,76,143,621,102,942,0.22578608592442578
0.527,0.7441613588110403,0.6203600211777163,0.352112676056338,0.42134831460674155,0.819371727748691,0.8587105624142661,0.3836317135549872,75,138,626,103,942,0.23498212322942713
0.528,0.7505307855626328,0.6242867227483969,0.36231884057971014,0.42134831460674155,0.8272251308900523,0.8598639455782313,0.38961038961038963,75,132,632,103,942,0.24171506587755318
0.529,0.7547770700636943,0.6225954467909878,0.36683417085427134,0.4101123595505618,0.8350785340314136,0.8586810228802153,0.38726790450928383,73,126,638,105,942,0.25661647725678094
0.53,0.7579617834394905,0.6180951820695335,0.3684210526315789,0.39325842696629215,0.8429319371727748,0.8563829787234043,0.3804347826086957,70,120,644,108,942,0.2760738928132749
0.531,0.7590233545647559,0.6122860168245191,0.366120218579235,0.37640449438202245,0.8481675392670157,0.8537549407114624,0.37119113573407203,67,116,648,111,942,0.29373485496344526
0.532,0.7622080679405521,0.6120948291075945,0.3707865168539326,0.3707865168539326,0.8534031413612565,0.8534031413612565,0.3707865168539326,66,112,652,112,942,0.30323189212962753
0.533,0.767515923566879,0.6132125419142302,0.38011695906432746,0.3651685393258427,0.8612565445026178,0.8534370946822308,0.37249283667621774,65,106,658,113,942,0.31574642289326604
0.534,0.772823779193206,0.6164847932231308,0.39156626506024095,0.3651685393258427,0.8678010471204188,0.854381443298969,0.37790697674418605,65,101,663,113,942,0.3231003083862393
0.535,0.772823779193206,0.612175716218601,0.3888888888888889,0.3539325842696629,0.8704188481675392,0.8525641025641025,0.37058823529411766,63,99,665,115,942,0.33462960467790326
0.536,0.7791932059447984,0.6139478792870169,0.4025974025974026,0.34831460674157305,0.8795811518324608,0.8527918781725888,0.37349397590361444,62,92,672,116,942,0.35007492835844983
0.537,0.7855626326963907,0.6157200423554327,0.4178082191780822,0.34269662921348315,0.8887434554973822,0.8530150753768844,0.3765432098765432,61,85,679,117,942,0.36657526216865327
0.538,0.7929936305732485,0.6203011941878934,0.43884892086330934,0.34269662921348315,0.8979057591623036,0.8542963885429639,0.38485804416403785,61,78,686,117,942,0.380389732814581
0.539,0.79723991507431,0.6143008412259545,0.44881889763779526,0.3202247191011236,0.9083769633507853,0.8515337423312883,0.3737704918032787,57,70,694,121,942,0.4138268714053171
0.54,0.7961783439490446,0.6071827754573799,0.4426229508196721,0.30337078651685395,0.9109947643979057,0.848780487804878,0.36,54,68,696,124,942,0.43076830020723
0.541,0.79723991507431,0.6056826872168951,0.44537815126050423,0.29775280898876405,0.9136125654450262,0.8481166464155528,0.3569023569023569,53,66,698,125,942,0.4396367876282436
0.542,0.7983014861995754,0.6041825989764104,0.4482758620689655,0.29213483146067415,0.9162303664921466,0.847457627118644,0.35374149659863946,52,64,700,126,942,0.44864713726004757
0.543,0.79723991507431,0.5970645332078357,0.44144144144144143,0.2752808988764045,0.918848167539267,0.8447653429602888,0.3391003460207612,49,62,702,129,942,0.46654020169765864
0.544,0.7993630573248408,0.5962188952291312,0.4485981308411215,0.2696629213483146,0.9227748691099477,0.844311377245509,0.3368421052631579,48,59,705,130,942,0.47835737697020364
0.545,0.802547770700637,0.5981822460144715,0.46153846153846156,0.2696629213483146,0.9267015706806283,0.8448687350835322,0.3404255319148936,48,56,708,130,942,0.48623964701133776
0.546,0.802547770700637,0.5960277075122066,0.46078431372549017,0.2640449438202247,0.9280104712041884,0.844047619047619,0.3357142857142857,47,55,709,131,942,0.4932745333878771
0.547,0.8014861995753716,0.5867551032413671,0.45263157894736844,0.24157303370786518,0.9319371727748691,0.8406139315230224,0.315018315018315,43,52,712,135,942,0.519285365276066
0.548,0.8046709129511678,0.5887184540267074,0.4673913043478261,0.24157303370786518,0.9358638743455497,0.8411764705882353,0.31851851851851853,43,49,715,135,942,0.5279370484745497
0.549,0.8036093418259024,0.5837549267603976,0.4606741573033708,0.2303370786516854,0.93717277486911,0.839390386869871,0.30711610486891383,41,48,716,137,942,0.5398070187820712
0.55,0.8046709129511678,0.5822548385199129,0.46511627906976744,0.2247191011235955,0.9397905759162304,0.8387850467289719,0.30303030303030304,40,46,718,138,942,0.5503830536081451
0.551,0.8036093418259024,0.5772913112536031,0.4578313253012048,0.21348314606741572,0.9410994764397905,0.8370197904540163,0.29118773946360155,38,45,719,140,942,0.5625538066991002
0.552,0.802547770700637,0.5701732454850286,0.44871794871794873,0.19662921348314608,0.943717277486911,0.8344907407407407,0.2734375,35,43,721,143,942,0.582772492088102
0.553,0.8046709129511678,0.5714821460085887,0.4605263157894737,0.19662921348314608,0.9463350785340314,0.8348729792147807,0.2755905511811024,35,41,723,143,942,0.5890710341431455
0.554,0.8014861995753716,0.5630551797164539,0.4383561643835616,0.1797752808988764,0.9463350785340314,0.8319907940161104,0.2549800796812749,32,41,723,146,942,0.6034881893969485
0.555,0.802547770700637,0.563709629978234,0.4444444444444444,0.1797752808988764,0.9476439790575916,0.832183908045977,0.256,32,40,724,146,942,0.6065265131333436
0.556,0.8014861995753716,0.560900641214189,0.43661971830985913,0.17415730337078653,0.9476439790575916,0.8312284730195177,0.24899598393574296,31,40,724,147,942,0.6114955155473283
0.557,0.8036093418259024,0.5579004647332196,0.4461538461538462,0.16292134831460675,0.9528795811518325,0.830102622576967,0.23868312757201646,29,36,728,149,942,0.63403689703741
0.558,0.8046709129511678,0.5585549149949998,0.453125,0.16292134831460675,0.9541884816753927,0.8302961275626424,0.2396694214876033,29,35,729,149,942,0.6374599605177029
0.559,0.8046709129511678,0.55424583799047,0.45,0.15168539325842698,0.9568062827225131,0.828798185941043,0.226890756302521,27,33,731,151,942,0.6540188713130259
0.56,0.8036093418259024,0.5471277722218955,0.43636363636363634,0.1348314606741573,0.9594240837696335,0.826381059751973,0.20600858369098712,24,31,733,154,942,0.6755902885069573
0.561,0.8036093418259024,0.5471277722218955,0.43636363636363634,0.1348314606741573,0.9594240837696335,0.826381059751973,0.20600858369098712,24,31,733,154,942,0.6755902885069573
0.562,0.802547770700637,0.5400097064533208,0.42,0.11797752808988764,0.9620418848167539,0.8239910313901345,0.18421052631578946,21,29,735,157,942,0.6975406628587312
0.563,0.802547770700637,0.5378551679510559,0.4166666666666667,0.11235955056179775,0.9633507853403142,0.8232662192393736,0.17699115044247787,20,28,736,158,942,0.7060617783744954
0.564,0.802547770700637,0.535700629448791,0.41304347826086957,0.10674157303370786,0.9646596858638743,0.8225446428571429,0.16964285714285715,19,27,737,159,942,0.7146135943714071
0.565,0.8004246284501062,0.5300826519207011,0.38636363636363635,0.09550561797752809,0.9646596858638743,0.8207126948775055,0.15315315315315314,17,27,737,161,942,0.7256008396045496
0.566,0.8014861995753716,0.5285825636802165,0.3902439024390244,0.0898876404494382,0.9672774869109948,0.8201997780244173,0.1461187214611872,16,25,739,162,942,0.737224722207447
0.567,0.8004246284501062,0.5257735749161716,0.375,0.08426966292134831,0.9672774869109948,0.8192904656319291,0.13761467889908258,15,25,739,163,942,0.7430390681597736
0.568,0.8014861995753716,0.5242734866756869,0.3783783783783784,0.07865168539325842,0.9698952879581152,0.8187845303867404,0.13023255813953488,14,23,741,164,942,0.754645705834392
0.569,0.8014861995753716,0.5242734866756869,0.3783783783783784,0.07865168539325842,0.9698952879581152,0.8187845303867404,0.13023255813953488,14,23,741,164,942,0.754645705834392
0.57,0.8014861995753716,0.5242734866756869,0.3783783783783784,0.07865168539325842,0.9698952879581152,0.8187845303867404,0.13023255813953488,14,23,741,164,942,0.754645705834392
0.571,0.8014861995753716,0.522118948173422,0.37142857142857144,0.07303370786516854,0.9712041884816754,0.8180815876515987,0.12206572769953052,13,22,742,165,942,0.7634231126472834
0.572,0.802547770700637,0.5227733984352021,0.38235294117647056,0.07303370786516854,0.9725130890052356,0.8182819383259912,0.12264150943396226,13,21,743,165,942,0.766460170645119
0.573,0.8046709129511678,0.5240822989587622,0.40625,0.07303370786516854,0.975130890052356,0.8186813186813187,0.12380952380952381,13,19,745,165,942,0.7737133106820422
0.574,0.8036093418259024,0.5212733101947173,0.3870967741935484,0.06741573033707865,0.975130890052356,0.8177826564215148,0.11483253588516747,12,19,745,166,942,0.7785278390120988
0.575,0.8046709129511678,0.5219277604564975,0.4,0.06741573033707865,0.9764397905759162,0.8179824561403509,0.11538461538461539,12,18,746,166,942,0.7823246361677815
0.576,0.8046709129511678,0.5197732219542326,0.39285714285714285,0.06179775280898876,0.9777486910994765,0.8172866520787746,0.10679611650485436,11,17,747,167,942,0.7909179498467441
0.577,0.802547770700637,0.5141552444261427,0.34615384615384615,0.05056179775280899,0.9777486910994765,0.8155021834061136,0.08823529411764706,9,17,747,169,942,0.8017928508345508
0.578,0.802547770700637,0.5141552444261427,0.34615384615384615,0.05056179775280899,0.9777486910994765,0.8155021834061136,0.08823529411764706,9,17,747,169,942,0.8017928508345508
0.579,0.802547770700637,0.5120007059238778,0.3333333333333333,0.0449438202247191,0.9790575916230366,0.8148148148148148,0.07920792079207921,8,16,748,170,942,0.8109368720364656
0.58,0.8014861995753716,0.5091917171598329,0.30434782608695654,0.03932584269662921,0.9790575916230366,0.8139281828073993,0.06965174129353234,7,16,748,171,942,0.8186914121497827
0.581,0.8014861995753716,0.5091917171598329,0.30434782608695654,0.03932584269662921,0.9790575916230366,0.8139281828073993,0.06965174129353234,7,16,748,171,942,0.8186914121497827
0.582,0.802547770700637,0.509846167421613,0.3181818181818182,0.03932584269662921,0.9803664921465969,0.8141304347826087,0.07,7,15,749,171,942,0.8203812748858509
0.583,0.802547770700637,0.509846167421613,0.3181818181818182,0.03932584269662921,0.9803664921465969,0.8141304347826087,0.07,7,15,749,171,942,0.8203812748858509
0.584,0.802547770700637,0.509846167421613,0.3181818181818182,0.03932584269662921,0.9803664921465969,0.8141304347826087,0.07,7,15,749,171,942,0.8203812748858509
0.585,0.802547770700637,0.509846167421613,0.3181818181818182,0.03932584269662921,0.9803664921465969,0.8141304347826087,0.07,7,15,749,171,942,0.8203812748858509
0.586,0.802547770700637,0.509846167421613,0.3181818181818182,0.03932584269662921,0.9803664921465969,0.8141304347826087,0.07,7,15,749,171,942,0.8203812748858509
0.587,0.8046709129511678,0.5111550679451733,0.35,0.03932584269662921,0.9829842931937173,0.8145336225596529,0.0707070707070707,7,13,751,171,942,0.8253515839438105
0.588,0.8057324840764332,0.5118095182069534,0.3684210526315789,0.03932584269662921,0.9842931937172775,0.8147345612134345,0.07106598984771574,7,12,752,171,942,0.8289583453194763
0.589,0.8057324840764332,0.5118095182069534,0.3684210526315789,0.03932584269662921,0.9842931937172775,0.8147345612134345,0.07106598984771574,7,12,752,171,942,0.8289583453194763
