outcome,fold_id,ccp_alpha,TP,FP,TN,FN,recall_sensitivity,specificity,precision_ppv,npv,balanced_accuracy,f1_positive,accuracy,roc_auc,pr_auc_average_precision,positive_support,negative_support,support
victimization,13,0.001261355851518276,192,122,183,106,0.6442953020134228,0.6,0.6114649681528662,0.6332179930795848,0.6221476510067114,0.6274509803921569,0.6218905472636815,0.6429805259104411,0.6123238867015236,298,305,603
victimization,13,0.0012917901490097146,196,123,182,102,0.6577181208053692,0.5967213114754099,0.6144200626959248,0.6408450704225352,0.6272197161403895,0.6353322528363047,0.6268656716417911,0.6455770711849488,0.61776496619396,298,305,603
victimization,13,0.001315813776664977,201,131,174,97,0.674496644295302,0.5704918032786885,0.6054216867469879,0.6420664206642066,0.6224942237869953,0.638095238095238,0.6218905472636815,0.6399163824403126,0.6092783011167732,298,305,603
victimization,13,0.0013602774039298189,195,125,180,103,0.6543624161073825,0.5901639344262295,0.609375,0.6360424028268551,0.622263175266806,0.6310679611650485,0.6218905472636815,0.6411486412146551,0.6120388199072364,298,305,603
victimization,13,0.001406026139364034,198,128,177,100,0.6644295302013423,0.580327868852459,0.6073619631901841,0.6389891696750902,0.6223786995269007,0.6346153846153847,0.6218905472636815,0.6404940037407856,0.6106187881167755,298,305,603
victimization,13,0.001480194213973711,195,127,178,103,0.6543624161073825,0.5836065573770491,0.6055900621118012,0.6334519572953736,0.6189844867422158,0.6290322580645161,0.6185737976782753,0.6494168775442842,0.6113311714141699,298,305,603
victimization,13,0.0015221801249087714,195,129,176,103,0.6543624161073825,0.5770491803278689,0.6018518518518519,0.6308243727598566,0.6157057982176257,0.6270096463022509,0.615257048092869,0.6587798437671912,0.6223403629127351,298,305,603
victimization,13,0.001578249560321078,193,129,176,105,0.6476510067114094,0.5770491803278689,0.5993788819875776,0.6263345195729537,0.6123500935196391,0.6225806451612903,0.6119402985074627,0.6608702827593794,0.6242853738413928,298,305,603
victimization,13,0.0016493237859891447,191,125,180,107,0.6409395973154363,0.5901639344262295,0.6044303797468354,0.627177700348432,0.6155517658708329,0.6221498371335504,0.615257048092869,0.6722136648696226,0.6410932556569495,298,305,603
victimization,13,0.001750797194862033,197,130,175,101,0.6610738255033557,0.5737704918032787,0.6024464831804281,0.6340579710144928,0.6174221586533172,0.6304,0.6169154228855721,0.6661898998789747,0.6346881037926293,298,305,603
victimization,13,0.0020180040253647657,159,97,208,139,0.5335570469798657,0.6819672131147541,0.62109375,0.5994236311239193,0.60776213004731,0.5740072202166064,0.6086235489220564,0.654852018923974,0.6257931604453767,298,305,603
victimization,13,0.0021334742809489358,152,86,219,146,0.5100671140939598,0.7180327868852459,0.6386554621848739,0.6,0.6140499504896029,0.5671641791044776,0.615257048092869,0.6694135768511387,0.6441544965743512,298,305,603
victimization,13,0.002629327199620311,131,71,234,167,0.4395973154362416,0.7672131147540984,0.6485148514851485,0.5835411471321695,0.60340521509517,0.5239999999999999,0.6053067993366501,0.6749147320937396,0.6442784099379679,298,305,603
victimization,13,0.0030859972666627614,199,111,194,99,0.6677852348993288,0.6360655737704918,0.6419354838709678,0.6621160409556314,0.6519254043349103,0.6546052631578947,0.6517412935323383,0.6850918692925515,0.6496326985147212,298,305,603
victimization,13,0.005234335834372365,113,57,248,185,0.37919463087248323,0.8131147540983606,0.6647058823529411,0.5727482678983834,0.596154692485422,0.48290598290598286,0.5986733001658375,0.6442622950819672,0.5883930256191452,298,305,603
victimization,13,0.02172304573587802,0,0,305,298,0.0,1.0,,0.5058043117744611,0.5,,0.5058043117744611,0.5,0.494195688225539,298,305,603
victimization,14,0.0,170,135,170,128,0.5704697986577181,0.5573770491803278,0.5573770491803278,0.5704697986577181,0.563923423919023,0.5638474295190712,0.5638474295190713,0.563923423919023,0.530238746488338,298,305,603
victimization,14,0.0003880668816676401,170,136,169,128,0.5704697986577181,0.5540983606557377,0.5555555555555556,0.569023569023569,0.5622840796567279,0.5629139072847682,0.5621890547263682,0.5656232808889867,0.5289057827542429,298,305,603
victimization,14,0.00039610897643747585,170,135,170,128,0.5704697986577181,0.5573770491803278,0.5573770491803278,0.5704697986577181,0.563923423919023,0.5638474295190712,0.5638474295190713,0.5733193970733854,0.538264685441084,298,305,603
victimization,14,0.0003995572732399691,170,135,170,128,0.5704697986577181,0.5573770491803278,0.5573770491803278,0.5704697986577181,0.563923423919023,0.5638474295190712,0.5638474295190713,0.5707008471779074,0.5350681246394606,298,305,603
victimization,14,0.0004032691308263139,170,135,170,128,0.5704697986577181,0.5573770491803278,0.5573770491803278,0.5704697986577181,0.563923423919023,0.5638474295190712,0.5638474295190713,0.5485421938607107,0.5105874032248375,298,305,603
victimization,14,0.00040649418926020145,170,134,171,128,0.5704697986577181,0.5606557377049181,0.5592105263157895,0.5719063545150501,0.565562768181318,0.5647840531561461,0.5655058043117744,0.5412916712509628,0.5109211307402924,298,305,603
victimization,14,0.0005406425290711403,170,135,170,128,0.5704697986577181,0.5573770491803278,0.5573770491803278,0.5704697986577181,0.563923423919023,0.5638474295190712,0.5638474295190713,0.5288920673341402,0.5124439936926818,298,305,603
victimization,14,0.0006207377185631614,171,134,171,127,0.5738255033557047,0.5606557377049181,0.5606557377049181,0.5738255033557047,0.5672406205303113,0.5671641791044777,0.5671641791044776,0.5321212454615469,0.5139122213668065,298,305,603
victimization,14,0.0006462474463317867,171,137,168,127,0.5738255033557047,0.5508196721311476,0.5551948051948052,0.5694915254237288,0.5623225877434261,0.5643564356435644,0.5621890547263682,0.5374738695125977,0.5172360090520116,298,305,603
victimization,14,0.0006770474973185339,174,138,167,124,0.5838926174496645,0.5475409836065573,0.5576923076923077,0.5738831615120275,0.5657168005281109,0.5704918032786885,0.5655058043117744,0.5419958191220156,0.5210222649052518,298,305,603
victimization,14,0.0007150576056695119,172,141,164,126,0.5771812080536913,0.5377049180327869,0.549520766773163,0.5655172413793104,0.5574430630432391,0.563011456628478,0.5572139303482587,0.543783694575861,0.5274483046342937,298,305,603
victimization,14,0.0007265452842273366,170,137,168,128,0.5704697986577181,0.5508196721311476,0.5537459283387622,0.5675675675675675,0.5606447353944328,0.5619834710743802,0.560530679933665,0.5498239630322368,0.5286223912093975,298,305,603
victimization,14,0.0007398347489257348,170,136,169,128,0.5704697986577181,0.5540983606557377,0.5555555555555556,0.569023569023569,0.5622840796567279,0.5629139072847682,0.5621890547263682,0.5507866651996919,0.5298076551150538,298,305,603
victimization,14,0.0007467992995452783,170,135,170,128,0.5704697986577181,0.5573770491803278,0.5573770491803278,0.5704697986577181,0.563923423919023,0.5638474295190712,0.5638474295190713,0.5524095059962592,0.5298414708017614,298,305,603
victimization,14,0.0007546804778244011,170,135,170,128,0.5704697986577181,0.5573770491803278,0.5573770491803278,0.5704697986577181,0.563923423919023,0.5638474295190712,0.5638474295190713,0.5503630762460117,0.5298998522679513,298,305,603
victimization,14,0.000765932828799452,169,133,172,129,0.5671140939597316,0.5639344262295082,0.5596026490066225,0.5714285714285714,0.5655242600946199,0.5633333333333334,0.5655058043117744,0.5583617559687535,0.5337808396803575,298,305,603
victimization,14,0.0007739052535188708,168,133,172,130,0.5637583892617449,0.5639344262295082,0.5581395348837209,0.5695364238410596,0.5638464077456266,0.5609348914858097,0.5638474295190713,0.5572450214545055,0.5339289920715532,298,305,603
victimization,14,0.0007839386272966255,167,133,172,131,0.5604026845637584,0.5639344262295082,0.5566666666666666,0.5676567656765676,0.5621685553966334,0.5585284280936456,0.5621890547263682,0.5642754978545496,0.5383960270109625,298,305,603
victimization,14,0.0007996364787940812,167,134,171,131,0.5604026845637584,0.5606557377049181,0.5548172757475083,0.5662251655629139,0.5605292111343383,0.5575959933222037,0.560530679933665,0.5639729343162064,0.5369860684752663,298,305,603
victimization,14,0.0008243986792765724,167,135,170,131,0.5604026845637584,0.5573770491803278,0.5529801324503312,0.5647840531561462,0.5588898668720431,0.5566666666666666,0.5588723051409619,0.5627351743866211,0.5396201840977656,298,305,603
victimization,14,0.0008848334024609426,169,134,171,129,0.5671140939597316,0.5606557377049181,0.5577557755775577,0.57,0.5638849158323248,0.5623960066555741,0.5638474295190713,0.5666189899878974,0.5437436197071438,298,305,603
victimization,14,0.0009112664623645452,169,134,171,129,0.5671140939597316,0.5606557377049181,0.5577557755775577,0.57,0.5638849158323248,0.5623960066555741,0.5638474295190713,0.5664924634173176,0.5435205981176026,298,305,603
victimization,14,0.0009214183800886342,172,135,170,126,0.5771812080536913,0.5573770491803278,0.5602605863192183,0.5743243243243243,0.5672791286170096,0.5685950413223141,0.5671641791044776,0.5651831884695786,0.5445156815197348,298,305,603
victimization,14,0.000946951425100415,172,135,170,126,0.5771812080536913,0.5573770491803278,0.5602605863192183,0.5743243243243243,0.5672791286170096,0.5685950413223141,0.5671641791044776,0.5701727362746177,0.5463529064896087,298,305,603
victimization,14,0.0009649210738605447,170,130,175,128,0.5704697986577181,0.5737704918032787,0.5666666666666667,0.5775577557755776,0.5721201452304984,0.568561872909699,0.572139303482587,0.5724777203212674,0.5477722081979493,298,305,603
victimization,14,0.0009978882825275634,171,134,171,127,0.5738255033557047,0.5606557377049181,0.5606557377049181,0.5738255033557047,0.5672406205303113,0.5671641791044777,0.5671641791044776,0.5714985146880844,0.5492387069218461,298,305,603
victimization,14,0.0010109227163248692,173,136,169,125,0.5805369127516778,0.5540983606557377,0.5598705501618123,0.5748299319727891,0.5673176367037078,0.5700164744645799,0.5671641791044776,0.5816591484211685,0.5568616673614101,298,305,603
victimization,14,0.0010527882421559013,179,132,173,119,0.6006711409395973,0.5672131147540984,0.5755627009646302,0.5924657534246576,0.5839421278468478,0.5878489326765189,0.5837479270315091,0.6030586423148862,0.5775403212519193,298,305,603
victimization,14,0.0010990392160031314,178,132,173,120,0.5973154362416108,0.5672131147540984,0.5741935483870968,0.590443686006826,0.5822642754978546,0.5855263157894737,0.582089552238806,0.594636373638464,0.5698997434114578,298,305,603
victimization,14,0.0011196637705427784,183,132,173,115,0.6140939597315436,0.5672131147540984,0.580952380952381,0.6006944444444444,0.590653537242821,0.5970636215334421,0.5903814262023217,0.6004730993508638,0.5723434855931163,298,305,603
victimization,14,0.0011558067468789945,185,129,176,113,0.6208053691275168,0.5770491803278689,0.589171974522293,0.6089965397923875,0.5989272747276928,0.6045751633986929,0.5986733001658375,0.6059247441962812,0.5748549077118225,298,305,603
victimization,14,0.0011935701824187836,186,131,174,112,0.6241610738255033,0.5704918032786885,0.5867507886435331,0.6083916083916084,0.597326438552096,0.6048780487804878,0.5970149253731343,0.6098085597975574,0.575217059574471,298,305,603
victimization,14,0.0012046342504531586,185,131,174,113,0.6208053691275168,0.5704918032786885,0.5854430379746836,0.6062717770034843,0.5956485862031027,0.6026058631921825,0.5953565505804311,0.6129112113543844,0.5814404512253041,298,305,603
victimization,14,0.0012251539418689976,185,132,173,113,0.6208053691275168,0.5672131147540984,0.583596214511041,0.6048951048951049,0.5940092419408076,0.6016260162601627,0.593698175787728,0.6150566618989988,0.5829908807585522,298,305,603
victimization,14,0.0012501462814912608,185,131,174,113,0.6208053691275168,0.5704918032786885,0.5854430379746836,0.6062717770034843,0.5956485862031027,0.6026058631921825,0.5953565505804311,0.6182033226977665,0.5847322010005854,298,305,603
victimization,14,0.0013171301978554448,168,111,194,130,0.5637583892617449,0.6360655737704918,0.6021505376344086,0.5987654320987654,0.5999119815161184,0.5823223570190642,0.6003316749585407,0.6209594014743097,0.5955267309680103,298,305,603
victimization,14,0.0013562589858309303,168,112,193,130,0.5637583892617449,0.6327868852459017,0.6,0.5975232198142415,0.5982726372538233,0.5813148788927336,0.5986733001658375,0.621311475409836,0.5984195146448058,298,305,603
victimization,14,0.0013803535925781753,169,112,193,129,0.5671140939597316,0.6327868852459017,0.6014234875444839,0.5993788819875776,0.5999504896028166,0.5837651122625215,0.6003316749585407,0.6168885465947848,0.58568371384778,298,305,603
victimization,14,0.0014017838191027025,164,109,196,134,0.5503355704697986,0.6426229508196721,0.6007326007326007,0.593939393939394,0.5964792606447353,0.574430823117338,0.5970149253731343,0.6166354934536252,0.5770113375524255,298,305,603
victimization,14,0.0014500028004994778,153,107,198,145,0.5134228187919463,0.6491803278688525,0.5884615384615385,0.577259475218659,0.5813015733303994,0.5483870967741936,0.582089552238806,0.6121245461546925,0.5754412020702728,298,305,603
victimization,14,0.0014938655895712074,155,107,198,143,0.5201342281879194,0.6491803278688525,0.5916030534351145,0.5806451612903226,0.584657278028386,0.5535714285714286,0.5854063018242123,0.627379249642425,0.5861725992037848,298,305,603
victimization,14,0.0015455552499793305,146,89,216,152,0.4899328859060403,0.7081967213114754,0.6212765957446809,0.5869565217391305,0.5990648036087578,0.5478424015009381,0.6003316749585407,0.6412696666299924,0.6009174842329202,298,305,603
victimization,14,0.0017207553320770052,149,90,215,149,0.5,0.7049180327868853,0.6234309623430963,0.5906593406593407,0.6024590163934427,0.5549348230912476,0.603648424543947,0.6471118934976345,0.613553390076301,298,305,603
victimization,14,0.0018798561868315685,168,103,202,130,0.5637583892617449,0.6622950819672131,0.6199261992619927,0.608433734939759,0.613026735614479,0.5905096660808435,0.6135986733001658,0.6691935306414346,0.6477403784964832,298,305,603
victimization,14,0.002054717521798815,168,94,211,130,0.5637583892617449,0.6918032786885245,0.6412213740458015,0.6187683284457478,0.6277808339751347,0.6,0.6285240464344942,0.6901914402024425,0.6807004384251903,298,305,603
victimization,14,0.0026654037936124845,159,84,221,139,0.5335570469798657,0.7245901639344262,0.654320987654321,0.6138888888888889,0.629073605457146,0.5878003696857671,0.6301824212271974,0.6875893937726921,0.6745096117930391,298,305,603
victimization,14,0.003069058159624846,198,114,191,100,0.6644295302013423,0.6262295081967213,0.6346153846153846,0.6563573883161512,0.6453295191990318,0.6491803278688525,0.6451077943615257,0.6822202662559137,0.667515730580121,298,305,603
victimization,14,0.003524155874383291,109,47,258,189,0.36577181208053694,0.8459016393442623,0.6987179487179487,0.5771812080536913,0.6058367257123997,0.48017621145374456,0.6086235489220564,0.6732313785895037,0.6520017383123243,298,305,603
victimization,14,0.004654877463883638,115,51,254,183,0.3859060402684564,0.8327868852459016,0.6927710843373494,0.5812356979405034,0.609346462757179,0.49568965517241376,0.6119402985074627,0.6674551655847727,0.6210341586212682,298,305,603
victimization,14,0.026890885435460365,0,0,305,298,0.0,1.0,,0.5058043117744611,0.5,,0.5058043117744611,0.5,0.494195688225539,298,305,603
victimization,15,0.0,180,146,159,118,0.6040268456375839,0.521311475409836,0.5521472392638037,0.5740072202166066,0.56266916052371,0.576923076923077,0.5621890547263682,0.56266916052371,0.5291999807989876,298,305,603
victimization,15,0.00038262383465914883,180,146,159,118,0.6040268456375839,0.521311475409836,0.5521472392638037,0.5740072202166066,0.56266916052371,0.576923076923077,0.5621890547263682,0.5636593684673781,0.5302261708151721,298,305,603
victimization,15,0.00039024319806728173,179,146,159,119,0.6006711409395973,0.521311475409836,0.5507692307692308,0.5719424460431655,0.5609913081747167,0.5746388443017656,0.560530679933665,0.5616789525800419,0.5305269734796948,298,305,603
victimization,15,0.00039568182010559226,181,144,161,117,0.6073825503355704,0.5278688524590164,0.556923076923077,0.579136690647482,0.5676257013972934,0.5810593900481541,0.5671641791044776,0.5635163384310706,0.5325862213738152,298,305,603
victimization,15,0.0004030733870160309,181,144,161,117,0.6073825503355704,0.5278688524590164,0.556923076923077,0.579136690647482,0.5676257013972934,0.5810593900481541,0.5671641791044776,0.5605897238420068,0.5314152572021974,298,305,603
victimization,15,0.0004073143588680426,181,143,162,117,0.6073825503355704,0.5311475409836065,0.558641975308642,0.5806451612903226,0.5692650456595885,0.5819935691318329,0.5688225538971807,0.5515348223126857,0.528086662214075,298,305,603
victimization,15,0.0005070081505466942,183,144,161,115,0.6140939597315436,0.5278688524590164,0.5596330275229358,0.5833333333333334,0.57098140609528,0.5856,0.5704809286898839,0.5423093849708438,0.5144955780897245,298,305,603
victimization,15,0.0005471688037704904,183,142,163,115,0.6140939597315436,0.5344262295081967,0.563076923076923,0.5863309352517986,0.5742600946198702,0.5874799357945425,0.5737976782752903,0.5361150841676752,0.5106496655077039,298,305,603
victimization,15,0.0006287992473756701,181,139,166,117,0.6073825503355704,0.5442622950819672,0.565625,0.5865724381625441,0.5758224227087688,0.5857605177993527,0.5754560530679934,0.5440642534932336,0.5166313600372223,298,305,603
victimization,15,0.0006579114432998416,182,139,166,116,0.610738255033557,0.5442622950819672,0.5669781931464174,0.5886524822695035,0.5775002750577621,0.5880452342487883,0.5771144278606966,0.5443778193420619,0.5167478995589581,298,305,603
victimization,15,0.0006814647855241872,182,141,164,116,0.610738255033557,0.5377049180327869,0.5634674922600619,0.5857142857142857,0.5742215865331719,0.5861513687600645,0.5737976782752903,0.5526625591374189,0.5247261965174477,298,305,603
victimization,15,0.0006998483048103302,182,140,165,116,0.610738255033557,0.5409836065573771,0.5652173913043478,0.5871886120996441,0.5758609307954671,0.5870967741935484,0.5754560530679934,0.5573220376279018,0.5291226918790641,298,305,603
victimization,15,0.0007199025469925656,183,140,165,115,0.6140939597315436,0.5409836065573771,0.56656346749226,0.5892857142857143,0.5775387831444603,0.5893719806763285,0.5771144278606966,0.5468588403564748,0.5258271225676303,298,305,603
victimization,15,0.0007263996135872137,182,139,166,116,0.610738255033557,0.5442622950819672,0.5669781931464174,0.5886524822695035,0.5775002750577621,0.5880452342487883,0.5771144278606966,0.5516008361755969,0.526167619737532,298,305,603
victimization,15,0.0007357152732515652,186,141,164,112,0.6241610738255033,0.5377049180327869,0.5688073394495413,0.5942028985507246,0.5809329959291452,0.5952,0.5804311774461028,0.5567169105512157,0.5313238591023004,298,305,603
victimization,15,0.0007442764047049543,188,140,165,110,0.6308724832214765,0.5409836065573771,0.573170731707317,0.6,0.5859280448894268,0.6006389776357828,0.5854063018242123,0.5571955110573221,0.5299473882341116,298,305,603
victimization,15,0.0007551453898553504,188,141,164,110,0.6308724832214765,0.5377049180327869,0.5714285714285714,0.5985401459854015,0.5842887006271317,0.5996810207336523,0.5837479270315091,0.5582077236219606,0.530905527134761,298,305,603
victimization,15,0.0007620315139423985,188,141,164,110,0.6308724832214765,0.5377049180327869,0.5714285714285714,0.5985401459854015,0.5842887006271317,0.5996810207336523,0.5837479270315091,0.5618054791506217,0.5327098819173992,298,305,603
victimization,15,0.0007746545020066226,189,141,164,109,0.6342281879194631,0.5377049180327869,0.5727272727272728,0.6007326007326007,0.585966552976125,0.6019108280254777,0.5854063018242123,0.5672241170645835,0.5345425866926629,298,305,603
victimization,15,0.0007817439581518079,191,141,164,107,0.6409395973154363,0.5377049180327869,0.5753012048192772,0.6051660516605166,0.5893222576741115,0.6063492063492065,0.5887230514096186,0.5746726812630653,0.538884203218417,298,305,603
victimization,15,0.0007896790423138892,189,138,167,109,0.6342281879194631,0.5475409836065573,0.5779816513761468,0.605072463768116,0.5908845857630103,0.6048,0.5903814262023217,0.5767686214104962,0.5428471469294073,298,305,603
victimization,15,0.0008052445128128947,187,137,168,111,0.62751677852349,0.5508196721311476,0.5771604938271605,0.6021505376344086,0.5891682253273187,0.6012861736334405,0.5887230514096186,0.5787930465397734,0.5470466488692002,298,305,603
victimization,15,0.0008347552212272128,186,136,169,112,0.6241610738255033,0.5540983606557377,0.577639751552795,0.6014234875444839,0.5891297172406205,0.6,0.5887230514096186,0.5827758829354164,0.5516112921094481,298,305,603
victimization,15,0.0008512354308408109,184,133,172,114,0.6174496644295302,0.5639344262295082,0.580441640378549,0.6013986013986014,0.5906920453295192,0.5983739837398374,0.5903814262023217,0.5871713059742546,0.5563901972254554,298,305,603
victimization,15,0.0008888087438566111,184,133,172,114,0.6174496644295302,0.5639344262295082,0.580441640378549,0.6013986013986014,0.5906920453295192,0.5983739837398374,0.5903814262023217,0.5824293101551326,0.5508785038556399,298,305,603
victimization,15,0.0009227587257675133,185,134,171,113,0.6208053691275168,0.5606557377049181,0.5799373040752351,0.602112676056338,0.5907305534162175,0.5996758508914101,0.5903814262023217,0.5826713609858071,0.5505051041928014,298,305,603
victimization,15,0.000992691020539571,184,133,172,114,0.6174496644295302,0.5639344262295082,0.580441640378549,0.6013986013986014,0.5906920453295192,0.5983739837398374,0.5903814262023217,0.5863186269116514,0.5521669462098759,298,305,603
victimization,15,0.001029559029353541,180,132,173,118,0.6040268456375839,0.5672131147540984,0.5769230769230769,0.5945017182130584,0.5856199801958412,0.5901639344262295,0.5854063018242123,0.5834635273407415,0.546655156746658,298,305,603
victimization,15,0.0010800483993745377,181,134,171,117,0.6073825503355704,0.5606557377049181,0.5746031746031746,0.59375,0.5840191440202442,0.5905383360522022,0.5837479270315091,0.5887336340631533,0.5523802419586918,298,305,603
victimization,15,0.0010935421201082839,181,133,172,117,0.6073825503355704,0.5639344262295082,0.5764331210191083,0.5951557093425606,0.5856584882825393,0.5915032679738562,0.5854063018242123,0.5920398283639564,0.5585472184002505,298,305,603
victimization,15,0.0011167635863968148,180,127,178,118,0.6040268456375839,0.5836065573770491,0.5863192182410424,0.6013513513513513,0.5938167015073166,0.5950413223140496,0.593698175787728,0.6033667070084718,0.5717910187119056,298,305,603
victimization,15,0.0011651444245612368,180,128,177,118,0.6040268456375839,0.580327868852459,0.5844155844155844,0.6,0.5921773572450215,0.594059405940594,0.5920398009950248,0.6030806469358566,0.5716334823925938,298,305,603
victimization,15,0.001191619548621849,178,127,178,120,0.5973154362416108,0.5836065573770491,0.5836065573770491,0.5973154362416108,0.59046099680933,0.5903814262023217,0.5903814262023217,0.6019254043349103,0.5619773878509511,298,305,603
victimization,15,0.001246723555575541,178,127,178,120,0.5973154362416108,0.5836065573770491,0.5836065573770491,0.5973154362416108,0.59046099680933,0.5903814262023217,0.5903814262023217,0.5999559907580592,0.5566549952106671,298,305,603
victimization,15,0.001285700211487618,178,126,179,120,0.5973154362416108,0.5868852459016394,0.5855263157894737,0.5986622073578596,0.592100341071625,0.5913621262458473,0.5920398009950248,0.605154582462317,0.5693360174218018,298,305,603
victimization,15,0.0013317645598264183,192,136,169,106,0.6442953020134228,0.5540983606557377,0.5853658536585366,0.6145454545454545,0.5991968313345802,0.6134185303514376,0.5986733001658375,0.6183078446473761,0.5743115125979142,298,305,603
victimization,15,0.0013812547320558575,197,138,167,101,0.6610738255033557,0.5475409836065573,0.5880597014925373,0.6231343283582089,0.6043074045549566,0.6224328593996841,0.603648424543947,0.6252448014082959,0.5864334781130345,298,305,603
victimization,15,0.0014403431000764668,195,133,172,103,0.6543624161073825,0.5639344262295082,0.5945121951219512,0.6254545454545455,0.6091484211684454,0.623003194888179,0.6086235489220564,0.6263230278358455,0.5958801796716957,298,305,603
victimization,15,0.001491331900048552,197,137,168,101,0.6610738255033557,0.5508196721311476,0.5898203592814372,0.6245353159851301,0.6059467488172516,0.6234177215189873,0.6053067993366501,0.625695896138189,0.5957274421504146,298,305,603
victimization,15,0.001564361212230489,194,136,169,104,0.6510067114093959,0.5540983606557377,0.5878787878787879,0.6190476190476191,0.6025525360325668,0.6178343949044585,0.6019900497512438,0.6200627131697656,0.5905878619942145,298,305,603
victimization,15,0.0016165440876376154,192,125,180,106,0.6442953020134228,0.5901639344262295,0.6056782334384858,0.6293706293706294,0.6172296182198261,0.624390243902439,0.6169154228855721,0.6274012542633952,0.6004613507130572,298,305,603
victimization,15,0.001662001788824004,197,134,171,101,0.6610738255033557,0.5606557377049181,0.595166163141994,0.6286764705882353,0.6108647816041368,0.6263910969793323,0.6102819237147595,0.6408405765210694,0.6187615878992689,298,305,603
victimization,15,0.0016799248233481893,194,122,183,104,0.6510067114093959,0.6,0.6139240506329114,0.6376306620209059,0.625503355704698,0.6319218241042345,0.6252072968490879,0.6481076025965453,0.6300244132089249,298,305,603
victimization,15,0.001720010544373118,204,133,172,94,0.6845637583892618,0.5639344262295082,0.6053412462908012,0.6466165413533834,0.624249092309385,0.6425196850393701,0.6235489220563848,0.6626086478160416,0.6372078636401339,298,305,603
victimization,15,0.001848221625627921,192,119,186,106,0.6442953020134228,0.6098360655737705,0.617363344051447,0.636986301369863,0.6270656837935966,0.6305418719211823,0.6268656716417911,0.6661954010342173,0.6375126808698708,298,305,603
victimization,15,0.001970925740637569,182,115,190,116,0.610738255033557,0.6229508196721312,0.6127946127946128,0.6209150326797386,0.6168445373528442,0.6117647058823529,0.6169154228855721,0.6553526240510508,0.6310329991006534,298,305,603
victimization,15,0.0022055664580377726,146,70,235,152,0.4899328859060403,0.7704918032786885,0.6759259259259259,0.6072351421188631,0.6302123445923644,0.5680933852140079,0.6318407960199005,0.6613873913521839,0.6337074021089136,298,305,603
victimization,15,0.0027190055109397935,163,85,220,135,0.5469798657718121,0.7213114754098361,0.657258064516129,0.6197183098591549,0.6341456705908242,0.5970695970695971,0.6351575456053068,0.6623720981406096,0.6377251043202643,298,305,603
victimization,15,0.005291606868578894,210,154,151,88,0.7046979865771812,0.49508196721311476,0.5769230769230769,0.6317991631799164,0.599889976895148,0.634441087613293,0.5986733001658375,0.6392727472769282,0.6108313419237016,298,305,603
victimization,15,0.02472231929591273,0,0,305,298,0.0,1.0,,0.5058043117744611,0.5,,0.5058043117744611,0.5,0.494195688225539,298,305,603
victimization,16,0.0,181,119,186,117,0.6073825503355704,0.6098360655737705,0.6033333333333334,0.6138613861386139,0.6086093079546704,0.6053511705685619,0.6086235489220564,0.6086093079546704,0.5604839894487296,298,305,603
victimization,16,0.0003877205839077456,181,120,185,117,0.6073825503355704,0.6065573770491803,0.6013289036544851,0.6125827814569537,0.6069699636923753,0.6043405676126878,0.6069651741293532,0.6057377049180327,0.5600134362182048,298,305,603
victimization,16,0.0003929998875869779,179,119,186,119,0.6006711409395973,0.6098360655737705,0.6006711409395973,0.6098360655737705,0.6052536032566839,0.6006711409395973,0.6053067993366501,0.6003630762460117,0.5600764323129293,298,305,603
victimization,16,0.00039755664127458695,178,117,188,120,0.5973154362416108,0.6163934426229508,0.6033898305084746,0.6103896103896104,0.6068544394322808,0.600337268128162,0.6069651741293532,0.5965507756628892,0.5586895849696218,298,305,603
victimization,16,0.0004022314441650156,178,117,188,120,0.5973154362416108,0.6163934426229508,0.6033898305084746,0.6103896103896104,0.6068544394322808,0.600337268128162,0.6069651741293532,0.5980580921993619,0.5579034003813163,298,305,603
victimization,16,0.0004080713825058625,179,117,188,119,0.6006711409395973,0.6163934426229508,0.6047297297297297,0.6123778501628665,0.6085322917812741,0.6026936026936027,0.6086235489220564,0.5953295191990318,0.5559257972562541,298,305,603
victimization,16,0.0005162642017882039,182,117,188,116,0.610738255033557,0.6163934426229508,0.6086956521739131,0.618421052631579,0.6135658488282539,0.609715242881072,0.6135986733001658,0.5785014853119155,0.5367865461876873,298,305,603
victimization,16,0.0005934268589870249,178,120,185,120,0.5973154362416108,0.6065573770491803,0.5973154362416108,0.6065573770491803,0.6019364066453956,0.5973154362416108,0.6019900497512438,0.5830124326108483,0.5394628212339515,298,305,603
victimization,16,0.0006198962725692556,176,118,187,122,0.5906040268456376,0.6131147540983607,0.5986394557823129,0.6051779935275081,0.6018593904719991,0.5945945945945946,0.6019900497512438,0.5745351523820001,0.5386420651125343,298,305,603
victimization,16,0.0006653588129581016,180,120,185,118,0.6040268456375839,0.6065573770491803,0.6,0.6105610561056105,0.6052921113433821,0.6020066889632107,0.6053067993366501,0.5890637033777093,0.5489581062870442,298,305,603
victimization,16,0.0006784758414871041,179,119,186,119,0.6006711409395973,0.6098360655737705,0.6006711409395973,0.6098360655737705,0.6052536032566839,0.6006711409395973,0.6053067993366501,0.5887721421498515,0.5503307730986751,298,305,603
victimization,16,0.000689279861322122,179,120,185,119,0.6006711409395973,0.6065573770491803,0.5986622073578596,0.6085526315789473,0.6036142589943888,0.5996649916247907,0.603648424543947,0.5960501705358126,0.5600713152242631,298,305,603
