outcome,model_name,predictor,predictor_domain,features,repeat,random_state,n_test,threshold,baseline_balanced_accuracy,permuted_balanced_accuracy,delta_balanced_accuracy,delta_balanced_accuracy_pp,baseline_roc_auc,permuted_roc_auc,delta_roc_auc,delta_roc_auc_pp,baseline_pr_auc_average_precision,permuted_pr_auc_average_precision,delta_pr_auc_average_precision,delta_pr_auc_average_precision_pp,baseline_recall_sensitivity,permuted_recall_sensitivity,delta_recall_sensitivity,delta_recall_sensitivity_pp,baseline_specificity,permuted_specificity,delta_specificity,delta_specificity_pp,baseline_precision_ppv,permuted_precision_ppv,delta_precision_ppv,delta_precision_ppv_pp,baseline_npv,permuted_npv,delta_npv,delta_npv_pp,baseline_f1_positive,permuted_f1_positive,delta_f1_positive,delta_f1_positive_pp,baseline_accuracy,permuted_accuracy,delta_accuracy,delta_accuracy_pp
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,8,227130,942,0.5,0.6074990115538373,0.6107844183229677,-0.0032854067691303612,-0.3285406769130361,0.6950690657144113,0.6983513345592158,-0.0032822688448045367,-0.3282268844804537,0.3984508426195649,0.4012704477203578,-0.002819605100792877,-0.2819605100792877,0.9140271493212669,0.9095022624434389,0.004524886877828038,0.4524886877828038,0.30097087378640774,0.3120665742024965,-0.01109570041608876,-1.109570041608876,0.28611898016997167,0.2883787661406026,-0.002259785970630923,-0.2259785970630923,0.9194915254237288,0.9183673469387755,0.0011241784849532754,0.11241784849532754,0.43581445523193096,0.43790849673202614,-0.0020940415000951784,-0.20940415000951784,0.4447983014861996,0.45222929936305734,-0.007430997876857748,-0.7430997876857748
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,9,227131,942,0.5,0.6074990115538373,0.60731701194294,0.00018199961089737648,0.01819996108973765,0.6950690657144113,0.6956464437903616,-0.0005773780759502634,-0.057737807595026336,0.3984508426195649,0.401655063379483,-0.0032042207599180528,-0.3204220759918053,0.9140271493212669,0.9095022624434389,0.004524886877828038,0.4524886877828038,0.30097087378640774,0.30513176144244103,-0.004160887656033285,-0.4160887656033285,0.28611898016997167,0.2863247863247863,-0.00020580615481463616,-0.020580615481463616,0.9194915254237288,0.9166666666666666,0.0028248587570621764,0.28248587570621764,0.43581445523193096,0.4355362946912243,0.0002781605407066734,0.02781605407066734,0.4447983014861996,0.4469214437367304,-0.002123142250530785,-0.2123142250530785
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,10,227132,942,0.5,0.6074990115538373,0.6045430868389178,0.0029559247149195667,0.29559247149195667,0.6950690657144113,0.6998073314463948,-0.004738265731983549,-0.47382657319835486,0.3984508426195649,0.4039400427907366,-0.00548920017117166,-0.548920017117166,0.9140271493212669,0.9095022624434389,0.004524886877828038,0.4524886877828038,0.30097087378640774,0.29958391123439665,0.001386962552011095,0.1386962552011095,0.28611898016997167,0.2847025495750708,0.0014164305949008749,0.1416430594900875,0.9194915254237288,0.9152542372881356,0.004237288135593209,0.4237288135593209,0.43581445523193096,0.4336569579288026,0.002157497303128364,0.2157497303128364,0.4447983014861996,0.4426751592356688,0.002123142250530785,0.2123142250530785
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,11,227133,942,0.5,0.6074990115538373,0.6085219748840537,-0.0010229633302163421,-0.10229633302163421,0.6950690657144113,0.701037397782115,-0.005968332067703752,-0.5968332067703752,0.3984508426195649,0.40626491890986804,-0.007814076290303118,-0.7814076290303118,0.9140271493212669,0.9049773755656109,0.009049773755656076,0.9049773755656076,0.30097087378640774,0.3120665742024965,-0.01109570041608876,-1.109570041608876,0.28611898016997167,0.28735632183908044,-0.0012373416691087713,-0.12373416691087713,0.9194915254237288,0.9146341463414634,0.004857379082265356,0.4857379082265356,0.43581445523193096,0.4362050163576881,-0.0003905611257571384,-0.03905611257571384,0.4447983014861996,0.45116772823779194,-0.006369426751592355,-0.6369426751592355
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,12,227134,942,0.5,0.6074990115538373,0.6080104932189455,-0.0005114816651081711,-0.051148166510817106,0.6950690657144113,0.6975040949912451,-0.002435029276833811,-0.2435029276833811,0.3984508426195649,0.4013588693248381,-0.002908026705273181,-0.2908026705273181,0.9140271493212669,0.9095022624434389,0.004524886877828038,0.4524886877828038,0.30097087378640774,0.3065187239944521,-0.00554785020804438,-0.554785020804438,0.28611898016997167,0.2867332382310984,-0.000614258061126749,-0.0614258061126749,0.9194915254237288,0.91701244813278,0.0024790772909487613,0.24790772909487613,0.43581445523193096,0.4360086767895879,-0.00019422155765691507,-0.019422155765691507,0.4447983014861996,0.44798301486199577,-0.0031847133757961776,-0.31847133757961776
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,13,227135,942,0.5,0.6074990115538373,0.6069530127211452,0.0005459988326921295,0.054599883269212945,0.6950690657144113,0.6980689213698923,-0.0029998556554809985,-0.29998556554809985,0.3984508426195649,0.40209628347181814,-0.0036454408522532122,-0.3645440852253212,0.9140271493212669,0.9004524886877828,0.013574660633484115,1.3574660633484115,0.30097087378640774,0.31345353675450766,-0.012482662968099911,-1.2482662968099911,0.28611898016997167,0.28674351585014407,-0.0006245356801724,-0.06245356801724,0.9194915254237288,0.9112903225806451,0.008201202843083677,0.8201202843083677,0.43581445523193096,0.4349726775956284,0.0008417776363025542,0.08417776363025542,0.4447983014861996,0.45116772823779194,-0.006369426751592355,-0.6369426751592355
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,14,227136,942,0.5,0.6074990115538373,0.604179087617123,0.0033199239367143196,0.33199239367143196,0.6950690657144113,0.6988534024513466,-0.0037843367369353453,-0.37843367369353453,0.3984508426195649,0.4030385004786865,-0.004587657859121574,-0.45876578591215744,0.9140271493212669,0.9004524886877828,0.013574660633484115,1.3574660633484115,0.30097087378640774,0.3079056865464632,-0.006934812760055475,-0.6934812760055475,0.28611898016997167,0.2851002865329513,0.0010186936370203958,0.10186936370203958,0.9194915254237288,0.9098360655737705,0.009655459849958303,0.9655459849958303,0.43581445523193096,0.43307943416757344,0.0027350210643575235,0.27350210643575235,0.4447983014861996,0.4469214437367304,-0.002123142250530785,-0.2123142250530785
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,15,227137,942,0.5,0.6074990115538373,0.6080104932189455,-0.0005114816651081711,-0.051148166510817106,0.6950690657144113,0.7001273997276282,-0.00505833401321687,-0.505833401321687,0.3984508426195649,0.40223880841837617,-0.0037879657988112436,-0.37879657988112436,0.9140271493212669,0.9095022624434389,0.004524886877828038,0.4524886877828038,0.30097087378640774,0.3065187239944521,-0.00554785020804438,-0.554785020804438,0.28611898016997167,0.2867332382310984,-0.000614258061126749,-0.0614258061126749,0.9194915254237288,0.91701244813278,0.0024790772909487613,0.24790772909487613,0.43581445523193096,0.4360086767895879,-0.00019422155765691507,-0.019422155765691507,0.4447983014861996,0.44798301486199577,-0.0031847133757961776,-0.31847133757961776
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,16,227138,942,0.5,0.6074990115538373,0.6107844183229677,-0.0032854067691303612,-0.3285406769130361,0.6950690657144113,0.6976547153588843,-0.0025856496444730537,-0.25856496444730537,0.3984508426195649,0.4014978866036669,-0.0030470439841019936,-0.30470439841019936,0.9140271493212669,0.9095022624434389,0.004524886877828038,0.4524886877828038,0.30097087378640774,0.3120665742024965,-0.01109570041608876,-1.109570041608876,0.28611898016997167,0.2883787661406026,-0.002259785970630923,-0.2259785970630923,0.9194915254237288,0.9183673469387755,0.0011241784849532754,0.11241784849532754,0.43581445523193096,0.43790849673202614,-0.0020940415000951784,-0.20940415000951784,0.4447983014861996,0.45222929936305734,-0.007430997876857748,-0.7430997876857748
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,17,227139,942,0.5,0.6074990115538373,0.6087039744949511,-0.0012049629411137186,-0.12049629411137186,0.6950690657144113,0.6983450587105641,-0.0032759929961527767,-0.3275992996152777,0.3984508426195649,0.4030125124817163,-0.004561669862151396,-0.4561669862151396,0.9140271493212669,0.9095022624434389,0.004524886877828038,0.4524886877828038,0.30097087378640774,0.3079056865464632,-0.006934812760055475,-0.6934812760055475,0.28611898016997167,0.28714285714285714,-0.0010238769728854735,-0.10238769728854735,0.9194915254237288,0.9173553719008265,0.0021361535229023065,0.21361535229023065,0.43581445523193096,0.4364820846905538,-0.0006676294586228093,-0.06676294586228093,0.4447983014861996,0.44904458598726116,-0.00424628450106157,-0.424628450106157
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,18,227140,942,0.5,0.6074990115538373,0.6114778995989733,-0.003978888045135909,-0.3978888045135909,0.6950690657144113,0.6985333341701132,-0.0034642684557019132,-0.3464268455701913,0.3984508426195649,0.40107484324598286,-0.0026240006264179327,-0.2624000626417933,0.9140271493212669,0.9095022624434389,0.004524886877828038,0.4524886877828038,0.30097087378640774,0.31345353675450766,-0.012482662968099911,-1.2482662968099911,0.28611898016997167,0.28879310344827586,-0.0026741232783041857,-0.2674123278304186,0.9194915254237288,0.9186991869918699,0.0007923384318588855,0.07923384318588855,0.43581445523193096,0.43838604143947657,-0.0025715862075456064,-0.25715862075456064,0.4447983014861996,0.45329087048832273,-0.00849256900212314,-0.849256900212314
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,19,227141,942,0.5,0.6074990115538373,0.6100909370469622,-0.0025919254931248137,-0.25919254931248137,0.6950690657144113,0.699719469565272,-0.004650403850860685,-0.4650403850860685,0.3984508426195649,0.4013488188199049,-0.002897976200339991,-0.2897976200339991,0.9140271493212669,0.9095022624434389,0.004524886877828038,0.4524886877828038,0.30097087378640774,0.3106796116504854,-0.009708737864077666,-0.9708737864077666,0.28611898016997167,0.28796561604584525,-0.0018466358758735812,-0.18466358758735812,0.9194915254237288,0.9180327868852459,0.0014587385384828844,0.14587385384828844,0.43581445523193096,0.43743199129488575,-0.001617536062954783,-0.1617536062954783,0.4447983014861996,0.45116772823779194,-0.006369426751592355,-0.6369426751592355
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,20,227142,942,0.5,0.6074990115538373,0.6093974557709566,-0.0018984442171192661,-0.18984442171192661,0.6950690657144113,0.7001838823654929,-0.0051148166510815996,-0.51148166510816,0.3984508426195649,0.40338623552398667,-0.004935392904421743,-0.49353929044217426,0.9140271493212669,0.9095022624434389,0.004524886877828038,0.4524886877828038,0.30097087378640774,0.3092926490984743,-0.00832177531206657,-0.832177531206657,0.28611898016997167,0.2875536480686695,-0.001434667898697839,-0.1434667898697839,0.9194915254237288,0.9176954732510288,0.0017960521726999579,0.1796052172699958,0.43581445523193096,0.4369565217391304,-0.0011420665071994462,-0.11420665071994462,0.4447983014861996,0.45010615711252655,-0.005307855626326963,-0.5307855626326963
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,21,227143,942,0.5,0.6074990115538373,0.6036676059520149,0.0038314056018224907,0.38314056018224907,0.6950690657144113,0.7008805015658242,-0.0058114358514128606,-0.5811435851412861,0.3984508426195649,0.40332551184014115,-0.004874669220576222,-0.4874669220576222,0.9140271493212669,0.9049773755656109,0.009049773755656076,0.9049773755656076,0.30097087378640774,0.30235783633841884,-0.001386962552011095,-0.1386962552011095,0.28611898016997167,0.2844950213371266,0.0016239588328450516,0.16239588328450516,0.9194915254237288,0.9121338912133892,0.007357634210339636,0.7357634210339636,0.43581445523193096,0.4329004329004329,0.0029140223314980673,0.29140223314980673,0.4447983014861996,0.4437367303609342,0.0010615711252653925,0.10615711252653925
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,22,227144,942,0.5,0.6074990115538373,0.606441531056037,0.0010574804978003005,0.10574804978003005,0.6950690657144113,0.7003596061277386,-0.005290540413327327,-0.5290540413327327,0.3984508426195649,0.4035679183807407,-0.00511707576117576,-0.511707576117576,0.9140271493212669,0.9049773755656109,0.009049773755656076,0.9049773755656076,0.30097087378640774,0.3079056865464632,-0.006934812760055475,-0.6934812760055475,0.28611898016997167,0.2861230329041488,-4.052734177140138e-06,-0.0004052734177140138,0.9194915254237288,0.9135802469135802,0.00591127851014861,0.591127851014861,0.43581445523193096,0.43478260869565216,0.001031846536278802,0.10318465362788021,0.4447983014861996,0.44798301486199577,-0.0031847133757961776,-0.31847133757961776
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,23,227145,942,0.5,0.6074990115538373,0.6071350123320426,0.00036399922179475297,0.0363999221794753,0.6950690657144113,0.6996441593814523,-0.004575093667041008,-0.4575093667041008,0.3984508426195649,0.40182046676544314,-0.003369624145878214,-0.3369624145878214,0.9140271493212669,0.9049773755656109,0.009049773755656076,0.9049773755656076,0.30097087378640774,0.3092926490984743,-0.00832177531206657,-0.832177531206657,0.28611898016997167,0.28653295128939826,-0.0004139711194265927,-0.04139711194265927,0.9194915254237288,0.9139344262295082,0.005557099194220649,0.5557099194220649,0.43581445523193096,0.4352557127312296,0.0005587425007013702,0.05587425007013702,0.4447983014861996,0.44904458598726116,-0.00424628450106157,-0.424628450106157
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,24,227146,942,0.5,0.6074990115538373,0.605054568504026,0.0024444430498113956,0.24444430498113956,0.6950690657144113,0.7004286404629065,-0.005359574748495244,-0.5359574748495244,0.3984508426195649,0.4022228881307335,-0.0037720455111685536,-0.37720455111685536,0.9140271493212669,0.9049773755656109,0.009049773755656076,0.9049773755656076,0.30097087378640774,0.30513176144244103,-0.004160887656033285,-0.4160887656033285,0.28611898016997167,0.28530670470756064,0.0008122754624110273,0.08122754624110273,0.9194915254237288,0.9128630705394191,0.006628454884309742,0.6628454884309742,0.43581445523193096,0.43383947939262474,0.0019749758393062256,0.19749758393062256,0.4447983014861996,0.445859872611465,-0.0010615711252653925,-0.10615711252653925
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,25,227147,942,0.5,0.6074990115538373,0.60731701194294,0.00018199961089737648,0.01819996108973765,0.6950690657144113,0.6988471266026949,-0.0037780608882835853,-0.37780608882835853,0.3984508426195649,0.40350354618717804,-0.005052703567613115,-0.5052703567613115,0.9140271493212669,0.9095022624434389,0.004524886877828038,0.4524886877828038,0.30097087378640774,0.30513176144244103,-0.004160887656033285,-0.4160887656033285,0.28611898016997167,0.2863247863247863,-0.00020580615481463616,-0.020580615481463616,0.9194915254237288,0.9166666666666666,0.0028248587570621764,0.28248587570621764,0.43581445523193096,0.4355362946912243,0.0002781605407066734,0.02781605407066734,0.4447983014861996,0.4469214437367304,-0.002123142250530785,-0.2123142250530785
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,26,227148,942,0.5,0.6074990115538373,0.6132288613727791,-0.005729849818941757,-0.5729849818941757,0.6950690657144113,0.6996065042895425,-0.004537438575131225,-0.4537438575131225,0.3984508426195649,0.4007877657645411,-0.0023369231449761885,-0.23369231449761885,0.9140271493212669,0.918552036199095,-0.004524886877828038,-0.4524886877828038,0.30097087378640774,0.3079056865464632,-0.006934812760055475,-0.6934812760055475,0.28611898016997167,0.28917378917378916,-0.0030548090038174935,-0.30548090038174935,0.9194915254237288,0.925,-0.005508474576271238,-0.5508474576271238,0.43581445523193096,0.4398699891657638,-0.0040555339338328444,-0.40555339338328444,0.4447983014861996,0.45116772823779194,-0.006369426751592355,-0.6369426751592355
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,27,227149,942,0.5,0.6074990115538373,0.6125353800967736,-0.005036368542936209,-0.5036368542936209,0.6950690657144113,0.6996692627760589,-0.004600197061647604,-0.4600197061647604,0.3984508426195649,0.4020586083822319,-0.00360776576266697,-0.360776576266697,0.9140271493212669,0.918552036199095,-0.004524886877828038,-0.4524886877828038,0.30097087378640774,0.3065187239944521,-0.00554785020804438,-0.554785020804438,0.28611898016997167,0.2887624466571835,-0.0026434664872118097,-0.26434664872118097,0.9194915254237288,0.9246861924686193,-0.005194667044890466,-0.5194667044890466,0.43581445523193096,0.4393939393939394,-0.0035794841620084283,-0.35794841620084283,0.4447983014861996,0.45010615711252655,-0.005307855626326963,-0.5307855626326963
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,28,227150,942,0.5,0.6074990115538373,0.6085219748840537,-0.0010229633302163421,-0.10229633302163421,0.6950690657144113,0.699531194105723,-0.004462128391311659,-0.44621283913116594,0.3984508426195649,0.4018024501023645,-0.0033516074827995568,-0.3351607482799557,0.9140271493212669,0.9049773755656109,0.009049773755656076,0.9049773755656076,0.30097087378640774,0.3120665742024965,-0.01109570041608876,-1.109570041608876,0.28611898016997167,0.28735632183908044,-0.0012373416691087713,-0.12373416691087713,0.9194915254237288,0.9146341463414634,0.004857379082265356,0.4857379082265356,0.43581445523193096,0.4362050163576881,-0.0003905611257571384,-0.03905611257571384,0.4447983014861996,0.45116772823779194,-0.006369426751592355,-0.6369426751592355
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,29,227151,942,0.5,0.6074990115538373,0.6057480497800315,0.001750961773805848,0.1750961773805848,0.6950690657144113,0.6948870661035138,0.0001819996108974875,0.01819996108974875,0.3984508426195649,0.40025249058007434,-0.0018016479605094116,-0.18016479605094116,0.9140271493212669,0.9049773755656109,0.009049773755656076,0.9049773755656076,0.30097087378640774,0.3065187239944521,-0.00554785020804438,-0.554785020804438,0.28611898016997167,0.2857142857142857,0.0004046944556859722,0.04046944556859722,0.9194915254237288,0.9132231404958677,0.0062683849278610815,0.6268384927861081,0.43581445523193096,0.43431053203040176,0.0015039232015292003,0.15039232015292003,0.4447983014861996,0.4469214437367304,-0.002123142250530785,-0.2123142250530785
perpetration,Sequential,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,30,227152,942,0.5,0.6074990115538373,0.605054568504026,0.0024444430498113956,0.24444430498113956,0.6950690657144113,0.6960543739527177,-0.0009853082383064482,-0.09853082383064482,0.3984508426195649,0.401207622093237,-0.0027567794736720885,-0.27567794736720885,0.9140271493212669,0.9049773755656109,0.009049773755656076,0.9049773755656076,0.30097087378640774,0.30513176144244103,-0.004160887656033285,-0.4160887656033285,0.28611898016997167,0.28530670470756064,0.0008122754624110273,0.08122754624110273,0.9194915254237288,0.9128630705394191,0.006628454884309742,0.6628454884309742,0.43581445523193096,0.43383947939262474,0.0019749758393062256,0.19749758393062256,0.4447983014861996,0.445859872611465,-0.0010615711252653925,-0.10615711252653925
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,1,301123,942,0.523164,0.6721645390905348,0.6853638449320548,-0.01319930584152007,-1.319930584152007,0.7536252132478382,0.7578754632625448,-0.004250250014706691,-0.42502500147066913,0.4335309108027502,0.4320088813365016,0.0015220294662485756,0.15220294662485756,0.8089887640449438,0.8314606741573034,-0.022471910112359605,-2.2471910112359605,0.5353403141361257,0.5392670157068062,-0.003926701570680535,-0.3926701570680535,0.28857715430861725,0.296,-0.00742284569138274,-0.742284569138274,0.9232505643340858,0.9321266968325792,-0.008876132498493394,-0.8876132498493394,0.4254062038404727,0.4365781710914454,-0.011171967250972747,-1.1171967250972747,0.5870488322717622,0.5944798301486199,-0.007430997876857748,-0.7430997876857748
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,2,301124,942,0.523164,0.6721645390905348,0.6775913289017002,-0.0054267898111654,-0.54267898111654,0.7536252132478382,0.7543237837519854,-0.0006985705041472334,-0.06985705041472334,0.4335309108027502,0.43197295807156877,0.0015579527311814223,0.15579527311814223,0.8089887640449438,0.8146067415730337,-0.005617977528089901,-0.5617977528089901,0.5353403141361257,0.5405759162303665,-0.005235602094240788,-0.5235602094240788,0.28857715430861725,0.2923387096774194,-0.0037615553688021275,-0.37615553688021275,0.9232505643340858,0.9260089686098655,-0.002758404275779669,-0.2758404275779669,0.4254062038404727,0.43026706231454004,-0.004860858474067364,-0.48608584740673644,0.5870488322717622,0.5923566878980892,-0.005307855626326963,-0.5307855626326963
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,3,301125,942,0.523164,0.6721645390905348,0.6749735278545796,-0.002808988764044895,-0.2808988764044895,0.7536252132478382,0.7552723689628802,-0.0016471557150420368,-0.16471557150420368,0.4335309108027502,0.4314068138398129,0.002124096962937305,0.21240969629373052,0.8089887640449438,0.8146067415730337,-0.005617977528089901,-0.5617977528089901,0.5353403141361257,0.5353403141361257,0.0,0.0,0.28857715430861725,0.29,-0.0014228456913827348,-0.14228456913827348,0.9232505643340858,0.9253393665158371,-0.002088802181751337,-0.2088802181751337,0.4254062038404727,0.4277286135693215,-0.00232240972884884,-0.232240972884884,0.5870488322717622,0.5881104033970276,-0.0010615711252653925,-0.10615711252653925
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,4,301126,942,0.523164,0.6721645390905348,0.6810547679275252,-0.008890228836990421,-0.8890228836990421,0.7536252132478382,0.7571180657685745,-0.003492852520736389,-0.3492852520736389,0.4335309108027502,0.43362024826568746,-8.933746293726674e-05,-0.008933746293726674,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5418848167539267,-0.00654450261780104,-0.654450261780104,0.28857715430861725,0.29435483870967744,-0.00577768440106019,-0.577768440106019,0.9232505643340858,0.9282511210762332,-0.0050005567421473884,-0.5000556742147388,0.4254062038404727,0.4332344213649852,-0.007828217524512515,-0.7828217524512515,0.5870488322717622,0.5944798301486199,-0.007430997876857748,-0.7430997876857748
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,5,301127,942,0.523164,0.6721645390905348,0.6847093946702747,-0.012544855579739944,-1.2544855579739944,0.7536252132478382,0.7601623624919114,-0.006537149244073226,-0.6537149244073226,0.4335309108027502,0.43671923049463457,-0.003188319691884378,-0.3188319691884378,0.8089887640449438,0.8314606741573034,-0.022471910112359605,-2.2471910112359605,0.5353403141361257,0.5379581151832461,-0.002617801047120394,-0.2617801047120394,0.28857715430861725,0.2954091816367265,-0.00683202732810928,-0.683202732810928,0.9232505643340858,0.9319727891156463,-0.008722224781560484,-0.8722224781560484,0.4254062038404727,0.43593519882179677,-0.010528994981324091,-1.0528994981324091,0.5870488322717622,0.5934182590233545,-0.006369426751592355,-0.6369426751592355
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,6,301128,942,0.523164,0.6721645390905348,0.6784369668804047,-0.0062724277898699166,-0.6272427789869917,0.7536252132478382,0.7553826695687982,-0.001757456320960027,-0.1757456320960027,0.4335309108027502,0.43296912900996787,0.0005617817927823232,0.05617817927823232,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5366492146596858,-0.0013089005235601414,-0.13089005235601414,0.28857715430861725,0.292,-0.0034228456913827365,-0.34228456913827365,0.9232505643340858,0.9276018099547512,-0.004351245620665356,-0.4351245620665356,0.4254062038404727,0.4306784660766962,-0.005272262236223513,-0.5272262236223513,0.5870488322717622,0.5902335456475584,-0.0031847133757961776,-0.31847133757961776
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,7,301129,942,0.523164,0.6721645390905348,0.6827460438849344,-0.010581504794399677,-1.0581504794399677,0.7536252132478382,0.7575077945761516,-0.003882581328313428,-0.3882581328313428,0.4335309108027502,0.434673479479483,-0.0011425686767327914,-0.11425686767327914,0.8089887640449438,0.8314606741573034,-0.022471910112359605,-2.2471910112359605,0.5353403141361257,0.5340314136125655,0.0013089005235602524,0.13089005235602524,0.28857715430861725,0.29365079365079366,-0.005073639342176417,-0.5073639342176417,0.9232505643340858,0.9315068493150684,-0.008256284980982631,-0.8256284980982631,0.4254062038404727,0.4340175953079179,-0.008611391467445217,-0.8611391467445217,0.5870488322717622,0.5902335456475584,-0.0031847133757961776,-0.31847133757961776
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,8,301130,942,0.523164,0.6721645390905348,0.680400317665745,-0.008235778575210295,-0.8235778575210295,0.7536252132478382,0.7560959468204012,-0.0024707335725629997,-0.24707335725629997,0.4335309108027502,0.4335819320349774,-5.102123222722188e-05,-0.005102123222722188,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5405759162303665,-0.005235602094240788,-0.5235602094240788,0.28857715430861725,0.2937625754527163,-0.005185421144099034,-0.5185421144099034,0.9232505643340858,0.9280898876404494,-0.004839323306363608,-0.48393233063636076,0.4254062038404727,0.4325925925925926,-0.00718638875211991,-0.718638875211991,0.5870488322717622,0.5934182590233545,-0.006369426751592355,-0.6369426751592355
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,9,301131,942,0.523164,0.6721645390905348,0.6762824283781399,-0.004117889287605148,-0.41178892876051476,0.7536252132478382,0.7572210130007648,-0.003595799752926676,-0.3595799752926676,0.4335309108027502,0.4327199574768525,0.0008109533258977009,0.08109533258977009,0.8089887640449438,0.8146067415730337,-0.005617977528089901,-0.5617977528089901,0.5353403141361257,0.5379581151832461,-0.002617801047120394,-0.2617801047120394,0.28857715430861725,0.29116465863453816,-0.0025875043259209196,-0.25875043259209196,0.9232505643340858,0.9256756756756757,-0.0024251113415898473,-0.24251113415898473,0.4254062038404727,0.4289940828402367,-0.003587878999764038,-0.3587878999764038,0.5870488322717622,0.5902335456475584,-0.0031847133757961776,-0.31847133757961776
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,10,301132,942,0.523164,0.6721645390905348,0.6719733513736101,0.00019118771692461234,0.019118771692461234,0.7536252132478382,0.7555517971645391,-0.0019265839167009746,-0.19265839167009746,0.4335309108027502,0.4364737402090905,-0.0029428294063403304,-0.29428294063403304,0.8089887640449438,0.8033707865168539,0.005617977528089901,0.5617977528089901,0.5353403141361257,0.5405759162303665,-0.005235602094240788,-0.5235602094240788,0.28857715430861725,0.2894736842105263,-0.0008965299019090822,-0.08965299019090822,0.9232505643340858,0.921875,0.0013755643340858104,0.13755643340858104,0.4254062038404727,0.4255952380952381,-0.0001890342547654078,-0.01890342547654078,0.5870488322717622,0.5902335456475584,-0.0031847133757961776,-0.31847133757961776
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,11,301133,942,0.523164,0.6721645390905348,0.6825548561680099,-0.010390317077475175,-1.0390317077475175,0.7536252132478382,0.7560665333254897,-0.002441320077651521,-0.2441320077651521,0.4335309108027502,0.43385740235563486,-0.0003264915528846668,-0.03264915528846668,0.8089887640449438,0.8258426966292135,-0.016853932584269704,-1.6853932584269704,0.5353403141361257,0.5392670157068062,-0.003926701570680535,-0.3926701570680535,0.28857715430861725,0.29458917835671344,-0.006012024048096198,-0.6012024048096198,0.9232505643340858,0.9300225733634312,-0.006772009029345383,-0.6772009029345383,0.4254062038404727,0.4342688330871492,-0.008862629246676523,-0.8862629246676523,0.5870488322717622,0.5934182590233545,-0.006369426751592355,-0.6369426751592355
