outcome,predictor,predictor_domain,features,n_repeats,balanced_accuracy_drop_mean_pp,balanced_accuracy_drop_sd_pp,balanced_accuracy_drop_p2_5_pp,balanced_accuracy_drop_p97_5_pp,roc_auc_drop_mean_pp,roc_auc_drop_sd_pp,roc_auc_drop_p2_5_pp,roc_auc_drop_p97_5_pp,pr_auc_average_precision_drop_mean_pp,pr_auc_average_precision_drop_sd_pp,pr_auc_average_precision_drop_p2_5_pp,pr_auc_average_precision_drop_p97_5_pp,recall_sensitivity_drop_mean_pp,recall_sensitivity_drop_sd_pp,recall_sensitivity_drop_p2_5_pp,recall_sensitivity_drop_p97_5_pp,specificity_drop_mean_pp,specificity_drop_sd_pp,specificity_drop_p2_5_pp,specificity_drop_p97_5_pp,precision_ppv_drop_mean_pp,precision_ppv_drop_sd_pp,precision_ppv_drop_p2_5_pp,precision_ppv_drop_p97_5_pp,npv_drop_mean_pp,npv_drop_sd_pp,npv_drop_p2_5_pp,npv_drop_p97_5_pp,f1_positive_drop_mean_pp,f1_positive_drop_sd_pp,f1_positive_drop_p2_5_pp,f1_positive_drop_p97_5_pp,accuracy_drop_mean_pp,accuracy_drop_sd_pp,accuracy_drop_p2_5_pp,accuracy_drop_p97_5_pp
perpetration,APOYO.MEDIAN,APOYO.MEDIAN,APOYO.MEDIAN,30,1.1759057618566446,0.677601571901907,0.032077431420664555,2.486977614047855,0.637270591582419,0.291327453973666,0.22174142248385598,1.211834995387257,-0.1167823689467177,0.48897903335808335,-1.0220096061736361,0.6617061948432185,0.8446455505279001,0.9106805263298178,-0.5769230769230779,2.262443438914019,1.50716597318539,0.7032016008811102,0.5166435506241329,2.7115117891816904,0.6200748904864776,0.33520617448017687,0.0495032546113193,1.271629857563493,1.1453417239116737,0.9113916393885825,-0.3480696798493413,2.7869903802107197,0.816888095931269,0.4797527671277214,0.006346294434507047,1.7355155035731673,1.3517338995045998,0.6537626695890425,0.28927813163481947,2.6061571125265384
perpetration,APOYO.VAR,APOYO.VAR,APOYO.VAR,30,0.6382015091324038,0.5387308396091289,-0.19416691247074847,1.7824194651721803,0.5843861069446529,0.4155522154644004,-0.14643123866424163,1.336018350581466,0.5518172163196479,0.4198477077313436,-0.11261441299900699,1.3105766966204142,0.40723981900452233,0.9077038037910024,-0.9049773755656187,2.3868778280542924,0.8691631992602863,0.5849711792454646,0.0,1.979889042995838,0.3419673083274294,0.2617112298556826,-0.05086925176497975,0.8608981439651725,0.5736769700937897,0.8093554781186827,-0.6683422816436826,2.485052743161159,0.44376670337066504,0.3887913947826437,-0.16136115055764705,1.2936206652508424,0.7607926397735313,0.4948548279728299,0.07696390658174097,1.7383227176220795
perpetration,AUTOEFIC.MEAN,AUTOEFIC.MEAN,AUTOEFIC.MEAN,30,0.7210950100727351,0.4302565517297535,-0.01175152660018551,1.520724421209857,0.04874242452769684,0.10758529953277188,-0.13062394487293988,0.20967610345110105,0.09262872399122637,0.06553903884385918,-0.028030727271812488,0.19316429862047205,1.1463046757164368,0.6257844409805605,-0.12443438914027101,2.058823529411759,0.29588534442903364,0.5374563455844071,-0.8703190013869622,1.1858529819694859,0.342212937377565,0.21846339622084002,-0.05236595148420689,0.7639808055646092,1.0580382537159232,0.5677413225082714,-0.12017518871955206,1.8641741781058088,0.5275363018340198,0.3077080065424859,-0.01198331336878507,1.0835661059845663,0.49539985845718326,0.44894616619389294,-0.424628450106157,1.4092356687898084
perpetration,AUTOEFIC.VAR,AUTOEFIC.VAR,AUTOEFIC.VAR,30,0.07044640111458815,0.4423846264845102,-0.6846087949743096,0.8373707959658825,-0.02780200952673099,0.2919793230304499,-0.5216799191670651,0.45432437351341465,0.19291052135253353,0.441813180688484,-0.4766580515543284,1.2380742990747131,-0.03016591251885618,0.7694907762583848,-1.3574660633484226,1.1538461538461484,0.17105871474803505,0.5121129544539246,-0.832177531206657,0.9708737864077666,0.04285590006452437,0.21705726564305872,-0.32939600872707736,0.4249744166726274,0.012643097424094677,0.6657907079111152,-1.0603734186949318,1.1536979969183372,0.04658288212209241,0.3212049367813988,-0.4991051048772167,0.6062319794148722,0.1238499646142958,0.4163884349862082,-0.5599787685774945,0.801486199575371
perpetration,CONVIVEN.1,CONVIVEN.1,CONVIVEN.1,30,0.3997924786045844,0.4283434393000356,-0.5079593450524428,1.0634268643977367,0.19067074178439633,0.31436403654258527,-0.34677201724602785,0.6746537300506558,0.14112001167904265,0.257075251203162,-0.215888208112701,0.6170525735877914,-0.060331825037708654,0.7299385680824955,-1.8099547511312264,0.9049773755656076,0.8599167822468791,0.4143314237428594,-0.0762829403606102,1.664355062413314,0.2355206051831288,0.2058237348352907,-0.18706543090245248,0.5660871054735797,0.16120985247809544,0.6630857702401074,-1.4217199382321657,1.0618956944173445,0.26715172298028017,0.31003257412798096,-0.40159044356752227,0.7327150245696654,0.6440198159943382,0.3676685701232776,-0.08757961783439486,1.226114649681528
perpetration,CONVIVEN.2,CONVIVEN.2,CONVIVEN.2,30,1.010516230390585,0.4767769635086373,0.09122730496230472,1.7338914654734165,-0.04499783483220887,0.5163043474536542,-1.1571409743882508,0.7679912891220706,-1.2720140673349432,0.8468163401209593,-3.1699021705339354,0.0362788854884734,0.1809954751131197,0.8699736925799504,-1.4819004524886936,1.4819004524886819,1.840036985668053,0.5401647783130433,0.9327323162274614,2.7877947295423002,0.5675495638641304,0.22656825137735304,0.15190669992062408,0.9360757437025925,0.6377566809902088,0.7794044321685553,-0.9269786793465775,1.756674666266688,0.6818071115738509,0.34324664800541266,0.011397589260419158,1.1794249780414767,1.4508138711960366,0.4330856080311111,0.7139065817409765,2.2399150743099776
perpetration,CONVIVEN.3,CONVIVEN.3,CONVIVEN.3,30,0.27921250651119245,0.28327267541740225,-0.17596695138099971,0.78102936469584,-0.12706501570007597,0.1818573773735211,-0.573769462975634,0.08417482004004716,-0.16695874145867892,0.1680698579561201,-0.48890627274537923,0.1122341674785025,0.045248868778280014,0.40033324417552374,-0.5769230769230779,0.4524886877828038,0.5131761442441052,0.3734954991554699,-0.1386962552011095,1.109570041608876,0.158945811468675,0.14479534715130027,-0.07157096549430142,0.4211546789887499,0.16776256535335693,0.37048667600060703,-0.42907189746895696,0.6827769965213504,0.189849086822718,0.20134861244493296,-0.1344115812202501,0.5407602983536985,0.4033970276008491,0.3071669174841811,-0.10615711252653925,0.9554140127388533
perpetration,CONVIVEN.4,CONVIVEN.4,CONVIVEN.4,30,-0.2057013993050549,0.25142946920337905,-0.7286260284546994,0.1386962552011095,-0.0396842829738242,0.2100034687339497,-0.4180499683069516,0.3084893404710728,-0.0005242390323436282,0.1760445057818127,-0.32527402151782875,0.3364387519662456,-0.2865761689291102,0.38474538812919346,-1.3574660633484226,0.0,-0.12482662968099856,0.3244547971555888,-0.6310679611650483,0.277392510402219,-0.10075731036538747,0.12808188511858548,-0.3795630163796691,0.08082457066948545,-0.2775788082766236,0.3418543186383868,-1.1726623515939143,0.06881066203100472,-0.14936336447167278,0.18074846182120768,-0.5197430845382419,0.09382442523830359,-0.16277423920736017,0.26408394345339825,-0.7430997876857748,0.2123142250530785
perpetration,CONVIVEN.5,CONVIVEN.5,CONVIVEN.5,30,0.19437349248885408,0.4767374328984045,-0.49650592126320475,1.244587080537962,0.33213883013997714,0.2876971085903838,-0.3079558933356674,0.8626938452752314,0.6898183184784118,0.2961076541900487,0.15332989311035938,1.16893383981194,0.4072398190045231,0.7641198506746202,-0.5769230769230779,1.9343891402714857,-0.018492834026814602,0.4990584689140676,-0.8703190013869622,0.9084604715672668,0.08535556497285193,0.23532163967555197,-0.2669773629420433,0.5946396640748987,0.34287360894851665,0.6774404763594253,-0.5950803406537508,1.7996406350568503,0.14554997649207518,0.3457093836290345,-0.356806767974962,0.9097078058998015,0.0813871196036801,0.4378597252468571,-0.5599787685774945,0.9846072186836514
perpetration,CONVIVEN.6,CONVIVEN.6,CONVIVEN.6,30,-0.20396508117810577,0.2605950047041366,-0.6605330705844792,0.15276200099158413,0.13457511458654148,0.2482029775551012,-0.3204605217740558,0.5011108252113431,0.35534841025451586,0.325535280469193,-0.2610355584400473,0.76800433596189,-0.5882352941176493,0.3392364654334676,-1.0294117647058898,0.0,0.18030513176144236,0.35715388488040556,-0.45423023578363364,0.7316227461858524,-0.07878563609234725,0.1359580730662075,-0.32427219576878774,0.111658681699248,-0.46698516003845736,0.31692470657636945,-0.9538737925609166,0.043760652938439566,-0.15805259892706533,0.18513610216487578,-0.479029638793943,0.09895877107308768,0.0,0.29371531043147386,-0.5307855626326963,0.45382165605095515
perpetration,EDAD,EDAD,EDAD,30,0.03920313457720481,0.5461393802631732,-0.8755122661461989,1.0903737895456893,0.5200586582654022,0.27438468923611975,0.07778914403700823,0.9282137051982864,0.4912504885719271,0.25684135428240845,-0.02551546628447309,0.9036653896614033,0.8597285067873269,0.9307456362492085,-0.9049773755656187,2.635746606334833,-0.7813222376329184,0.4852432719678246,-1.5638002773925153,0.07628294036060984,-0.03672751129021564,0.26595390750798414,-0.48579550200737315,0.5040925342602673,0.5275613582057559,0.7947265060078255,-0.9700753791795393,1.9801371364870373,0.05626823571589814,0.4019129494620062,-0.6271936637069585,0.8100922586577414,-0.39631988676574653,0.44946521261243916,-1.1677282377919318,0.6183651804670907
perpetration,ETNIA.BN,ETNIA.BN,ETNIA.BN,30,1.2334029952533643,0.43101517510167897,0.48456611920346837,1.8546544831524832,0.7259274135345006,0.2316727872903977,0.34473236643426247,1.1397725632448752,0.38560914827832066,0.28160523248017794,-0.25613803254208906,0.7783655558566654,1.2971342383107047,0.7003206902512807,0.3280542986425328,2.3868778280542924,1.1696717521960236,0.45882427976427675,0.3779472954230234,2.219140083217752,0.6264184475811475,0.21010530813263997,0.25109801221602307,0.9435773396734276,1.436954024343656,0.6309611862406435,0.4474958534915238,2.367607477995194,0.8747936805572861,0.3103786170816268,0.3428434884002217,1.3169707506538078,1.1995753715498938,0.397350267222447,0.424628450106157,2.016985138004246
perpetration,FUGAS.BN,FUGAS.BN,FUGAS.BN,30,1.66576712835993,0.53148514271351,0.6310758059758531,2.2592898249665785,2.8175631716465572,0.6397560738362995,1.6742865929045263,3.859897954700925,3.193168640674268,1.0620885623219134,1.4332763228583003,4.964971211545211,0.437405731523376,0.6876034837527448,-0.9049773755656187,1.4819004524886819,2.8941285251964852,0.6274280084966367,1.664355062413314,3.921636615811371,0.9166340761486658,0.2627474816952573,0.40760999110720064,1.2209256314300603,1.191752474811699,0.7156552281497912,-0.26526809946711666,2.1804128476195674,1.119273405684747,0.37009353150165286,0.38946092671550625,1.5354260818248153,2.317763623496107,0.5513149255955491,1.2924628450106155,3.0785562632696384
perpetration,GENERO_BIN_0,GENERO_BIN_0,GENERO_BIN_0,30,-0.36249301811837603,0.4370911387353267,-1.3909006470399974,0.23230838265104217,-0.4008175338843462,0.27955999296864187,-0.9650686264049985,0.060812973434343706,-0.05638419184747131,0.3413409376772384,-0.7380527828367279,0.4858600440273106,0.5279034690799375,0.6625024948516626,-0.7013574660633489,1.4819004524886819,-1.2528895053166917,0.5957020539097697,-2.2954230235783677,-0.3398058252427187,-0.25249943590043805,0.2284219440217216,-0.7793644140801106,0.07399921594047174,0.13934192985499988,0.5570695708556226,-1.0566539092400244,0.8773455459153872,-0.2308771391051297,0.31709385923488465,-0.9808274135613739,0.18917004622706368,-0.835102618542109,0.4761657163235566,-1.7569002123142246,-0.12473460721868408
perpetration,GENERO_BIN_1,GENERO_BIN_1,GENERO_BIN_1,30,-0.35639498517853857,0.5884122920534882,-1.2450734588084686,0.6726611481037487,-0.5034276593385608,0.4734509793450241,-1.1891634921332164,0.4487702474567117,-0.12209790638172699,0.4385559647899991,-0.8736979067665619,0.6930942950427684,0.3921568627450959,0.9707225856634477,-1.1538461538461608,2.262443438914019,-1.1049468331021752,0.5309372175751875,-1.9174757281553445,-0.26352288488210884,-0.23850672430031708,0.2894330123415513,-0.6804068210807972,0.2711121658284727,0.0603540074128861,0.8354177430069066,-1.1817022585638894,1.5555960570172294,-0.23057526775737985,0.43267459622635546,-0.8814520159015123,0.5212214335572407,-0.7537154989384287,0.49584851336702884,-1.6215498938428872,0.0690021231422496
perpetration,IMPULS.MEAN,IMPULS.MEAN,IMPULS.MEAN,30,0.12797501375456802,0.1803384649284414,-0.17596695138099971,0.4342887266930662,-0.01918317737848711,0.04492134116794146,-0.08888170652875949,0.05601194921583283,0.0009813256038793128,0.048953565638216234,-0.08837621523115041,0.07239692873530891,0.13574660633484115,0.294687207322604,-0.4524886877828038,0.5769230769230742,0.1202034211742949,0.235300186413591,-0.31553398058252413,0.5929264909847429,0.065313454658892,0.09074586165902954,-0.08669840514504618,0.22206750852258872,0.14640327366103806,0.2549675314578148,-0.36754140198064195,0.5419992991200548,0.09125650443271204,0.12987387120898855,-0.1344115812202501,0.309109678198477,0.1238499646142958,0.1871858886782301,-0.13535031847133755,0.45382165605095515
perpetration,IMPULS.MEDIAN,IMPULS.MEDIAN,IMPULS.MEDIAN,30,0.3336450338163632,0.3931315642570683,-0.4592352250833115,0.9751962771665772,0.03997715591091374,0.13058801445577095,-0.176963242354449,0.3179658719350348,0.15540263944926766,0.08475014086143241,0.01677645807598119,0.31660582242778573,0.7088989441930593,0.5533332249917456,-0.4524886877828038,1.4819004524886819,-0.04160887656033285,0.4834171547667144,-0.8703190013869622,0.8079056865464623,0.14612726344694274,0.20116666130871336,-0.2618097567106077,0.47573043534796083,0.5957638763849693,0.5040073602229431,-0.2961986972965449,1.3576049733662965,0.2503443539118882,0.28200309425798004,-0.3173678867915736,0.7062100549476726,0.13446567586694974,0.4096613016322582,-0.6369426751592355,0.7722929936305729
perpetration,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,30,0.2705727548674423,0.4140155681217931,-0.6152606673737548,0.8314950326657898,-0.13173006319778802,0.13183770336353728,-0.41182118852021193,0.09843668610088502,-0.008397503748304724,0.14844625635554018,-0.24556848640601064,0.2887582887274977,0.060331825037706066,0.5788993936194499,-1.0294117647058898,1.029411764705878,0.4808136846971796,0.5003858720980471,-0.31553398058252413,1.147711511789181,0.15269894403467396,0.20996979323686976,-0.2884503969601676,0.4271302237016276,0.17308501220419792,0.5398621953407583,-0.9399778133410897,1.064395158406638,0.18436839029492058,0.29545972961216976,-0.4515955040540058,0.6052859790071166,0.3821656050955413,0.4279102988838438,-0.34766454352441606,0.9554140127388533
perpetration,MORAL.MEAN,MORAL.MEAN,MORAL.MEAN,30,0.7173085813862501,0.5106000289985304,0.013194971790059797,1.7379080086104621,0.6985437939178726,0.24748112519649568,0.15200105434258038,1.0690280593193244,0.5777764175457184,0.23880686484612118,0.0949325762831861,0.9962814131134226,1.2820512820512786,0.9512535095692813,0.0,3.088235294117645,0.15256588072122046,0.4669448483891888,-0.6067961165048541,0.9847434119278767,0.3319396435896535,0.2429931379400321,-0.0056596692574024925,0.8465129682221747,1.1272184547338004,0.7964861430211282,0.02483772087991332,2.656973580624243,0.5311099986006479,0.37684692647889706,0.020166639201233825,1.259142866523783,0.4175513092710543,0.4039297091939763,-0.2707006369426751,1.178343949044585
perpetration,MORAL.VAR,MORAL.VAR,MORAL.VAR,30,0.5088353489267236,0.46782090073244925,-0.3385428107015789,1.1784239461281112,0.35579877955663786,0.2046994439978871,0.002729994163470362,0.712057788014391,0.5552141042823586,0.24802267608488499,0.11279379295889182,0.9636487407536497,0.7541478129713394,0.8997613241922653,-0.7013574660633489,2.262443438914019,0.26352288488210807,0.4753919278237915,-0.45423023578363364,1.2482662968099856,0.24545936999089765,0.2215532118818522,-0.14936445912938034,0.5767192955822921,0.7086456436100285,0.7552077889931872,-0.6015839551721316,1.8778243986192367,0.37075094641450707,0.34397413653280523,-0.2529460639788702,0.8689083527285896,0.37862703467798997,0.38496519261945294,-0.29989384288747334,1.1199575371549888
perpetration,ORIENTSEX.BN_1,ORIENTSEX.BN_1,ORIENTSEX.BN_1,30,0.02267673312790282,0.2677227504530871,-0.4724301968733713,0.4394819914522916,-0.25111762404737226,0.09656227340135017,-0.4038194814893728,-0.059149873541646567,-0.2900230523409666,0.12802122000241403,-0.45498874674870404,-0.018722343162575136,0.6787330316742057,0.5145461834245934,-0.4524886877828038,1.4819004524886819,-0.6333795654184001,0.3391161990636627,-1.109570041608876,0.0,-0.033780342548226185,0.13123550601145015,-0.2618097567106077,0.17930426249485978,0.4157600135519353,0.4164458052986278,-0.5051541803161996,1.1178130295901219,0.03869233525148841,0.19675647848702327,-0.3366008004870309,0.3463823335297936,-0.3255484784147204,0.25540672695508376,-0.6369426751592355,0.10615711252653925
perpetration,ORIENTSEX.BN_2,ORIENTSEX.BN_2,ORIENTSEX.BN_2,30,-0.03985163893787632,0.2587267737740205,-0.5227075893837735,0.3881455494819269,-0.33807996686351216,0.17264883279587867,-0.5854582310892855,0.00682498540865909,-0.3571278430855317,0.15019681817430502,-0.6346622927035491,-0.0819368918001311,0.6184012066364986,0.4363373209650671,-0.4524886877828038,1.3574660633484115,-0.6981044845122516,0.3387247604579449,-1.2482662968099911,-0.06241331484049967,-0.06657579244956617,0.1309641066734592,-0.27788118528203454,0.14808464410315092,0.3502615176367497,0.3645309679850329,-0.5280964116020178,0.9757497224308986,-0.0061619582847335,0.1880298566232908,-0.37103978492601425,0.29942500747692874,-0.38924274593064384,0.2664279297409199,-0.772292993630573,0.1353503184713374
perpetration,PAÍS,PAÍS,PAÍS,30,0.30282015718908867,0.30966217080517694,-0.1937825167408288,0.8694482273865471,0.04104405018169147,0.27655688410386786,-0.48833947320526067,0.460819876867856,-0.5824718502878844,0.3783521162157669,-1.311548398696387,0.0978848186075203,-3.7007434154171886e-16,0.37577140205312165,-0.5769230769230779,0.4524886877828038,0.605640314378178,0.41606219459109783,-0.1386962552011095,1.2864077669902905,0.1754383327266146,0.16076397040866366,-0.0960879791708413,0.47146492068171797,0.15279710651977751,0.36750392188565495,-0.4364857554994608,0.7317091541666865,0.20394555616771062,0.21827405242525014,-0.13974126462249975,0.5994250926432557,0.46355272469922143,0.3487378938990564,-0.16454352441613582,1.0907643312101907
perpetration,PORNO.T,PORNO.T,PORNO.T,30,2.1906791095825953,0.8375122565507142,1.0757510621873818,3.8437611788554102,3.996000192459365,0.9675494118296182,2.3512310077130287,5.466060210491975,3.5584827528831147,1.172951505666839,1.5496057736374886,5.743559663786121,3.257918552036196,1.3038780330520447,1.3574660633484115,6.006787330316742,1.1234396671289872,0.8244495863305855,-0.5305131761442439,2.6872399445214956,1.0539477506351589,0.4099822210025432,0.4864283169220156,1.8367685443041353,3.0920129318114515,1.1761463115116368,1.3801161900747272,5.629242622877895,1.5935302247850065,0.6047137770027915,0.7730783345175625,2.825833979980772,1.6242038216560508,0.7538211846228914,0.2600849256900212,3.0891719745222916
victimization,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,30,0.4014787764026947,0.4040639118155724,-0.22945830797321898,1.0886082369648993,0.3213558456001178,0.39563723452785954,-0.48628863190639915,0.9969342440431926,0.1810636597878468,0.2847651371286912,-0.3744618428540572,0.6226273063478398,0.2508960573476719,0.5022333282815887,-0.5483870967741902,1.1935483870967718,0.5520614954577234,0.5379741471926206,-0.32494758909853105,1.3155136268343819,0.26847888572157624,0.26185527357779537,-0.1503098386311341,0.7104459742373402,0.7666310005181571,0.9407777131273513,-1.0155699236610476,2.487709985170367,0.2770401177865593,0.32055638488116933,-0.30397047461523413,0.8491161373418007,0.4033970276008491,0.4043784132860411,-0.22292993630573238,1.0907643312101907
victimization,ABUSOSUBS2,ABUSOSUBS2,ABUSOSUBS2,30,0.06834832397826858,0.3340375244498386,-0.5329681476972992,0.5891323459795746,0.14269290593088568,0.32776108121544506,-0.45990284258695113,0.6386071098487441,0.14765189059206651,0.21678008116598302,-0.2616692695490491,0.47709041191347124,-0.12186379928315282,0.42143020423919564,-0.8602150537634357,0.4892473118279552,0.2585604472396941,0.38413844422644616,-0.4769392033542949,1.0482180293501064,0.05796903664832801,0.21308864320728035,-0.3372268974055326,0.39760018337838055,-0.025736861382923044,0.8082985009760779,-1.4319979398888962,1.3249863102237993,0.007015820638267926,0.27206555449316594,-0.4583453488000949,0.46010359133585443,0.07077140835102617,0.3337633889755076,-0.5307855626326963,0.5891719745222925
victimization,APOYO.MEAN,APOYO.MEAN,APOYO.MEAN,30,0.6113027208584106,0.3019716179322965,0.12046053966321554,1.1922127544464727,0.873019093347763,0.40299255446382254,0.24270755844097022,1.7089898784968878,0.6387344541829977,0.3918024484935669,0.04863558587777345,1.3697540037097033,0.26523297491039505,0.41379266045837315,-0.4301075268817178,1.1344086021505375,0.9573724668064305,0.4217499183530126,0.0,1.6771488469601692,0.4166202402380127,0.19488572584352112,0.0820033735565032,0.7897713236459932,1.0693637465481747,0.7303740434204944,-0.08759158499586275,2.536057692307694,0.3925881684153777,0.2450777229273363,0.011970230803314844,0.8798999165971708,0.6157112526539276,0.3020641220111991,0.12473460721868365,1.19692144373673
victimization,APOYO.MEDIAN,APOYO.MEDIAN,APOYO.MEDIAN,30,1.144203241586076,0.35461978451374276,0.49183404341651166,1.6474267938053664,1.547515460276671,0.5588065712885295,0.6030804084669006,2.569593787335714,1.2255251822902404,0.523056240158081,0.29952939382394683,2.1608436718841113,0.40860215053763504,0.5824139827824654,-0.7043010752688169,1.1935483870967718,1.8798043326345242,0.45226802342534106,1.2578616352201255,2.7253668763102756,0.7826807705550176,0.2205795514908893,0.3695330820813511,1.1141865927635928,1.9508608149010194,0.9718238816500905,0.11699048374306549,3.5000859692618294,0.7113656645117717,0.3130030381660707,0.11913624580328713,1.2217612590370406,1.1535739561217266,0.3534419313952192,0.501592356687898,1.650743099787685
victimization,APOYO.VAR,APOYO.VAR,APOYO.VAR,30,0.3745632424877691,0.37127976139197116,-0.14372421721782436,0.9297186718063104,0.6725051283785322,0.4776938554555298,-0.13799846712202274,1.764985009355067,0.60702905656496,0.45198880710989736,-0.10896085876119202,1.6794592664816024,-0.22222222222222143,0.4428348061220128,-0.8602150537634357,0.4301075268817178,0.9713487071977656,0.47194571148798403,0.15199161425576788,1.7924528301886806,0.2828865712706759,0.23867604140097357,-0.0532039153578051,0.652115616451834,0.2949873435690157,0.8818768179046599,-0.9271093626888166,1.6178081205423844,0.146307826749047,0.2920259415393749,-0.27202821007625055,0.5878598390123662,0.3821656050955413,0.37152374585074815,-0.13535031847133755,0.9368365180467084
victimization,AUTOEFIC.MEAN,AUTOEFIC.MEAN,AUTOEFIC.MEAN,30,0.18000045084646138,0.2118398019538556,-0.24536755257997228,0.6187022384526935,0.24291607493068396,0.21891308770729775,-0.15922770000675154,0.5620590158021715,0.17488149024262398,0.22984815378305326,-0.21402198798912697,0.5405963408355443,0.14336917562724075,0.3966735805397116,-0.7043010752688169,0.7043010752688197,0.21663172606569045,0.28862392108214224,-0.20964360587001907,1.0482180293501064,0.11840567261743207,0.13076762095239805,-0.1344919855026519,0.3954761658768435,0.36720087045358685,0.6104620244363547,-0.8473255903788195,1.418107314249371,0.13206960040529014,0.19760874457128247,-0.2654760547210469,0.4905448071280175,0.1804670912951167,0.21075273216364865,-0.2415074309978768,0.6183651804670907
victimization,AUTOEFIC.VAR,AUTOEFIC.VAR,AUTOEFIC.VAR,30,-0.11703974211582387,0.16319252000867496,-0.4288902414282844,0.16443497666869672,-0.10769219209064966,0.1952007110422471,-0.46022407069272464,0.17989901039201578,-0.069188385176245,0.17506548450073312,-0.40172458275024775,0.18196494479975003,-0.4157706093189961,0.3191428897752562,-0.9193548387096734,0.21505376344086446,0.18169112508735352,0.24456699412397245,-0.20964360587001907,0.6289308176100628,-0.05268052250252323,0.10096721644815654,-0.23637241968897188,0.1362133666929517,-0.5518970227942576,0.485482066747181,-1.3585300837776058,0.36291372299074603,-0.1641845251683934,0.15302618952757377,-0.41634690623445325,0.1265193313795778,-0.11323425336164188,0.16239713296328182,-0.424628450106157,0.16454352441613554
victimization,CONVIVEN.1,CONVIVEN.1,CONVIVEN.1,30,0.31809472284213347,0.46036063844883995,-0.4335565023331353,0.9990870359099141,0.2424727425741849,0.42033211544026433,-0.45132548860486177,0.8607898830053433,0.19204083876630898,0.27632336329896734,-0.24333267183212826,0.6053077582346502,-0.5448028673835129,0.38192621976714775,-1.2903225806451646,0.05913978494623742,1.1809923130677866,0.684287230559049,0.0,2.154088050314468,0.26508284363117285,0.3053240552996891,-0.23232210744671744,0.7173801729970933,-0.08419755621970837,0.943656128142815,-1.7477870119829921,1.2426786411558017,0.0370014829840167,0.32104702777626215,-0.508054535093094,0.4943134430206981,0.32908704883227174,0.4626021389459158,-0.424628450106157,1.0138004246284495
victimization,CONVIVEN.2,CONVIVEN.2,CONVIVEN.2,30,2.5285498523477807,0.843009852799135,0.6987894772435241,4.005427064313244,1.6467167106241996,0.739381160393327,0.3662789387074242,2.9902504452108905,0.9273649828381604,0.45694707978318144,0.10287696947127445,1.781194379745069,-2.0358422939068097,0.9496237170882711,-3.715053763440856,-0.5268817204301105,7.092941998602379,1.228707826860177,4.837526205450737,9.072327044025158,1.8543517530376519,0.5222300034754941,0.7145528274568556,2.750094551018799,1.8310553103346925,2.3177358923035687,-2.2392356071601296,6.06758574782892,0.83058852296825,0.6157554683779981,-0.2961083165143674,1.9537030335251804,2.586694975230006,0.8453509146194668,0.7430997876857748,4.06316348195329
victimization,CONVIVEN.3,CONVIVEN.3,CONVIVEN.3,30,0.22930051171073604,0.3093607270864609,-0.3866571988909187,0.7263812808548042,0.05894066109119948,0.3026867964448589,-0.5921642884515568,0.5606839340862482,0.013441753077167995,0.22946618849023367,-0.42640860052767543,0.36720459562437235,-0.6594982078853043,0.3657149710819411,-1.311827956989248,-0.21505376344086446,1.118099231306781,0.4778495837730116,0.20964360587002462,1.9444444444444489,0.21096658339607643,0.20269648260080117,-0.18902128629705417,0.5496488450005366,-0.3236497105873285,0.7130967285345888,-1.7163461538461506,0.6115238188207763,-0.03797187660032009,0.2318596296839214,-0.4874763170486285,0.28247752718538716,0.240622788393489,0.3103552965188135,-0.37685774946921435,0.7430997876857748
victimization,CONVIVEN.4,CONVIVEN.4,CONVIVEN.4,30,0.010031333829263467,0.0642148277517912,-0.10752688172043223,0.13364779874213653,-0.00437321070309582,0.06936984947808393,-0.1756046978201531,0.10720565361465278,-0.00684673934276699,0.05089155043184685,-0.1389671889886257,0.0643900225641613,-0.03584229390681074,0.08151591866439983,-0.21505376344086446,0.0,0.055904961565339716,0.10918877563148718,0.0,0.26729559748427956,0.009846910568516165,0.04301878343911946,-0.060983521473989555,0.09565929869756395,-0.020149870297611432,0.14175722391852086,-0.3437383872166411,0.17804764533341852,-0.0033825717934517683,0.04819959953554156,-0.11036975257158188,0.07175278420332129,0.010615711252653925,0.06448251786008354,-0.10615711252653925,0.1353503184713374
victimization,CONVIVEN_0,CONVIVEN_0,CONVIVEN_0,30,0.2590112937039261,0.3174511687121182,-0.42544126597687,0.7960708730641738,0.28377027869825727,0.2886626161533382,-0.3020445887153156,0.7694427537702008,0.21378415842820664,0.17722944908471092,-0.1257702833270702,0.5369312225962932,0.03584229390681074,0.4341057521826615,-0.8602150537634357,0.6451612903225823,0.4821802935010499,0.440956704504019,-0.2672955974842743,1.2211740041928727,0.18244276605518786,0.20474453236641735,-0.26174327686293436,0.5400330320170393,0.3764383089334396,0.7722958853856424,-1.0205843913368156,1.4587519135093798,0.14789052015992082,0.2574999815579573,-0.34831621410848307,0.5169443149168234,0.26185421089879685,0.3175344754404938,-0.424628450106157,0.801486199575371
