u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,linear,0.2,16,sigmoid,0.1,0.6413612565445026,0.7134831460674157
64,linear,0.2,16,sigmoid,0.05,0.662303664921466,0.7078651685393258
64,linear,0.2,16,sigmoid,0.0,0.675392670157068,0.7078651685393258
64,linear,0.2,8,relu,0.1,0.6596858638743456,0.7191011235955056
64,linear,0.2,8,relu,0.05,0.6531413612565445,0.7134831460674157
64,linear,0.2,8,relu,0.0,0.6780104712041884,0.7247191011235955
64,linear,0.2,8,linear,0.1,0.680628272251309,0.702247191011236
64,linear,0.2,8,linear,0.05,0.6204188481675392,0.7303370786516854
64,linear,0.2,8,linear,0.0,0.6976439790575916,0.6966292134831461
64,linear,0.2,8,tanh,0.1,0.5837696335078534,0.7134831460674157
64,linear,0.2,8,tanh,0.05,0.6832460732984293,0.6910112359550562
64,linear,0.2,8,tanh,0.0,0.574607329842932,0.6966292134831461
64,linear,0.2,8,sigmoid,0.1,0.009162303664921465,0.9943820224719101
64,linear,0.2,8,sigmoid,0.05,0.0,1.0
64,linear,0.2,8,sigmoid,0.0,0.6858638743455497,0.702247191011236
64,linear,0.2,4,relu,0.1,0.6976439790575916,0.6966292134831461
64,linear,0.2,4,relu,0.05,0.6662303664921466,0.6853932584269663
64,linear,0.2,4,relu,0.0,0.5719895287958116,0.7303370786516854
64,linear,0.2,4,linear,0.1,0.7054973821989529,0.6797752808988764
64,linear,0.2,4,linear,0.05,0.6465968586387435,0.7528089887640449
64,linear,0.2,4,linear,0.0,0.6924083769633508,0.702247191011236
64,linear,0.2,4,tanh,0.1,0.6701570680628273,0.6966292134831461
64,linear,0.2,4,tanh,0.05,0.6544502617801047,0.7078651685393258
64,linear,0.2,4,tanh,0.0,0.6897905759162304,0.702247191011236
64,linear,0.2,4,sigmoid,0.1,0.0,1.0
64,linear,0.2,4,sigmoid,0.05,0.668848167539267,0.7303370786516854
64,linear,0.2,4,sigmoid,0.0,0.005235602094240838,0.9943820224719101
64,linear,0.1,16,relu,0.1,0.40706806282722513,0.8314606741573034
64,linear,0.1,16,relu,0.05,0.4594240837696335,0.7415730337078652
64,linear,0.1,16,relu,0.0,0.5798429319371727,0.7247191011235955
64,linear,0.1,16,linear,0.1,0.6557591623036649,0.6910112359550562
64,linear,0.1,16,linear,0.05,0.6295811518324608,0.702247191011236
64,linear,0.1,16,linear,0.0,0.7094240837696335,0.6910112359550562
64,linear,0.1,16,tanh,0.1,0.6740837696335078,0.6853932584269663
64,linear,0.1,16,tanh,0.05,0.7002617801047121,0.702247191011236
64,linear,0.1,16,tanh,0.0,0.643979057591623,0.6910112359550562
64,linear,0.1,16,sigmoid,0.1,0.668848167539267,0.702247191011236
64,linear,0.1,16,sigmoid,0.05,0.6858638743455497,0.6966292134831461
64,linear,0.1,16,sigmoid,0.0,0.668848167539267,0.7191011235955056
64,linear,0.1,8,relu,0.1,0.7094240837696335,0.6910112359550562
64,linear,0.1,8,relu,0.05,0.6727748691099477,0.7078651685393258
64,linear,0.1,8,relu,0.0,0.5130890052356021,0.7696629213483146
64,linear,0.1,8,linear,0.1,0.6204188481675392,0.7359550561797753
64,linear,0.1,8,linear,0.05,0.6950261780104712,0.6853932584269663
64,linear,0.1,8,linear,0.0,0.6400523560209425,0.7247191011235955
64,linear,0.1,8,tanh,0.1,0.7054973821989529,0.6966292134831461
64,linear,0.1,8,tanh,0.05,0.675392670157068,0.7134831460674157
64,linear,0.1,8,tanh,0.0,0.7159685863874345,0.7078651685393258
64,linear,0.1,8,sigmoid,0.1,0.6858638743455497,0.7303370786516854
64,linear,0.1,8,sigmoid,0.05,0.0,1.0
64,linear,0.1,8,sigmoid,0.0,0.6649214659685864,0.7303370786516854
64,linear,0.1,4,relu,0.1,0.5445026178010471,0.7584269662921348
64,linear,0.1,4,relu,0.05,0.6557591623036649,0.7247191011235955
64,linear,0.1,4,relu,0.0,0.643979057591623,0.7303370786516854
64,linear,0.1,4,linear,0.1,0.680628272251309,0.6741573033707865
64,linear,0.1,4,linear,0.05,0.725130890052356,0.6853932584269663
64,linear,0.1,4,linear,0.0,0.6335078534031413,0.6910112359550562
64,linear,0.1,4,tanh,0.1,0.662303664921466,0.6966292134831461
64,linear,0.1,4,tanh,0.05,0.6400523560209425,0.7752808988764045
64,linear,0.1,4,tanh,0.0,0.6714659685863874,0.6966292134831461
64,linear,0.1,4,sigmoid,0.1,0.668848167539267,0.7078651685393258
64,linear,0.1,4,sigmoid,0.05,0.0,1.0
64,linear,0.1,4,sigmoid,0.0,0.5026178010471204,0.797752808988764
64,tanh,0.3,16,relu,0.1,0.68717277486911,0.702247191011236
64,tanh,0.3,16,relu,0.05,0.5287958115183246,0.7584269662921348
64,tanh,0.3,16,relu,0.0,0.49214659685863876,0.7191011235955056
64,tanh,0.3,16,linear,0.1,0.675392670157068,0.6910112359550562
64,tanh,0.3,16,linear,0.05,0.6479057591623036,0.7415730337078652
64,tanh,0.3,16,linear,0.0,0.6976439790575916,0.6966292134831461
64,tanh,0.3,16,tanh,0.1,0.6518324607329843,0.7078651685393258
64,tanh,0.3,16,tanh,0.05,0.637434554973822,0.7078651685393258
64,tanh,0.3,16,tanh,0.0,0.6740837696335078,0.7078651685393258
64,tanh,0.3,16,sigmoid,0.1,0.0,1.0
64,tanh,0.3,16,sigmoid,0.05,0.5929319371727748,0.7415730337078652
64,tanh,0.3,16,sigmoid,0.0,0.6793193717277487,0.6910112359550562
64,tanh,0.3,8,relu,0.1,0.637434554973822,0.7303370786516854
64,tanh,0.3,8,relu,0.05,0.6583769633507853,0.7359550561797753
64,tanh,0.3,8,relu,0.0,0.6609947643979057,0.7303370786516854
64,tanh,0.3,8,linear,0.1,0.7120418848167539,0.6910112359550562
64,tanh,0.3,8,linear,0.05,0.6387434554973822,0.7078651685393258
64,tanh,0.3,8,linear,0.0,0.643979057591623,0.7078651685393258
64,tanh,0.3,8,tanh,0.1,0.6780104712041884,0.6910112359550562
64,tanh,0.3,8,tanh,0.05,0.6518324607329843,0.7303370786516854
64,tanh,0.3,8,tanh,0.0,0.6897905759162304,0.702247191011236
64,tanh,0.3,8,sigmoid,0.1,0.0,1.0
64,tanh,0.3,8,sigmoid,0.05,0.0,1.0
64,tanh,0.3,8,sigmoid,0.0,0.5301047120418848,0.7921348314606742
64,tanh,0.3,4,relu,0.1,0.6819371727748691,0.702247191011236
64,tanh,0.3,4,relu,0.05,0.6387434554973822,0.7247191011235955
64,tanh,0.3,4,relu,0.0,0.725130890052356,0.6910112359550562
64,tanh,0.3,4,linear,0.1,0.68717277486911,0.702247191011236
64,tanh,0.3,4,linear,0.05,0.6767015706806283,0.7247191011235955
64,tanh,0.3,4,linear,0.0,0.6544502617801047,0.6966292134831461
64,tanh,0.3,4,tanh,0.1,0.6649214659685864,0.7191011235955056
64,tanh,0.3,4,tanh,0.05,0.6609947643979057,0.702247191011236
64,tanh,0.3,4,tanh,0.0,0.6793193717277487,0.7191011235955056
64,tanh,0.3,4,sigmoid,0.1,0.6924083769633508,0.7134831460674157
64,tanh,0.3,4,sigmoid,0.05,0.6884816753926701,0.6966292134831461
64,tanh,0.3,4,sigmoid,0.0,0.643979057591623,0.7191011235955056
64,tanh,0.2,16,relu,0.1,0.4201570680628272,0.8033707865168539
64,tanh,0.2,16,relu,0.05,0.5039267015706806,0.8202247191011236
