threshold,accuracy,balanced_accuracy,precision_ppv,recall_sensitivity,specificity,npv,f1_positive,TP,FP,TN,FN,support
0.25,0.25902335456475584,0.5388846402729572,0.2018348623853211,0.9887640449438202,0.08900523560209424,0.9714285714285714,0.3352380952380953,176,696,68,2,942
0.251,0.26008492569002123,0.5395390905347374,0.2020665901262916,0.9887640449438202,0.09031413612565445,0.971830985915493,0.3355576739752144,176,695,69,2,942
0.252,0.262208067940552,0.5408479910582975,0.20253164556962025,0.9887640449438202,0.09293193717277487,0.9726027397260274,0.33619866284622735,176,693,71,2,942
0.253,0.2632696390658174,0.5415024413200776,0.20276497695852536,0.9887640449438202,0.09424083769633508,0.972972972972973,0.3365200764818356,176,692,72,2,942
0.254,0.2632696390658174,0.5415024413200776,0.20276497695852536,0.9887640449438202,0.09424083769633508,0.972972972972973,0.3365200764818356,176,692,72,2,942
0.255,0.2643312101910828,0.5421568915818578,0.2029988465974625,0.9887640449438202,0.09554973821989529,0.9733333333333334,0.33684210526315783,176,691,73,2,942
0.256,0.2653927813163482,0.5428113418436379,0.20323325635103925,0.9887640449438202,0.0968586387434555,0.9736842105263158,0.3371647509578544,176,690,74,2,942
0.257,0.267515923566879,0.544120242367198,0.2037037037037037,0.9887640449438202,0.09947643979057591,0.9743589743589743,0.3378119001919385,176,688,76,2,942
0.258,0.26857749469214437,0.5447746926289782,0.20393974507531865,0.9887640449438202,0.10078534031413612,0.9746835443037974,0.3381364073006724,176,687,77,2,942
0.259,0.26857749469214437,0.5426201541267133,0.2032520325203252,0.9831460674157303,0.10209424083769633,0.9629629629629629,0.3368623676612127,175,686,78,3,942
0.26,0.27176220806794055,0.5445835049120537,0.20396270396270397,0.9831460674157303,0.10602094240837696,0.9642857142857143,0.33783783783783783,175,683,81,3,942
0.261,0.27282377919320594,0.5452379551738338,0.20420070011668612,0.9831460674157303,0.10732984293193717,0.9647058823529412,0.33816425120772947,175,682,82,3,942
0.262,0.27388535031847133,0.5458924054356138,0.2044392523364486,0.9831460674157303,0.10863874345549739,0.9651162790697675,0.3384912959381045,175,681,83,3,942
0.263,0.27388535031847133,0.5458924054356138,0.2044392523364486,0.9831460674157303,0.10863874345549739,0.9651162790697675,0.3384912959381045,175,681,83,3,942
0.264,0.2760084925690021,0.547201305959174,0.20491803278688525,0.9831460674157303,0.11125654450261781,0.9659090909090909,0.3391472868217054,175,679,85,3,942
0.265,0.2760084925690021,0.547201305959174,0.20491803278688525,0.9831460674157303,0.11125654450261781,0.9659090909090909,0.3391472868217054,175,679,85,3,942
0.266,0.2770700636942675,0.5478557562209542,0.205158264947245,0.9831460674157303,0.112565445026178,0.9662921348314607,0.3394762366634335,175,678,86,3,942
0.267,0.2781316348195329,0.5485102064827343,0.20539906103286384,0.9831460674157303,0.11387434554973822,0.9666666666666667,0.3398058252427184,175,677,87,3,942
0.268,0.2791932059447983,0.5491646567445143,0.2056404230317274,0.9831460674157303,0.11518324607329843,0.967032967032967,0.34013605442176875,175,676,88,3,942
0.269,0.2813163481953291,0.5504735572680746,0.2061248527679623,0.9831460674157303,0.11780104712041885,0.967741935483871,0.34079844206426485,175,674,90,3,942
0.27,0.2813163481953291,0.5504735572680746,0.2061248527679623,0.9831460674157303,0.11780104712041885,0.967741935483871,0.34079844206426485,175,674,90,3,942
0.271,0.2813163481953291,0.5504735572680746,0.2061248527679623,0.9831460674157303,0.11780104712041885,0.967741935483871,0.34079844206426485,175,674,90,3,942
0.272,0.2813163481953291,0.5504735572680746,0.2061248527679623,0.9831460674157303,0.11780104712041885,0.967741935483871,0.34079844206426485,175,674,90,3,942
0.273,0.28450106157112526,0.5524369080534148,0.20685579196217493,0.9831460674157303,0.12172774869109948,0.96875,0.341796875,175,671,93,3,942
0.274,0.28556263269639065,0.553091358315195,0.20710059171597633,0.9831460674157303,0.12303664921465969,0.9690721649484536,0.34213098729227764,175,670,94,3,942
0.275,0.28768577494692144,0.5544002588387552,0.20759193357058126,0.9831460674157303,0.1256544502617801,0.9696969696969697,0.3428011753183154,175,668,96,3,942
0.276,0.28874734607218683,0.5550547091005353,0.20783847980997625,0.9831460674157303,0.12696335078534032,0.97,0.3431372549019608,175,667,97,3,942
0.277,0.291932059447983,0.5570180598858756,0.20858164481525626,0.9831460674157303,0.13089005235602094,0.970873786407767,0.344149459193707,175,664,100,3,942
0.278,0.2929936305732484,0.5576725101476557,0.20883054892601433,0.9831460674157303,0.13219895287958114,0.9711538461538461,0.34448818897637795,175,663,101,3,942
0.279,0.2951167728237792,0.5589814106712159,0.20933014354066987,0.9831460674157303,0.13481675392670156,0.9716981132075472,0.34516765285996054,175,661,103,3,942
0.28,0.2961783439490446,0.559635860932996,0.20958083832335328,0.9831460674157303,0.13612565445026178,0.9719626168224299,0.3455083909180651,175,660,104,3,942
0.281,0.29723991507430997,0.5602903111947761,0.20983213429256595,0.9831460674157303,0.13743455497382198,0.9722222222222222,0.3458498023715415,175,659,105,3,942
0.282,0.29936305732484075,0.5615992117183364,0.21033653846153846,0.9831460674157303,0.1400523560209424,0.9727272727272728,0.34653465346534656,175,657,107,3,942
0.283,0.30254777070063693,0.5635625625036766,0.21109770808202655,0.9831460674157303,0.14397905759162305,0.9734513274336283,0.34756703078450846,175,654,110,3,942
0.284,0.3046709129511677,0.5648714630272369,0.21160822249093109,0.9831460674157303,0.14659685863874344,0.9739130434782609,0.34825870646766166,175,652,112,3,942
0.285,0.3057324840764331,0.565525913289017,0.211864406779661,0.9831460674157303,0.14790575916230367,0.9741379310344828,0.348605577689243,175,651,113,3,942
0.286,0.3057324840764331,0.565525913289017,0.211864406779661,0.9831460674157303,0.14790575916230367,0.9741379310344828,0.348605577689243,175,651,113,3,942
0.287,0.3067940552016985,0.566180363550797,0.21212121212121213,0.9831460674157303,0.14921465968586387,0.9743589743589743,0.34895314057826526,175,650,114,3,942
0.288,0.3078556263269639,0.5668348138125772,0.21237864077669902,0.9831460674157303,0.1505235602094241,0.9745762711864406,0.3493013972055888,175,649,115,3,942
0.289,0.3099787685774947,0.5659891758338725,0.2121951219512195,0.9775280898876404,0.1544502617801047,0.9672131147540983,0.3486973947895791,174,646,118,4,942
0.29,0.31422505307855625,0.5664524383787282,0.21253071253071254,0.9719101123595506,0.16099476439790575,0.9609375,0.3487903225806452,173,641,123,5,942
0.291,0.31422505307855625,0.5664524383787282,0.21253071253071254,0.9719101123595506,0.16099476439790575,0.9609375,0.3487903225806452,173,641,123,5,942
0.292,0.31528662420382164,0.5671068886405083,0.21279212792127922,0.9719101123595506,0.16230366492146597,0.9612403100775194,0.3491422805247225,173,640,124,5,942
0.293,0.31528662420382164,0.5671068886405083,0.21279212792127922,0.9719101123595506,0.16230366492146597,0.9612403100775194,0.3491422805247225,173,640,124,5,942
0.294,0.31634819532908703,0.5677613389022884,0.21305418719211822,0.9719101123595506,0.16361256544502617,0.9615384615384616,0.3494949494949495,173,639,125,5,942
0.295,0.31528662420382164,0.5649523501382434,0.2120838471023428,0.9662921348314607,0.16361256544502617,0.9541984732824428,0.34782608695652173,172,639,125,6,942
0.296,0.31634819532908703,0.5656068004000235,0.2123456790123457,0.9662921348314607,0.1649214659685864,0.9545454545454546,0.34817813765182193,172,638,126,6,942
0.297,0.31634819532908703,0.5634522618977587,0.21163366336633663,0.9606741573033708,0.1662303664921466,0.9477611940298507,0.34685598377281945,171,637,127,7,942
0.298,0.3184713375796178,0.5647611624213189,0.21215880893300249,0.9606741573033708,0.168848167539267,0.9485294117647058,0.34756097560975613,171,635,129,7,942
0.299,0.3205944798301486,0.5660700629448792,0.2126865671641791,0.9606741573033708,0.17146596858638743,0.9492753623188406,0.34826883910386963,171,633,131,7,942
0.3,0.3205944798301486,0.5660700629448792,0.2126865671641791,0.9606741573033708,0.17146596858638743,0.9492753623188406,0.34826883910386963,171,633,131,7,942
0.301,0.321656050955414,0.5667245132066592,0.2129514321295143,0.9606741573033708,0.17277486910994763,0.9496402877697842,0.3486238532110092,171,632,132,7,942
0.302,0.3237791932059448,0.5680334137302194,0.21348314606741572,0.9606741573033708,0.17539267015706805,0.950354609929078,0.3493360572012257,171,630,134,7,942
0.303,0.32802547770700635,0.5706512147773398,0.21455457967377667,0.9606741573033708,0.1806282722513089,0.9517241379310345,0.3507692307692308,171,626,138,7,942
0.304,0.32908704883227174,0.57130566503912,0.21482412060301506,0.9606741573033708,0.18193717277486912,0.952054794520548,0.351129363449692,171,625,139,7,942
0.305,0.33014861995753714,0.5698055767986352,0.21437578814627994,0.9550561797752809,0.18455497382198952,0.9463087248322147,0.35015447991761073,170,623,141,8,942
0.306,0.3322717622080679,0.5711144773221954,0.21491782553729458,0.9550561797752809,0.18717277486910994,0.9470198675496688,0.3508771929824561,170,621,143,8,942
0.307,0.3333333333333333,0.5696143890817107,0.21446700507614214,0.949438202247191,0.18979057591623036,0.9415584415584416,0.34989648033126297,169,619,145,9,942
0.308,0.3333333333333333,0.5696143890817107,0.21446700507614214,0.949438202247191,0.18979057591623036,0.9415584415584416,0.34989648033126297,169,619,145,9,942
0.309,0.3333333333333333,0.5696143890817107,0.21446700507614214,0.949438202247191,0.18979057591623036,0.9415584415584416,0.34989648033126297,169,619,145,9,942
0.31,0.3354564755838641,0.570923289605271,0.21501272264631044,0.949438202247191,0.19240837696335078,0.9423076923076923,0.3506224066390042,169,617,147,9,942
0.311,0.3354564755838641,0.570923289605271,0.21501272264631044,0.949438202247191,0.19240837696335078,0.9423076923076923,0.3506224066390042,169,617,147,9,942
0.312,0.3365180467091295,0.571577739867051,0.21528662420382166,0.949438202247191,0.193717277486911,0.9426751592356688,0.3509865005192109,169,616,148,9,942
0.313,0.3375796178343949,0.5722321901288311,0.21556122448979592,0.949438202247191,0.1950261780104712,0.9430379746835443,0.35135135135135137,169,615,149,9,942
0.314,0.3375796178343949,0.5722321901288311,0.21556122448979592,0.949438202247191,0.1950261780104712,0.9430379746835443,0.35135135135135137,169,615,149,9,942
0.315,0.34076433121019106,0.5741955409141715,0.21638924455825864,0.949438202247191,0.19895287958115182,0.9440993788819876,0.3524504692387904,169,612,152,9,942
0.316,0.34076433121019106,0.5741955409141715,0.21638924455825864,0.949438202247191,0.19895287958115182,0.9440993788819876,0.3524504692387904,169,612,152,9,942
0.317,0.34182590233545646,0.5748499911759515,0.21666666666666667,0.949438202247191,0.20026178010471204,0.9444444444444444,0.35281837160751567,169,611,153,9,942
0.318,0.34288747346072185,0.5755044414377316,0.21694480102695765,0.949438202247191,0.20157068062827224,0.9447852760736196,0.35318704284221525,169,610,154,9,942
0.319,0.34288747346072185,0.5755044414377316,0.21694480102695765,0.949438202247191,0.20157068062827224,0.9447852760736196,0.35318704284221525,169,610,154,9,942
0.32,0.346072186836518,0.577467792223072,0.21778350515463918,0.949438202247191,0.2054973821989529,0.9457831325301205,0.35429769392033544,169,607,157,9,942
0.321,0.346072186836518,0.577467792223072,0.21778350515463918,0.949438202247191,0.2054973821989529,0.9457831325301205,0.35429769392033544,169,607,157,9,942
0.322,0.3492569002123142,0.5794311430084123,0.2186287192755498,0.949438202247191,0.2094240837696335,0.9467455621301775,0.35541535226077814,169,604,160,9,942
0.323,0.351380042462845,0.5807400435319725,0.2191958495460441,0.949438202247191,0.21204188481675393,0.9473684210526315,0.35616438356164387,169,602,162,9,942
0.324,0.3535031847133758,0.5820489440555326,0.21976592977893367,0.949438202247191,0.21465968586387435,0.9479768786127167,0.35691657866948256,169,600,164,9,942
0.325,0.35562632696390656,0.5833578445790929,0.22033898305084745,0.949438202247191,0.21727748691099477,0.9485714285714286,0.35767195767195764,169,598,166,9,942
0.326,0.35881104033970274,0.5853211953644332,0.2212041884816754,0.949438202247191,0.2212041884816754,0.949438202247191,0.3588110403397028,169,595,169,9,942
0.327,0.35987261146496813,0.5859756456262133,0.2214941022280472,0.949438202247191,0.22251308900523561,0.9497206703910615,0.35919234856535603,169,594,170,9,942
0.328,0.3609341825902335,0.5866300958879934,0.22178477690288714,0.949438202247191,0.2238219895287958,0.95,0.3595744680851064,169,593,171,9,942
0.329,0.3619957537154989,0.5872845461497735,0.22207621550591328,0.949438202247191,0.225130890052356,0.9502762430939227,0.3599574014909478,169,592,172,9,942
0.33,0.3630573248407643,0.5879389964115536,0.22236842105263158,0.949438202247191,0.22643979057591623,0.9505494505494505,0.3603411513859275,169,591,173,9,942
0.331,0.3630573248407643,0.5879389964115536,0.22236842105263158,0.949438202247191,0.22643979057591623,0.9505494505494505,0.3603411513859275,169,591,173,9,942
0.332,0.3641188959660297,0.5885934466733337,0.22266139657444006,0.949438202247191,0.22774869109947643,0.9508196721311475,0.36072572038420486,169,590,174,9,942
0.333,0.3651804670912951,0.5892478969351138,0.22295514511873352,0.949438202247191,0.22905759162303665,0.9510869565217391,0.3611111111111111,169,589,175,9,942
0.334,0.3662420382165605,0.5899023471968939,0.22324966974900926,0.949438202247191,0.23036649214659685,0.9513513513513514,0.3614973262032086,169,588,176,9,942
0.335,0.36836518046709127,0.5912112477204541,0.223841059602649,0.949438202247191,0.23298429319371727,0.9518716577540107,0.3622722400857449,169,586,178,9,942
0.336,0.36942675159235666,0.5918656979822342,0.22413793103448276,0.949438202247191,0.2342931937172775,0.9521276595744681,0.3626609442060086,169,585,179,9,942
0.337,0.37154989384288745,0.5931745985057945,0.2247340425531915,0.949438202247191,0.2369109947643979,0.9526315789473684,0.3634408602150538,169,583,181,9,942
0.338,0.3747346072186836,0.5951379492911347,0.22563417890520696,0.949438202247191,0.24083769633507854,0.9533678756476683,0.36461704422869473,169,580,184,9,942
0.339,0.37579617834394907,0.5957923995529149,0.22593582887700533,0.949438202247191,0.24214659685863874,0.9536082474226805,0.3650107991360691,169,579,185,9,942
0.34,0.37579617834394907,0.5957923995529149,0.22593582887700533,0.949438202247191,0.24214659685863874,0.9536082474226805,0.3650107991360691,169,579,185,9,942
