u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,linear,0.2,16,relu,0.1,0.6699029126213593,0.6244343891402715
64,linear,0.2,16,relu,0.05,0.680998613037448,0.6289592760180995
64,linear,0.2,16,relu,0.0,0.6962552011095701,0.6018099547511312
64,linear,0.2,16,linear,0.1,0.5894590846047156,0.6561085972850679
64,linear,0.2,16,linear,0.05,0.6823855755894591,0.6334841628959276
64,linear,0.2,16,linear,0.0,0.6588072122052705,0.6199095022624435
64,linear,0.2,16,tanh,0.1,0.6490984743411928,0.6515837104072398
64,linear,0.2,16,tanh,0.05,0.6560332871012483,0.6470588235294118
64,linear,0.2,16,tanh,0.0,0.6796116504854369,0.6334841628959276
64,linear,0.2,16,sigmoid,0.1,0.665742024965326,0.6334841628959276
64,linear,0.2,16,sigmoid,0.05,0.6754507628294036,0.6425339366515838
64,linear,0.2,16,sigmoid,0.0,0.6726768377253814,0.665158371040724
64,linear,0.2,8,relu,0.1,0.6463245492371706,0.6470588235294118
64,linear,0.2,8,relu,0.05,0.6158113730929264,0.669683257918552
64,linear,0.2,8,relu,0.0,0.6421636615811374,0.6199095022624435
64,linear,0.2,8,linear,0.1,0.6546463245492372,0.6515837104072398
64,linear,0.2,8,linear,0.05,0.665742024965326,0.6425339366515838
64,linear,0.2,8,linear,0.0,0.636615811373093,0.6244343891402715
64,linear,0.2,8,tanh,0.1,0.6532593619972261,0.6470588235294118
64,linear,0.2,8,tanh,0.05,0.6629680998613038,0.6425339366515838
64,linear,0.2,8,tanh,0.0,0.6754507628294036,0.6289592760180995
64,linear,0.2,8,sigmoid,0.1,0.3273231622746186,0.7873303167420814
64,linear,0.2,8,sigmoid,0.05,0.47295423023578365,0.7782805429864253
64,linear,0.2,8,sigmoid,0.0,0.6671289875173371,0.6380090497737556
64,linear,0.2,4,relu,0.1,0.624133148404993,0.7058823529411765
64,linear,0.2,4,relu,0.05,0.5908460471567267,0.6923076923076923
64,linear,0.2,4,relu,0.0,0.694868238557559,0.6289592760180995
64,linear,0.2,4,linear,0.1,0.6782246879334258,0.6244343891402715
64,linear,0.2,4,linear,0.05,0.6546463245492372,0.6289592760180995
64,linear,0.2,4,linear,0.0,0.6560332871012483,0.6561085972850679
64,linear,0.2,4,tanh,0.1,0.6601941747572816,0.6515837104072398
64,linear,0.2,4,tanh,0.05,0.6407766990291263,0.669683257918552
64,linear,0.2,4,tanh,0.0,0.6643550624133149,0.6425339366515838
64,linear,0.2,4,sigmoid,0.1,0.0,1.0
64,linear,0.2,4,sigmoid,0.05,0.0,1.0
