u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,linear,0.1,16,sigmoid,0.0,0.6213592233009708,0.6742081447963801
64,linear,0.1,8,relu,0.1,0.6324549237170597,0.6470588235294118
64,linear,0.1,8,relu,0.05,0.6435506241331485,0.6787330316742082
64,linear,0.1,8,relu,0.0,0.6712898751733704,0.6153846153846154
64,linear,0.1,8,linear,0.1,0.6588072122052705,0.6470588235294118
64,linear,0.1,8,linear,0.05,0.6574202496532594,0.6561085972850679
64,linear,0.1,8,linear,0.0,0.6740638002773925,0.6425339366515838
64,linear,0.1,8,tanh,0.1,0.6532593619972261,0.6515837104072398
64,linear,0.1,8,tanh,0.05,0.6643550624133149,0.6515837104072398
64,linear,0.1,8,tanh,0.0,0.665742024965326,0.6244343891402715
64,linear,0.1,8,sigmoid,0.1,0.636615811373093,0.6380090497737556
64,linear,0.1,8,sigmoid,0.05,0.36754507628294036,0.7692307692307693
64,linear,0.1,8,sigmoid,0.0,0.6338418862690708,0.6561085972850679
64,linear,0.1,4,relu,0.1,0.4812760055478502,0.7828054298642534
64,linear,0.1,4,relu,0.05,0.5395284327323162,0.6787330316742082
64,linear,0.1,4,relu,0.0,0.5464632454923717,0.7013574660633484
64,linear,0.1,4,linear,0.1,0.6893203883495146,0.6425339366515838
64,linear,0.1,4,linear,0.05,0.6685159500693482,0.6334841628959276
64,linear,0.1,4,linear,0.0,0.6019417475728155,0.669683257918552
64,linear,0.1,4,tanh,0.1,0.6699029126213593,0.6289592760180995
64,linear,0.1,4,tanh,0.05,0.6671289875173371,0.6515837104072398
64,linear,0.1,4,tanh,0.0,0.6754507628294036,0.6334841628959276
64,linear,0.1,4,sigmoid,0.1,0.6449375866851595,0.6515837104072398
64,linear,0.1,4,sigmoid,0.05,0.6546463245492372,0.6380090497737556
64,linear,0.1,4,sigmoid,0.0,0.0,1.0
64,tanh,0.3,16,relu,0.1,0.7045769764216366,0.6108597285067874
64,tanh,0.3,16,relu,0.05,0.6490984743411928,0.6108597285067874
64,tanh,0.3,16,relu,0.0,0.6380027739251041,0.669683257918552
64,tanh,0.3,16,linear,0.1,0.6615811373092927,0.6380090497737556
64,tanh,0.3,16,linear,0.05,0.6546463245492372,0.6425339366515838
64,tanh,0.3,16,linear,0.0,0.6796116504854369,0.6380090497737556
64,tanh,0.3,16,tanh,0.1,0.6490984743411928,0.6787330316742082
64,tanh,0.3,16,tanh,0.05,0.6490984743411928,0.665158371040724
64,tanh,0.3,16,tanh,0.0,0.6671289875173371,0.6470588235294118
64,tanh,0.3,16,sigmoid,0.1,0.6407766990291263,0.6380090497737556
