u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,relu,0.1,16,sigmoid,0.0,0.0,1.0
64,relu,0.1,8,relu,0.1,0.38612565445026176,0.7865168539325843
64,relu,0.1,8,relu,0.05,0.2342931937172775,0.8932584269662921
64,relu,0.1,8,relu,0.0,0.6531413612565445,0.7134831460674157
64,relu,0.1,8,linear,0.1,0.5759162303664922,0.7359550561797753
64,relu,0.1,8,linear,0.05,0.5052356020942408,0.7359550561797753
64,relu,0.1,8,linear,0.0,0.6819371727748691,0.7528089887640449
64,relu,0.1,8,tanh,0.1,0.556282722513089,0.7303370786516854
64,relu,0.1,8,tanh,0.05,0.6557591623036649,0.6685393258426966
64,relu,0.1,8,tanh,0.0,0.4986910994764398,0.7191011235955056
64,relu,0.1,8,sigmoid,0.1,0.6479057591623036,0.7134831460674157
64,relu,0.1,8,sigmoid,0.05,0.6819371727748691,0.7078651685393258
64,relu,0.1,8,sigmoid,0.0,0.0,1.0
64,relu,0.1,4,relu,0.1,0.7094240837696335,0.6853932584269663
64,relu,0.1,4,relu,0.05,0.680628272251309,0.6966292134831461
64,relu,0.1,4,relu,0.0,0.6910994764397905,0.7078651685393258
64,relu,0.1,4,linear,0.1,0.4908376963350785,0.7696629213483146
64,relu,0.1,4,linear,0.05,0.6217277486910995,0.7584269662921348
64,relu,0.1,4,linear,0.0,0.42277486910994766,0.8370786516853933
64,relu,0.1,4,tanh,0.1,0.6963350785340314,0.6910112359550562
64,relu,0.1,4,tanh,0.05,0.5196335078534031,0.7696629213483146
64,relu,0.1,4,tanh,0.0,0.6230366492146597,0.6460674157303371
64,relu,0.1,4,sigmoid,0.1,0.0,1.0
64,relu,0.1,4,sigmoid,0.05,0.010471204188481676,0.9887640449438202
64,relu,0.1,4,sigmoid,0.0,0.27225130890052357,0.8707865168539326
64,linear,0.3,16,relu,0.1,0.4856020942408377,0.7078651685393258
64,linear,0.3,16,relu,0.05,0.6727748691099477,0.7191011235955056
64,linear,0.3,16,relu,0.0,0.56282722513089,0.7415730337078652
64,linear,0.3,16,linear,0.1,0.6924083769633508,0.6966292134831461
64,linear,0.3,16,linear,0.05,0.6465968586387435,0.7191011235955056
64,linear,0.3,16,linear,0.0,0.6989528795811518,0.6966292134831461
64,linear,0.3,16,tanh,0.1,0.6767015706806283,0.6966292134831461
64,linear,0.3,16,tanh,0.05,0.6413612565445026,0.7247191011235955
64,linear,0.3,16,tanh,0.0,0.6897905759162304,0.7078651685393258
64,linear,0.3,16,sigmoid,0.1,0.0,1.0
64,linear,0.3,16,sigmoid,0.05,0.0,1.0
64,linear,0.3,16,sigmoid,0.0,0.3887434554973822,0.8258426966292135
64,linear,0.3,8,relu,0.1,0.7015706806282722,0.7078651685393258
64,linear,0.3,8,relu,0.05,0.5837696335078534,0.7696629213483146
64,linear,0.3,8,relu,0.0,0.3782722513089005,0.8426966292134831
64,linear,0.3,8,linear,0.1,0.7081151832460733,0.6853932584269663
64,linear,0.3,8,linear,0.05,0.7146596858638743,0.6910112359550562
64,linear,0.3,8,linear,0.0,0.7146596858638743,0.6966292134831461
64,linear,0.3,8,tanh,0.1,0.6897905759162304,0.6910112359550562
64,linear,0.3,8,tanh,0.05,0.6950261780104712,0.6910112359550562
64,linear,0.3,8,tanh,0.0,0.7172774869109948,0.6853932584269663
64,linear,0.3,8,sigmoid,0.1,0.030104712041884817,0.9775280898876404
64,linear,0.3,8,sigmoid,0.05,0.6740837696335078,0.6853932584269663
64,linear,0.3,8,sigmoid,0.0,0.4319371727748691,0.6853932584269663
