TP,FP,TN,FN,recall_sensitivity,specificity,precision_ppv,npv,balanced_accuracy,f1_positive,accuracy,support,positive_support,negative_support
210,505,201,26,0.8898305084745762,0.2847025495750708,0.2937062937062937,0.8854625550660793,0.5872665290248236,0.44164037854889593,0.43630573248407645,942,236,706
186,499,240,17,0.916256157635468,0.32476319350473615,0.27153284671532846,0.933852140077821,0.6205096755701021,0.4189189189189189,0.45222929936305734,942,203,739
201,521,205,15,0.9305555555555556,0.28236914600550966,0.278393351800554,0.9318181818181818,0.6064623507805327,0.4285714285714286,0.4309978768577495,942,216,726
218,483,220,21,0.9121338912133892,0.3129445234708393,0.31098430813124106,0.9128630705394191,0.6125392073421142,0.46382978723404256,0.46496815286624205,942,239,703
210,496,222,14,0.9375,0.30919220055710306,0.29745042492917845,0.940677966101695,0.6233461002785515,0.4516129032258064,0.4585987261146497,942,224,718
193,506,225,18,0.9146919431279621,0.307797537619699,0.2761087267525036,0.9259259259259259,0.6112447403738306,0.4241758241758242,0.4437367303609342,942,211,731
208,516,195,23,0.9004329004329005,0.2742616033755274,0.287292817679558,0.8944954128440367,0.587347251904214,0.4356020942408377,0.4278131634819533,942,231,711
210,499,222,11,0.9502262443438914,0.3079056865464632,0.29619181946403383,0.9527896995708155,0.6290659654451773,0.4516129032258064,0.4585987261146497,942,221,721
202,485,232,23,0.8977777777777778,0.32357043235704325,0.2940320232896652,0.9098039215686274,0.6106741050674105,0.4429824561403509,0.4607218683651805,942,225,717
204,508,208,22,0.9026548672566371,0.2905027932960894,0.28651685393258425,0.9043478260869565,0.5965788302763633,0.43496801705756927,0.43736730360934184,942,226,716
198,523,203,18,0.9166666666666666,0.2796143250688705,0.27461858529819694,0.918552036199095,0.5981404958677685,0.4226254002134472,0.4256900212314225,942,216,726
192,472,253,25,0.8847926267281107,0.3489655172413793,0.2891566265060241,0.9100719424460432,0.616879071984745,0.4358683314415437,0.4723991507430998,942,217,725
204,521,204,13,0.9400921658986175,0.2813793103448276,0.2813793103448276,0.9400921658986175,0.6107357381217225,0.43312101910828027,0.43312101910828027,942,217,725
204,494,227,17,0.9230769230769231,0.31484049930651875,0.2922636103151863,0.930327868852459,0.618958711191721,0.4439608269858542,0.4575371549893843,942,221,721
205,510,200,27,0.8836206896551724,0.28169014084507044,0.2867132867132867,0.8810572687224669,0.5826554152501214,0.43294614572333684,0.4299363057324841,942,232,710
207,485,227,23,0.9,0.3188202247191011,0.2991329479768786,0.908,0.6094101123595506,0.4490238611713666,0.4607218683651805,942,230,712
211,513,200,18,0.9213973799126638,0.2805049088359046,0.2914364640883978,0.9174311926605505,0.6009511443742842,0.4428121720881427,0.43630573248407645,942,229,713
220,508,201,13,0.944206008583691,0.2834978843441467,0.3021978021978022,0.9392523364485982,0.6138519464639188,0.45785639958376684,0.4469214437367304,942,233,709
177,524,227,14,0.9267015706806283,0.3022636484687084,0.2524964336661912,0.941908713692946,0.6144826095746684,0.39686098654708524,0.4288747346072187,942,191,751
191,530,205,16,0.9227053140096618,0.2789115646258503,0.26490984743411927,0.9276018099547512,0.6008084393177561,0.4116379310344827,0.42038216560509556,942,207,735
192,527,205,18,0.9142857142857143,0.28005464480874315,0.2670375521557719,0.9192825112107623,0.5971701795472287,0.4133476856835307,0.42144373673036095,942,210,732
190,515,220,17,0.9178743961352657,0.29931972789115646,0.2695035460992908,0.9282700421940928,0.6085970620132111,0.41666666666666663,0.43524416135881105,942,207,735
204,485,229,24,0.8947368421052632,0.32072829131652664,0.2960812772133527,0.9051383399209486,0.6077325667108949,0.4449291166848419,0.4596602972399151,942,228,714
205,492,223,22,0.9030837004405287,0.3118881118881119,0.29411764705882354,0.9102040816326531,0.6074859061643203,0.44372294372294374,0.4543524416135881,942,227,715
192,507,225,18,0.9142857142857143,0.3073770491803279,0.27467811158798283,0.9259259259259259,0.6108313817330211,0.4224422442244224,0.4426751592356688,942,210,732
199,488,235,20,0.908675799086758,0.32503457814661135,0.28966521106259097,0.9215686274509803,0.6168551886166846,0.43929359823399555,0.4607218683651805,942,219,723
198,507,225,12,0.9428571428571428,0.3073770491803279,0.28085106382978725,0.9493670886075949,0.6251170960187353,0.43278688524590164,0.44904458598726116,942,210,732
208,471,248,15,0.9327354260089686,0.34492350486787204,0.30633284241531666,0.9429657794676806,0.6388294654384203,0.4611973392461198,0.4840764331210191,942,223,719
185,525,208,24,0.8851674641148325,0.2837653478854025,0.2605633802816901,0.896551724137931,0.5844664060001175,0.40261153427638735,0.4171974522292994,942,209,733
191,501,236,14,0.9317073170731708,0.3202170963364993,0.27601156069364163,0.944,0.625962206704835,0.4258639910813824,0.45329087048832273,942,205,737
213,493,219,17,0.9260869565217391,0.30758426966292135,0.301699716713881,0.9279661016949152,0.6168356130923303,0.4551282051282051,0.4585987261146497,942,230,712
211,495,208,28,0.8828451882845189,0.2958748221906117,0.2988668555240793,0.8813559322033898,0.5893600052375653,0.4465608465608466,0.4447983014861996,942,239,703
187,526,209,20,0.9033816425120773,0.28435374149659864,0.26227208976157085,0.9126637554585153,0.593867692004338,0.4065217391304348,0.42038216560509556,942,207,735
199,518,209,16,0.9255813953488372,0.2874828060522696,0.2775453277545328,0.9288888888888889,0.6065321007005534,0.4270386266094421,0.43312101910828027,942,215,727
210,498,215,19,0.9170305676855895,0.3015427769985975,0.2966101694915254,0.9188034188034188,0.6092866723420935,0.44823906083244397,0.45116772823779194,942,229,713
188,539,197,18,0.912621359223301,0.26766304347826086,0.2585969738651995,0.9162790697674419,0.5901422013507809,0.40300107181136124,0.40870488322717624,942,206,736
189,530,208,15,0.9264705882352942,0.28184281842818426,0.26286509040333794,0.9327354260089686,0.6041567033317392,0.4095341278439869,0.42144373673036095,942,204,738
208,512,198,24,0.896551724137931,0.27887323943661974,0.28888888888888886,0.8918918918918919,0.5877124817872754,0.4369747899159664,0.4309978768577495,942,232,710
204,495,223,20,0.9107142857142857,0.31058495821727017,0.2918454935622318,0.9176954732510288,0.610649621965778,0.4420368364030336,0.45329087048832273,942,224,718
200,493,234,15,0.9302325581395349,0.3218707015130674,0.2886002886002886,0.9397590361445783,0.6260516298263011,0.4405286343612334,0.4607218683651805,942,215,727
199,493,235,15,0.9299065420560748,0.3228021978021978,0.2875722543352601,0.94,0.6263543699291363,0.4392935982339956,0.4607218683651805,942,214,728
205,489,233,15,0.9318181818181818,0.32271468144044324,0.2953890489913545,0.9395161290322581,0.6272664316293125,0.4485776805251641,0.46496815286624205,942,220,722
179,513,225,25,0.8774509803921569,0.3048780487804878,0.2586705202312139,0.9,0.5911645145863224,0.39955357142857145,0.4288747346072187,942,204,738
221,496,204,21,0.9132231404958677,0.2914285714285714,0.3082287308228731,0.9066666666666666,0.6023258559622195,0.4608967674661105,0.45116772823779194,942,242,700
197,505,223,17,0.9205607476635514,0.30631868131868134,0.28062678062678065,0.9291666666666667,0.6134397144911163,0.43013100436681223,0.445859872611465,942,214,728
192,513,208,29,0.8687782805429864,0.2884882108183079,0.2723404255319149,0.8776371308016878,0.5786332456806471,0.41468682505399573,0.42462845010615713,942,221,721
228,494,198,22,0.912,0.2861271676300578,0.3157894736842105,0.9,0.5990635838150289,0.4691358024691358,0.45222929936305734,942,250,692
208,498,205,31,0.8702928870292888,0.29160739687055476,0.29461756373937675,0.8686440677966102,0.5809501419499218,0.4402116402116402,0.43842887473460723,942,239,703
217,519,194,12,0.9475982532751092,0.2720897615708275,0.29483695652173914,0.941747572815534,0.6098440074229683,0.4497409326424871,0.43630573248407645,942,229,713
200,532,190,20,0.9090909090909091,0.2631578947368421,0.273224043715847,0.9047619047619048,0.5861244019138756,0.42016806722689076,0.4140127388535032,942,220,722
205,493,226,18,0.9192825112107623,0.3143254520166898,0.29369627507163326,0.9262295081967213,0.6168039816137261,0.4451682953311618,0.4575371549893843,942,223,719
174,533,221,14,0.925531914893617,0.29310344827586204,0.24611032531824611,0.9404255319148936,0.6093176815847395,0.3888268156424581,0.41932059447983017,942,188,754
204,483,237,18,0.918918918918919,0.32916666666666666,0.29694323144104806,0.9294117647058824,0.6240427927927928,0.4488448844884488,0.4681528662420382,942,222,720
188,529,206,19,0.9082125603864735,0.2802721088435374,0.26220362622036264,0.9155555555555556,0.5942423346150054,0.40692640692640697,0.4182590233545648,942,207,735
191,506,217,28,0.8721461187214612,0.30013831258644535,0.27403156384505023,0.8857142857142857,0.5861422156539533,0.4170305676855895,0.43312101910828027,942,219,723
215,487,224,16,0.9307359307359307,0.3150492264416315,0.30626780626780625,0.9333333333333333,0.6228925785887811,0.4608788853161843,0.46602972399150744,942,231,711
196,507,216,23,0.8949771689497716,0.2987551867219917,0.27880512091038406,0.9037656903765691,0.5968661778358817,0.42516268980477223,0.43736730360934184,942,219,723
197,519,210,16,0.9248826291079812,0.2880658436213992,0.2751396648044693,0.9292035398230089,0.6064742363646902,0.4241119483315393,0.4320594479830149,942,213,729
224,480,216,22,0.9105691056910569,0.3103448275862069,0.3181818181818182,0.907563025210084,0.6104569666386319,0.47157894736842104,0.46709129511677283,942,246,696
187,527,211,17,0.9166666666666666,0.2859078590785908,0.2619047619047619,0.9254385964912281,0.6012872628726287,0.4074074074074074,0.42250530785562634,942,204,738
190,500,232,20,0.9047619047619048,0.31693989071038253,0.2753623188405797,0.9206349206349206,0.6108508977361436,0.4222222222222222,0.44798301486199577,942,210,732
196,513,211,22,0.8990825688073395,0.2914364640883978,0.2764456981664316,0.9055793991416309,0.5952595164478687,0.4228694714131608,0.4320594479830149,942,218,724
189,520,212,21,0.9,0.2896174863387978,0.26657263751763044,0.9098712446351931,0.5948087431693989,0.41131664853101196,0.4256900212314225,942,210,732
188,520,217,17,0.9170731707317074,0.2944369063772049,0.2655367231638418,0.9273504273504274,0.6057550385544561,0.411829134720701,0.4299363057324841,942,205,737
207,506,215,14,0.9366515837104072,0.29819694868238555,0.2903225806451613,0.9388646288209607,0.6174242661963965,0.4432548179871521,0.44798301486199577,942,221,721
219,494,213,16,0.9319148936170213,0.3012729844413013,0.3071528751753156,0.9301310043668122,0.6165939390291613,0.4620253164556962,0.4585987261146497,942,235,707
210,492,223,17,0.9251101321585903,0.3118881118881119,0.29914529914529914,0.9291666666666667,0.6184991220233511,0.4520990312163617,0.4596602972399151,942,227,715
194,512,223,13,0.9371980676328503,0.3034013605442177,0.2747875354107649,0.9449152542372882,0.620299714088534,0.4249726177437021,0.4426751592356688,942,207,735
184,517,225,16,0.92,0.3032345013477089,0.2624821683309558,0.9336099585062241,0.6116172506738544,0.40843507214206437,0.43418259023354566,942,200,742
194,520,215,13,0.9371980676328503,0.2925170068027211,0.27170868347338933,0.9429824561403509,0.6148575372177857,0.42128121606948965,0.43418259023354566,942,207,735
225,509,187,21,0.9146341463414634,0.2686781609195402,0.3065395095367847,0.8990384615384616,0.5916561536305018,0.45918367346938765,0.43736730360934184,942,246,696
218,494,210,20,0.9159663865546218,0.29829545454545453,0.3061797752808989,0.9130434782608695,0.6071309205500381,0.45894736842105266,0.4543524416135881,942,238,704
203,511,209,19,0.9144144144144144,0.2902777777777778,0.28431372549019607,0.9166666666666666,0.6023460960960961,0.4337606837606837,0.43736730360934184,942,222,720
195,530,201,16,0.9241706161137441,0.2749658002735978,0.2689655172413793,0.9262672811059908,0.599568208193671,0.41666666666666663,0.42038216560509556,942,211,731
205,514,212,11,0.9490740740740741,0.29201101928374656,0.2851182197496523,0.9506726457399103,0.6205425466789103,0.43850267379679136,0.4426751592356688,942,216,726
222,493,210,17,0.9288702928870293,0.29871977240398295,0.3104895104895105,0.9251101321585903,0.6137950326455062,0.4654088050314466,0.4585987261146497,942,239,703
202,510,208,22,0.9017857142857143,0.28969359331476324,0.28370786516853935,0.9043478260869565,0.5957396538002387,0.4316239316239317,0.43524416135881105,942,224,718
202,517,210,13,0.9395348837209302,0.28885832187070154,0.2809457579972184,0.9417040358744395,0.6141966027958159,0.4325481798715204,0.43736730360934184,942,215,727
206,493,228,15,0.9321266968325792,0.31622746185852985,0.2947067238912732,0.9382716049382716,0.6241770793455546,0.44782608695652176,0.4607218683651805,942,221,721
189,527,203,23,0.8915094339622641,0.27808219178082194,0.2639664804469274,0.8982300884955752,0.584795812871543,0.4073275862068966,0.416135881104034,942,212,730
213,497,211,21,0.9102564102564102,0.2980225988700565,0.3,0.9094827586206896,0.6041395045632334,0.45127118644067793,0.45010615711252655,942,234,708
197,489,224,32,0.8602620087336245,0.3141654978962132,0.28717201166180756,0.875,0.5872137533149189,0.4306010928961748,0.4469214437367304,942,229,713
189,505,232,16,0.9219512195121952,0.3147896879240163,0.2723342939481268,0.9354838709677419,0.6183704537181057,0.4204671857619577,0.4469214437367304,942,205,737
197,498,232,15,0.9292452830188679,0.3178082191780822,0.28345323741007195,0.9392712550607287,0.623526751098475,0.43439911797133407,0.4554140127388535,942,212,730
226,485,211,20,0.9186991869918699,0.3031609195402299,0.3178621659634318,0.9134199134199135,0.6109300532660499,0.47230929989550685,0.46390658174097665,942,246,696
195,526,205,16,0.9241706161137441,0.280437756497948,0.27045769764216365,0.9276018099547512,0.602304186305846,0.4184549356223176,0.42462845010615713,942,211,731
212,496,223,11,0.9506726457399103,0.3101529902642559,0.2994350282485876,0.9529914529914529,0.6304128180020832,0.45542427497314725,0.46178343949044587,942,223,719
188,501,230,23,0.8909952606635071,0.3146374829001368,0.2728592162554427,0.9090909090909091,0.602816371781822,0.4177777777777778,0.4437367303609342,942,211,731
184,524,205,29,0.863849765258216,0.2812071330589849,0.2598870056497175,0.8760683760683761,0.5725284491586005,0.39956568946796955,0.4129511677282378,942,213,729
209,509,213,11,0.95,0.2950138504155125,0.29108635097493035,0.9508928571428571,0.6225069252077562,0.4456289978678038,0.44798301486199577,942,220,722
194,517,214,17,0.919431279620853,0.292749658002736,0.27285513361462727,0.9264069264069265,0.6060904688117945,0.42082429501084595,0.43312101910828027,942,211,731
204,512,207,19,0.9147982062780269,0.28789986091794156,0.2849162011173184,0.915929203539823,0.6013490335979842,0.4345047923322684,0.43630573248407645,942,223,719
203,518,201,20,0.9103139013452914,0.2795549374130737,0.2815533980582524,0.9095022624434389,0.5949344193791826,0.4300847457627118,0.4288747346072187,942,223,719
186,518,214,24,0.8857142857142857,0.2923497267759563,0.26420454545454547,0.8991596638655462,0.589032006245121,0.40700218818380746,0.42462845010615713,942,210,732
209,507,208,18,0.920704845814978,0.2909090909090909,0.2918994413407821,0.9203539823008849,0.6058069683620344,0.4432661717921527,0.4426751592356688,942,227,715
207,498,218,19,0.915929203539823,0.30446927374301674,0.2936170212765957,0.919831223628692,0.6101992386414199,0.4446831364124597,0.45116772823779194,942,226,716
214,475,235,18,0.9224137931034483,0.33098591549295775,0.31059506531204645,0.9288537549407114,0.626699854298203,0.46471226927252984,0.47664543524416136,942,232,710
193,515,212,22,0.8976744186046511,0.29160935350756534,0.2725988700564972,0.905982905982906,0.5946418860561082,0.41820151679306616,0.4299363057324841,942,215,727
206,487,231,18,0.9196428571428571,0.32172701949860727,0.2972582972582973,0.927710843373494,0.6206849383207322,0.4492911668484188,0.46390658174097665,942,224,718
212,505,201,24,0.8983050847457628,0.2847025495750708,0.29567642956764295,0.8933333333333333,0.5915038171604168,0.44491080797481636,0.43842887473460723,942,236,706
227,491,203,21,0.9153225806451613,0.29250720461095103,0.3161559888579387,0.90625,0.6039148926280562,0.46997929606625266,0.4564755838641189,942,248,694
199,525,194,24,0.8923766816143498,0.2698191933240612,0.27486187845303867,0.8899082568807339,0.5810979374692055,0.42027455121436114,0.4171974522292994,942,223,719
186,524,213,19,0.9073170731707317,0.28900949796472186,0.2619718309859155,0.9181034482758621,0.5981632855677268,0.4065573770491803,0.42356687898089174,942,205,737
208,484,233,17,0.9244444444444444,0.32496513249651326,0.30057803468208094,0.932,0.6247047884704788,0.4536532170119956,0.4681528662420382,942,225,717
202,496,226,18,0.9181818181818182,0.31301939058171746,0.28939828080229224,0.9262295081967213,0.6156006043817679,0.4400871459694989,0.4543524416135881,942,220,722
176,540,209,17,0.9119170984455959,0.27903871829105475,0.24581005586592178,0.9247787610619469,0.5954779083683253,0.3872387238723872,0.40870488322717624,942,193,749
208,491,224,19,0.9162995594713657,0.3132867132867133,0.29756795422031473,0.9218106995884774,0.6147931363790395,0.449244060475162,0.4585987261146497,942,227,715
193,503,230,16,0.9234449760765551,0.31377899045020463,0.27729885057471265,0.9349593495934959,0.6186119832633798,0.4265193370165746,0.44904458598726116,942,209,733
210,499,217,16,0.9292035398230089,0.30307262569832405,0.29619181946403383,0.9313304721030042,0.6161380827606664,0.4491978609625669,0.45329087048832273,942,226,716
188,521,219,14,0.9306930693069307,0.2959459459459459,0.2651622002820874,0.9399141630901288,0.6133195076264384,0.4127332601536773,0.4320594479830149,942,202,740
222,485,222,13,0.9446808510638298,0.314002828854314,0.314002828854314,0.9446808510638298,0.6293418399590719,0.4713375796178344,0.4713375796178344,942,235,707
205,512,207,18,0.9192825112107623,0.28789986091794156,0.2859135285913529,0.92,0.6035911860643519,0.4361702127659574,0.43736730360934184,942,223,719
198,485,240,19,0.9124423963133641,0.3310344827586207,0.28989751098096633,0.9266409266409267,0.6217384395359924,0.44000000000000006,0.46496815286624205,942,217,725
189,484,249,20,0.9043062200956937,0.339699863574352,0.28083209509658247,0.9256505576208178,0.6220030418350229,0.42857142857142855,0.46496815286624205,942,209,733
190,508,224,20,0.9047619047619048,0.30601092896174864,0.2722063037249284,0.9180327868852459,0.6053864168618267,0.4185022026431718,0.4394904458598726,942,210,732
180,505,246,11,0.9424083769633508,0.32756324900133155,0.26277372262773724,0.9571984435797666,0.6349858129823411,0.4109589041095891,0.45222929936305734,942,191,751
210,494,223,15,0.9333333333333333,0.3110181311018131,0.29829545454545453,0.9369747899159664,0.6221757322175732,0.45209903121636164,0.4596602972399151,942,225,717
198,496,231,17,0.9209302325581395,0.3177441540577717,0.28530259365994237,0.9314516129032258,0.6193371933079557,0.4356435643564357,0.4554140127388535,942,215,727
165,526,240,11,0.9375,0.3133159268929504,0.23878437047756873,0.9561752988047809,0.6254079634464752,0.3806228373702422,0.4299363057324841,942,176,766
205,503,226,8,0.9624413145539906,0.3100137174211248,0.2895480225988701,0.9658119658119658,0.6362275159875577,0.4451682953311618,0.4575371549893843,942,213,729
211,475,242,14,0.9377777777777778,0.33751743375174337,0.3075801749271137,0.9453125,0.6376476057647606,0.4632272228320527,0.48089171974522293,942,225,717
208,507,215,12,0.9454545454545454,0.29778393351800553,0.2909090909090909,0.947136563876652,0.6216192394862755,0.4449197860962566,0.44904458598726116,942,220,722
195,513,216,18,0.9154929577464789,0.2962962962962963,0.2754237288135593,0.9230769230769231,0.6058946270213876,0.42345276872964166,0.43630573248407645,942,213,729
202,491,230,19,0.9140271493212669,0.31900138696255204,0.29148629148629146,0.9236947791164659,0.6165142681419095,0.4420131291028447,0.4585987261146497,942,221,721
217,494,218,13,0.9434782608695652,0.3061797752808989,0.30520393811533053,0.9437229437229437,0.6248290180752321,0.461211477151966,0.46178343949044587,942,230,712
240,490,190,22,0.916030534351145,0.27941176470588236,0.3287671232876712,0.8962264150943396,0.5977211495285137,0.48387096774193544,0.4564755838641189,942,262,680
228,471,210,33,0.8735632183908046,0.30837004405286345,0.3261802575107296,0.8641975308641975,0.590966631221834,0.475,0.46496815286624205,942,261,681
204,523,197,18,0.918918918918919,0.27361111111111114,0.28060522696011003,0.9162790697674419,0.596265015015015,0.42992623814541614,0.4256900212314225,942,222,720
218,471,227,26,0.8934426229508197,0.32521489971346706,0.3164005805515239,0.8972332015810277,0.6093287613321434,0.46730975348338694,0.4723991507430998,942,244,698
207,502,205,28,0.8808510638297873,0.28995756718529,0.2919605077574048,0.8798283261802575,0.5854043155075386,0.4385593220338983,0.43736730360934184,942,235,707
192,499,232,19,0.909952606635071,0.3173734610123119,0.2778581765557164,0.9243027888446215,0.6136630338236915,0.4257206208425721,0.45010615711252655,942,211,731
203,504,214,21,0.90625,0.298050139275766,0.2871287128712871,0.9106382978723404,0.602150069637883,0.43609022556390975,0.4426751592356688,942,224,718
199,506,223,14,0.9342723004694836,0.3058984910836763,0.2822695035460993,0.9409282700421941,0.62008539577658,0.43355119825708066,0.44798301486199577,942,213,729
202,531,194,15,0.9308755760368663,0.2675862068965517,0.2755798090040928,0.9282296650717703,0.599230891466709,0.4252631578947368,0.42038216560509556,942,217,725
219,478,226,19,0.9201680672268907,0.3210227272727273,0.31420373027259685,0.9224489795918367,0.620595397249809,0.46844919786096256,0.4723991507430998,942,238,704
179,493,252,18,0.9086294416243654,0.338255033557047,0.2663690476190476,0.9333333333333333,0.6234422375907063,0.41196777905638665,0.4575371549893843,942,197,745
197,526,202,17,0.9205607476635514,0.2774725274725275,0.27247579529737204,0.9223744292237442,0.5990166375680395,0.42049092849519737,0.42356687898089174,942,214,728
195,523,205,19,0.9112149532710281,0.2815934065934066,0.27158774373259054,0.9151785714285714,0.5964041799322173,0.41845493562231767,0.42462845010615713,942,214,728
209,509,204,20,0.9126637554585153,0.2861150070126227,0.29108635097493035,0.9107142857142857,0.5993893812355691,0.44139387539598723,0.43842887473460723,942,229,713
200,489,238,15,0.9302325581395349,0.32737276478679506,0.29027576197387517,0.9407114624505929,0.628802661463165,0.44247787610619466,0.46496815286624205,942,215,727
200,504,225,13,0.9389671361502347,0.30864197530864196,0.2840909090909091,0.9453781512605042,0.6238045557294384,0.43620501635768816,0.45116772823779194,942,213,729
183,526,217,16,0.9195979899497487,0.2920592193808883,0.25811001410437234,0.9313304721030042,0.6058286046653185,0.4030837004405286,0.42462845010615713,942,199,743
194,503,220,25,0.8858447488584474,0.30428769017980634,0.2783357245337159,0.8979591836734694,0.5950662195191269,0.4235807860262009,0.4394904458598726,942,219,723
199,500,221,22,0.9004524886877828,0.3065187239944521,0.28469241773962806,0.9094650205761317,0.6034856063411175,0.4326086956521739,0.445859872611465,942,221,721
194,532,198,18,0.9150943396226415,0.27123287671232876,0.26721763085399447,0.9166666666666666,0.5931636081674851,0.41364605543710015,0.416135881104034,942,212,730
200,489,238,15,0.9302325581395349,0.32737276478679506,0.29027576197387517,0.9407114624505929,0.628802661463165,0.44247787610619466,0.46496815286624205,942,215,727
197,501,226,18,0.9162790697674419,0.3108665749656121,0.2822349570200573,0.9262295081967213,0.613572822366527,0.4315443592552026,0.44904458598726116,942,215,727
202,505,214,21,0.905829596412556,0.29763560500695413,0.2857142857142857,0.9106382978723404,0.6017326007097551,0.4344086021505376,0.4416135881104034,942,223,719
200,513,204,25,0.8888888888888888,0.28451882845188287,0.2805049088359046,0.8908296943231441,0.5867038586703859,0.42643923240938164,0.4288747346072187,942,225,717
211,491,224,16,0.9295154185022027,0.3132867132867133,0.3005698005698006,0.9333333333333333,0.621401065894458,0.45425188374596337,0.46178343949044587,942,227,715
201,517,201,23,0.8973214285714286,0.2799442896935933,0.2799442896935933,0.8973214285714286,0.588632859132511,0.4267515923566879,0.4267515923566879,942,224,718
207,493,227,15,0.9324324324324325,0.31527777777777777,0.2957142857142857,0.9380165289256198,0.6238551051051051,0.4490238611713665,0.4607218683651805,942,222,720
214,494,217,17,0.9264069264069265,0.30520393811533053,0.3022598870056497,0.9273504273504274,0.6158054322611285,0.45580404685835996,0.4575371549893843,942,231,711
212,482,234,14,0.9380530973451328,0.3268156424581006,0.30547550432276654,0.9435483870967742,0.6324343699016166,0.4608695652173913,0.4734607218683652,942,226,716
190,527,201,24,0.8878504672897196,0.2760989010989011,0.2649930264993027,0.8933333333333333,0.5819746841943103,0.40816326530612246,0.4150743099787686,942,214,728
204,489,233,16,0.9272727272727272,0.32271468144044324,0.2943722943722944,0.9357429718875502,0.6249937043565852,0.44687842278203727,0.46390658174097665,942,220,722
188,520,212,22,0.8952380952380953,0.2896174863387978,0.2655367231638418,0.905982905982906,0.5924277907884465,0.4095860566448802,0.42462845010615713,942,210,732
212,500,217,13,0.9422222222222222,0.30264993026499304,0.29775280898876405,0.9434782608695652,0.6224360762436076,0.45250800426894344,0.4554140127388535,942,225,717
203,483,234,22,0.9022222222222223,0.3263598326359833,0.29591836734693877,0.9140625,0.6142910274291028,0.4456641053787047,0.46390658174097665,942,225,717
200,503,225,14,0.9345794392523364,0.3090659340659341,0.2844950213371266,0.9414225941422594,0.6218226866591352,0.4362050163576881,0.45116772823779194,942,214,728
208,517,197,20,0.9122807017543859,0.2759103641456583,0.2868965517241379,0.9078341013824884,0.5940955329500222,0.4365162644281217,0.4299363057324841,942,228,714
205,501,225,11,0.9490740740740741,0.30991735537190085,0.29036827195467424,0.9533898305084746,0.6294957147229875,0.4446854663774404,0.4564755838641189,942,216,726
245,465,209,23,0.914179104477612,0.31008902077151335,0.34507042253521125,0.9008620689655172,0.6121340626245626,0.5010224948875256,0.4819532908704883,942,268,674
190,511,219,22,0.8962264150943396,0.3,0.2710413694721826,0.9087136929460581,0.5981132075471698,0.41621029572836804,0.43418259023354566,942,212,730
195,505,224,18,0.9154929577464789,0.30727023319615915,0.2785714285714286,0.9256198347107438,0.611381595471319,0.4271631982475356,0.4447983014861996,942,213,729
200,480,238,24,0.8928571428571429,0.33147632311977715,0.29411764705882354,0.9083969465648855,0.61216673298846,0.4424778761061947,0.46496815286624205,942,224,718
213,473,232,24,0.8987341772151899,0.32907801418439714,0.3104956268221574,0.90625,0.6139060956997935,0.4615384615384615,0.4723991507430998,942,237,705
198,486,241,17,0.9209302325581395,0.3314993122420908,0.2894736842105263,0.9341085271317829,0.6262147724001151,0.4404894327030034,0.46602972399150744,942,215,727
187,505,236,14,0.9303482587064676,0.3184885290148448,0.2702312138728324,0.944,0.6244183938606562,0.41881298992161253,0.44904458598726116,942,201,741
199,509,219,15,0.9299065420560748,0.3008241758241758,0.2810734463276836,0.9358974358974359,0.6153653589401253,0.4316702819956616,0.4437367303609342,942,214,728
201,519,203,19,0.9136363636363637,0.28116343490304707,0.2791666666666667,0.9144144144144144,0.5973998992697054,0.4276595744680851,0.4288747346072187,942,220,722
198,520,209,15,0.9295774647887324,0.28669410150891633,0.2757660167130919,0.9330357142857143,0.6081357831488243,0.4253490870032224,0.4320594479830149,942,213,729
232,470,224,16,0.9354838709677419,0.3227665706051873,0.33048433048433046,0.9333333333333333,0.6291252207864646,0.4884210526315789,0.4840764331210191,942,248,694
207,506,215,14,0.9366515837104072,0.29819694868238555,0.2903225806451613,0.9388646288209607,0.6174242661963965,0.4432548179871521,0.44798301486199577,942,221,721
192,500,229,21,0.9014084507042254,0.31412894375857336,0.2774566473988439,0.916,0.6077686972313994,0.4243093922651934,0.4469214437367304,942,213,729
210,503,207,22,0.9051724137931034,0.2915492957746479,0.29453015427769985,0.9039301310043668,0.5983608547838757,0.4444444444444444,0.4426751592356688,942,232,710
216,492,218,16,0.9310344827586207,0.30704225352112674,0.3050847457627119,0.9316239316239316,0.6190383681398737,0.45957446808510644,0.4607218683651805,942,232,710
190,492,239,21,0.9004739336492891,0.32694938440492477,0.2785923753665689,0.9192307692307692,0.6137116590271069,0.425531914893617,0.4554140127388535,942,211,731
211,494,214,23,0.9017094017094017,0.3022598870056497,0.29929078014184396,0.9029535864978903,0.6019846443575257,0.44941427050053245,0.45116772823779194,942,234,708
190,524,212,16,0.9223300970873787,0.28804347826086957,0.2661064425770308,0.9298245614035088,0.6051867876741241,0.4130434782608696,0.4267515923566879,942,206,736
189,517,214,22,0.8957345971563981,0.292749658002736,0.26770538243626063,0.9067796610169492,0.5942421275795671,0.41221374045801523,0.4278131634819533,942,211,731
215,501,213,13,0.9429824561403509,0.29831932773109243,0.30027932960893855,0.9424778761061947,0.6206508919357216,0.4555084745762712,0.4543524416135881,942,228,714
216,514,193,19,0.9191489361702128,0.272984441301273,0.2958904109589041,0.910377358490566,0.5960666887357429,0.44766839378238343,0.43418259023354566,942,235,707
