TP,FP,TN,FN,recall_sensitivity,specificity,precision_ppv,npv,balanced_accuracy,f1_positive,accuracy,support,positive_support,negative_support
139,359,407,37,0.7897727272727273,0.5313315926892951,0.2791164658634538,0.9166666666666666,0.6605521599810111,0.4124629080118694,0.5796178343949044,942,176,766
140,348,425,29,0.8284023668639053,0.5498059508408797,0.28688524590163933,0.9361233480176211,0.6891041588523925,0.426179604261796,0.5997876857749469,942,169,773
171,333,406,32,0.8423645320197044,0.5493910690121786,0.3392857142857143,0.9269406392694064,0.6958778005159415,0.48373408769448384,0.6125265392781316,942,203,739
141,328,420,53,0.7268041237113402,0.5614973262032086,0.3006396588486141,0.8879492600422833,0.6441507249572744,0.42533936651583715,0.5955414012738853,942,194,748
148,353,406,35,0.8087431693989071,0.5349143610013175,0.2954091816367265,0.9206349206349206,0.6718287652001123,0.4327485380116958,0.5881104033970276,942,183,759
131,371,405,35,0.7891566265060241,0.5219072164948454,0.26095617529880477,0.9204545454545454,0.6555319215004347,0.39221556886227543,0.5690021231422505,942,166,776
146,351,408,37,0.7978142076502732,0.5375494071146245,0.2937625754527163,0.9168539325842696,0.6676818073824489,0.4294117647058824,0.5881104033970276,942,183,759
140,339,432,31,0.8187134502923976,0.5603112840466926,0.29227557411273486,0.9330453563714903,0.6895123671695451,0.43076923076923074,0.6072186836518046,942,171,771
154,337,418,33,0.8235294117647058,0.5536423841059602,0.3136456211812627,0.926829268292683,0.688585897935333,0.4542772861356932,0.6072186836518046,942,187,755
153,341,403,45,0.7727272727272727,0.5416666666666666,0.3097165991902834,0.8995535714285714,0.6571969696969697,0.44219653179190754,0.5902335456475584,942,198,744
137,348,421,36,0.791907514450867,0.5474642392717816,0.2824742268041237,0.9212253829321663,0.6696858768613243,0.41641337386018235,0.5923566878980892,942,173,769
139,367,392,44,0.7595628415300546,0.5164690382081687,0.274703557312253,0.8990825688073395,0.6380159398691116,0.4034833091436866,0.5636942675159236,942,183,759
