u1,a1,d1,u2,a2,d2,threshold,recall_0_specificity,recall_1_sensitivity,precision_1_ppv,f1_1,accuracy,balanced_accuracy,screening_score,TP,FP,TN,FN,n_seeds_ensemble
64,tanh,0.3,8,relu,0.1,0.45,0.24549237170596394,0.9411764705882353,0.2765957446808511,0.42754367934224047,0.40870488322717624,0.5933344211470997,0.8573067669538379,208,544,177,13,3
32,relu,0.3,16,relu,0.0,0.45,0.2260748959778086,0.9502262443438914,0.2734375,0.4246713852376138,0.39596602972399153,0.58815057016085,0.8542072867701971,210,558,163,11,3
64,relu,0.3,16,tanh,0.1,0.45,0.27184466019417475,0.9321266968325792,0.2818057455540356,0.4327731092436975,0.4267515923566879,0.601985678513377,0.8534905175575622,206,525,196,15,3
32,tanh,0.3,8,relu,0.1,0.45,0.18307905686546463,0.9728506787330317,0.26741293532338306,0.4195121951219512,0.36836518046709127,0.5779648677992482,0.849677645249131,215,589,132,6,3
64,relu,0.2,16,tanh,0.0,0.45,0.2538141470180305,0.9276018099547512,0.2759084791386272,0.42531120331950206,0.4118895966029724,0.5907079784863909,0.8480729503295804,205,538,183,16,3
32,tanh,0.2,8,relu,0.1,0.4,0.19694868238557559,0.9592760180995475,0.26801517067003794,0.4189723320158103,0.37579617834394907,0.5781123502425616,0.8455350683037264,212,579,142,9,3
32,tanh,0.3,16,relu,0.0,0.45,0.23855755894590847,0.9321266968325792,0.2728476821192053,0.42213114754098363,0.4012738853503185,0.5853421278892439,0.8452345871495308,206,549,172,15,3
32,tanh,0.2,16,relu,0.0,0.45,0.21636615811373092,0.9457013574660633,0.27002583979328165,0.4201005025125628,0.3874734607218684,0.5810337577898971,0.8445837935014218,209,565,156,12,3
64,relu,0.3,8,relu,0.1,0.45,0.21497919556171982,0.9457013574660633,0.2696774193548387,0.41967871485943775,0.386411889596603,0.5803402765138915,0.8437861892459891,209,566,155,12,3
64,tanh,0.3,8,relu,0.0,0.4,0.16920943134535368,0.9728506787330317,0.2641277641277641,0.41545893719806765,0.35774946921443734,0.5710300550391927,0.8417135446861317,215,599,122,6,3
32,relu,0.3,8,tanh,0.0,0.45,0.27600554785020803,0.918552036199095,0.28,0.42917547568710357,0.4267515923566879,0.5972787920246515,0.8416861247262161,203,522,199,18,3
64,tanh,0.2,8,relu,0.1,0.45,0.31900138696255204,0.9140271493212669,0.29148629148629146,0.4420131291028446,0.4585987261146497,0.6165142681419095,0.8409731521096454,202,491,230,19,3
64,relu,0.3,16,tanh,0.0,0.4,0.14285714285714285,0.9864253393665159,0.2607655502392344,0.41248817407757804,0.34076433121019106,0.5646412411118293,0.8387002316568879,218,618,103,3,3
64,relu,0.2,8,relu,0.0,0.45,0.2829403606102635,0.9140271493212669,0.2809457579972184,0.4297872340425532,0.4309978768577495,0.5984837549657652,0.8381770585191638,202,517,204,19,3
32,relu,0.3,8,relu,0.1,0.45,0.2787794729542302,0.9140271493212669,0.27977839335180055,0.4284199363732768,0.4278131634819533,0.5964033111377486,0.8378573633810767,202,520,201,19,3
64,relu,0.2,16,tanh,0.1,0.45,0.21081830790568654,0.9411764705882353,0.2676962676962677,0.4168336673346693,0.3821656050955414,0.5759973892469609,0.8373553226066075,208,569,152,13,3
32,relu,0.2,8,relu,0.1,0.45,0.3120665742024965,0.9095022624434389,0.2883787661406026,0.43790849673202614,0.45222929936305734,0.6107844183229677,0.8363887113708122,201,496,225,20,3
32,tanh,0.2,8,tanh,0.1,0.4,0.1664355062413315,0.9683257918552036,0.2625766871165644,0.41312741312741313,0.35456475583864117,0.5673806490482676,0.8360851815547187,214,601,120,7,3
32,relu,0.3,16,tanh,0.1,0.45,0.3079056865464632,0.9095022624434389,0.28714285714285714,0.4364820846905538,0.44904458598726116,0.6087039744949511,0.8360649035715855,201,499,222,20,3
64,tanh,0.2,8,tanh,0.1,0.4,0.15811373092926492,0.9728506787330317,0.2615571776155718,0.41227229146692235,0.3492569002123142,0.5654822048311483,0.8353457172623904,215,607,114,6,3
64,tanh,0.3,16,relu,0.0,0.4,0.12205270457697642,0.995475113122172,0.25791324736225085,0.409683426443203,0.32696390658174096,0.5587639088495742,0.8348424089523532,220,633,88,1,3
64,relu,0.3,16,relu,0.1,0.4,0.13592233009708737,0.9864253393665159,0.25921521997621877,0.4105461393596987,0.3354564755838641,0.5611738347318016,0.8347237166954758,218,623,98,3,3
32,tanh,0.3,16,tanh,0.1,0.4,0.14979195561719832,0.9773755656108597,0.2605548854041013,0.4114285714285714,0.34394904458598724,0.563583760614029,0.8346072860074336,216,613,108,5,3
64,tanh,0.2,16,relu,0.1,0.4,0.14147018030513175,0.9819004524886877,0.2595693779904306,0.4105960264900662,0.3386411889596603,0.5616853163969098,0.8338698618403447,217,619,102,4,3
64,relu,0.3,8,tanh,0.1,0.45,0.2787794729542302,0.9095022624434389,0.2787794729542302,0.4267515923566879,0.4267515923566879,0.5941408676988346,0.8338155277047339,201,520,201,20,3
32,relu,0.2,16,tanh,0.0,0.45,0.27739251040221913,0.9095022624434389,0.278393351800554,0.42629904559915166,0.4256900212314225,0.593447386422829,0.8337091426823926,201,521,200,20,3
32,relu,0.3,8,relu,0.0,0.45,0.3245492371705964,0.9049773755656109,0.29112081513828236,0.44052863436123346,0.4607218683651805,0.6147633063681036,0.8333202936362702,200,487,234,21,3
64,tanh,0.3,16,tanh,0.1,0.4,0.1317614424410541,0.9864253393665159,0.25829383886255924,0.40938967136150234,0.3322717622080679,0.559093390903785,0.8323383367412777,218,626,95,3,3
64,tanh,0.3,8,tanh,0.1,0.4,0.13730929264909847,0.9819004524886877,0.2586412395709178,0.40943396226415096,0.3354564755838641,0.5596048725688931,0.8314840764477952,217,622,99,4,3
64,tanh,0.2,16,tanh,0.1,0.4,0.14424410540915394,0.9773755656108597,0.25930372148859543,0.4098671726755218,0.33970276008492567,0.5608098355100068,0.8314254200559984,216,617,104,5,3
64,tanh,0.2,8,tanh,0.0,0.4,0.14979195561719832,0.9728506787330317,0.25966183574879226,0.4099142040038132,0.34288747346072185,0.561321317175115,0.8305718025756264,215,613,108,6,3
64,relu,0.2,8,tanh,0.1,0.4,0.12066574202496533,0.9909502262443439,0.2567409144196952,0.40782122905027934,0.3248407643312102,0.5558079841346546,0.830013469494185,219,634,87,2,3
32,relu,0.3,16,tanh,0.0,0.4,0.1276005547850208,0.9864253393665159,0.25737898465171194,0.40823970037453183,0.32908704883227174,0.5570129470757683,0.8299533484012482,218,629,92,3,3
64,relu,0.2,16,relu,0.0,0.4,0.13453536754507628,0.9819004524886877,0.25802615933412604,0.4086629001883239,0.3333333333333333,0.558217910016882,0.8298937735753353,217,624,97,4,3
32,relu,0.2,8,tanh,0.1,0.4,0.13453536754507628,0.9819004524886877,0.25802615933412604,0.4086629001883239,0.3333333333333333,0.558217910016882,0.8298937735753353,217,624,97,4,3
32,tanh,0.2,16,tanh,0.0,0.4,0.1553398058252427,0.9683257918552036,0.2600243013365735,0.4099616858237548,0.346072186836518,0.5618327988402232,0.8297184461749094,214,609,112,7,3
32,tanh,0.2,16,tanh,0.1,0.45,0.3245492371705964,0.9004524886877828,0.29008746355685133,0.4388092613009923,0.4596602972399151,0.6125008629291896,0.8292763920888957,199,487,234,22,3
32,tanh,0.3,8,tanh,0.0,0.4,0.13730929264909847,0.9773755656108597,0.2577565632458234,0.40793201133144474,0.3343949044585987,0.5573424291299791,0.827449095415801,216,622,99,5,3
32,tanh,0.3,8,relu,0.0,0.45,0.24133148404993066,0.9095022624434389,0.26871657754010697,0.4148606811145511,0.3980891719745223,0.5754168732466848,0.8266306166705939,201,547,174,20,3
64,tanh,0.2,16,tanh,0.0,0.4,0.14840499306518723,0.9683257918552036,0.2584541062801932,0.40800762631077214,0.34076433121019106,0.5583653924601955,0.8257407393258955,214,614,107,7,3
64,relu,0.3,8,relu,0.0,0.4,0.1622746185852982,0.9592760180995475,0.25980392156862747,0.4088717454194793,0.3492569002123142,0.5607753183424229,0.8256249176294864,212,604,117,9,3
32,relu,0.2,16,tanh,0.1,0.4,0.10540915395284327,0.995475113122172,0.2543352601156069,0.40515653775322286,0.31422505307855625,0.5504421335375076,0.82530734136804,220,645,76,1,3
64,relu,0.3,8,tanh,0.0,0.4,0.1262135922330097,0.9819004524886877,0.256198347107438,0.40636704119850187,0.32696390658174096,0.5540570223608487,0.8251239106669768,217,630,91,4,3
64,tanh,0.2,8,relu,0.0,0.4,0.13314840499306518,0.9773755656108597,0.2568370986920333,0.4067796610169492,0.33121019108280253,0.5552619853019625,0.8250638304551949,216,625,96,5,3
32,relu,0.2,16,relu,0.1,0.45,0.15950069348127602,0.9592760180995475,0.2591687041564792,0.4080846968238691,0.3471337579617834,0.5593883557904118,0.824033406526505,212,606,115,9,3
64,relu,0.2,8,tanh,0.0,0.4,0.10263522884882108,0.995475113122172,0.2537485582468281,0.40441176470588236,0.31210191082802546,0.5490551709854965,0.8237187411976608,220,647,74,1,3
32,relu,0.2,8,tanh,0.0,0.45,0.3522884882108183,0.8914027149321267,0.29668674698795183,0.44519774011299434,0.47876857749469215,0.6218456015714725,0.8233729032521978,197,467,254,24,3
64,tanh,0.3,16,relu,0.1,0.4,0.11511789181692095,0.9864253393665159,0.2546728971962617,0.40482822655524603,0.3195329087048832,0.5507716155917184,0.8228006918917853,218,638,83,3,3
64,tanh,0.3,8,tanh,0.0,0.4,0.10679611650485436,0.9909502262443439,0.253765932792584,0.4040590405904059,0.31422505307855625,0.5488731713745991,0.8220679803052962,219,644,77,2,3
64,tanh,0.3,16,relu,0.0,0.45,0.3342579750346741,0.8914027149321267,0.29098966026587886,0.43875278396436523,0.46496815286624205,0.6128303449834004,0.8219492472583048,197,480,241,24,3
64,tanh,0.3,16,relu,0.1,0.45,0.3828016643550624,0.8868778280542986,0.30577223088923555,0.4547563805104408,0.5010615711252654,0.6348397462046805,0.8217669224024406,196,445,276,25,3
32,relu,0.2,8,relu,0.0,0.45,0.1900138696255201,0.9366515837104072,0.26169405815423513,0.4090909090909091,0.3651804670912951,0.5633327266679636,0.8213628041447036,207,584,137,14,3
64,relu,0.3,16,relu,0.0,0.4,0.11234396671289876,0.9864253393665159,0.2540792540792541,0.4040778498609824,0.3174097664543524,0.5493846530397073,0.8212116752465124,218,640,81,3,3
32,relu,0.2,16,relu,0.0,0.45,0.3245492371705964,0.8914027149321267,0.2880116959064328,0.4353591160220994,0.4575371549893843,0.6079759760513616,0.8211880451248933,197,487,234,24,3
64,tanh,0.3,16,tanh,0.0,0.4,0.11789181692094314,0.9819004524886877,0.2543962485345838,0.40409683426443205,0.3205944798301486,0.5498961347048155,0.8203555905778482,217,636,85,4,3
32,tanh,0.3,8,tanh,0.1,0.4,0.11511789181692095,0.9819004524886877,0.25380116959064325,0.4033457249070632,0.3184713375796178,0.5485091721528044,0.8187664877829595,217,638,83,4,3
32,tanh,0.3,16,relu,0.1,0.45,0.31622746185852985,0.8868778280542986,0.2844702467343977,0.4307692307692308,0.45010615711252655,0.6015526449564143,0.8164943512033583,196,493,228,25,3
32,relu,0.2,8,tanh,0.1,0.45,0.39944521497919555,0.8778280542986425,0.3094098883572568,0.45754716981132076,0.5116772823779193,0.6386366346389191,0.8150199939829925,194,433,288,27,3
64,tanh,0.2,16,relu,0.0,0.45,0.3550624133148405,0.8778280542986425,0.2943854324734446,0.4409090909090909,0.47770700636942676,0.6164452338067415,0.8114555585301024,194,465,256,27,3
32,tanh,0.3,16,tanh,0.0,0.4,0.09431345353675451,0.9864253393665159,0.2502870264064294,0.3992673992673993,0.3036093418259023,0.5403693964516352,0.8108870542075022,218,653,68,3,3
64,relu,0.2,16,relu,0.1,0.45,0.34674063800277394,0.8778280542986425,0.29172932330827067,0.43792325056433407,0.4713375796178344,0.6122843461507083,0.810796885461468,194,471,250,27,3
32,relu,0.3,8,relu,0.0,0.4,0.08599167822468794,0.9909502262443439,0.24943052391799544,0.39854413102820746,0.29830148619957536,0.5384709522345159,0.8101573703359276,219,659,62,2,3
32,relu,0.2,8,tanh,0.0,0.4,0.09986130374479889,0.9819004524886877,0.25057736720554274,0.39926402943882244,0.3067940552016985,0.5408808781167433,0.810029370319465,217,649,72,4,3
32,tanh,0.2,8,tanh,0.0,0.4,0.10679611650485436,0.9773755656108597,0.25116279069767444,0.3996299722479186,0.31104033970276007,0.5420858410578571,0.8099660904221354,216,644,77,5,3
64,tanh,0.3,8,tanh,0.0,0.45,0.3828016643550624,0.8733031674208145,0.30250783699059564,0.44935972060535506,0.4978768577494692,0.6280524158879385,0.8096253574110561,193,445,276,28,3
64,tanh,0.2,16,relu,0.0,0.4,0.08460471567267684,0.9909502262443439,0.24914675767918087,0.3981818181818182,0.29723991507430997,0.5377774709585104,0.8093636453324725,219,660,61,2,3
64,relu,0.2,8,relu,0.1,0.4,0.09015256588072122,0.9864253393665159,0.2494279176201373,0.39817351598173517,0.30042462845010615,0.5382889526236185,0.808505410592946,218,656,65,3,3
32,tanh,0.2,16,relu,0.1,0.4,0.10402219140083217,0.9773755656108597,0.2505800464037123,0.3988919667590028,0.3089171974522293,0.540698878505846,0.8083777277062453,216,646,75,5,3
32,relu,0.3,8,tanh,0.1,0.45,0.10818307905686546,0.9728506787330317,0.2505827505827506,0.3985171455050973,0.31104033970276007,0.5405168788949486,0.8067260865918775,215,643,78,6,3
32,relu,0.2,16,relu,0.0,0.4,0.07212205270457697,0.995475113122172,0.24746906636670415,0.3963963963963964,0.28874734607218683,0.5337985829133745,0.8062545930440767,220,669,52,1,3
32,tanh,0.2,8,tanh,0.0,0.45,0.3828016643550624,0.8687782805429864,0.30141287284144425,0.44755244755244755,0.4968152866242038,0.6257899724490245,0.8055777591096185,192,445,276,29,3
32,relu,0.3,16,tanh,0.1,0.4,0.0638002773925104,1.0,0.24665178571428573,0.39570277529095793,0.28343949044585987,0.5319001386962552,0.8055272624826629,221,675,46,0,3
64,tanh,0.2,8,relu,0.1,0.4,0.06241331484049931,1.0,0.2463768115942029,0.3953488372093023,0.2823779193205945,0.5312066574202496,0.8047340650063317,221,676,45,0,3
32,tanh,0.3,8,relu,0.0,0.4,0.06241331484049931,1.0,0.2463768115942029,0.3953488372093023,0.2823779193205945,0.5312066574202496,0.8047340650063317,221,676,45,0,3
64,relu,0.2,8,tanh,0.0,0.45,0.36893203883495146,0.8687782805429864,0.29675425038639874,0.4423963133640553,0.4861995753715499,0.618855159688969,0.8044660642311091,192,455,266,29,3
64,relu,0.2,16,relu,0.1,0.4,0.05825242718446602,1.0,0.24555555555555555,0.3942908117752007,0.2791932059447983,0.529126213592233,0.8023546925566343,221,679,42,0,3
64,tanh,0.3,8,relu,0.1,0.4,0.05825242718446602,1.0,0.24555555555555555,0.3942908117752007,0.2791932059447983,0.529126213592233,0.8023546925566343,221,679,42,0,3
32,tanh,0.2,8,relu,0.1,0.35,0.05825242718446602,1.0,0.24555555555555555,0.3942908117752007,0.2791932059447983,0.529126213592233,0.8023546925566343,221,679,42,0,3
64,relu,0.2,16,relu,0.0,0.45,0.391123439667129,0.8642533936651584,0.30317460317460315,0.4488836662749706,0.5021231422505308,0.6276884166661437,0.8022008689958433,191,439,282,30,3
32,tanh,0.2,8,relu,0.1,0.45,0.37586685159500693,0.8642533936651584,0.29797191887675506,0.4431554524361949,0.49044585987261147,0.6200601226300827,0.8009733126536451,191,450,271,30,3
32,tanh,0.3,8,tanh,0.0,0.45,0.40221914008321774,0.8597285067873304,0.3059581320450886,0.4513064133016627,0.5095541401273885,0.6309738234352741,0.7990517223005491,190,431,290,31,3
32,tanh,0.2,16,tanh,0.1,0.4,0.07350901525658807,0.9864253393665159,0.24604966139954854,0.3938572719060524,0.28768577494692144,0.529967177311552,0.7989823268701961,218,668,53,3,3
64,tanh,0.2,16,relu,0.1,0.45,0.39667128987517336,0.8597285067873304,0.304,0.4491725768321513,0.505307855626327,0.6281998983312519,0.7986013633653611,190,435,286,31,3
32,tanh,0.3,16,relu,0.1,0.4,0.05825242718446602,0.995475113122172,0.2447163515016685,0.39285714285714285,0.2781316348195329,0.526863770153319,0.7983224398609123,220,679,42,1,3
32,tanh,0.2,8,relu,0.0,0.45,0.07905686546463246,0.9819004524886877,0.246311010215664,0.3938294010889292,0.2908704883227176,0.5304786589766601,0.7981229034631792,217,664,57,4,3
32,relu,0.3,16,tanh,0.0,0.45,0.3869625520110957,0.8597285067873304,0.30063291139240506,0.4454865181711606,0.4978768577494692,0.6233455293992131,0.7978168137770608,190,442,279,31,3
64,tanh,0.2,8,relu,0.0,0.45,0.3855755894590846,0.8597285067873304,0.3001579778830964,0.4449648711943794,0.4968152866242038,0.6226520481232075,0.7977051000133816,190,443,278,31,3
64,tanh,0.3,16,tanh,0.0,0.45,0.3828016643550624,0.8597285067873304,0.2992125984251969,0.4439252336448598,0.49469214437367304,0.6212650855711964,0.7974819417396662,190,445,276,31,3
32,tanh,0.3,8,tanh,0.1,0.45,0.3786407766990291,0.8597285067873304,0.29780564263322884,0.44237485448195574,0.49150743099787686,0.6191846417431798,0.7971478711327862,190,448,273,31,3
64,relu,0.2,8,relu,0.0,0.4,0.047156726768377254,1.0,0.2433920704845815,0.39149689991142606,0.27070063694267515,0.5235783633841886,0.7960112912193661,221,687,34,0,3
64,relu,0.3,16,relu,0.1,0.45,0.361997226074896,0.8597285067873304,0.2923076923076923,0.4362801377726751,0.47876857749469215,0.6108628664311132,0.795819381075806,190,460,261,31,3
64,relu,0.3,16,tanh,0.0,0.45,0.4119278779472954,0.8552036199095022,0.3083197389885807,0.45323741007194246,0.5159235668789809,0.6335657489283988,0.7957940425365145,189,424,297,32,3
64,tanh,0.2,16,tanh,0.1,0.45,0.4091539528432732,0.8552036199095022,0.3073170731707317,0.45215311004784686,0.5138004246284501,0.6321787863763877,0.7955674470812023,189,426,295,32,3
64,tanh,0.2,8,tanh,0.1,0.45,0.40360610263522884,0.8552036199095022,0.3053311793214863,0.45,0.5095541401273885,0.6294048612723655,0.7951154224377649,189,430,291,32,3
32,tanh,0.3,16,tanh,0.1,0.45,0.39667128987517336,0.8552036199095022,0.30288461538461536,0.44733727810650886,0.5042462845010616,0.6259374548923378,0.7945525398359493,189,435,286,32,3
64,relu,0.3,8,tanh,0.0,0.45,0.3855755894590846,0.8552036199095022,0.2990506329113924,0.44314185228604924,0.49575371549893843,0.6203896046842934,0.7936567588625906,189,443,278,32,3
64,relu,0.2,16,tanh,0.0,0.4,0.04022191400832178,1.0,0.2420591456736035,0.3897707231040564,0.2653927813163482,0.5201109570041609,0.7920478205850763,221,692,29,0,3
32,tanh,0.3,16,tanh,0.0,0.45,0.3647711511789182,0.8552036199095022,0.2921174652241113,0.43548387096774194,0.47983014861995754,0.6099873855442102,0.7919925025045438,189,458,263,32,3
64,tanh,0.2,16,tanh,0.0,0.45,0.4091539528432732,0.8506787330316742,0.30618892508143325,0.4502994011976048,0.5127388535031847,0.6299163429374737,0.7915178577433556,188,426,295,33,3
64,tanh,0.2,8,tanh,0.0,0.45,0.4077669902912621,0.8506787330316742,0.3056910569105691,0.44976076555023925,0.5116772823779193,0.6292228616614681,0.791404767899983,188,427,294,33,3
64,tanh,0.3,8,relu,0.0,0.35,0.038834951456310676,1.0,0.24179431072210067,0.3894273127753304,0.2643312101910828,0.5194174757281553,0.79125523145886,221,693,28,0,3
64,tanh,0.3,8,relu,0.0,0.45,0.39805825242718446,0.8506787330316742,0.3022508038585209,0.4460260972716489,0.5042462845010616,0.6243684927294293,0.7906158284450155,188,434,287,33,3
64,tanh,0.3,16,tanh,0.1,0.45,0.39667128987517336,0.8506787330316742,0.3017656500802568,0.44549763033175355,0.5031847133757962,0.6236750114534237,0.790503501465199,188,435,286,33,3
64,tanh,0.3,8,tanh,0.1,0.45,0.39389736477115117,0.8506787330316742,0.3008,0.4444444444444444,0.5010615711252654,0.6222880489014126,0.7902791269541423,188,437,284,33,3
64,relu,0.3,16,relu,0.1,0.35,0.03467406380027739,1.0,0.2410032715376227,0.3884007029876977,0.2611464968152866,0.5173370319001387,0.7888776720204126,221,696,25,0,3
64,relu,0.3,8,relu,0.1,0.4,0.03467406380027739,1.0,0.2410032715376227,0.3884007029876977,0.2611464968152866,0.5173370319001387,0.7888776720204126,221,696,25,0,3
32,relu,0.2,16,tanh,0.0,0.4,0.03467406380027739,1.0,0.2410032715376227,0.3884007029876977,0.2611464968152866,0.5173370319001387,0.7888776720204126,221,696,25,0,3
32,tanh,0.2,16,relu,0.1,0.45,0.36754507628294036,0.8506787330316742,0.2919254658385093,0.4346820809248555,0.48089171974522293,0.6091119046573072,0.7881655175951602,188,456,265,33,3
64,relu,0.3,8,relu,0.0,0.35,0.0319001386962552,1.0,0.24047878128400435,0.387719298245614,0.25902335456475584,0.5159500693481276,0.7872928045469431,221,698,23,0,3
64,relu,0.2,8,relu,0.1,0.45,0.3522884882108183,0.8506787330316742,0.2870229007633588,0.4292237442922374,0.4692144373673036,0.6014836106212462,0.7869559684063238,188,467,254,33,3
64,relu,0.2,8,tanh,0.1,0.45,0.39805825242718446,0.8461538461538461,0.30112721417069244,0.44418052256532065,0.5031847133757962,0.6221060492905153,0.7865665126112571,187,434,287,34,3
32,relu,0.2,8,relu,0.1,0.4,0.030513176144244106,1.0,0.24021739130434783,0.3873794916739702,0.25796178343949044,0.515256588072122,0.7865004221190375,221,699,22,0,3
32,tanh,0.3,8,relu,0.1,0.4,0.027739251040221916,1.0,0.23969631236442515,0.3867016622922135,0.25583864118895966,0.513869625520111,0.7849157593243897,221,701,20,0,3
64,relu,0.3,16,tanh,0.1,0.4,0.026352288488210817,1.0,0.23943661971830985,0.38636363636363635,0.25477707006369427,0.5131761442441054,0.7841234787364966,221,702,19,0,3
64,relu,0.3,8,tanh,0.1,0.4,0.026352288488210817,1.0,0.23943661971830985,0.38636363636363635,0.25477707006369427,0.5131761442441054,0.7841234787364966,221,702,19,0,3
32,tanh,0.2,16,tanh,0.0,0.45,0.4160887656033287,0.8416289592760181,0.30642504118616143,0.4492753623188406,0.5159235668789809,0.6288588624396734,0.7839843125702652,186,421,300,35,3
32,tanh,0.2,8,tanh,0.1,0.35,0.023578363384188627,1.0,0.23891891891891892,0.3856893542757417,0.2526539278131635,0.5117891816920943,0.7825390186302807,221,704,17,0,3
64,tanh,0.2,8,tanh,0.0,0.35,0.022191400832177532,1.0,0.2386609071274298,0.3853530950305144,0.2515923566878981,0.5110957004160888,0.7817468388936651,221,705,16,0,3
64,tanh,0.2,8,tanh,0.1,0.35,0.020804438280166437,1.0,0.238403451995685,0.38501742160278746,0.2505307855626327,0.5104022191400832,0.7809546925566343,221,706,15,0,3
32,relu,0.3,8,tanh,0.0,0.4,0.020804438280166437,1.0,0.238403451995685,0.38501742160278746,0.2505307855626327,0.5104022191400832,0.7809546925566343,221,706,15,0,3
32,tanh,0.3,16,relu,0.0,0.4,0.018030513176144243,1.0,0.2378902045209903,0.3843478260869565,0.2484076433121019,0.5090152565880721,0.7793704996499001,221,708,13,0,3
32,tanh,0.2,16,tanh,0.0,0.35,0.018030513176144243,1.0,0.2378902045209903,0.3843478260869565,0.2484076433121019,0.5090152565880721,0.7793704996499001,221,708,13,0,3
64,relu,0.3,16,tanh,0.0,0.35,0.016643550624133148,1.0,0.23763440860215054,0.3840139009556907,0.24734607218683652,0.5083217753120666,0.7785784528656435,221,709,12,0,3
64,tanh,0.2,16,tanh,0.0,0.35,0.016643550624133148,1.0,0.23763440860215054,0.3840139009556907,0.24734607218683652,0.5083217753120666,0.7785784528656435,221,709,12,0,3
64,tanh,0.2,8,relu,0.0,0.35,0.016643550624133148,1.0,0.23763440860215054,0.3840139009556907,0.24734607218683652,0.5083217753120666,0.7785784528656435,221,709,12,0,3
64,relu,0.2,16,relu,0.0,0.35,0.015256588072122053,1.0,0.23737916219119226,0.3836805555555556,0.24628450106157113,0.507628294036061,0.7777864390518598,221,710,11,0,3
64,tanh,0.3,16,relu,0.1,0.35,0.015256588072122053,1.0,0.23737916219119226,0.3836805555555556,0.24628450106157113,0.507628294036061,0.7777864390518598,221,710,11,0,3
64,tanh,0.3,16,relu,0.0,0.35,0.015256588072122053,1.0,0.23737916219119226,0.3836805555555556,0.24628450106157113,0.507628294036061,0.7777864390518598,221,710,11,0,3
64,tanh,0.3,16,tanh,0.1,0.35,0.015256588072122053,1.0,0.23737916219119226,0.3836805555555556,0.24628450106157113,0.507628294036061,0.7777864390518598,221,710,11,0,3
64,tanh,0.2,16,tanh,0.1,0.35,0.015256588072122053,1.0,0.23737916219119226,0.3836805555555556,0.24628450106157113,0.507628294036061,0.7777864390518598,221,710,11,0,3
32,tanh,0.2,16,relu,0.0,0.4,0.015256588072122053,1.0,0.23737916219119226,0.3836805555555556,0.24628450106157113,0.507628294036061,0.7777864390518598,221,710,11,0,3
64,relu,0.3,8,relu,0.0,0.45,0.42995839112343964,0.832579185520362,0.3092436974789916,0.45098039215686275,0.524416135881104,0.6312687883219008,0.7770218085740644,184,411,310,37,3
64,tanh,0.3,8,tanh,0.1,0.35,0.013869625520110958,1.0,0.2371244635193133,0.383347788378144,0.24522292993630573,0.5069348127600555,0.7769944581024208,221,711,10,0,3
32,relu,0.3,16,relu,0.1,0.45,0.020804438280166437,0.995475113122172,0.23758099352051837,0.3836094158674804,0.2494692144373673,0.5081397757011692,0.7769234445956356,220,706,15,1,3
32,relu,0.2,16,tanh,0.1,0.45,0.37309292649098474,0.8371040723981901,0.2904238618524333,0.43123543123543123,0.4819532908704883,0.6050984994445874,0.7764625910110123,185,452,269,36,3
64,tanh,0.2,16,relu,0.1,0.35,0.012482662968099861,1.0,0.23687031082529475,0.3830155979202773,0.24416135881104034,0.5062413314840499,0.7762025099116536,221,712,9,0,3
32,relu,0.3,16,relu,0.0,0.4,0.012482662968099861,1.0,0.23687031082529475,0.3830155979202773,0.24416135881104034,0.5062413314840499,0.7762025099116536,221,712,9,0,3
32,relu,0.3,8,relu,0.1,0.4,0.012482662968099861,1.0,0.23687031082529475,0.3830155979202773,0.24416135881104034,0.5062413314840499,0.7762025099116536,221,712,9,0,3
32,relu,0.2,8,tanh,0.0,0.35,0.012482662968099861,1.0,0.23687031082529475,0.3830155979202773,0.24416135881104034,0.5062413314840499,0.7762025099116536,221,712,9,0,3
64,tanh,0.3,16,tanh,0.0,0.35,0.011095700416088766,1.0,0.2366167023554604,0.3826839826839827,0.24309978768577495,0.5055478502080444,0.7754105943743372,221,713,8,0,3
32,tanh,0.3,16,tanh,0.1,0.35,0.011095700416088766,1.0,0.2366167023554604,0.3826839826839827,0.24309978768577495,0.5055478502080444,0.7754105943743372,221,713,8,0,3
32,tanh,0.3,8,tanh,0.0,0.35,0.011095700416088766,1.0,0.2366167023554604,0.3826839826839827,0.24309978768577495,0.5055478502080444,0.7754105943743372,221,713,8,0,3
32,relu,0.2,8,tanh,0.1,0.35,0.009708737864077669,1.0,0.23636363636363636,0.38235294117647056,0.24203821656050956,0.5048543689320388,0.7746187113857016,221,714,7,0,3
32,tanh,0.2,8,relu,0.1,0.3,0.009708737864077669,1.0,0.23636363636363636,0.38235294117647056,0.24203821656050956,0.5048543689320388,0.7746187113857016,221,714,7,0,3
64,relu,0.3,16,relu,0.0,0.35,0.008321775312066574,1.0,0.2361111111111111,0.38202247191011235,0.24097664543524416,0.5041608876560333,0.7738268608414239,221,715,6,0,3
32,tanh,0.2,16,relu,0.1,0.35,0.008321775312066574,1.0,0.2361111111111111,0.38202247191011235,0.24097664543524416,0.5041608876560333,0.7738268608414239,221,715,6,0,3
32,tanh,0.2,8,tanh,0.0,0.35,0.008321775312066574,1.0,0.2361111111111111,0.38202247191011235,0.24097664543524416,0.5041608876560333,0.7738268608414239,221,715,6,0,3
