idx_original,y_true,y_pred,y_prob,PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN.5,CONVIVEN.6,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO_BIN_0,GENERO_BIN_1,GENERO_BIN_2,ORIENTSEX.BN_1,ORIENTSEX.BN_2,ORIENTSEX.BN_3
2023,0,0,0.3942592794224333,2,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.125,2.0,1.109375,2.7142857142857144,3.0,1.0612244897959184,4.6,0.6399999999999999,2.0,1,0,0,1,0,0
2025,0,0,0.3482050172719929,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.625,3.0,0.734375,3.7142857142857144,4.0,0.489795918367347,3.8,0.1599999999999999,1.0,0,1,0,1,0,0
2030,1,1,0.6459605545124846,1,0.0,15.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0,3.4,0.64,2.375,2.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,3.4,1.84,5.0,1,0,0,1,0,0
2038,1,1,0.8480778276131312,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,1.625,1.5,0.484375,3.857142857142857,4.0,0.1224489795918367,3.6,2.24,1.0,0,1,0,1,0,0
2039,0,1,0.6264587350369186,1,0.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.6,1.04,1.75,1.5,0.6875,3.857142857142857,4.0,0.1224489795918367,3.0,0.0,4.0,1,0,0,1,0,0
2041,0,0,0.3745682790097816,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.5,2.5,0.25,3.2857142857142856,4.0,0.7755102040816327,4.0,0.4,2.0,1,0,0,1,0,0
2042,0,1,0.6497583757825133,1,0.0,15.0,0.0,0,1,0.0,0.0,1.0,0.0,1.0,0,2.734233558389598,0.550994322724217,2.125,2.0,0.859375,2.2857142857142856,2.0,1.0612244897959184,4.0,0.8,1.0,0,1,0,1,0,0
2047,0,0,0.2304336948610932,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.0,2.0,0.75,2.7142857142857144,3.0,0.2040816326530612,3.8,0.1599999999999999,3.0,1,0,0,1,0,0
2051,1,0,0.4398346965415375,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.0,2.0,1.0,2.64326878333393,3.5028814833375095,2.051727094239336,4.6,0.24,3.0,0,1,0,1,0,0
2057,0,1,0.6926781767063311,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.25,2.0,0.9375,3.2857142857142856,4.0,0.7755102040816327,4.0,0.4,1.0,0,1,0,1,0,0
2058,1,0,0.4074351116000831,1,0.0,14.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.25,2.0,0.4375,2.4285714285714284,2.0,1.9591836734693877,3.6,1.04,2.0,0,1,0,1,0,0
2061,0,1,0.7465183205518192,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.625,3.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,2.6,2.24,4.0,1,0,0,1,0,0
2062,0,0,0.3221484617356213,1,0.0,14.0,1.0,3,3,1.0,0.0,0.0,0.0,0.0,0,2.0,0.0,3.0,3.5,1.25,4.0,4.0,0.0,3.0,0.0,1.0,0,1,0,1,0,0
2063,0,1,0.8505426770445472,2,1.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,1.36,2.5,2.5,2.25,3.5714285714285716,4.0,0.5306122448979593,4.4,0.64,1.0,0,1,0,1,0,0
2065,0,0,0.3756851744831516,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,4.0,0.0,2.125,2.0,0.609375,4.0,4.0,0.0,5.0,0.0,1.0,1,0,0,1,0,0
2066,0,1,0.6826796681182457,2,0.0,14.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,3.125,3.0,0.609375,3.5714285714285716,4.0,0.5306122448979592,3.8,0.1599999999999999,3.0,1,0,0,1,0,0
2069,0,0,0.364805869408741,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,2.0,1.2,2.5,3.0,1.0,2.5714285714285716,2.0,1.673469387755102,3.6,1.04,1.0,0,1,0,1,0,0
2071,0,0,0.4725577257302519,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.75,3.0,0.4375,2.857142857142857,3.0,0.6938775510204082,3.8,0.1599999999999999,1.0,0,1,0,1,0,0
2072,0,0,0.4675324040257733,1,1.0,17.0,1.0,3,4,1.0,0.0,0.0,0.0,1.0,0,3.0,0.4,2.75,3.0,0.9375,2.7142857142857144,3.0,1.6326530612244896,4.4,0.24,4.0,1,0,0,1,0,0
2078,0,0,0.1770721591525233,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.0,2.0,1.0,2.857142857142857,3.0,0.6938775510204082,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
2081,0,1,0.7376363508104656,1,0.0,17.0,0.0,4,4,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.25,2.0,0.6875,2.857142857142857,4.0,1.836734693877551,5.0,0.0,1.0,0,1,0,0,1,0
2082,0,0,0.3128714222861368,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.6,0.64,2.125,2.0,0.109375,4.0,4.0,0.0,3.8,0.96,1.0,0,1,0,1,0,0
2084,0,1,0.5836465122091562,1,1.0,17.0,0.0,0,1,0.0,0.0,0.0,0.0,1.0,0,4.0,0.0,2.375,2.0,1.984375,1.5714285714285714,1.0,0.8163265306122449,3.4,0.24,1.0,0,1,0,1,0,0
2085,0,0,0.3429517906886148,1,1.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,0.64,3.25,3.0,0.4375,2.142857142857143,2.0,0.9795918367346936,3.8,0.5599999999999999,1.0,0,1,0,1,0,0
2090,0,0,0.4227590775002019,1,1.0,17.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,2.4,0.64,2.125,2.5,0.859375,4.0,4.0,0.0,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
2091,0,0,0.1498601010308537,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.8,0.1599999999999999,3.125,3.0,0.609375,3.857142857142857,4.0,0.1224489795918367,2.8,0.96,1.0,0,1,0,1,0,0
2093,0,0,0.2671837227147131,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.125,2.0,0.359375,3.0,3.0,1.1428571428571428,3.2,0.1599999999999999,3.0,0,1,0,1,0,0
2094,1,1,0.7709107483917551,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.5,2.0,1.5,3.7142857142857144,4.0,0.2040816326530612,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
2103,0,0,0.2639145615412111,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.96,2.875,3.0,1.109375,3.0,4.0,1.7142857142857142,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
2108,0,0,0.4982556942136528,1,0.0,15.0,0.0,5,3,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.625,3.0,1.234375,4.0,4.0,0.0,1.4,0.6400000000000002,1.0,1,0,0,1,0,0
2111,0,1,0.8289413305333274,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.375,2.0,0.734375,3.857142857142857,4.0,0.1224489795918367,4.2,0.1599999999999999,1.0,0,1,0,1,0,0
2122,0,0,0.3899859139499111,1,0.0,15.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.0,2.0,0.0,2.4285714285714284,2.0,1.9591836734693877,3.2,0.1599999999999999,1.0,0,1,0,1,0,0
2123,0,0,0.3448958129149554,1,0.0,16.0,0.0,2,2,0.0,0.0,0.0,0.0,1.0,0,3.0,0.0,2.125,2.0,0.609375,3.2857142857142856,3.0,0.489795918367347,3.6,0.24,1.0,0,1,0,1,0,0
2131,1,1,0.8685213559811229,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.0,0.8,2.625,2.5,0.984375,3.2857142857142856,3.0,0.489795918367347,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
2144,1,1,0.6694777786091124,1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,1,3.4,1.4400000000000002,2.125,2.0,0.609375,2.857142857142857,3.0,0.1224489795918367,5.0,0.0,4.0,1,0,0,1,0,0
2146,0,0,0.4000968018359922,1,0.0,15.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.2,0.1599999999999999,2.25,2.0,0.4375,4.0,4.0,0.0,4.4,0.6399999999999999,4.0,1,0,0,1,0,0
2152,0,0,0.2964225245588738,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.75,2.5,0.6875,3.4285714285714284,4.0,1.1020408163265307,2.8,0.1599999999999999,4.0,1,0,0,1,0,0
2153,0,0,0.3643522522050597,2,1.0,15.0,0.0,2,2,0.0,1.0,0.0,0.0,0.0,0,3.4,1.4400000000000002,3.0,3.0,0.75,4.0,4.0,0.0,4.4,0.6399999999999999,2.0,1,0,0,1,0,0
2154,0,0,0.3221310226673295,1,0.0,17.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.0,0.4,2.125,2.0,0.609375,4.0,4.0,0.0,3.6,0.64,1.0,0,1,0,1,0,0
2159,1,0,0.3061049754699383,1,1.0,16.0,1.0,2,2,1.0,0.0,0.0,0.0,0.0,0,3.4,1.4400000000000002,1.375,1.0,0.234375,2.2857142857142856,1.0,2.2040816326530615,3.6,1.4400000000000002,5.0,0,1,0,0,1,0
2166,0,0,0.4218409518101205,1,0.0,16.0,1.0,3,3,0.0,0.0,0.0,0.0,0.0,1,2.4,0.24,2.125,2.5,0.859375,3.7142857142857144,4.0,0.2040816326530612,4.2,1.36,3.0,0,1,0,1,0,0
2171,0,0,0.4840788573912198,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.5,3.0,0.75,3.7142857142857144,4.0,0.2040816326530612,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
2180,0,1,0.623587943160887,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.6,1.04,2.5,2.5,0.75,3.7142857142857144,4.0,0.489795918367347,4.2,2.56,1.0,0,1,0,1,0,0
2182,0,1,0.5462728801081965,1,0.0,14.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.0,0.8,2.375,2.5,0.984375,2.857142857142857,4.0,1.8367346938775508,4.4,0.24,4.0,1,0,0,0,1,0
2187,0,1,0.850346525165911,1,0.0,16.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,0,3.4,0.64,2.5,2.5,1.25,2.5714285714285716,2.0,1.1020408163265307,2.6,1.04,3.0,1,0,0,1,0,0
2190,0,0,0.2837264081050474,2,1.0,16.0,1.0,2,0,1.0,0.0,1.0,0.0,0.0,0,3.6,0.64,3.375,3.5,0.484375,2.7142857142857144,4.0,2.204081632653061,3.4,2.64,2.0,1,0,0,1,0,0
2191,1,0,0.2968037977605886,2,1.0,16.0,0.0,2,0,1.0,0.0,0.0,0.0,1.0,0,4.0,0.0,2.5,2.5,1.75,2.142857142857143,1.0,1.8367346938775508,2.2,2.56,1.0,1,0,0,1,0,0
2198,0,0,0.4106694649913384,1,0.0,15.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.8,0.96,2.5,2.0,1.0,3.4285714285714284,4.0,0.5306122448979592,4.4,0.6399999999999999,1.0,1,0,0,1,0,0
2200,0,0,0.4180482392119391,2,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.4,1.04,2.375,2.0,1.984375,2.5714285714285716,3.0,1.959183673469388,2.6,1.04,5.0,0,1,0,0,1,0
2204,0,0,0.4404338383003409,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.0,1.2,2.75,3.0,0.6875,3.5714285714285716,4.0,0.5306122448979593,3.2,0.1599999999999999,3.0,1,0,0,0,1,0
2207,0,0,0.2743923706045711,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.96,2.625,2.5,0.984375,3.2857142857142856,4.0,1.3469387755102038,3.2,0.1599999999999999,3.0,0,1,0,0,0,1
2210,1,1,0.7526784379293147,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.625,2.0,0.734375,2.4285714285714284,2.0,1.9591836734693877,3.6,0.64,1.0,0,1,0,1,0,0
2212,0,0,0.4725955859859456,1,0.0,16.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,1.75,1.0,1.1875,1.8571428571428572,1.0,1.836734693877551,1.0,0.0,1.0,1,0,0,1,0,0
2216,0,0,0.3916219098185173,1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.5,3.0,0.5,4.0,4.0,0.0,3.4,0.64,2.0,0,1,0,1,0,0
2221,1,1,0.8251810224479414,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.75,3.0,0.4375,3.7142857142857144,4.0,0.489795918367347,3.6,0.24,2.0,0,1,0,1,0,0
2225,0,0,0.4994597363682874,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.4,1.04,2.875,3.0,0.859375,2.2857142857142856,2.0,1.6326530612244898,4.0,1.2,4.0,1,0,0,0,1,0
2228,0,0,0.3859747717497654,1,0.0,15.0,1.0,4,3,1.0,1.0,1.0,1.0,1.0,0,2.0,0.8,2.375,2.0,0.734375,1.4285714285714286,1.0,0.5306122448979592,4.6,0.24,1.0,0,1,0,0,1,0
2230,0,1,0.9037682852747794,1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,1.8,0.56,2.25,2.0,0.4375,2.2857142857142856,1.0,2.2040816326530615,4.6,0.6399999999999999,1.0,0,1,0,0,1,0
2232,0,1,0.7544778731928109,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.875,3.0,0.609375,3.4285714285714284,4.0,1.1020408163265307,4.0,0.0,4.0,1,0,0,1,0,0
2233,0,1,0.7975146590996715,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.875,3.0,0.609375,3.2857142857142856,3.0,0.489795918367347,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
2236,0,0,0.4781508029023346,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.3906218655967906,0.6478543051421063,1.875,2.0,0.609375,2.7142857142857144,3.0,0.2040816326530612,3.8,0.1599999999999999,1.0,0,1,0,1,0,0
2244,1,1,0.548385970436972,1,0.0,15.0,0.0,3,2,1.0,0.0,0.0,0.0,0.0,0,4.0,0.0,2.375,2.0,0.734375,3.4285714285714284,4.0,0.816326530612245,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
2253,0,1,0.5532233548794432,1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,1.875,2.0,0.609375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.24,1.0,1,0,0,0,1,0
2259,0,1,0.7725728112386396,1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.375,2.0,0.734375,3.7142857142857144,4.0,0.489795918367347,4.6,0.24,2.0,0,1,0,1,0,0
2261,0,1,0.5162242037730271,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,0.24,2.75,3.0,0.9375,2.142857142857143,1.0,1.8367346938775508,1.6,1.44,2.0,1,0,0,1,0,0
2262,1,1,0.5593734703849398,2,1.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,1.875,2.0,0.359375,2.2857142857142856,1.0,2.2040816326530615,1.0,0.0,5.0,1,0,0,1,0,0
2265,1,1,0.9639776772727874,2,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,1.6,0.24,2.25,2.0,0.6875,3.142857142857143,4.0,0.979591836734694,3.4,1.04,2.0,0,1,0,1,0,0
2267,1,1,0.6063908251299874,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.875,3.0,1.109375,4.0,4.0,0.0,3.6,2.24,2.0,0,1,0,1,0,0
2269,0,0,0.4467941721977495,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.6,1.04,2.75,2.5,0.6875,3.7142857142857144,4.0,0.489795918367347,4.6,0.24,4.0,1,0,0,1,0,0
2274,0,0,0.302444318075357,1,0.0,15.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,2.0,1.2,2.625,2.5,1.484375,3.857142857142857,4.0,0.1224489795918367,3.2,0.5599999999999999,1.0,0,1,0,0,0,1
2275,0,1,0.8777956050596925,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,3.2,0.1599999999999999,2.0,2.0,1.0,3.4285714285714284,4.0,0.5306122448979593,2.8,0.5599999999999999,3.0,1,0,0,1,0,0
2278,0,0,0.3602635372207634,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,1.875,2.0,0.859375,3.857142857142857,4.0,0.1224489795918367,4.0,0.8,1.0,0,1,0,1,0,0
2286,0,0,0.2845859159269683,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.375,2.5,1.484375,3.2857142857142856,3.0,0.2040816326530612,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
2296,1,1,0.8878486256402506,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.375,2.0,0.734375,3.4285714285714284,4.0,0.5306122448979592,4.4,0.24,1.0,0,1,0,0,0,1
2299,0,1,0.5158860659981018,2,0.0,17.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0,3.6,0.24,2.0,2.0,0.5,3.857142857142857,4.0,0.1224489795918367,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
2307,0,1,0.6884210818309725,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,1.9979924717691344,0.7960010642166593,2.9751628664495113,3.0,0.553992449522011,3.4285714285714284,4.0,0.5306122448979592,4.257200100175306,0.1502073657701378,4.0,1,0,0,1,0,0
2310,1,1,0.6948206875098676,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.25,2.5,1.1875,3.2857142857142856,3.0,0.489795918367347,4.2,0.1599999999999999,1.0,0,1,0,1,0,0
2311,0,1,0.6416196987166134,2,1.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,3.8,0.1599999999999999,2.375,3.0,0.734375,3.4285714285714284,4.0,0.5306122448979592,3.6,0.24,1.0,1,0,0,1,0,0
2315,0,0,0.2822120180688975,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,1.36,2.875,3.0,0.359375,3.2857142857142856,4.0,0.7755102040816327,4.8,0.1599999999999999,1.0,1,0,0,0,0,1
2318,0,0,0.4875404355484042,1,0.0,14.0,0.0,2,0,0.0,0.0,1.0,1.0,0.0,0,2.6,0.24,2.125,2.0,1.109375,3.4285714285714284,4.0,0.5306122448979592,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
2320,1,1,0.5090787365573075,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,1,2.4,0.24,2.875,3.0,0.859375,4.0,4.0,0.0,4.6,0.6399999999999999,2.0,0,1,0,1,0,0
2321,0,1,0.5761328620691891,1,0.0,14.0,1.0,3,3,1.0,0.0,0.0,0.0,1.0,1,2.8,0.1599999999999999,2.375,2.0,0.484375,3.7142857142857144,4.0,0.489795918367347,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
2322,0,0,0.259900639775714,1,1.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.5,2.0,1.5,3.7142857142857144,4.0,0.489795918367347,4.6,0.24,1.0,0,1,0,1,0,0
2324,0,0,0.306474775503129,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.0,1.5,1.25,3.5714285714285716,4.0,1.1020408163265307,4.4,1.44,1.0,1,0,0,1,0,0
2329,0,1,0.5161157506050956,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.8,2.125,2.0,1.109375,3.4285714285714284,3.0,0.2448979591836734,4.2,0.5599999999999999,2.0,0,1,0,0,1,0
2331,1,1,0.8890413210397456,1,0.0,16.0,0.0,2,2,0.0,1.0,0.0,0.0,0.0,0,3.534233558389597,0.3362206293008611,2.625,3.0,0.234375,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,1.0,0,1,0,1,0,0
2332,0,0,0.3728177961008864,1,0.0,14.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,3.6,0.24,2.25,2.5,1.1875,4.0,4.0,0.0,3.4,0.64,5.0,1,0,0,1,0,0
2334,0,0,0.4638870759094532,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.125,2.0,0.359375,3.857142857142857,4.0,0.1224489795918367,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
2335,1,1,0.6468159235626193,1,0.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.5906218655967903,0.2516055589033902,2.125,2.5,0.859375,3.7142857142857144,4.0,0.2040816326530612,3.8,0.96,4.0,1,0,0,1,0,0
2341,0,0,0.4911475547521617,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,1.75,2.0,0.4375,3.5714285714285716,4.0,0.5306122448979592,4.0,0.0,1.0,1,0,0,0,0,1
2347,1,1,0.7733916726201285,1,0.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.2,0.1599999999999999,2.875,3.0,0.359375,3.7142857142857144,4.0,0.2040816326530612,3.2,0.1599999999999999,1.0,0,1,0,1,0,0
2357,0,0,0.2973915226007632,1,0.0,16.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.375,2.0,1.234375,4.0,4.0,0.0,1.4,0.64,5.0,0,0,1,1,0,0
2362,1,1,0.757351925256257,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.75,3.0,0.4375,2.4285714285714284,3.0,0.816326530612245,3.2,0.5599999999999999,1.0,0,1,0,0,1,0
2363,1,0,0.4702624983372961,1,0.0,16.0,1.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.125,2.0,0.609375,3.0,3.0,1.1428571428571428,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
2364,0,0,0.4294469666551881,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,2.8,0.5599999999999999,2.25,2.0,0.9375,3.2857142857142856,3.0,0.489795918367347,4.2,0.5599999999999999,4.0,1,0,0,1,0,0
2373,0,1,0.6930671577763728,1,1.0,14.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0,3.0,0.8,2.625,2.5,0.984375,3.4285714285714284,4.0,0.5306122448979592,2.8,0.1599999999999999,1.0,1,0,0,1,0,0
2374,0,1,0.8130065254198862,1,0.0,14.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0,3.0,0.4,2.75,3.0,0.9375,3.2857142857142856,4.0,1.3469387755102038,3.8,0.5599999999999999,4.0,1,0,0,1,0,0
2377,1,1,0.6442216728401288,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,2.25,2.0,1.4375,3.142857142857143,3.0,0.979591836734694,1.5807385229540918,1.349028928171601,1.0,0,1,0,1,0,0
2379,0,1,0.6506499773131446,1,0.0,15.0,0.0,2,0,1.0,1.0,1.0,0.0,1.0,0,2.6,0.24,2.125,2.0,0.609375,3.4285714285714284,4.0,0.5306122448979592,4.6,0.24,1.0,0,1,0,1,0,0
2388,0,1,0.7533771409780914,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.2,0.1599999999999999,2.0,2.0,0.5,1.7142857142857142,2.0,0.489795918367347,4.2,0.1599999999999999,3.0,1,0,0,1,0,0
2390,1,0,0.4848442125938438,1,0.0,14.0,0.0,0,1,1.0,1.0,1.0,0.0,1.0,1,2.8,1.36,2.375,2.5,0.984375,3.5714285714285716,4.0,0.2448979591836734,4.0,1.6,1.0,0,1,0,1,0,0
2392,0,0,0.3626602203835606,1,0.0,14.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.0,0.4,2.375,2.5,0.984375,3.4285714285714284,4.0,0.816326530612245,3.8,0.1599999999999999,1.0,0,1,0,1,0,0
2402,1,1,0.945730420629528,1,0.0,15.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,2.9906218655967907,0.0003517976195386,3.5,4.0,0.5,2.7142857142857144,3.0,1.6326530612244896,3.2,0.5599999999999999,4.0,1,0,0,1,0,0
2404,0,0,0.3140832677134776,1,1.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,1.8,0.16,2.375,2.5,0.984375,2.857142857142857,3.0,0.9795918367346936,2.4,0.64,1.0,1,0,0,1,0,0
2407,0,0,0.192178092245311,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.625,3.0,0.484375,4.0,4.0,0.0,5.0,0.0,1.0,0,1,0,1,0,0
2408,0,1,0.942019193657785,1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.0,2.0,0.75,1.5714285714285714,1.0,0.5306122448979591,2.0,0.8,2.0,0,1,0,1,0,0
2418,0,1,0.8293816170363102,1,1.0,15.0,1.0,4,5,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.5939612015018776,2.8758448060075095,0.2178397502118574,2.2857142857142856,2.0,0.2040816326530612,4.0,0.4,5.0,1,0,0,1,0,0
2423,0,1,0.653937984163471,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.0,2.0,0.5,3.2857142857142856,3.0,0.2040816326530612,2.6,0.64,1.0,1,0,0,1,0,0
2430,0,1,0.5957955758305226,1,0.0,16.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0,3.0,0.8,3.0,3.0,0.5,3.7142857142857144,4.0,0.2040816326530612,4.4,0.64,1.0,1,0,0,1,0,0
