idx_original,y_true,y_pred,y_prob,PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN.5,CONVIVEN.6,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO_BIN_0,GENERO_BIN_1,GENERO_BIN_2,ORIENTSEX.BN_1,ORIENTSEX.BN_2,ORIENTSEX.BN_3
3311,0,1,0.509393451422437,1,0.0,16.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,1,2.9906218655967907,0.4003517976195386,2.5,2.5,1.75,3.2857142857142856,3.0,0.489795918367347,4.6,0.24,1.0,0,1,0,1,0,0
2126,1,1,0.509393451422437,1,0.0,14.0,0.0,3,2,1.0,0.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.625,3.0,1.984375,4.0,4.0,0.0,2.8,1.7600000000000002,1.0,0,1,0,0,1,0
2996,1,0,0.2979397781299525,1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,3.6,0.24,2.25,2.5,1.1875,4.0,4.0,0.0,4.2,1.36,1.0,1,0,0,1,0,0
2700,1,1,0.7824773413897281,1,1.0,17.0,0.0,3,4,1.0,0.0,0.0,0.0,1.0,0,2.6,1.04,2.375,2.5,0.984375,3.7142857142857144,4.0,0.489795918367347,3.2,1.36,1.0,0,1,0,1,0,0
1521,0,1,0.509393451422437,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.6,0.24,2.375,2.5,0.484375,3.2857142857142856,3.0,0.489795918367347,3.6,2.24,5.0,1,0,0,1,0,0
3393,0,1,0.7824773413897281,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.625,2.5,0.484375,3.5714285714285716,4.0,0.5306122448979592,3.9482071292790826,0.0698009740461593,2.0,1,0,0,1,0,0
1491,0,0,0.2979397781299525,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,1.875,2.0,0.109375,2.5714285714285716,3.0,1.959183673469388,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
1389,0,1,0.509393451422437,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.25,2.0,0.9375,4.0,4.0,0.0,4.8,0.1599999999999999,4.0,1,0,0,1,0,0
2099,1,1,0.7824773413897281,1,0.0,17.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0,3.4,0.24,2.125,2.0,0.609375,3.4285714285714284,4.0,0.5306122448979592,3.2,0.5599999999999999,5.0,1,0,0,1,0,0
2217,0,0,0.2979397781299525,1,0.0,16.0,0.0,3,2,0.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.5,3.0,0.75,3.7142857142857144,4.0,0.2040816326530612,3.6572001001753063,1.8988474859805056,1.0,0,1,0,1,0,0
1716,1,1,0.509393451422437,1,0.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.875,3.0,1.359375,3.857142857142857,4.0,0.1224489795918367,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
2448,1,1,0.509393451422437,1,0.0,16.0,1.0,3,3,1.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.875,3.0,0.609375,2.7142857142857144,3.0,1.6326530612244896,3.6,1.0400000000000005,3.0,0,1,0,1,0,0
2838,1,1,0.509393451422437,1,0.0,14.0,0.0,2,0,0.0,1.0,0.0,0.0,0.0,0,2.4,0.24,3.0,3.0,0.75,3.4285714285714284,4.0,0.5306122448979592,4.0,0.4,3.0,0,1,0,1,0,0
3103,1,1,0.509393451422437,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.625,2.5,0.984375,2.857142857142857,3.0,1.5510204081632657,4.6,0.24,1.0,0,1,0,1,0,0
697,1,1,0.509393451422437,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.125,2.0,0.109375,3.142857142857143,4.0,1.2653061224489797,4.8,0.1599999999999999,2.0,0,1,0,1,0,0
706,0,1,0.509393451422437,1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,2.0,0.8,2.625,3.0,0.234375,3.511449290894152,4.0,0.5007865175718735,4.0,0.4,1.0,0,1,0,1,0,0
2422,1,1,0.7824773413897281,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.25,2.0,1.4375,3.857142857142857,4.0,0.1224489795918367,3.4,1.04,4.0,1,0,0,1,0,0
2547,1,0,0.2979397781299525,1,0.0,17.0,1.0,4,3,1.0,0.0,1.0,0.0,1.0,0,2.6,1.04,2.125,2.0,1.109375,2.5714285714285716,2.0,1.1020408163265307,4.4,0.64,2.0,0,1,0,1,0,0
3606,1,0,0.2979397781299525,2,0.0,17.0,0.0,3,0,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.0,2.0,0.5,2.5714285714285716,2.0,1.673469387755102,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
2581,1,1,0.509393451422437,1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.2,0.5599999999999999,2.25,2.0,0.9375,3.2857142857142856,3.0,0.489795918367347,4.8,0.1599999999999999,1.0,0,1,0,0,0,1
2786,0,1,0.509393451422437,1,0.0,17.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,1,3.4,0.64,2.625,3.0,0.734375,2.4285714285714284,3.0,1.1020408163265307,4.4,0.6399999999999999,1.0,0,1,0,0,1,0
2012,0,1,0.509393451422437,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.0,1.2,2.125,2.0,1.109375,2.142857142857143,2.0,1.2653061224489797,2.8,1.36,1.0,0,1,0,1,0,0
977,1,1,0.509393451422437,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,5.0,0.0,5.0,1,0,0,1,0,0
2302,0,0,0.2979397781299525,1,0.0,14.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,1.5,1.0,0.75,4.0,4.0,0.0,4.0,0.0,1.0,1,0,0,1,0,0
3760,0,0,0.2979397781299525,1,1.0,16.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.75,2.5,0.6875,4.0,4.0,0.0,3.8,2.56,2.0,0,1,0,1,0,0
3321,1,1,0.7824773413897281,1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.5,2.5,0.25,3.4285714285714284,4.0,0.5306122448979592,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
2609,1,1,0.509393451422437,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.5,3.0,0.5,2.857142857142857,3.0,0.1224489795918367,4.2,0.1599999999999999,1.0,0,1,0,0,0,1
329,0,1,0.509393451422437,1,0.0,16.0,0.0,3,0,1.0,0.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,1.875,2.0,0.359375,3.857142857142857,4.0,0.1224489795918367,4.0,0.4,5.0,1,0,0,1,0,0
2576,1,1,0.509393451422437,1,0.0,16.0,0.0,3,2,1.0,0.0,0.0,0.0,1.0,0,1.8,0.9600000000000002,3.0,3.0,0.5,2.142857142857143,2.0,0.6938775510204082,4.8,0.1599999999999999,5.0,1,0,0,0,1,0
3270,1,1,0.509393451422437,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.875,3.0,0.359375,3.0,3.0,0.0,4.0,0.0,2.0,0,0,1,0,0,1
1248,1,1,0.7824773413897281,1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.0,0.4,1.875,2.0,0.359375,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,1.0,0,1,0,1,0,0
553,1,1,0.509393451422437,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,3.375,3.5,0.484375,3.142857142857143,4.0,1.2653061224489797,1.8,1.3600000000000003,5.0,0,1,0,1,0,0
2695,1,1,0.7824773413897281,1,0.0,17.0,0.0,4,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,2.375,2.5,0.484375,3.8167772002150926,4.0,0.1206922523105925,4.4,0.24,3.0,0,1,0,1,0,0
2762,1,1,0.509393451422437,1,0.0,16.0,0.0,4,4,1.0,0.0,1.0,0.0,1.0,0,2.3520482533299822,0.5916553840308011,2.625,2.5,0.484375,2.142857142857143,3.0,0.979591836734694,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
2391,1,1,0.7824773413897281,1,0.0,15.0,0.0,4,4,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,1.875,1.0,1.609375,3.0,3.0,1.1428571428571428,4.6,0.6399999999999999,5.0,1,0,0,0,1,0
3117,0,1,0.509393451422437,1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,2.0,1.5,1.25,2.2857142857142856,2.0,0.2040816326530612,4.0,0.4,5.0,1,0,0,1,0,0
1810,0,1,0.509393451422437,1,0.0,16.0,0.0,3,2,1.0,0.0,0.0,0.0,0.0,0,3.4,0.24,2.0,1.5,1.25,2.5714285714285716,3.0,1.959183673469388,3.4,0.64,1.0,0,1,0,0,1,0
1210,0,0,0.2979397781299525,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.625,2.5,0.984375,4.0,4.0,0.0,3.8,0.5599999999999999,4.0,1,0,0,1,0,0
3538,0,1,0.509393451422437,1,1.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.5,2.5,0.25,3.2857142857142856,3.0,0.489795918367347,4.4,0.6399999999999999,1.0,0,1,0,1,0,0
1154,0,1,0.509393451422437,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.625,3.0,1.234375,3.857142857142857,4.0,0.1224489795918367,4.2,0.5599999999999999,4.0,1,0,0,1,0,0
3560,0,0,0.2979397781299525,1,1.0,16.0,0.0,4,3,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,1.875,1.5,1.109375,3.4285714285714284,4.0,0.5306122448979593,4.0,0.4,1.0,0,0,1,1,0,0
3305,1,1,0.509393451422437,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,0.64,2.5,3.0,0.75,2.5714285714285716,3.0,0.5306122448979593,4.0,0.4,4.0,0,1,0,0,1,0
827,0,1,0.509393451422437,1,0.0,17.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0,3.2,1.36,2.375,2.5,0.484375,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,4.0,1,0,0,1,0,0
2514,0,1,0.509393451422437,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,1.8,0.16,2.75,3.0,0.6875,3.142857142857143,3.0,0.979591836734694,5.0,0.0,3.0,0,1,0,1,0,0
870,1,1,0.509393451422437,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.375,2.0,0.734375,2.857142857142857,3.0,0.6938775510204082,4.6,0.24,1.0,0,1,0,1,0,0
826,0,1,0.509393451422437,1,0.0,16.0,0.0,4,3,1.0,0.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.375,2.0,0.234375,3.2857142857142856,4.0,0.7755102040816327,3.2,1.36,2.0,1,0,0,1,0,0
2365,1,1,0.7824773413897281,1,0.0,15.0,0.0,2,2,1.0,0.0,1.0,0.0,1.0,0,1.6,0.24,2.75,3.0,0.6875,2.2857142857142856,1.0,2.2040816326530615,3.8,0.1599999999999999,2.0,1,0,0,0,1,0
3507,0,1,0.509393451422437,1,0.0,16.0,0.0,4,3,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.125,2.0,0.109375,3.4285714285714284,4.0,0.5306122448979592,3.8,0.5599999999999999,3.0,0,1,0,1,0,0
3303,1,1,0.509393451422437,1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.0,2.0,0.25,3.7142857142857144,4.0,0.489795918367347,4.4,0.24,1.0,0,1,0,1,0,0
2214,0,1,0.509393451422437,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,1.875,2.0,0.359375,4.0,4.0,0.0,4.0,0.8,1.0,0,1,0,1,0,0
539,1,1,0.509393451422437,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.0,0.4,2.125,2.0,0.859375,3.2857142857142856,3.0,0.489795918367347,4.8,0.1599999999999999,1.0,0,1,0,0,0,1
1446,0,1,0.509393451422437,1,0.0,17.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.4,1.04,2.82559375,3.302375,1.6141102802734375,2.857142857142857,4.0,1.8367346938775508,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
1747,0,1,0.509393451422437,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,3.6,0.64,2.269218710810133,1.5768748432405315,1.9304761565113584,4.0,4.0,0.0,4.8,0.1599999999999999,1.0,1,0,0,1,0,0
2103,0,0,0.2979397781299525,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.96,2.875,3.0,1.109375,3.0,4.0,1.7142857142857142,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
2869,1,1,0.509393451422437,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,1,3.0,0.4,1.875,2.0,0.609375,2.5714285714285716,3.0,1.1020408163265307,4.0,0.4,1.0,0,1,0,1,0,0
3315,1,1,0.509393451422437,1,0.0,16.0,0.0,3,0,1.0,1.0,0.0,0.0,1.0,1,3.0,1.2,2.125,2.0,0.859375,2.857142857142857,4.0,1.8367346938775508,4.0,0.8,1.0,0,1,0,1,0,0
2956,1,1,0.509393451422437,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,1.44,1.875,1.0,1.359375,3.142857142857143,4.0,1.8367346938775508,5.0,0.0,1.0,0,1,0,1,0,0
473,1,1,0.509393451422437,1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.375,2.5,0.984375,3.142857142857143,4.0,1.8367346938775508,4.6,0.24,5.0,1,0,0,1,0,0
248,1,0,0.2979397781299525,1,0.0,15.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.2,0.96,3.25,3.0,0.1875,2.5714285714285716,2.0,1.1020408163265307,2.6,1.44,3.0,0,1,0,1,0,0
3214,0,1,0.509393451422437,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.6,0.64,2.25,2.0,0.1875,3.7142857142857144,4.0,0.2040816326530612,4.2,2.56,1.0,0,1,0,1,0,0
1613,1,1,0.509393451422437,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.25,2.0,0.9375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
3593,0,0,0.2979397781299525,1,0.0,16.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0,3.0,0.4,2.25,2.0,0.9375,3.4285714285714284,3.0,0.2448979591836734,2.0,1.6,1.0,0,1,0,1,0,0
838,0,1,0.509393451422437,1,0.0,17.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.0,0.0,2.0,2.0,0.5,3.0,3.0,1.1428571428571428,5.0,0.0,1.0,0,1,0,0,1,0
2980,0,1,0.509393451422437,1,0.0,15.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,1,2.4,0.24,2.875,3.0,1.109375,2.7142857142857144,3.0,0.489795918367347,3.0,1.6,1.0,0,1,0,1,0,0
1049,0,1,0.509393451422437,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.375,2.5,0.984375,4.0,4.0,0.0,4.6,0.24,1.0,0,1,0,1,0,0
1314,0,1,0.509393451422437,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,1.2,2.5,2.5,0.75,3.7705421923585543,4.0,0.3159053129257113,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
926,0,1,0.509393451422437,1,0.0,15.0,1.0,3,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.375,2.5,0.484375,3.7142857142857144,4.0,0.489795918367347,4.0,0.0,5.0,1,0,0,1,0,0
3761,1,1,0.509393451422437,2,1.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,2.875,3.0,0.359375,3.0,3.0,0.0,4.0,0.4,2.0,1,0,0,1,0,0
1520,0,1,0.509393451422437,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.125,2.0,0.359375,2.5714285714285716,3.0,0.8163265306122449,2.6,0.64,4.0,1,0,0,1,0,0
1020,1,1,0.509393451422437,1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.6,0.24,2.625,3.0,1.234375,3.5714285714285716,4.0,0.5306122448979592,4.6,0.24,1.0,1,0,0,1,0,0
2025,1,0,0.2979397781299525,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.625,3.0,0.734375,3.7142857142857144,4.0,0.489795918367347,3.8,0.1599999999999999,1.0,0,1,0,1,0,0
1605,0,1,0.509393451422437,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.25,2.0,0.6875,2.0,2.0,1.1428571428571428,3.8,0.96,1.0,0,1,0,1,0,0
2731,0,1,0.509393451422437,1,0.0,17.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,1.375,1.0,0.234375,2.7142857142857144,3.0,1.6326530612244896,3.6,1.0400000000000005,1.0,0,1,0,0,1,0
1581,0,0,0.2979397781299525,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.75,3.0,0.9375,3.142857142857143,3.0,0.4081632653061224,4.4,0.24,1.0,0,1,0,1,0,0
369,1,1,0.509393451422437,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,1,3.2,0.1599999999999999,2.25,2.0,0.6875,3.857142857142857,4.0,0.1224489795918367,4.4,0.24,1.0,0,1,0,0,0,1
3374,0,1,0.509393451422437,1,0.0,15.0,0.0,2,0,0.0,1.0,0.0,0.0,0.0,0,3.4,0.24,2.5,2.5,0.25,3.5714285714285716,4.0,0.2448979591836734,4.4,0.24,3.0,1,0,0,1,0,0
1307,1,1,0.7824773413897281,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.375,2.0,1.234375,4.0,4.0,0.0,5.0,0.0,1.0,0,1,0,1,0,0
1235,0,1,0.509393451422437,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,3.3520482533299827,0.2875588773708363,2.25,2.0,0.1875,3.7142857142857144,4.0,0.2040816326530612,3.380738522954092,1.8183702455368704,1.0,1,0,0,1,0,0
2742,1,1,0.509393451422437,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,2.6319982504373907,2.0279930017495627,0.7259700155175527,2.2857142857142856,2.0,0.489795918367347,4.2,0.1599999999999999,4.0,0,1,0,0,1,0
3330,1,1,0.509393451422437,1,0.0,16.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,0,2.6,1.0400000000000005,2.5,2.5,0.75,3.4285714285714284,4.0,0.5306122448979592,4.4,0.24,1.0,0,1,0,1,0,0
2776,0,1,0.509393451422437,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.6,0.24,2.5,2.5,0.25,2.5714285714285716,3.0,0.5306122448979592,4.2,0.5599999999999999,3.0,1,0,0,1,0,0
988,0,1,0.509393451422437,1,0.0,16.0,0.0,5,4,1.0,1.0,0.0,0.0,1.0,1,3.6,0.64,2.75,2.5,0.6875,3.5714285714285716,4.0,0.2448979591836734,3.4,1.84,4.0,1,0,0,1,0,0
911,0,1,0.509393451422437,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.5,2.0,0.5,3.5714285714285716,4.0,0.2448979591836734,4.6,0.24,5.0,1,0,0,1,0,0
1570,0,0,0.2979397781299525,1,0.0,16.0,1.0,2,2,1.0,0.0,0.0,0.0,0.0,0,1.4,0.24,2.75,3.0,1.4375,1.5714285714285714,1.0,1.1020408163265307,4.2,0.1599999999999999,2.0,0,1,0,0,1,0
817,1,1,0.509393451422437,1,0.0,15.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.375,2.5,0.984375,3.7142857142857144,4.0,0.2040816326530612,5.0,0.0,2.0,1,0,0,1,0,0
2993,1,1,0.509393451422437,2,1.0,15.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,1,2.8,0.5599999999999999,2.25,2.0,0.9375,3.4285714285714284,4.0,0.816326530612245,4.0,2.4,2.0,1,0,0,1,0,0
3090,1,1,0.7824773413897281,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.375,2.5,0.984375,3.7142857142857144,4.0,0.489795918367347,2.2,0.96,5.0,1,0,0,1,0,0
2519,1,1,0.509393451422437,1,0.0,16.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.75,3.0,1.1875,3.857142857142857,4.0,0.1224489795918367,4.4,0.6399999999999999,2.0,0,1,0,1,0,0
1286,0,1,0.509393451422437,1,1.0,15.0,0.0,2,2,0.0,1.0,0.0,0.0,0.0,1,2.8,0.5599999999999999,1.625,1.0,0.734375,2.857142857142857,3.0,0.4081632653061224,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
717,0,1,0.509393451422437,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.375,2.0,0.734375,3.4285714285714284,4.0,1.1020408163265307,4.4,0.24,1.0,1,0,0,1,0,0
556,1,1,0.509393451422437,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.6,0.64,3.125,3.0,0.609375,3.5714285714285716,4.0,0.5306122448979593,4.2,0.96,4.0,1,0,0,0,1,0
3102,1,1,0.509393451422437,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,1.875,2.0,0.609375,2.4285714285714284,2.0,1.9591836734693877,4.8,0.1599999999999999,1.0,0,1,0,0,1,0
1287,1,1,0.509393451422437,1,0.0,15.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,2.0,0.8,2.25,2.0,1.4375,2.5714285714285716,3.0,1.959183673469388,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
2134,0,0,0.2979397781299525,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.4,0.64,2.75,3.0,1.4375,2.857142857142857,3.0,1.2653061224489797,4.2,0.1599999999999999,1.0,0,1,0,0,1,0
2981,0,1,0.509393451422437,1,0.0,14.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0,1.4,0.24,2.5,2.5,1.25,3.5714285714285716,4.0,0.5306122448979592,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
2983,0,1,0.509393451422437,1,0.0,16.0,0.0,4,4,1.0,1.0,0.0,0.0,0.0,0,3.8,0.1599999999999999,2.5,2.5,0.75,4.0,4.0,0.0,1.8,2.5600000000000005,5.0,1,0,0,1,0,0
117,0,1,0.509393451422437,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.25,2.5,0.6875,3.0,3.0,0.2857142857142857,2.8,0.5599999999999999,1.0,1,0,0,1,0,0
1778,0,1,0.509393451422437,1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,2.2,1.36,2.5,2.0,0.5,3.511449290894152,4.0,1.0722150890004447,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
617,1,1,0.509393451422437,1,0.0,15.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.875,3.0,0.609375,3.857142857142857,4.0,0.1224489795918367,4.2,0.1599999999999999,2.0,1,0,0,1,0,0
24,1,1,0.509393451422437,2,1.0,15.0,1.0,2,2,1.0,0.0,1.0,0.0,0.0,0,2.8,0.1599999999999999,2.375,2.5,0.984375,1.5714285714285714,1.0,0.5306122448979591,4.2,0.5599999999999999,1.0,1,0,0,1,0,0
1332,0,0,0.2979397781299525,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,4.0,0.0,2.375,2.0,1.734375,4.0,4.0,0.0,5.0,0.0,1.0,1,0,0,1,0,0
2285,1,1,0.7824773413897281,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.8,0.1599999999999999,1.625,2.0,0.234375,4.0,4.0,0.0,4.4,0.6399999999999999,5.0,1,0,0,1,0,0
3278,1,1,0.509393451422437,1,0.0,15.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.8,1.36,3.125,3.0,0.609375,3.5714285714285716,4.0,0.2448979591836734,3.0,2.0,4.0,1,0,0,1,0,0
1981,0,0,0.2979397781299525,2,1.0,16.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,1,2.8,0.5599999999999999,2.75,3.0,0.9375,4.0,4.0,0.0,3.2,1.36,4.0,1,0,0,0,1,0
188,0,1,0.509393451422437,1,1.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.2,1.36,2.5,2.5,0.25,3.7142857142857144,4.0,0.489795918367347,3.6,0.64,5.0,1,0,0,1,0,0
399,1,0,0.2979397781299525,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.0,2.0,0.5,3.857142857142857,4.0,0.1224489795918367,1.6,0.24,1.0,0,1,0,1,0,0
1969,0,1,0.509393451422437,1,0.0,17.0,1.0,4,4,1.0,0.0,0.0,0.0,1.0,1,1.2,0.16,2.25,1.5,1.9375,4.0,4.0,0.0,4.2,0.1599999999999999,3.0,0,1,0,1,0,0
2196,0,0,0.2979397781299525,1,0.0,15.0,1.0,2,3,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.625,3.0,0.234375,3.7142857142857144,4.0,0.2040816326530612,1.6,1.44,3.0,1,0,0,1,0,0
3146,1,1,0.7824773413897281,1,1.0,17.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,2.6,0.64,1.625,2.0,0.234375,3.2857142857142856,4.0,0.7755102040816327,4.2,0.1599999999999999,1.0,0,1,0,1,0,0
214,0,1,0.509393451422437,1,0.0,16.0,0.0,0,1,1.0,0.0,1.0,0.0,1.0,0,3.1342335583895973,0.2036074760125391,2.5939612015018776,2.8758448060075095,0.2178397502118574,2.5714285714285716,3.0,0.2448979591836734,3.8,0.1599999999999999,5.0,1,0,0,1,0,0
