idx_original,y_true,y_pred,y_prob,PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN.5,CONVIVEN.6,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO_BIN_0,GENERO_BIN_1,GENERO_BIN_2,ORIENTSEX.BN_1,ORIENTSEX.BN_2,ORIENTSEX.BN_3
518,0,1,0.5527665615081787,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,2.25,2.0,1.4375,4.0,4.0,0.0,5.0,0.0,1.0,0,1,0,0,1,0
524,0,0,0.445582628250122,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.5,2.5,0.25,3.0,3.0,1.1428571428571428,3.4,1.04,1.0,0,1,0,1,0,0
528,0,1,0.5879298448562622,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.5,2.5,0.25,2.7142857142857144,3.0,0.7755102040816327,3.2,0.5599999999999999,1.0,1,0,0,0,1,0
529,0,0,0.488310307264328,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.875,3.0,0.609375,3.7142857142857144,4.0,0.2040816326530612,3.2,0.1599999999999999,1.0,0,1,0,0,1,0
531,0,1,0.5548494458198547,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.0,0.8,2.375,2.5,0.484375,2.857142857142857,3.0,0.6938775510204082,4.2,0.5599999999999999,1.0,0,1,0,0,0,1
532,0,1,0.5791934132575989,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,1.8,0.16,2.625,3.0,0.234375,2.7142857142857144,3.0,0.2040816326530612,2.4,0.64,1.0,0,1,0,1,0,0
535,0,0,0.4547214806079864,1,0.0,14.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1,2.4,1.04,2.375,2.0,1.734375,3.4285714285714284,4.0,0.5306122448979592,4.6,0.6399999999999999,2.0,0,1,0,0,1,0
536,0,1,0.6424145102500916,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.2,0.96,2.625,2.5,1.484375,2.4285714285714284,2.0,0.5306122448979592,4.6,0.24,1.0,0,1,0,1,0,0
537,0,0,0.4457484185695648,1,0.0,15.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,1,4.0,0.0,1.875,2.0,0.359375,2.5714285714285716,3.0,0.816326530612245,3.2,1.36,2.0,1,0,0,1,0,0
539,0,1,0.6031557321548462,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.0,0.4,2.125,2.0,0.859375,3.2857142857142856,3.0,0.489795918367347,4.8,0.1599999999999999,1.0,0,1,0,0,0,1
541,1,1,0.5575262308120728,1,0.0,14.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,1.5,1.5,0.25,3.7142857142857144,4.0,0.489795918367347,5.0,0.0,2.0,0,1,0,1,0,0
542,0,0,0.4621338248252868,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.25,2.0,0.9375,3.857142857142857,4.0,0.1224489795918367,4.6,0.24,4.0,1,0,0,1,0,0
545,0,1,0.5185496211051941,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,3.125,3.0,0.609375,3.5714285714285716,4.0,0.5306122448979592,4.6,0.24,1.0,0,1,0,0,1,0
546,0,1,0.516196072101593,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,1,3.2,0.1599999999999999,2.5,2.5,0.75,3.2857142857142856,3.0,0.489795918367347,3.8,2.16,2.0,0,1,0,0,1,0
554,0,1,0.500639021396637,1,1.0,17.0,1.0,3,2,1.0,1.0,0.0,0.0,0.0,0,1.8,0.56,2.375,2.5,0.984375,3.2857142857142856,4.0,0.7755102040816327,3.6,0.64,5.0,1,0,0,0,0,1
556,1,1,0.8246346116065979,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,3.6,0.64,3.125,3.0,0.609375,3.5714285714285716,4.0,0.5306122448979593,4.2,0.96,4.0,1,0,0,0,1,0
562,0,1,0.5893009901046753,1,0.0,17.0,0.0,3,2,1.0,0.0,1.0,0.0,1.0,0,3.2,0.5599999999999999,2.5,2.5,1.75,3.857142857142857,4.0,0.1224489795918367,3.4,1.04,3.0,0,1,0,1,0,0
564,0,1,0.6239264011383057,1,0.0,16.0,1.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.375,2.0,0.734375,4.0,4.0,0.0,4.8,0.1599999999999999,4.0,1,0,0,0,1,0
587,0,1,0.5937094688415527,1,0.0,17.0,1.0,4,2,1.0,1.0,0.0,1.0,1.0,1,3.0,0.4,2.625,3.0,0.234375,3.857142857142857,4.0,0.1224489795918367,4.6,0.24,1.0,0,1,0,1,0,0
590,0,1,0.5909632444381714,1,0.0,17.0,0.0,4,3,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.25,2.5,0.6875,4.0,4.0,0.0,5.0,0.0,5.0,1,0,0,1,0,0
598,1,1,0.5787056684494019,1,1.0,17.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,4.0,0.0,2.519218710810133,2.0768748432405317,0.9833668011062916,4.0,4.0,0.0,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
600,0,1,0.522983968257904,1,0.0,15.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0,2.8,0.96,2.125,2.0,1.109375,3.857142857142857,4.0,0.1224489795918367,4.8,0.1599999999999999,2.0,0,1,0,0,1,0
602,0,1,0.6017269492149353,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.64,2.75,3.0,0.6875,3.7142857142857144,4.0,0.489795918367347,3.8,0.5599999999999999,4.0,1,0,0,1,0,0
605,1,1,0.6575862169265747,1,0.0,16.0,1.0,4,4,1.0,0.0,0.0,0.0,0.0,0,3.0,0.0,2.125,2.0,0.859375,2.857142857142857,3.0,0.1224489795918367,1.8,1.3600000000000003,4.0,1,0,0,1,0,0
612,0,1,0.5349494218826294,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.75,3.0,1.4375,3.4285714285714284,3.0,0.2448979591836734,4.6,0.6399999999999999,1.0,0,1,0,0,1,0
616,1,1,0.728403627872467,1,1.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.914327144842929,0.0340170511477578,2.875,3.0,0.359375,3.857142857142857,4.0,0.1224489795918367,3.6,1.04,2.0,0,1,0,1,0,0
618,1,1,0.80620938539505,1,0.0,16.0,0.0,2,0,1.0,1.0,1.0,0.0,0.0,0,2.8,0.5599999999999999,2.5,3.0,1.0,3.5714285714285716,4.0,0.5306122448979592,4.0,0.8,4.0,0,1,0,1,0,0
619,0,1,0.6906406283378601,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.25,2.5,1.1875,3.5714285714285716,4.0,0.2448979591836734,4.8,0.1599999999999999,2.0,1,0,0,1,0,0
623,0,1,0.6509172916412354,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.25,2.0,0.9375,3.7142857142857144,4.0,0.2040816326530612,2.8,0.5599999999999999,4.0,1,0,0,1,0,0
633,0,1,0.5156213641166687,1,0.0,16.0,1.0,4,4,1.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.375,2.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,4.0,0.4,2.0,0,1,0,1,0,0
636,0,1,0.6335089802742004,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.0,2.0,1.0,2.5714285714285716,3.0,0.2448979591836734,3.2,0.1599999999999999,2.0,0,1,0,1,0,0
640,0,0,0.4943146705627441,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,1.44,2.5,2.5,0.75,3.0,3.0,1.1428571428571428,3.8,0.5599999999999999,2.0,1,0,0,1,0,0
644,0,1,0.6354415416717529,1,0.0,17.0,1.0,3,3,1.0,0.0,1.0,0.0,1.0,0,3.2,0.1599999999999999,2.625,3.0,0.234375,3.7142857142857144,4.0,0.489795918367347,4.2,0.5599999999999999,4.0,1,0,0,1,0,0
645,0,1,0.5718803405761719,2,1.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.64,2.25,2.0,1.4375,1.8571428571428572,1.0,1.2653061224489797,4.4,0.24,1.0,1,0,0,1,0,0
651,1,1,0.6425797939300537,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,1.625,1.5,0.484375,3.857142857142857,4.0,0.1224489795918367,3.8,1.36,1.0,0,1,0,1,0,0
662,0,1,0.581936240196228,1,0.0,17.0,0.0,3,4,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.5,2.5,0.75,2.7142857142857144,3.0,0.489795918367347,4.2,0.5599999999999999,1.0,0,1,0,1,0,0
663,0,0,0.4505684077739715,1,0.0,16.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.375,2.0,0.734375,3.5714285714285716,4.0,0.2448979591836734,4.4,0.6399999999999999,3.0,0,1,0,0,1,0
667,1,1,0.7547008395195007,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.0,2.375,2.5,0.484375,3.857142857142857,4.0,0.1224489795918367,4.8,0.1599999999999999,2.0,0,1,0,1,0,0
672,0,1,0.5375843644142151,1,0.0,17.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,2.375,2.0,0.734375,3.142857142857143,3.0,0.4081632653061224,4.8,0.1599999999999999,2.0,1,0,0,1,0,0
677,0,0,0.4027795493602752,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.6,0.24,3.0,3.0,0.75,2.857142857142857,3.0,0.1224489795918367,4.4,0.64,5.0,1,0,0,1,0,0
680,0,1,0.5562484264373779,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.2,0.5599999999999999,2.625,2.5,0.984375,3.2857142857142856,3.0,0.489795918367347,4.2,0.5599999999999999,1.0,1,0,0,0,1,0
684,0,1,0.5711768865585327,1,0.0,17.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.6,0.24,2.5,2.5,0.25,3.2857142857142856,3.0,0.489795918367347,3.4,0.64,2.0,1,0,0,1,0,0
686,0,1,0.5049285888671875,1,0.0,16.0,1.0,3,3,1.0,1.0,1.0,0.0,1.0,0,3.0,0.0,2.375,2.0,0.234375,3.5714285714285716,4.0,0.2448979591836734,4.2,0.5599999999999999,2.0,1,0,0,1,0,0
692,0,1,0.6751053333282471,1,0.0,17.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0,1.0,0.0,2.25,2.0,1.1875,2.7142857142857144,4.0,2.2040816326530615,4.8,0.1599999999999999,5.0,0,1,0,0,0,1
695,0,1,0.6712167859077454,1,0.0,16.0,0.0,4,3,0.0,1.0,0.0,0.0,1.0,0,2.0,0.0,2.25,2.0,0.6875,3.4285714285714284,4.0,0.816326530612245,3.6,1.04,2.0,0,1,0,1,0,0
701,0,1,0.5994855761528015,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,1.36,2.0,2.0,0.75,2.142857142857143,2.0,1.2653061224489797,4.4,0.6399999999999999,1.0,1,0,0,1,0,0
703,0,1,0.5837841629981995,2,0.0,16.0,0.0,4,3,1.0,1.0,0.0,0.0,0.0,0,4.0,0.0,2.5,2.0,0.5,3.2857142857142856,4.0,1.3469387755102038,3.4,0.24,5.0,1,0,0,1,0,0
713,0,1,0.5897397398948669,1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,3.4,0.24,2.125,2.0,1.109375,4.0,4.0,0.0,4.6,0.6399999999999999,1.0,0,1,0,1,0,0
723,1,1,0.6500128507614136,1,1.0,17.0,0.0,0,1,0.0,0.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.25,2.0,0.9375,3.4285714285714284,4.0,0.5306122448979592,4.2,0.5599999999999999,1.0,1,0,0,1,0,0
725,1,1,0.5538293719291687,1,0.0,16.0,0.0,3,2,1.0,0.0,1.0,0.0,1.0,1,3.0,1.2,3.125,3.0,0.359375,2.857142857142857,2.0,0.979591836734694,3.2,1.7600000000000002,3.0,1,0,0,1,0,0
729,0,1,0.5568291544914246,1,0.0,16.0,0.0,2,0,0.0,1.0,0.0,0.0,0.0,0,2.4,0.64,2.5,2.5,0.75,2.857142857142857,3.0,0.4081632653061224,4.4,0.64,3.0,1,0,0,1,0,0
731,0,0,0.4346171617507934,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,3.0,3.0,1.0,2.857142857142857,3.0,0.4081632653061225,4.0,0.4,1.0,0,1,0,1,0,0
732,0,1,0.5848958492279053,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.4,0.64,2.375,2.5,0.484375,2.142857142857143,1.0,1.8367346938775508,4.2,0.1599999999999999,1.0,0,1,0,0,0,1
733,0,1,0.5116128921508789,1,1.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.4,1.04,2.625,2.5,1.484375,3.2857142857142856,4.0,0.7755102040816327,4.2,0.5599999999999999,5.0,0,1,0,0,1,0
739,0,1,0.6480445861816406,1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,1.0,0,2.6,0.24,2.5,2.5,1.75,2.142857142857143,2.0,0.979591836734694,5.0,0.0,4.0,1,0,0,1,0,0
743,0,1,0.6210116147994995,1,0.0,17.0,0.0,2,0,0.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.25,2.5,0.6875,3.4285714285714284,4.0,0.816326530612245,5.0,0.0,3.0,0,1,0,1,0,0
753,0,1,0.5457347631454468,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,0.0,0,2.7979924717691342,0.1592131093860445,2.375,2.5,0.984375,3.142857142857143,3.0,0.4081632653061224,3.8,0.1599999999999999,4.0,1,0,0,1,0,0
757,0,1,0.7422759532928467,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.0,0.4,2.375,2.0,1.984375,2.857142857142857,3.0,0.979591836734694,4.6,0.6399999999999999,4.0,1,0,0,1,0,0
758,1,1,0.5651556253433228,1,0.0,17.0,0.0,4,2,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.375,2.5,0.984375,3.857142857142857,4.0,0.1224489795918367,4.2,1.36,4.0,1,0,0,1,0,0
760,0,0,0.3990172445774078,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,2.625,3.0,0.734375,2.857142857142857,3.0,0.1224489795918367,3.4,0.24,4.0,1,0,0,1,0,0
767,0,1,0.5057158470153809,1,0.0,17.0,0.0,3,3,1.0,1.0,0.0,0.0,1.0,0,2.8,0.1599999999999999,3.0,3.0,0.25,3.5714285714285716,4.0,0.5306122448979592,4.6,0.6399999999999999,2.0,0,1,0,1,0,0
772,0,1,0.5082025527954102,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.8,0.5599999999999999,2.125,2.0,1.109375,3.4285714285714284,3.0,0.2448979591836734,4.4,1.44,2.0,0,1,0,1,0,0
777,0,1,0.6728888750076294,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,2.75,3.0,1.6875,3.0,3.0,0.8571428571428571,5.0,0.0,1.0,0,1,0,0,1,0
778,1,1,0.6741092205047607,1,0.0,16.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0,2.6,0.24,2.25,2.0,0.9375,2.4285714285714284,2.0,1.9591836734693877,4.8,0.1599999999999999,5.0,1,0,0,0,1,0
781,0,1,0.6010429263114929,1,0.0,17.0,0.0,3,2,1.0,0.0,0.0,0.0,0.0,0,2.8,0.1599999999999999,2.0,2.0,0.5,2.4285714285714284,2.0,0.8163265306122449,4.2,0.96,1.0,0,1,0,1,0,0
788,0,0,0.450070708990097,1,0.0,16.0,0.0,4,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.625,3.0,1.234375,2.2857142857142856,1.0,2.2040816326530615,3.0,0.0,4.0,1,0,0,0,1,0
797,0,1,0.5770134925842285,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,1.8,0.16,2.25,2.0,1.4375,2.5714285714285716,2.0,1.673469387755102,3.4,0.24,2.0,0,1,0,1,0,0
798,1,1,0.5727415084838867,1,0.0,16.0,0.0,0,1,1.0,1.0,1.0,1.0,1.0,0,2.4,0.64,2.875,3.0,0.609375,2.142857142857143,2.0,0.6938775510204082,4.4,0.6399999999999999,1.0,0,1,0,0,0,1
803,0,1,0.6161088347434998,1,0.0,16.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.4,0.24,2.25,2.5,0.6875,3.142857142857143,3.0,0.1224489795918367,4.0,0.4,2.0,0,1,0,0,1,0
809,0,0,0.4500679969787597,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,2.8,0.96,2.875,3.0,1.109375,3.5714285714285716,4.0,0.5306122448979592,3.4,0.64,2.0,0,1,0,1,0,0
812,0,1,0.5873083472251892,1,0.0,16.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.25,2.5,0.6875,2.5714285714285716,3.0,0.2448979591836734,4.4,0.64,3.0,1,0,0,1,0,0
821,0,1,0.6025195717811584,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,0.0,0,2.0,0.4,2.25,2.0,0.9375,2.5714285714285716,3.0,1.3877551020408163,3.6,0.24,3.0,0,0,1,1,0,0
829,0,1,0.6115579605102539,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.0,0.4,2.375,2.0,0.734375,3.4285714285714284,4.0,0.5306122448979592,4.0,0.4,1.0,0,1,0,0,1,0
831,0,1,0.5210751891136169,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,2.25,2.0,1.6875,3.142857142857143,3.0,0.6938775510204082,4.6,0.24,1.0,0,1,0,1,0,0
833,0,1,0.5509569644927979,1,0.0,17.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,2.2,0.5599999999999999,2.875,3.0,1.109375,3.7142857142857144,4.0,0.489795918367347,4.2,0.5599999999999999,1.0,1,0,0,1,0,0
839,0,1,0.6186498999595642,1,0.0,17.0,1.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.2,0.1599999999999999,2.125,2.0,0.359375,1.5714285714285714,2.0,0.2448979591836734,3.0,0.4,2.0,0,0,1,0,1,0
841,0,1,0.6641479730606079,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,1.8,0.56,2.5,2.5,1.25,1.8571428571428572,1.0,1.2653061224489794,4.6,0.24,1.0,0,0,1,0,1,0
844,1,1,0.5785942077636719,1,0.0,17.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.375,2.0,0.734375,3.4285714285714284,4.0,0.5306122448979592,5.0,0.0,2.0,0,1,0,0,1,0
847,0,1,0.5498999953269958,1,0.0,17.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,0,2.2,0.5599999999999999,3.0,3.0,0.5,2.857142857142857,3.0,1.2653061224489797,1.8,0.56,2.0,0,1,0,0,1,0
848,0,1,0.558376133441925,1,0.0,17.0,0.0,2,2,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,3.0,3.0,0.25,3.4285714285714284,4.0,0.5306122448979592,4.8,0.1599999999999999,3.0,1,0,0,1,0,0
849,0,1,0.5725940465927124,1,1.0,17.0,0.0,2,4,1.0,1.0,0.0,0.0,0.0,0,3.6,0.24,2.5,2.5,0.25,3.142857142857143,3.0,0.1224489795918367,2.6,0.64,2.0,0,1,0,1,0,0
854,1,1,0.7100977301597595,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.2,0.1599999999999999,2.375,2.5,0.984375,3.4285714285714284,3.0,0.2448979591836734,5.0,0.0,1.0,0,1,0,1,0,0
855,1,1,0.5423718094825745,2,1.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0,2.8,0.96,2.375,2.5,0.984375,3.857142857142857,4.0,0.1224489795918367,4.6,0.6399999999999999,4.0,1,0,0,1,0,0
858,0,1,0.5424632430076599,1,0.0,16.0,0.0,0,1,1.0,1.0,0.0,1.0,0.0,0,3.4,0.24,2.75,3.0,1.6875,3.857142857142857,4.0,0.1224489795918367,3.8,0.5599999999999999,2.0,1,0,0,1,0,0
860,0,0,0.4104518294334411,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.5,2.5,0.75,3.4285714285714284,4.0,0.816326530612245,4.0,0.4,4.0,1,0,0,1,0,0
864,0,0,0.4121977090835571,2,1.0,16.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.125,2.0,0.609375,2.2857142857142856,2.0,1.6326530612244898,4.2,0.1599999999999999,2.0,0,1,0,1,0,0
870,0,1,0.5901414752006531,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,2.4,0.24,2.375,2.0,0.734375,2.857142857142857,3.0,0.6938775510204082,4.6,0.24,1.0,0,1,0,1,0,0
873,0,0,0.42331263422966,1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1,3.4,0.24,2.625,3.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,5.0,0.0,4.0,1,0,0,1,0,0
875,0,0,0.4322061836719513,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.8,0.1599999999999999,2.0,2.0,0.5,3.5714285714285716,4.0,0.5306122448979592,4.2,0.96,2.0,0,1,0,1,0,0
879,0,1,0.597394585609436,1,0.0,16.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.8,2.3501628664495113,2.0,0.7573210325839,3.857142857142857,4.0,0.1224489795918367,2.0,0.0,4.0,1,0,0,1,0,0
883,0,0,0.417481392621994,1,1.0,16.0,0.0,2,0,1.0,1.0,0.0,1.0,1.0,0,1.6,0.24,2.625,2.5,0.984375,3.857142857142857,4.0,0.1224489795918367,4.6,0.24,2.0,0,1,0,1,0,0
889,0,1,0.578980565071106,1,0.0,16.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0,3.6,0.24,2.5,3.0,1.0,2.4285714285714284,3.0,1.1020408163265307,4.4,0.24,5.0,1,0,0,1,0,0
891,0,1,0.5319270491600037,1,0.0,16.0,0.0,3,2,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.75,3.0,0.4375,3.4285714285714284,4.0,0.5306122448979592,4.0,0.4,5.0,1,0,0,1,0,0
898,0,0,0.4312784671783447,1,0.0,16.0,0.0,2,2,1.0,1.0,0.0,1.0,1.0,0,2.8,0.5599999999999999,2.5,2.5,0.25,3.7142857142857144,4.0,0.489795918367347,4.8,0.1599999999999999,1.0,0,1,0,1,0,0
900,0,1,0.5416902899742126,1,0.0,16.0,1.0,3,2,1.0,1.0,0.0,0.0,0.0,0,3.8,0.1599999999999999,2.5,2.5,0.75,3.2857142857142856,4.0,0.7755102040816327,3.8,1.36,4.0,1,0,0,1,0,0
901,0,0,0.4417599439620971,1,0.0,16.0,0.0,2,0,1.0,0.0,1.0,0.0,0.0,0,2.2,0.1599999999999999,3.0,3.0,1.0,2.5714285714285716,3.0,0.816326530612245,4.4,1.44,1.0,0,1,0,1,0,0
905,0,1,0.5103920698165894,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,2.375,2.0,0.234375,2.857142857142857,4.0,1.836734693877551,4.0,1.2,1.0,0,1,0,1,0,0
908,1,0,0.4943887591361999,1,0.0,15.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,1,2.2,0.1599999999999999,2.5,2.5,0.25,2.2857142857142856,3.0,0.7755102040816327,4.0,0.0,2.0,1,0,0,1,0,0
916,0,1,0.5322460532188416,1,0.0,15.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.4,0.24,1.625,1.5,0.484375,3.857142857142857,4.0,0.1224489795918367,3.0,1.6,2.0,0,1,0,1,0,0
917,1,0,0.4451944828033447,1,0.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.625,2.5,0.984375,3.857142857142857,4.0,0.1224489795918367,4.2,0.1599999999999999,1.0,1,0,0,1,0,0
918,0,0,0.4462860822677612,1,1.0,14.0,1.0,3,3,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.25,2.0,0.9375,3.5714285714285716,4.0,1.1020408163265307,4.2,0.96,2.0,0,1,0,1,0,0
921,1,1,0.5508509874343872,2,1.0,16.0,1.0,2,2,1.0,1.0,1.0,0.0,1.0,1,2.8,0.5599999999999999,2.5,2.0,1.5,3.4285714285714284,4.0,0.5306122448979592,3.2,0.96,2.0,0,1,0,1,0,0
923,0,0,0.4982188045978546,1,0.0,14.0,0.0,2,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,3.0,3.0,0.75,4.0,4.0,0.0,4.4,0.6399999999999999,1.0,1,0,0,1,0,0
924,0,0,0.4378679692745209,1,0.0,14.0,0.0,2,2,1.0,1.0,0.0,0.0,1.0,0,2.4,0.64,1.625,1.0,0.984375,3.0,3.0,1.1428571428571428,5.0,0.0,5.0,1,0,0,1,0,0
926,1,1,0.7584695219993591,1,0.0,15.0,1.0,3,0,1.0,1.0,0.0,0.0,1.0,0,3.0,0.4,2.375,2.5,0.484375,3.7142857142857144,4.0,0.489795918367347,4.0,0.0,5.0,1,0,0,1,0,0
932,0,1,0.5433608889579773,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,2.8,1.36,2.125,2.0,0.609375,3.0,3.0,0.8571428571428571,4.2,0.96,1.0,0,1,0,1,0,0
933,0,1,0.5550435781478882,1,0.0,14.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0,2.8,0.5599999999999999,2.625,3.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.24,2.0,0,1,0,1,0,0
938,0,1,0.6814743280410767,1,1.0,15.0,0.0,0,1,1.0,1.0,0.0,0.0,0.0,0,3.8,0.1599999999999999,2.25,2.0,0.4375,3.5714285714285716,4.0,1.1020408163265307,1.8,2.5600000000000005,1.0,1,0,0,1,0,0
939,1,1,0.5215201377868652,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0,4.0,0.0,2.0,2.0,0.75,4.0,4.0,0.0,3.4,0.64,1.0,1,0,0,1,0,0
942,0,1,0.6195988655090332,1,0.0,14.0,0.0,0,1,1.0,1.0,0.0,0.0,1.0,1,2.8,0.5599999999999999,2.625,2.5,0.984375,3.2857142857142856,3.0,0.489795918367347,3.6,3.04,1.0,0,1,0,1,0,0
