u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,relu,0.1,4,sigmoid,0.1,0.6380027739251041,0.6425339366515838
64,relu,0.1,4,sigmoid,0.05,0.5811373092926491,0.6923076923076923
64,relu,0.1,4,sigmoid,0.0,0.5714285714285714,0.7239819004524887
64,linear,0.3,16,relu,0.1,0.3550624133148405,0.7692307692307693
64,linear,0.3,16,relu,0.05,0.5603328710124826,0.7149321266968326
64,linear,0.3,16,relu,0.0,0.6851595006934813,0.6425339366515838
64,linear,0.3,16,linear,0.1,0.6588072122052705,0.669683257918552
64,linear,0.3,16,linear,0.05,0.665742024965326,0.665158371040724
64,linear,0.3,16,linear,0.0,0.6574202496532594,0.6334841628959276
64,linear,0.3,16,tanh,0.1,0.6574202496532594,0.6515837104072398
64,linear,0.3,16,tanh,0.05,0.6380027739251041,0.6877828054298643
64,linear,0.3,16,tanh,0.0,0.6393897364771152,0.6334841628959276
64,linear,0.3,16,sigmoid,0.1,0.18446601941747573,0.9411764705882353
64,linear,0.3,16,sigmoid,0.05,0.6629680998613038,0.6425339366515838
64,linear,0.3,16,sigmoid,0.0,0.11511789181692095,0.9321266968325792
64,linear,0.3,8,relu,0.1,0.49791955617198336,0.669683257918552
64,linear,0.3,8,relu,0.05,0.49375866851595007,0.6877828054298643
64,linear,0.3,8,relu,0.0,0.6421636615811374,0.6742081447963801
64,linear,0.3,8,linear,0.1,0.6615811373092927,0.6425339366515838
64,linear,0.3,8,linear,0.05,0.694868238557559,0.6244343891402715
64,linear,0.3,8,linear,0.0,0.6380027739251041,0.6470588235294118
64,linear,0.3,8,tanh,0.1,0.6421636615811374,0.6380090497737556
64,linear,0.3,8,tanh,0.05,0.665742024965326,0.6470588235294118
64,linear,0.3,8,tanh,0.0,0.6380027739251041,0.6380090497737556
64,linear,0.3,8,sigmoid,0.1,0.6116504854368932,0.6742081447963801
64,linear,0.3,8,sigmoid,0.05,0.0,1.0
64,linear,0.3,8,sigmoid,0.0,0.6504854368932039,0.6515837104072398
64,linear,0.3,4,relu,0.1,0.6907073509015257,0.4660633484162896
64,linear,0.3,4,relu,0.05,0.43273231622746183,0.7375565610859729
64,linear,0.3,4,relu,0.0,0.6601941747572816,0.6380090497737556
64,linear,0.3,4,linear,0.1,0.6477115117891817,0.665158371040724
64,linear,0.3,4,linear,0.05,0.6574202496532594,0.6561085972850679
64,linear,0.3,4,linear,0.0,0.6560332871012483,0.6561085972850679
64,linear,0.3,4,tanh,0.1,0.624133148404993,0.6606334841628959
64,linear,0.3,4,tanh,0.05,0.6615811373092927,0.6515837104072398
64,linear,0.3,4,tanh,0.0,0.6629680998613038,0.6289592760180995
64,linear,0.3,4,sigmoid,0.1,0.0,1.0
64,linear,0.3,4,sigmoid,0.05,0.651872399445215,0.6561085972850679
64,linear,0.3,4,sigmoid,0.0,0.651872399445215,0.669683257918552
64,linear,0.2,16,relu,0.1,0.4826629680998613,0.7013574660633484
64,linear,0.2,16,relu,0.05,0.6782246879334258,0.6380090497737556
64,linear,0.2,16,relu,0.0,0.5117891816920943,0.669683257918552
64,linear,0.2,16,linear,0.1,0.6477115117891817,0.6470588235294118
64,linear,0.2,16,linear,0.05,0.6782246879334258,0.6108597285067874
64,linear,0.2,16,linear,0.0,0.5353675450762829,0.6470588235294118
64,linear,0.2,16,tanh,0.1,0.6546463245492372,0.6470588235294118
64,linear,0.2,16,tanh,0.05,0.6490984743411928,0.6606334841628959
64,linear,0.2,16,tanh,0.0,0.6671289875173371,0.6515837104072398
64,linear,0.2,16,sigmoid,0.1,0.0,1.0
64,linear,0.2,16,sigmoid,0.05,0.0,1.0
64,linear,0.2,16,sigmoid,0.0,0.6463245492371706,0.6470588235294118
64,linear,0.2,8,relu,0.1,0.33841886269070737,0.751131221719457
64,linear,0.2,8,relu,0.05,0.6296809986130375,0.6425339366515838
64,linear,0.2,8,relu,0.0,0.2926490984743412,0.8280542986425339
64,linear,0.2,8,linear,0.1,0.6227461858529819,0.6380090497737556
64,linear,0.2,8,linear,0.05,0.680998613037448,0.6334841628959276
64,linear,0.2,8,linear,0.0,0.6421636615811374,0.665158371040724
64,linear,0.2,8,tanh,0.1,0.6712898751733704,0.6425339366515838
64,linear,0.2,8,tanh,0.05,0.6560332871012483,0.6470588235294118
64,linear,0.2,8,tanh,0.0,0.6588072122052705,0.6425339366515838
64,linear,0.2,8,sigmoid,0.1,0.6255201109570042,0.6561085972850679
64,linear,0.2,8,sigmoid,0.05,0.4882108183079057,0.6877828054298643
64,linear,0.2,8,sigmoid,0.0,0.6380027739251041,0.665158371040724
64,linear,0.2,4,relu,0.1,0.6380027739251041,0.6515837104072398
64,linear,0.2,4,relu,0.05,0.43966712898751736,0.7058823529411765
64,linear,0.2,4,relu,0.0,0.6782246879334258,0.6425339366515838
64,linear,0.2,4,linear,0.1,0.6879334257975035,0.6244343891402715
64,linear,0.2,4,linear,0.05,0.6102635228848821,0.6380090497737556
64,linear,0.2,4,linear,0.0,0.6255201109570042,0.6787330316742082
64,linear,0.2,4,tanh,0.1,0.6643550624133149,0.6742081447963801
64,linear,0.2,4,tanh,0.05,0.6421636615811374,0.6425339366515838
64,linear,0.2,4,tanh,0.0,0.6768377253814147,0.6787330316742082
64,linear,0.2,4,sigmoid,0.1,0.651872399445215,0.6561085972850679
64,linear,0.2,4,sigmoid,0.05,0.0,1.0
64,linear,0.2,4,sigmoid,0.0,0.6338418862690708,0.6561085972850679
64,linear,0.1,16,relu,0.1,0.6449375866851595,0.6606334841628959
64,linear,0.1,16,relu,0.05,0.4368932038834951,0.7647058823529411
64,linear,0.1,16,relu,0.0,0.6671289875173371,0.6244343891402715
64,linear,0.1,16,linear,0.1,0.6726768377253814,0.6425339366515838
64,linear,0.1,16,linear,0.05,0.6560332871012483,0.6515837104072398
64,linear,0.1,16,linear,0.0,0.7031900138696255,0.6244343891402715
64,linear,0.1,16,tanh,0.1,0.665742024965326,0.6561085972850679
64,linear,0.1,16,tanh,0.05,0.6837725381414702,0.6425339366515838
64,linear,0.1,16,tanh,0.0,0.6685159500693482,0.6425339366515838
64,linear,0.1,16,sigmoid,0.1,0.6477115117891817,0.6289592760180995
64,linear,0.1,16,sigmoid,0.05,0.6477115117891817,0.6380090497737556
64,linear,0.1,16,sigmoid,0.0,0.0,1.0
64,linear,0.1,8,relu,0.1,0.6504854368932039,0.6470588235294118
64,linear,0.1,8,relu,0.05,0.6560332871012483,0.6199095022624435
64,linear,0.1,8,relu,0.0,0.6061026352288488,0.6742081447963801
64,linear,0.1,8,linear,0.1,0.6782246879334258,0.6380090497737556
64,linear,0.1,8,linear,0.05,0.6837725381414702,0.6244343891402715
64,linear,0.1,8,linear,0.0,0.521497919556172,0.6425339366515838
64,linear,0.1,8,tanh,0.1,0.6574202496532594,0.6289592760180995
64,linear,0.1,8,tanh,0.05,0.6227461858529819,0.6877828054298643
64,linear,0.1,8,tanh,0.0,0.7004160887656034,0.6334841628959276
64,linear,0.1,8,sigmoid,0.1,0.6740638002773925,0.6425339366515838
64,linear,0.1,8,sigmoid,0.05,0.0,1.0
64,linear,0.1,8,sigmoid,0.0,0.5728155339805825,0.6787330316742082
64,linear,0.1,4,relu,0.1,0.5339805825242718,0.7420814479638009
64,linear,0.1,4,relu,0.05,0.6227461858529819,0.6832579185520362
64,linear,0.1,4,relu,0.0,0.6199722607489597,0.6561085972850679
64,linear,0.1,4,linear,0.1,0.6685159500693482,0.6199095022624435
64,linear,0.1,4,linear,0.05,0.6629680998613038,0.6244343891402715
64,linear,0.1,4,linear,0.0,0.6477115117891817,0.6787330316742082
64,linear,0.1,4,tanh,0.1,0.6477115117891817,0.6606334841628959
64,linear,0.1,4,tanh,0.05,0.6546463245492372,0.665158371040724
64,linear,0.1,4,tanh,0.0,0.665742024965326,0.6470588235294118
64,linear,0.1,4,sigmoid,0.1,0.6185852981969486,0.6742081447963801
64,linear,0.1,4,sigmoid,0.05,0.0,1.0
64,linear,0.1,4,sigmoid,0.0,0.6144244105409153,0.6923076923076923
64,tanh,0.3,16,relu,0.1,0.6421636615811374,0.6153846153846154
64,tanh,0.3,16,relu,0.05,0.42441054091539526,0.6606334841628959
64,tanh,0.3,16,relu,0.0,0.6227461858529819,0.6787330316742082
64,tanh,0.3,16,linear,0.1,0.665742024965326,0.6244343891402715
64,tanh,0.3,16,linear,0.05,0.5977808599167822,0.6334841628959276
64,tanh,0.3,16,linear,0.0,0.665742024965326,0.6425339366515838
64,tanh,0.3,16,tanh,0.1,0.6671289875173371,0.6606334841628959
