PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22
-0.77535987,0.37031043,-0.26424453,-0.07691245,0.5111655,0.19342497,0.044245895,-0.2813255,0.08797451,0.06675661,0.08702028,0.487041,-0.07646079,-0.10681224,0.082388334,-0.15018222,0.038271364,-0.12190701,0.16517405,0.10269313,-0.033417035,-0.04421542
0.812114,0.0031429809,-1.242161,-0.071364224,0.038870502,0.0924604,-0.454407,-0.17632487,0.018036287,0.048276387,-0.064886644,-0.32518,0.044503316,0.018261183,-0.09431138,0.05750896,0.305112,0.06831834,-0.032770902,-0.18288554,0.0009149556,0.051023677
0.7261343,0.55092114,0.063919224,0.005611112,-0.052970923,-0.089238085,0.21218924,-0.21120086,0.015051122,0.01809708,0.02694904,0.015756384,0.04340519,-0.031360596,-2.6886297e-05,0.072413564,0.0019919432,-0.18594755,-0.22887269,-0.27243236,0.029683353,-0.11537952
-0.62273973,-0.33439323,0.15660673,0.4305779,0.55405855,-0.9004744,0.05481231,-0.18372048,0.1879184,-0.05325184,-1.3201231,0.46848392,0.07257512,0.022630632,-0.10992943,-0.052832033,0.14992188,-0.20235837,-0.058839377,0.03254896,0.59665996,-0.11244986
0.6677549,0.6768157,0.1801342,-0.12772207,-0.014254728,-0.1104488,-0.2879232,0.08932155,-0.1373151,-0.16567133,-0.09418148,-0.23672156,0.014131756,-0.025513295,0.10297185,0.08726783,0.22590487,-0.05834153,0.25340912,0.12629347,-0.03162344,-0.0013047649
0.6423136,0.07369344,0.08108389,0.79583365,0.051279448,0.77084035,0.599627,-0.12990843,-0.32711276,-0.17708443,-0.13059042,-0.56852543,-0.28620073,0.24645424,-0.07460529,0.18795566,0.0804308,-0.4720502,-0.07406604,0.05609144,-0.009210089,-0.1736883
0.6841288,-0.21396114,0.41831276,0.8117364,0.13994615,-0.758019,0.08234021,-0.27542922,-0.12641795,0.13930213,-0.13820659,0.0665814,1.0291228,0.051606126,0.06463184,-0.050213423,0.19579571,0.19516528,-0.26709124,0.22990401,-0.14555296,-0.002501677
-0.90716493,-0.17369284,-0.04656793,0.41986188,0.52749527,-0.8631598,-0.043230154,-0.25254032,-0.027826553,0.44057456,-0.23550858,-0.3868715,0.26348045,0.4813684,-0.348647,-0.19859017,0.2003326,0.107163675,-0.023573078,0.14094512,-0.20384237,-0.021395681
-0.542039,-0.29953146,-1.6608241,0.15503378,0.06607107,0.1665286,0.27867824,-0.795982,0.19606625,0.12415072,0.08367863,0.27001265,-0.008562749,-0.0510883,0.058327332,0.044651378,-0.023594996,0.08288937,0.280308,-0.21273796,0.01412186,-0.07563715
0.6920335,0.26985386,0.06458822,-0.031964626,0.9618125,0.42768914,0.15738608,0.5565281,0.4809181,-0.8116172,-0.111030854,-0.053725284,0.065559365,0.36085996,-0.26300558,-0.058110055,-0.10440553,0.14252941,-0.045379948,-0.08312064,0.9219929,0.33621877
-0.66591686,-0.2866381,0.2085153,1.1049962,-0.289194,-0.32137784,0.19112745,-0.65087414,-0.34266207,-0.17591995,0.06757709,0.17208998,-0.5592092,-0.027530665,-0.3231492,0.0893942,0.4305996,-0.19872163,0.13633062,-0.011021456,-0.020859122,0.16744879
-0.70962256,0.6055802,-0.09776705,-0.16968666,0.10214177,-0.117360644,-0.46364868,-0.0663694,-0.21794885,-0.3827563,-0.19880806,-0.25438312,0.026442343,0.073988356,-0.09343293,0.10694266,-0.073842406,-0.08148772,0.115970105,0.07979874,0.0068912413,-0.18330641
-0.61719483,0.62226266,-0.04041185,-0.1030457,-0.13512774,-0.26300102,-0.13194934,0.19435288,-0.21303214,-0.24894431,-0.07665899,0.21232197,0.028772948,-0.0039653042,0.2697934,0.36574847,-0.017752333,-0.43050033,-0.1174349,-0.27039722,-0.033583693,0.14161849
0.70545083,0.5893474,0.07687068,-0.08815695,0.11024307,-0.018809808,-0.080065906,-0.21485662,-0.040552247,-0.10154658,-0.061142877,-0.086471654,0.05314855,0.017326968,-0.27175182,0.028972754,0.05331853,-0.020775417,-0.093692005,-0.24905069,-0.011490909,0.04211448
-0.71075064,0.6603694,-0.05239478,-0.12860383,-0.1001894,-0.2664163,-0.010708352,0.39768603,-0.11073579,0.03829438,0.059427,0.3512248,-0.0029696233,-0.057256177,-0.1489727,0.29575962,-0.07221937,0.028642721,0.36231208,-0.025259145,-0.05986159,0.057013925
0.6084774,-0.82508063,0.8848799,0.3623008,-0.23923898,-0.039196484,-0.48742634,0.11737372,0.40801886,-0.38188574,0.38322642,-0.22027129,-0.47174194,0.4136227,0.034181584,0.16894479,0.17437893,0.19748591,-0.292248,0.116996065,0.0638211,0.1478711
-0.6767299,-0.9337916,0.2991204,-0.15563783,0.3895609,-0.10808218,0.59122366,-0.13424154,-0.5735183,-0.58890647,0.08886214,0.01026663,-0.09696507,-0.1450114,0.25531816,-0.07753751,0.31420964,0.20292158,-0.07293821,-0.48396796,0.1101296,-0.0038239656
-0.75676674,-0.70645946,0.44748408,-0.32912466,0.38147846,-0.6379388,-0.33244982,0.08354971,-0.2962891,0.122672416,-0.26039907,0.39300597,0.24464029,0.57070255,-0.15202603,0.08563765,0.27239963,0.23419872,-0.011308948,0.20648593,-0.19491176,0.007906225
0.71565926,-0.21034451,0.29195526,-0.52780306,-0.19184017,0.25720784,0.42052767,-0.5004479,0.09975725,0.13809401,0.12903637,0.2553008,0.08911379,0.09590399,0.40409157,0.34237698,-0.28924116,-0.06512728,0.016217135,-0.07393853,0.031515695,-0.10415883
-0.5108218,0.10778758,-1.323404,-0.03178384,-0.47925422,-0.3519065,-0.14456502,0.47294492,-0.09023144,0.10188446,0.06801005,0.17114209,-0.0032389595,-0.0951425,-0.030087948,0.02810063,-0.054728754,0.029372465,0.18115234,-0.32832152,0.018530024,-0.121740445
-0.84544,0.4688899,-0.24040772,0.09143318,-0.15850373,-0.17030527,0.4399018,-0.12606697,0.15223107,0.3089615,0.16509886,-0.004797708,0.0123552,-0.13676341,-0.012477942,-0.17971724,0.09467832,0.098761104,0.18396153,-0.35047,0.024410013,-0.10159613
0.65136385,0.0052240645,0.45156816,-0.6649527,-0.33640817,0.08751938,-0.021380695,0.07853963,-0.055700198,0.07884624,0.05194885,0.020989824,0.089672744,0.07836403,0.06359637,0.11753641,0.07844444,0.07848162,-0.19180858,-0.21758124,-0.013380851,0.21180953
0.68159944,-0.13115957,0.33855113,0.45675626,0.4855816,-0.8179319,0.20678328,-0.19561611,-0.07310892,0.25140387,-0.162487,0.3346356,0.16553566,0.29580277,0.43437433,-0.4067847,0.2504466,0.48412195,0.08279538,0.008107405,-0.12813202,-0.24240671
0.618653,0.5973381,0.06502074,-0.26032063,0.54342526,0.1880188,-0.4975349,0.013032833,-0.013180044,0.023306545,-0.052045625,-0.046370335,0.036687143,0.032974597,-0.109602325,0.18653388,0.09716629,0.009222527,0.03944205,-0.0041990317,-0.041817293,0.091218255
-0.74086446,-0.10354812,0.14664108,-0.5859053,-0.3988568,0.026389467,0.16822018,-0.19767961,-0.07795299,-0.057953287,0.03204397,0.14254409,0.067108914,0.087270804,-0.43707636,-0.10336574,0.007428198,0.0855789,-0.052140556,-0.3148772,0.009085413,0.043703265
0.60324997,0.57138765,0.09583679,-0.06742934,0.14074625,-0.012497423,0.046648208,0.084917024,0.08822211,0.1901265,0.10846537,0.07575351,-0.041635554,-0.14655428,0.19020319,-0.35415518,-0.0059308554,0.079586804,0.14879838,0.05568194,-0.053640332,0.07667943
-0.514492,0.02637942,-1.3640275,0.010118119,-0.35786694,-0.25329918,0.012959026,0.31784797,-0.02248894,0.16211806,0.12113893,0.3783712,-0.067832775,-0.1147245,0.027741931,-0.053746484,-0.1200501,0.17354585,-0.15524778,0.01214987,0.03765106,-0.1809775
-0.94779384,0.2734664,-0.08927751,0.48248386,0.19884345,0.5794753,-0.3944986,0.083774395,0.09479627,0.49010497,0.05076935,-0.014787003,-0.36966828,0.16740276,0.09170208,-0.14883202,-0.21941878,-0.023482932,-0.23671943,-0.035972577,-0.09012214,0.31853798
0.6244477,0.62482756,0.09094411,-0.07977818,0.022764238,-0.09158951,0.011086721,0.05605498,0.056651738,0.15627986,0.057197746,-0.12962979,0.045964446,-0.06519089,-0.05001076,-0.123534024,-0.086341694,0.19938686,0.19173399,-0.29429862,0.011993912,-0.07437783
-0.7798505,0.3948238,-0.2768816,-0.103261545,0.52531856,0.19908595,-0.12601681,-0.45197105,0.03486444,-0.08320933,-0.031439036,0.19381003,-0.04112489,-0.00811158,-0.30344844,-0.18876024,0.0050584846,0.06474339,-0.052215576,0.08763166,0.00096766296,-0.058389947
-0.69704324,-0.740987,0.17757215,1.4405503,0.46769705,0.36352703,0.12617387,-0.14232069,0.16076334,-1.0065218,0.3313702,-0.29923174,0.35934308,0.028398527,-0.32891038,0.2388481,-0.053436186,-0.1497897,-0.24868634,-0.32416368,0.12508859,-0.14079416
-0.7005651,0.40254897,-0.23401272,-0.09766084,0.46473473,0.16433899,-0.1257085,-0.46475852,-0.04482708,-0.24193268,-0.07072945,0.3141743,-0.04615488,-0.0016965588,-0.11682946,-0.06866247,0.009383584,-0.061227877,-0.093719,0.073971294,0.0049804375,-0.10744398
-0.69437474,0.048756037,0.3057443,-0.6814416,-0.55951244,-0.12718102,-0.13644177,0.17347518,-0.27128696,-0.26741472,-0.06491247,0.082973234,0.0555712,0.11866452,-0.16911916,0.21078305,-0.02699499,0.13514209,0.23570915,0.06243209,-0.030476116,0.06857919
-0.6634278,0.29320595,-0.24884559,-0.023970881,0.61367583,0.30202976,0.488546,0.19289578,-0.3460318,-0.43197104,-0.09356236,0.001752906,0.05098562,0.06591082,0.041875616,0.2554963,-0.41799492,0.15463167,-0.25207263,-0.11882045,0.033782434,-0.15926307
-0.6729554,0.5610531,-0.14108342,-0.09133012,0.03508325,-0.16509584,0.014063502,0.023119997,-0.05198413,-0.04548311,0.005383383,0.21421559,0.0367826,0.0049845977,-0.10799315,0.051516596,-0.33749932,0.02204691,-0.3522785,-0.41907388,0.03769257,-0.09652017
-0.7093438,0.34841052,0.10458936,0.70169985,-0.5441335,0.22144663,0.034418754,-0.18639155,-0.22151129,-0.20236723,-0.09705815,0.24323049,-0.4587056,0.08292127,-0.13195996,-0.4402476,0.2002387,0.12150156,-0.03246899,0.009813399,-0.041874196,0.07155503
-0.8519683,-0.74168175,0.21629295,-0.37160963,0.3858229,-0.29325357,-0.10461615,-0.345699,-0.05276717,0.25614294,0.2741045,-0.016847672,-0.069229,-0.04807712,-0.34336644,0.06358906,-0.18194884,0.10904242,0.08149955,-0.11238529,0.031781435,0.010095573
-0.9522045,0.15522723,0.030712986,0.6604336,0.28296402,0.23052473,-0.68389463,0.43601575,0.7710189,0.083142124,-0.51133585,-0.25539938,0.13492896,1.2452623,-0.115711026,0.10844458,0.32548973,-0.01231185,0.1463426,-0.2038272,0.6840373,0.19301611
-0.72245884,0.60374206,-0.08259412,-0.101872794,-0.03657433,-0.19044256,-0.23131345,0.013886325,-0.16597591,-0.25498933,-0.11640766,-0.11603454,-0.010731973,0.010795431,-0.08814472,-0.0610916,-0.056309067,0.010055075,-0.15014625,0.11012888,-0.012434836,-0.01008347
-0.789022,-0.33761173,0.2124887,-0.69905865,0.17179501,0.3426038,-0.049920194,0.0060623726,0.36909884,-0.052898712,-0.61139107,0.6467347,-0.22834632,-0.5325193,0.07915705,-0.38591364,0.043981567,0.16215095,0.106241,0.065804355,-0.20213674,-0.08200305
0.59868014,0.52141255,0.43188533,0.5987018,-0.56514,0.2030783,-0.13897589,0.48142093,-0.16226752,0.17918083,0.037877638,0.111160025,-0.45306516,-0.03284343,0.18715464,-0.41094264,0.49455112,-0.07460217,0.099645644,0.031936906,-0.03417391,-0.027981877
0.6814517,0.6216841,0.11680849,-0.00408705,-0.15760735,-0.16913934,0.14700492,-0.1217363,-0.039578777,-0.04133142,-0.011014799,-0.10356775,-0.007594012,-0.042474315,-0.44737682,-0.19547631,0.056205895,0.052398495,-0.07169669,0.12501054,-0.015426841,0.014100905
-0.6476232,-0.15573522,0.28631002,0.9502512,-0.24048299,-0.4061029,-0.12667976,-0.28066808,-0.39169493,-0.16624723,0.035662342,0.06923886,-0.50545985,0.058822356,-0.20340268,0.2809177,-0.18433475,0.1103571,0.35156143,-0.029440027,-0.023486657,0.1107267
0.5702262,-0.24934697,0.5285058,0.01560939,-0.5613475,0.610438,-0.04944825,-0.110727005,-0.009472136,0.35088068,0.053995475,-0.061490737,-0.25554955,0.29508793,-0.23853405,-0.022790786,-0.11555411,0.13158205,0.008681707,-0.30502468,-0.034447495,0.15031156
-0.74074537,-0.9825612,0.6686395,0.48018277,0.063581556,0.38141054,-0.7929255,-0.22031735,-0.40116578,-0.25713927,0.16596057,0.50705034,0.26145995,-0.261672,0.015736159,-0.044634998,-0.049047735,0.22931111,0.078314915,0.055042114,0.066363856,0.017363217
0.68778145,0.5544938,0.06633316,-0.03987175,0.092130564,-0.0012521002,0.009781836,-0.31222928,-0.017672887,-0.1265624,-0.046215814,-0.06313938,0.018084167,-0.048007477,-0.26005197,-0.25565428,0.16295786,0.018941993,0.10668734,-0.27417007,0.002378059,-0.0023762048
-0.9896939,0.21571283,0.03232532,0.8066119,-0.105943546,0.68447894,-0.73387975,-0.041917168,-0.018068677,0.17257856,0.012835343,-0.47323233,0.45992026,-0.14970316,-0.10698237,-0.16679297,-0.063841015,0.17449047,0.043186903,0.13764682,0.024578646,-0.114678234
0.93639755,0.09619171,-1.092156,-0.08721347,-0.16868174,-0.06107798,-0.54793406,-0.058310457,-0.18488555,-0.30090615,-0.17349488,-0.21095923,-0.0107471775,0.041387867,0.0895127,0.10608523,0.16787411,0.23556043,-0.26732522,0.18559667,0.04183104,-0.1267228
-0.6548614,0.5286777,-0.11208327,-0.0827638,0.11914298,-0.0635681,-0.08690146,-0.20949207,-0.16478188,-0.34698746,-0.099354066,0.34238964,-0.046022117,-0.02555173,-0.2288801,-0.023491638,0.108403176,0.0195862,0.038223024,0.027434891,-0.039030813,0.12535961
0.6779064,0.5798344,0.27478004,0.20824113,-0.27221856,-0.022382125,-0.28382945,0.24251463,-0.11603566,-0.108920515,0.07973017,-0.110257246,0.8383482,-0.39751422,0.10940908,0.31452274,0.035083722,-0.25588617,0.27784258,0.16227336,0.024360457,-0.16501221
0.9482445,0.06953454,-1.0068282,0.13186893,-0.6144011,-0.40503225,-0.028832868,0.4618889,0.63993114,-0.46955764,0.30666935,0.0006001257,-0.014905398,0.2048999,-0.060063865,0.1761378,-0.06934325,0.21554317,0.42464444,0.123979405,-0.01900188,0.10060218
0.37806842,0.122150965,0.047119983,0.7027501,0.24717927,0.8655312,0.35881197,0.25323436,-0.14426513,0.3077903,-0.0028186433,-0.91146016,-0.27559343,0.19259663,0.001539792,0.0653957,0.34294277,0.03044664,0.041312307,0.09737598,-0.070111886,0.041340955
0.6783497,-0.20337708,0.42531672,0.52234966,0.8691991,-0.43440348,-0.44752896,0.09496368,-0.13988887,0.20873529,-0.096976295,0.65509677,0.97983533,0.028935345,-0.035213873,0.022511676,0.21446288,0.08843497,-0.044202853,0.24696496,-0.17153588,-0.038608022
-0.7801161,0.268421,-0.28564292,-0.0132710235,0.696612,0.3951791,0.49514556,0.20481896,-0.29697412,-0.29012045,-0.03813346,0.012093055,0.011497908,-0.007846717,-0.25983313,0.18385036,0.21607809,0.0464827,0.22338513,0.05465154,-0.08423658,0.1502732
-0.7831592,0.533851,-0.16194348,-0.11141392,0.19486898,-0.06411902,-0.025190087,0.11914876,0.029066825,0.12644777,0.075003795,0.2703056,-0.026837926,-0.078878924,-0.06975706,-0.1286286,-0.17626649,0.06559763,0.08089981,-0.07338459,-0.04518483,0.15910396
0.6442267,0.15321626,0.4050245,0.8864706,0.03175988,0.71006674,-0.3724861,0.35886848,0.7325948,-0.26759362,0.47318754,0.647201,0.36129504,-0.025000531,0.009859496,-0.06218273,-0.275902,0.030664392,0.3497635,0.14798509,0.0054683425,0.024171032
-0.8517447,-0.54938495,0.44967833,-0.29192173,-0.26703736,-0.70846814,0.026531806,0.2612616,-0.20313239,0.1924548,0.31064326,-0.045208067,-0.16328801,-0.22877012,-0.11689109,-0.41599455,0.09881173,0.18124686,0.0025471575,0.041588422,0.02818809,0.049680587
0.4530652,-0.06292095,0.2898145,-0.8172329,0.21864538,0.3998817,-0.49521083,0.03398734,0.10146281,0.35032,0.05030222,-0.47566172,0.16117787,0.14118701,-0.026114453,0.10924555,0.14821209,-0.10099824,0.08710672,-0.3166015,-0.010613377,0.0511582
0.7006336,0.680711,0.16543752,-0.06501405,-0.17400265,-0.22638741,0.11858385,0.23812997,-0.013399453,0.13303296,0.06944495,0.086179644,0.044725727,-0.057128403,0.047944013,0.16538768,-0.09511853,0.0689786,0.0020572476,-0.2498499,-0.046245683,0.21883747
0.9644529,-1.2484105,-0.7266808,-0.22670826,-0.11907506,-0.38205612,-0.07598797,-0.5378754,-0.17921735,-0.07356394,0.1846984,0.098601066,-0.11993251,-0.08127876,-0.30196694,-0.13611068,-0.23445107,-0.08118492,0.2965857,0.025899079,0.034678817,-0.03543095
0.6936834,0.10684843,0.34344795,0.13342404,0.47133788,-0.6077601,-0.52363074,-0.16022417,-0.29189116,-0.21529147,0.010778108,-0.39140967,-0.11787596,-0.106848404,-0.07180817,0.17355746,0.06386899,0.017842436,-0.16877422,0.1505945,0.03981172,0.0059434506
0.7161814,-0.036709685,0.34286588,0.2286851,0.6205629,-0.58918905,-0.5000288,-0.0026698099,0.5099347,-0.6336446,0.33781558,-0.2736569,-0.11135865,0.14094451,-0.06175302,0.05300327,-0.020906355,-0.09883928,-0.35923225,-0.22737217,0.10119651,-0.028275002
0.9605588,0.08127541,-1.0983994,0.11081071,-0.6368741,-0.3109252,0.17192274,0.0784067,-0.06646497,0.03196414,0.044507775,0.08865875,-0.03455224,-0.07783067,-0.0023125105,0.07331132,0.07644702,-0.04209135,-0.22912729,0.15606084,0.006161026,-0.004666278
-0.58272576,-0.05645569,-1.4645442,0.06733867,-0.3012511,-0.1445091,-0.0031508566,-0.023045138,0.04092957,0.17602198,0.07381358,0.021185767,-0.009064601,-0.07046257,0.02694227,-0.0144429505,0.2470017,0.07271898,-0.33827445,-0.2576242,0.024822457,-0.044936534
0.76418793,0.13387848,-0.15952943,0.18929563,0.61127,0.47646677,1.1858665,-0.33545983,-0.1361677,-0.16420783,0.06517362,0.26988298,0.0025958016,0.0076980353,-0.15439871,0.39027694,-0.18880056,-0.35998517,-0.09351146,0.43719825,-0.102408916,0.19579296
0.5708081,0.009210965,0.43202946,-0.6883082,-0.27073005,0.121326014,-0.08226876,0.21665187,-0.006344782,0.22935265,0.10823567,-0.07472099,0.07949182,0.030566415,-0.013262653,-0.057236552,0.2778128,0.0034226237,-0.19325411,-0.2472253,0.001935994,0.030144649
0.6259797,-0.03621123,0.53272563,-0.6105173,-0.3140414,0.02017749,-0.16264053,0.44281697,0.6446037,-0.42007536,0.3354167,0.0025607913,0.0653333,0.2998517,-0.1395505,0.0026814912,0.2814884,0.1137063,0.15298092,-0.2565767,0.017986793,0.13218017
0.65364254,0.59818983,0.13216643,-0.19452833,0.38385704,0.13085444,-0.43409905,-0.038400777,-0.098520376,-0.184892,-0.09160224,0.02397033,-0.030904498,-0.048375282,0.07348034,-0.087541245,0.37524566,0.02573986,0.01780267,0.0904564,-0.021663625,0.03876843
0.6848517,0.15281878,0.38903898,0.14914021,0.3192462,-0.70939165,-0.42367783,0.07599625,-0.29383314,-0.12103843,0.08041804,-0.29240468,-0.13283968,-0.18110812,-0.01455836,0.14239593,0.15687177,-0.062232174,0.07760126,0.11072021,0.02145488,-0.002005107
-0.6767535,0.65346944,0.021401329,0.0041870154,-0.41616285,-0.39032537,0.1324527,0.25080436,-0.19510892,-0.22618695,-0.00020799432,0.23288168,-0.061898068,-0.14439106,0.21760987,-0.10397988,0.19126812,0.08941712,0.29762283,0.01842349,-0.049181297,0.0051589725
-0.79272926,-0.77836365,0.31769323,0.45330054,-0.43673342,1.0189799,0.11078104,-0.7782583,0.384719,-0.02666564,-0.5979908,0.53937507,0.32402903,-0.52418643,-0.27808344,0.38649893,0.022710755,0.41390458,0.26074165,0.04359457,-0.24321593,0.18190454
-0.8320389,0.3858481,-0.31694645,-0.15929893,0.6688448,0.2668902,-0.22645815,-0.301816,0.09573311,0.10658775,0.025062343,0.15541594,-0.0070861285,-0.010940783,-0.17501536,-0.011977911,0.056528967,-0.19474842,0.073076256,-0.03127418,-0.008121836,-0.110402845
-0.613398,0.5057711,-0.12355521,0.080512054,-0.29930905,-0.2684028,0.27566797,-0.3272445,-0.14345235,-0.31456685,-0.07422418,0.09162081,-0.009221843,-0.008286647,0.112741,0.13502635,-0.11270028,-0.25811616,-0.019233925,0.06685139,0.004256202,-0.09519077
-0.75585073,0.47725064,0.007957236,0.2230131,-0.146079,0.003021334,-0.3638531,-0.0050173085,-0.13882232,-0.3250832,-0.006073144,-0.05163772,0.77314633,-0.38735107,-0.1160599,-0.23102792,-0.16363776,0.12724167,-0.037147682,0.19709228,-0.014852162,0.15665473
0.80521667,0.06572075,-1.1813529,-0.22254446,0.29725933,0.13765131,-0.56024903,0.36739364,0.050628126,0.28353778,0.081191294,0.23111051,-0.029641638,-0.06750991,-0.1334068,-0.007683837,0.03570192,0.108738095,0.12865146,0.0448637,-0.03953428,0.063351914
-0.690843,0.34839675,0.10129213,0.6434669,-0.42139268,0.27898017,-0.06831323,-0.05085711,-0.22235228,-0.15210621,-0.070822686,0.3819498,-0.423881,0.065394185,0.06947639,-0.27274448,0.34070194,-0.12549563,-0.102679506,-0.39068565,-0.010048831,-0.014188751
0.6634358,0.5221914,0.08167066,0.055535078,-0.05507501,-0.020439243,0.15060937,-0.49268115,0.0113345655,-0.14727257,-0.056405045,-0.19410615,-0.0056136027,-0.0365805,0.41039598,-0.002226037,0.10571621,0.61039484,-0.00011279626,0.13060404,0.060767274,-0.07292521
-0.9004914,-0.4353363,0.18004926,0.20387062,-0.7237046,0.56930757,0.28781497,-0.505264,0.03883074,0.346981,0.07396977,-0.17348994,-0.30525294,0.28047547,-0.1836953,-0.057945326,0.066092566,-0.01016714,-0.08158111,0.0221893,0.016691115,-0.13059716
0.7183738,0.5778249,0.08305946,-0.20890543,0.44043604,0.1157409,-0.23938185,0.04074273,-0.012635665,0.028028898,0.009213429,0.29490593,0.015475359,0.0015913777,-0.043309376,0.1515059,-0.116233505,-0.15321715,-0.3190701,-0.12855385,-0.005312017,0.01361568
0.9135631,0.09305443,-1.074512,-0.006348622,-0.33722124,-0.13390943,-0.30170873,-0.026665432,-0.13051537,-0.2068103,-0.09695036,-0.09850178,-0.041407447,-0.048879378,0.22062047,-0.041663203,0.20678283,0.4569162,0.004994592,0.16901469,0.0215977,0.021760296
-0.77751684,0.38679466,-0.27258152,-0.03543779,0.34727794,0.12974262,-0.05540576,-0.55634266,0.02526292,-0.15018329,-0.062130988,-0.020021902,-0.017908398,-0.015709521,0.003005618,-0.16345908,0.010274741,0.058043074,0.14521122,0.014612831,0.030856337,-0.15665956
-0.83524036,-0.36556438,-0.062686376,0.31322485,1.3732355,-0.33506876,0.13259688,0.31361905,-0.3906254,-0.0036559445,-0.31986672,-0.13343434,0.25224417,0.4867618,-0.12093771,-0.14516193,0.002654609,0.32600853,-0.00985807,0.08637544,-0.1979706,-0.053522762
0.66636384,0.6823153,0.16939066,-0.13442212,0.015785795,-0.10261752,-0.26437262,0.07345845,-0.12729546,-0.13458505,-0.08890392,-0.19868512,0.0032293734,-0.0020272294,-0.22095044,-0.008075833,0.19480337,0.10429521,-0.24885683,0.14560652,0.026698375,-0.10614319
0.6374989,0.088083066,0.510491,-0.70012,-0.46674937,-0.00815112,-0.15846384,0.24672365,-0.1516426,0.0019125394,0.0071988935,-0.1532948,0.0863996,0.08990797,-0.044700805,0.26521924,0.16639252,0.0012403803,0.32435682,0.10801727,-0.027283464,0.022607656
-0.88175684,-0.38745385,-0.053122904,0.3428531,0.76116073,-0.5048396,-0.02726956,-0.08561566,1.2001872,-0.100622155,-0.14057963,-0.17193162,-0.27009246,-0.3687688,-0.38444856,0.19612521,-0.15525138,-0.0013799486,-0.036898997,-0.11520393,-0.12990049,-0.11578356
-0.7388774,-0.39256522,-0.0027847288,-0.5054227,0.097294025,0.44906527,0.22511005,-0.91254896,0.034994446,-0.1884391,0.0028378663,0.35213512,-0.012788478,0.069923766,0.44123763,-0.04357663,0.16765602,-0.0971705,-0.19027607,0.13542192,-0.042072397,0.23615162
-0.97565883,-0.93225926,0.24379317,-0.17052983,0.41651255,-0.12284465,0.39105386,0.30368516,-0.3579273,-0.038597252,0.22078344,-0.7774105,-0.111013144,-0.21855214,0.85740256,-0.43233973,0.1938196,-0.21536046,0.12970291,0.101706594,-0.025478516,0.19798928
-0.49076563,-0.073930435,-1.4755912,-0.02693882,-0.05861228,-0.038348388,-0.36268973,-0.33418384,-0.07290793,-0.22795135,-0.13521239,-0.12991014,0.021604726,0.056613594,-0.11496662,-0.09927988,-0.20741059,-0.016602034,-0.063266516,-0.23121092,-0.0066941497,0.06392576
0.6461855,0.3675028,0.43307352,0.8791617,-0.5394057,0.45508197,-0.22253408,0.3029505,-0.085458316,0.21352944,0.15030093,0.2466581,0.45893997,-0.24096887,-0.030183552,0.13964531,0.001362787,0.060634248,-0.2557725,-0.24545692,0.014846688,0.05285256
0.43166143,0.3203417,-0.112891875,-0.09268566,0.8872946,0.5066905,0.28383932,0.62063557,-0.047716673,0.31425983,0.10203892,-0.5896364,0.07196791,-0.05063906,0.26145998,0.004989181,0.030569548,-0.4144717,-0.1514778,0.03508853,-0.073785685,0.19295512
0.87568563,-0.88455606,-0.98718554,-0.5886621,0.2631886,0.6908895,0.30989566,0.3306741,-0.28430825,-0.11651607,0.045373835,0.16305721,0.060296558,0.10374805,0.12465855,0.44087192,0.059674136,-0.04286839,0.1545074,0.18140589,-0.043387946,0.09644269
0.68098825,0.52471274,0.069393136,0.17294896,-0.35414764,-0.20109017,0.6177088,-0.3833067,0.07298052,0.057101313,0.08166402,0.015730256,-0.028233958,-0.11965745,-0.15114576,-0.24648808,0.0935016,0.14797938,0.08802375,0.120546475,-0.06620995,0.2312895
-0.62725455,-1.0768471,-1.0440942,1.1045644,0.4754965,-0.07816467,-0.06413816,0.65582615,-0.53077966,0.11453005,-0.31962386,-0.020559695,-0.20615041,0.5244291,0.45626336,-0.47932893,0.29374662,0.023900995,-0.085196584,0.006853442,-0.19179522,-0.06448912
-0.6304132,0.5323332,-0.109071724,-0.0999962,0.12741765,-0.06940618,-0.1139042,-0.16944431,-0.16451496,-0.32379338,-0.09330391,0.3171279,-0.019421587,0.020037707,0.065492354,0.22789864,-0.05848981,0.07248761,-0.16166532,0.008197451,0.03116702,-0.1534439
0.6132209,-0.3091493,0.6660156,0.05377092,-0.4702352,0.5707274,-0.22090492,0.3318745,0.6353074,-0.24627765,0.33299688,0.2138781,-0.34835306,0.49752524,0.055822786,-0.024213517,-0.031227073,0.040539317,0.11498562,0.02069576,-0.0040348684,0.111459024
0.7042366,-1.2725605,-0.5045184,0.3128764,-0.5480483,-0.08351029,-0.5063148,0.23301795,-0.13618536,0.6011935,0.2640652,-0.4555292,-0.4331752,0.11537375,-0.038131375,-0.03437736,-0.38115758,0.17010853,0.10771309,0.07315619,0.054423127,-0.12118745
0.7373447,0.5433309,0.04446699,-0.05441711,0.10173863,-0.025256144,0.002170669,-0.3189021,-0.0063143573,-0.10070445,-0.06028615,-0.12968603,0.06692132,0.035069793,-0.057622783,0.019719983,-0.27472824,-0.23824541,-0.09519423,-0.23845828,-0.010458697,0.029702863
