u1,a1,d1,u2,a2,d2,threshold,accuracy,balanced_accuracy,recall_sensitivity,specificity,precision_ppv,npv,f1_positive,TP,FP,TN,FN
32,linear,0.2,16,tanh,0.05,0.3,0.3970276008492569,0.6067268662862522,0.9438202247191011,0.2696335078534031,0.23140495867768596,0.9537037037037037,0.37168141592920356,168,558,206,10
32,linear,0.2,16,tanh,0.05,0.35,0.47664543524416136,0.6407288664039061,0.9044943820224719,0.3769633507853403,0.25274725274725274,0.9442622950819672,0.3950920245398773,161,476,288,17
32,linear,0.2,16,tanh,0.05,0.4,0.5488322717622081,0.6636860991823048,0.848314606741573,0.4790575916230366,0.2750455373406193,0.9312977099236641,0.4154057771664374,151,398,366,27
32,linear,0.2,16,tanh,0.05,0.5,0.6900212314225053,0.6925554444379081,0.6966292134831461,0.6884816753926701,0.3425414364640884,0.906896551724138,0.45925925925925926,124,238,526,54
32,linear,0.2,16,tanh,0.0,0.15,0.23142250530785563,0.5261780104712042,1.0,0.05235602094240838,0.1973392461197339,1.0,0.3296296296296296,178,724,40,0
32,linear,0.2,16,tanh,0.0,0.2,0.2908704883227176,0.5563636096240955,0.9831460674157303,0.12958115183246074,0.20833333333333334,0.9705882352941176,0.343811394891945,175,665,99,3
32,linear,0.2,16,tanh,0.0,0.25,0.36836518046709127,0.5890567092181893,0.9438202247191011,0.2342931937172775,0.22310756972111553,0.9470899470899471,0.3609022556390977,168,585,179,10
32,linear,0.2,16,tanh,0.0,0.3,0.45222929936305734,0.6256765103829637,0.9044943820224719,0.3468586387434555,0.24393939393939393,0.9397163120567376,0.38424821002386633,161,499,265,17
32,linear,0.2,16,tanh,0.0,0.35,0.529723991507431,0.6583696099770575,0.8651685393258427,0.45157068062827227,0.268760907504363,0.9349593495934959,0.41011984021304926,154,419,345,24
32,linear,0.2,16,tanh,0.0,0.4,0.5828025477707006,0.6695467380434144,0.8089887640449438,0.5301047120418848,0.28628230616302186,0.9225512528473804,0.42290748898678415,144,359,405,34
32,linear,0.2,16,tanh,0.0,0.5,0.6985138004246284,0.697791046532149,0.6966292134831461,0.6989528795811518,0.3502824858757062,0.9081632653061225,0.46616541353383456,124,230,534,54
32,linear,0.2,16,sigmoid,0.1,0.15,0.23991507430997877,0.5314136125654451,1.0,0.06282722513089005,0.19910514541387025,1.0,0.332089552238806,178,716,48,0
32,linear,0.2,16,sigmoid,0.1,0.2,0.3227176220806794,0.5738425789752338,0.9775280898876404,0.17015706806282724,0.21534653465346534,0.9701492537313433,0.35294117647058826,174,634,130,4
32,linear,0.2,16,sigmoid,0.1,0.25,0.40445859872611467,0.609153479616448,0.9382022471910112,0.2801047120418848,0.23291492329149233,0.9511111111111111,0.37318435754189944,167,550,214,11
32,linear,0.2,16,sigmoid,0.1,0.3,0.47664543524416136,0.6407288664039061,0.9044943820224719,0.3769633507853403,0.25274725274725274,0.9442622950819672,0.3950920245398773,161,476,288,17
32,linear,0.2,16,sigmoid,0.1,0.35,0.5360934182590233,0.662296311547738,0.8651685393258427,0.4594240837696335,0.2716049382716049,0.936,0.4134228187919463,154,413,351,24
32,linear,0.2,16,sigmoid,0.1,0.4,0.5966029723991507,0.6823636684510854,0.8202247191011236,0.5445026178010471,0.29554655870445345,0.9285714285714286,0.43452380952380953,146,348,416,32
32,linear,0.2,16,sigmoid,0.1,0.5,0.6900212314225053,0.6904009059356433,0.6910112359550562,0.6897905759162304,0.3416666666666667,0.9054982817869416,0.45724907063197023,123,237,527,55
32,linear,0.2,16,sigmoid,0.05,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,16,sigmoid,0.05,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,16,sigmoid,0.05,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,16,sigmoid,0.05,0.3,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,16,sigmoid,0.05,0.35,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,16,sigmoid,0.05,0.4,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,16,sigmoid,0.05,0.5,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,16,sigmoid,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,16,sigmoid,0.0,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,16,sigmoid,0.0,0.25,0.2070063694267516,0.5111256544502618,1.0,0.02225130890052356,0.19243243243243244,1.0,0.3227561196736174,178,747,17,0
32,linear,0.2,16,sigmoid,0.0,0.3,0.2505307855626327,0.5314944996764516,0.9831460674157303,0.07984293193717278,0.19931662870159453,0.953125,0.3314393939393939,175,703,61,3
32,linear,0.2,16,sigmoid,0.0,0.35,0.35881104033970274,0.5853211953644332,0.949438202247191,0.2212041884816754,0.2212041884816754,0.949438202247191,0.35881104033970274,169,595,169,9
32,linear,0.2,16,sigmoid,0.0,0.4,0.4830148619957537,0.640346490970057,0.8932584269662921,0.387434554973822,0.2535885167464115,0.9396825396825397,0.3950310559006211,159,468,296,19
32,linear,0.2,16,sigmoid,0.0,0.5,0.6825902335456475,0.692283369609977,0.7078651685393258,0.6767015706806283,0.3378016085790885,0.9086115992970123,0.4573502722323049,126,247,517,52
32,linear,0.2,8,relu,0.1,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,relu,0.1,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,relu,0.1,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,relu,0.1,0.3,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,relu,0.1,0.35,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,relu,0.1,0.4,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,relu,0.1,0.5,0.19639065817409768,0.500272074827931,0.9887640449438202,0.011780104712041885,0.18904403866809882,0.8181818181818182,0.3174030658250676,176,755,9,2
32,linear,0.2,8,relu,0.05,0.15,0.1932059447983015,0.5026178010471204,1.0,0.005235602094240838,0.18976545842217485,1.0,0.31899641577060933,178,760,4,0
32,linear,0.2,8,relu,0.05,0.2,0.23885350318471338,0.5286046238014,0.9943820224719101,0.06282722513089005,0.19820828667413215,0.9795918367346939,0.33053221288515405,177,716,48,1
32,linear,0.2,8,relu,0.05,0.25,0.32802547770700635,0.5706512147773398,0.9606741573033708,0.1806282722513089,0.21455457967377667,0.9517241379310345,0.3507692307692308,171,626,138,7
32,linear,0.2,8,relu,0.05,0.3,0.43524416135881105,0.6216689217012765,0.9213483146067416,0.3219895287958115,0.2404692082111437,0.9461538461538461,0.3813953488372093,164,518,246,14
32,linear,0.2,8,relu,0.05,0.35,0.5318471337579618,0.6575239719983528,0.8595505617977528,0.45549738219895286,0.2688927943760984,0.9329758713136729,0.40963855421686746,153,416,348,25
32,linear,0.2,8,relu,0.05,0.4,0.5796178343949044,0.6632743102535443,0.797752808988764,0.5287958115183246,0.28286852589641437,0.9181818181818182,0.4176470588235294,142,360,404,36
32,linear,0.2,8,relu,0.05,0.5,0.6932059447983014,0.6923642567209836,0.6910112359550562,0.693717277486911,0.3445378151260504,0.905982905982906,0.45981308411214955,123,234,530,55
32,linear,0.2,8,relu,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,relu,0.0,0.2,0.23142250530785563,0.5261780104712042,1.0,0.05235602094240838,0.1973392461197339,1.0,0.3296296296296296,178,724,40,0
32,linear,0.2,8,relu,0.0,0.25,0.3078556263269639,0.5582166598035179,0.9606741573033708,0.15575916230366493,0.20955882352941177,0.9444444444444444,0.3440643863179074,171,645,119,7
32,linear,0.2,8,relu,0.0,0.3,0.40552016985138006,0.6076533913759633,0.9325842696629213,0.28272251308900526,0.23249299719887956,0.9473684210526315,0.3721973094170404,166,548,216,12
32,linear,0.2,8,relu,0.0,0.35,0.4840764331210191,0.6366918642273075,0.8820224719101124,0.3913612565445026,0.25241157556270094,0.934375,0.3925,157,465,299,21
32,linear,0.2,8,relu,0.0,0.4,0.5498938428874734,0.6621860109418201,0.8426966292134831,0.4816753926701571,0.27472527472527475,0.9292929292929293,0.4143646408839779,150,396,368,28
32,linear,0.2,8,relu,0.0,0.5,0.6847133757961783,0.6935922701335373,0.7078651685393258,0.6793193717277487,0.33962264150943394,0.9089316987740805,0.45901639344262296,126,245,519,52
32,linear,0.2,8,linear,0.1,0.15,0.1910828025477707,0.5013089005235603,1.0,0.002617801047120419,0.18936170212765957,1.0,0.3184257602862254,178,762,2,0
32,linear,0.2,8,linear,0.1,0.2,0.21868365180467092,0.518324607329843,1.0,0.03664921465968586,0.19474835886214442,1.0,0.326007326007326,178,736,28,0
32,linear,0.2,8,linear,0.1,0.25,0.25796178343949044,0.5360756515089122,0.9831460674157303,0.08900523560209424,0.20091848450057406,0.9577464788732394,0.3336510962821735,175,696,68,3
32,linear,0.2,8,linear,0.1,0.3,0.351380042462845,0.5828945820342373,0.9550561797752809,0.2107329842931937,0.21992238033635186,0.9526627218934911,0.35751840168243953,170,603,161,8
32,linear,0.2,8,linear,0.1,0.35,0.43736730360934184,0.6251323607271017,0.9269662921348315,0.32329842931937175,0.24193548387096775,0.95,0.38372093023255816,165,517,247,13
32,linear,0.2,8,linear,0.1,0.4,0.5318471337579618,0.6575239719983528,0.8595505617977528,0.45549738219895286,0.2688927943760984,0.9329758713136729,0.40963855421686746,153,416,348,25
32,linear,0.2,8,linear,0.1,0.5,0.70276008492569,0.6982543090770046,0.6910112359550562,0.7054973821989529,0.35344827586206895,0.9074074074074074,0.467680608365019,123,225,539,55
32,linear,0.2,8,linear,0.05,0.15,0.2208067940552017,0.5196335078534031,1.0,0.03926701570680628,0.19517543859649122,1.0,0.326605504587156,178,734,30,0
32,linear,0.2,8,linear,0.05,0.2,0.2664543524416136,0.543465792105418,0.9887640449438202,0.09816753926701571,0.20346820809248556,0.974025974025974,0.3374880153403643,176,689,75,2
32,linear,0.2,8,linear,0.05,0.25,0.3365180467091295,0.571577739867051,0.949438202247191,0.193717277486911,0.21528662420382166,0.9426751592356688,0.3509865005192108,169,616,148,9
32,linear,0.2,8,linear,0.05,0.3,0.4140127388535032,0.6085799164656744,0.9213483146067416,0.29581151832460734,0.2336182336182336,0.9416666666666667,0.37272727272727274,164,538,226,14
32,linear,0.2,8,linear,0.05,0.35,0.5010615711252654,0.6514721454203188,0.8932584269662921,0.4096858638743455,0.260655737704918,0.9427710843373494,0.4035532994923858,159,451,313,19
32,linear,0.2,8,linear,0.05,0.4,0.5679405520169851,0.6711571268898171,0.8370786516853933,0.5052356020942408,0.2827324478178368,0.9301204819277108,0.4226950354609929,149,378,386,29
32,linear,0.2,8,linear,0.05,0.5,0.692144373673036,0.6874007294546738,0.6797752808988764,0.6950261780104712,0.3418079096045198,0.9030612244897959,0.4548872180451128,121,233,531,57
32,linear,0.2,8,linear,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,linear,0.0,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,linear,0.0,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,linear,0.0,0.3,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,linear,0.0,0.35,0.2091295116772824,0.512434554973822,1.0,0.024869109947643978,0.19284940411700974,1.0,0.32334241598546776,178,745,19,0
32,linear,0.2,8,linear,0.0,0.4,0.2929936305732484,0.5512088946408612,0.9662921348314607,0.13612565445026178,0.20673076923076922,0.9454545454545454,0.3405940594059406,172,660,104,6
32,linear,0.2,8,linear,0.0,0.5,0.6443736730360934,0.6838049297017472,0.7471910112359551,0.6204188481675392,0.3144208037825059,0.9132947976878613,0.4425956738768719,133,290,474,45
32,linear,0.2,8,tanh,0.1,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,tanh,0.1,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,tanh,0.1,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,tanh,0.1,0.3,0.19532908704883228,0.5039267015706806,1.0,0.007853403141361256,0.19017094017094016,1.0,0.31956912028725315,178,758,6,0
32,linear,0.2,8,tanh,0.1,0.35,0.22505307855626328,0.515787693393729,0.9831460674157303,0.04842931937172775,0.19401330376940132,0.925,0.32407407407407407,175,727,37,3
32,linear,0.2,8,tanh,0.1,0.4,0.3067940552016985,0.5532531325372081,0.949438202247191,0.15706806282722513,0.2078720787207872,0.9302325581395349,0.3410696266397578,169,644,120,9
32,linear,0.2,8,tanh,0.1,0.5,0.6199575371549894,0.6601344196717454,0.7247191011235955,0.5955497382198953,0.2945205479452055,0.9027777777777778,0.41883116883116883,129,309,455,49
32,linear,0.2,8,tanh,0.05,0.15,0.21868365180467092,0.518324607329843,1.0,0.03664921465968586,0.19474835886214442,1.0,0.326007326007326,178,736,28,0
32,linear,0.2,8,tanh,0.05,0.2,0.2632696390658174,0.5415024413200776,0.9887640449438202,0.09424083769633508,0.20276497695852536,0.972972972972973,0.3365200764818356,176,692,72,2
32,linear,0.2,8,tanh,0.05,0.25,0.346072186836518,0.5753132537208071,0.9438202247191011,0.20680628272251309,0.21705426356589147,0.9404761904761905,0.35294117647058826,168,606,158,10
32,linear,0.2,8,tanh,0.05,0.3,0.4320594479830149,0.6240146479204659,0.9325842696629213,0.31544502617801046,0.2409288824383164,0.9525691699604744,0.3829296424452134,166,523,241,12
32,linear,0.2,8,tanh,0.05,0.35,0.5010615711252654,0.649317606918054,0.8876404494382022,0.4109947643979058,0.2598684210526316,0.9401197604790419,0.4020356234096692,158,450,314,20
32,linear,0.2,8,tanh,0.05,0.4,0.5573248407643312,0.6603035472674863,0.8258426966292135,0.49476439790575916,0.275797373358349,0.9242053789731052,0.41350210970464135,147,386,378,31
32,linear,0.2,8,tanh,0.05,0.5,0.6985138004246284,0.697791046532149,0.6966292134831461,0.6989528795811518,0.3502824858757062,0.9081632653061225,0.46616541353383456,124,230,534,54
32,linear,0.2,8,tanh,0.0,0.15,0.19639065817409768,0.5045811518324608,1.0,0.009162303664921465,0.19037433155080213,1.0,0.3198562443845463,178,757,7,0
32,linear,0.2,8,tanh,0.0,0.2,0.24628450106157113,0.5353403141361257,1.0,0.07068062827225131,0.20045045045045046,1.0,0.3339587242026266,178,710,54,0
32,linear,0.2,8,tanh,0.0,0.25,0.3174097664543524,0.5662612506618037,0.9662921348314607,0.1662303664921466,0.2126081582200247,0.9548872180451128,0.3485309017223911,172,637,127,6
32,linear,0.2,8,tanh,0.0,0.3,0.410828025477707,0.6130801811871287,0.9382022471910112,0.2879581151832461,0.2348804500703235,0.9523809523809523,0.37570303712035996,167,544,220,11
32,linear,0.2,8,tanh,0.0,0.35,0.4840764331210191,0.6366918642273075,0.8820224719101124,0.3913612565445026,0.25241157556270094,0.934375,0.3925,157,465,299,21
32,linear,0.2,8,tanh,0.0,0.4,0.5615711252653928,0.6629213483146068,0.8258426966292135,0.5,0.277882797731569,0.9249394673123487,0.4158415841584158,147,382,382,31
32,linear,0.2,8,tanh,0.0,0.5,0.6953290870488322,0.6958276957468086,0.6966292134831461,0.6950261780104712,0.3473389355742297,0.9076923076923077,0.4635514018691589,124,233,531,54
32,linear,0.2,8,sigmoid,0.1,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,sigmoid,0.1,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,sigmoid,0.1,0.25,0.2208067940552017,0.5196335078534031,1.0,0.03926701570680628,0.19517543859649122,1.0,0.326605504587156,178,734,30,0
32,linear,0.2,8,sigmoid,0.1,0.3,0.32908704883227174,0.5734602035413848,0.9662921348314607,0.1806282722513089,0.21553884711779447,0.9583333333333334,0.3524590163934426,172,626,138,6
32,linear,0.2,8,sigmoid,0.1,0.35,0.4585987261146497,0.6339122889581741,0.9157303370786517,0.35209424083769636,0.24772036474164133,0.9471830985915493,0.38995215311004783,163,495,269,15
32,linear,0.2,8,sigmoid,0.1,0.4,0.5520169851380042,0.6656494499676451,0.848314606741573,0.4829842931937173,0.2765567765567766,0.9318181818181818,0.4171270718232044,151,395,369,27
32,linear,0.2,8,sigmoid,0.1,0.5,0.697452229299363,0.6971365962703688,0.6966292134831461,0.6976439790575916,0.3492957746478873,0.9080068143100511,0.4652908067542214,124,231,533,54
32,linear,0.2,8,sigmoid,0.05,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,sigmoid,0.05,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,sigmoid,0.05,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,sigmoid,0.05,0.3,0.1942675159235669,0.5032722513089005,1.0,0.006544502617801047,0.18996798292422626,1.0,0.31928251121076234,178,759,5,0
32,linear,0.2,8,sigmoid,0.05,0.35,0.2367303609341826,0.5186775692687805,0.9719101123595506,0.06544502617801047,0.19503945885005636,0.9090909090909091,0.3248826291079812,173,714,50,5
32,linear,0.2,8,sigmoid,0.05,0.4,0.3503184713375796,0.5757765162656626,0.9382022471910112,0.21335078534031413,0.21744791666666666,0.9367816091954023,0.35306553911205074,167,601,163,11
32,linear,0.2,8,sigmoid,0.05,0.5,0.6740976645435244,0.689202306018001,0.7134831460674157,0.6649214659685864,0.33159268929503916,0.9087656529516994,0.45276292335115864,127,256,508,51
32,linear,0.2,8,sigmoid,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,sigmoid,0.0,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,sigmoid,0.0,0.25,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,sigmoid,0.0,0.3,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,sigmoid,0.0,0.35,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,sigmoid,0.0,0.4,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,8,sigmoid,0.0,0.5,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,4,relu,0.1,0.15,0.1910828025477707,0.5013089005235603,1.0,0.002617801047120419,0.18936170212765957,1.0,0.3184257602862254,178,762,2,0
32,linear,0.2,4,relu,0.1,0.2,0.21231422505307856,0.5122433672568975,0.9943820224719101,0.030104712041884817,0.19281045751633988,0.9583333333333334,0.32299270072992703,177,741,23,1
32,linear,0.2,4,relu,0.1,0.25,0.2515923566878981,0.5299944114359668,0.9775280898876404,0.0824607329842932,0.19885714285714284,0.9402985074626866,0.33048433048433046,174,701,63,4
32,linear,0.2,4,relu,0.1,0.3,0.32696390658174096,0.5721513030178246,0.9662921348314607,0.17801047120418848,0.215,0.9577464788732394,0.35173824130879344,172,628,136,6
32,linear,0.2,4,relu,0.1,0.35,0.40658174097664546,0.5975351491264191,0.9044943820224719,0.2905759162303665,0.22901849217638692,0.9288702928870293,0.3654937570942111,161,542,222,17
32,linear,0.2,4,relu,0.1,0.4,0.4830148619957537,0.6295737984587328,0.8651685393258427,0.39397905759162305,0.24959481361426256,0.9261538461538461,0.38742138364779877,154,463,301,24
32,linear,0.2,4,relu,0.1,0.5,0.6496815286624203,0.6719954114947938,0.7078651685393258,0.6361256544502618,0.3118811881188119,0.9033457249070632,0.4329896907216495,126,278,486,52
32,linear,0.2,4,relu,0.05,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,4,relu,0.05,0.2,0.19002123142250532,0.5006544502617801,1.0,0.0013089005235602095,0.1891604675876727,1.0,0.31814119749776587,178,763,1,0
32,linear,0.2,4,relu,0.05,0.25,0.20063694267515925,0.5007353373727866,0.9831460674157303,0.01832460732984293,0.1891891891891892,0.8235294117647058,0.3173164097914778,175,750,14,3
32,linear,0.2,4,relu,0.05,0.3,0.22717622080679406,0.5106329784104947,0.9662921348314607,0.0549738219895288,0.19239373601789708,0.875,0.3208955223880597,172,722,42,6
32,linear,0.2,4,relu,0.05,0.35,0.2802547770700637,0.5390464144949703,0.9550561797752809,0.12303664921465969,0.20238095238095238,0.9215686274509803,0.33398821218074654,170,670,94,8
32,linear,0.2,4,relu,0.05,0.4,0.3673036093418259,0.5711659509382905,0.898876404494382,0.24345549738219896,0.21680216802168023,0.9117647058823529,0.34934497816593885,160,578,186,18
32,linear,0.2,4,relu,0.05,0.5,0.5966029723991507,0.6543546679216425,0.7471910112359551,0.5615183246073299,0.2841880341880342,0.9050632911392406,0.4117647058823529,133,335,429,45
32,linear,0.2,4,relu,0.0,0.15,0.24734607218683652,0.5359947643979057,1.0,0.07198952879581152,0.20067643742953778,1.0,0.3342723004694836,178,709,55,0
32,linear,0.2,4,relu,0.0,0.2,0.3067940552016985,0.5618712865462674,0.9719101123595506,0.1518324607329843,0.21071863580998781,0.9586776859504132,0.34634634634634637,173,648,116,5
32,linear,0.2,4,relu,0.0,0.25,0.3609341825902335,0.5909391728925231,0.9606741573033708,0.2212041884816754,0.22323759791122716,0.9602272727272727,0.3622881355932203,171,595,169,7
32,linear,0.2,4,relu,0.0,0.3,0.4256900212314225,0.6200879463497853,0.9325842696629213,0.3075916230366492,0.23884892086330936,0.951417004048583,0.38029782359679265,166,529,235,12
32,linear,0.2,4,relu,0.0,0.35,0.47558386411889597,0.6357653391375964,0.8932584269662921,0.3782722513089005,0.250788643533123,0.9383116883116883,0.3916256157635468,159,475,289,19
32,linear,0.2,4,relu,0.0,0.4,0.5329087048832272,0.6603329607623978,0.8651685393258427,0.45549738219895286,0.27017543859649124,0.9354838709677419,0.4117647058823529,154,416,348,24
32,linear,0.2,4,relu,0.0,0.5,0.643312101910828,0.6745323254309077,0.7247191011235955,0.6243455497382199,0.31009615384615385,0.9068441064638784,0.43434343434343436,129,287,477,49
32,linear,0.2,4,linear,0.1,0.15,0.21125265392781317,0.5137434554973822,1.0,0.0274869109947644,0.19326818675352878,1.0,0.32393084622383983,178,743,21,0
32,linear,0.2,4,linear,0.1,0.2,0.25690021231422505,0.5418848167539267,1.0,0.08376963350785341,0.20273348519362186,1.0,0.3371212121212121,178,700,64,0
32,linear,0.2,4,linear,0.1,0.25,0.3237791932059448,0.5658788752279545,0.9550561797752809,0.17670157068062828,0.2127659574468085,0.9440559440559441,0.34800409416581374,170,629,135,8
32,linear,0.2,4,linear,0.1,0.3,0.4012738853503185,0.6050355903288429,0.9325842696629213,0.2774869109947644,0.23119777158774374,0.9464285714285714,0.3705357142857143,166,552,212,12
32,linear,0.2,4,linear,0.1,0.35,0.4883227176220807,0.6436187422789575,0.8932584269662921,0.39397905759162305,0.25562700964630225,0.940625,0.3975,159,463,301,19
32,linear,0.2,4,linear,0.1,0.4,0.564755838641189,0.6713483146067416,0.8426966292134831,0.5,0.2819548872180451,0.9317073170731708,0.4225352112676056,150,382,382,28
32,linear,0.2,4,linear,0.1,0.5,0.6985138004246284,0.6956365080298841,0.6910112359550562,0.7002617801047121,0.3494318181818182,0.9067796610169492,0.4641509433962264,123,229,535,55
32,linear,0.2,4,linear,0.05,0.15,0.21231422505307856,0.5143979057591623,1.0,0.028795811518324606,0.1934782608695652,1.0,0.3242258652094718,178,742,22,0
32,linear,0.2,4,linear,0.05,0.2,0.25690021231422505,0.5418848167539267,1.0,0.08376963350785341,0.20273348519362186,1.0,0.3371212121212121,178,700,64,0
32,linear,0.2,4,linear,0.05,0.25,0.33014861995753714,0.574114653803165,0.9662921348314607,0.18193717277486912,0.21580928481806774,0.9586206896551724,0.3528205128205128,172,625,139,6
32,linear,0.2,4,linear,0.05,0.3,0.42038216560509556,0.6232793105476793,0.949438202247191,0.29712041884816753,0.23937677053824363,0.961864406779661,0.38235294117647056,169,537,227,9
32,linear,0.2,4,linear,0.05,0.35,0.4872611464968153,0.6472733690217072,0.9044943820224719,0.3900523560209424,0.2567783094098884,0.946031746031746,0.4,161,466,298,17
32,linear,0.2,4,linear,0.05,0.4,0.5626326963906582,0.6700394140831814,0.8426966292134831,0.4973821989528796,0.2808988764044944,0.9313725490196079,0.42134831460674155,150,384,380,28
32,linear,0.2,4,linear,0.05,0.5,0.6985138004246284,0.697791046532149,0.6966292134831461,0.6989528795811518,0.3502824858757062,0.9081632653061225,0.46616541353383456,124,230,534,54
32,linear,0.2,4,linear,0.0,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,4,linear,0.0,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,4,linear,0.0,0.25,0.1921443736730361,0.5019633507853403,1.0,0.003926701570680628,0.18956336528221512,1.0,0.3187108325872874,178,761,3,0
32,linear,0.2,4,linear,0.0,0.3,0.21231422505307856,0.5122433672568975,0.9943820224719101,0.030104712041884817,0.19281045751633988,0.9583333333333334,0.32299270072992703,177,741,23,1
32,linear,0.2,4,linear,0.0,0.35,0.25690021231422505,0.5397302782516619,0.9943820224719101,0.08507853403141362,0.20205479452054795,0.9848484848484849,0.33586337760910817,177,699,65,1
32,linear,0.2,4,linear,0.0,0.4,0.3492569002123142,0.5729675275016177,0.9325842696629213,0.21335078534031413,0.21642764015645372,0.9314285714285714,0.3513227513227513,166,601,163,12
32,linear,0.2,4,linear,0.0,0.5,0.6104033970276008,0.6520898288134596,0.7191011235955056,0.5850785340314136,0.2876404494382023,0.8993963782696177,0.41091492776886035,128,317,447,50
32,linear,0.2,4,tanh,0.1,0.15,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
32,linear,0.2,4,tanh,0.1,0.2,0.18895966029723993,0.5,1.0,0.0,0.18895966029723993,0.0,0.31785714285714284,178,764,0,0
