,PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN_H,CONVIVEN_0,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO.BN0,ORIENTSEX.BN0,GENERO.BN1,ORIENTSEX.BN1
2215,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,1.6,0.24,2.875,3.0,0.609375,3.5714285714285716,4.0,0.5306122448979592,4.8,0.1599999999999999,1.0,False,True,True,False
2216,True,False,16.0,False,2,2,1.0,1.0,0.0,0.0,False,False,3.0,0.0,2.25,2.5,0.6875,3.7142857142857144,4.0,0.2040816326530612,3.8,0.5599999999999999,4.0,True,True,False,False
2217,True,False,16.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.5,2.5,1.25,2.5714285714285716,3.0,1.1020408163265307,4.6,0.24,1.0,False,True,True,False
2218,True,False,15.0,False,2,2,1.0,1.0,0.0,0.0,True,False,2.4,0.24,2.75,3.0,0.4375,2.4285714285714284,3.0,0.816326530612245,3.2,0.5599999999999999,1.0,False,False,True,True
2219,True,False,16.0,True,3,2,1.0,1.0,0.0,0.0,True,False,2.4,0.24,2.125,2.0,0.609375,3.0,3.0,1.1428571428571428,4.2,0.5599999999999999,1.0,False,True,True,False
2220,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,True,2.8,0.5599999999999999,2.25,2.0,0.9375,3.2857142857142856,3.0,0.489795918367347,4.2,0.5599999999999999,4.0,True,True,False,False
2221,True,False,15.0,False,2,2,1.0,0.0,1.0,0.0,True,False,1.6,0.24,2.75,3.0,0.6875,2.2857142857142856,1.0,2.2040816326530615,3.8,0.1599999999999999,2.0,True,False,False,True
2222,True,False,15.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.0,0.4,3.0,3.0,0.75,2.4285714285714284,2.0,1.9591836734693877,3.4,1.44,2.0,True,False,False,True
2223,True,True,16.0,True,2,2,1.0,1.0,0.0,0.0,True,False,3.0,1.2,2.25,2.5,1.1875,3.5714285714285716,4.0,0.5306122448979592,3.8,2.56,5.0,True,True,False,False
2224,False,True,14.0,False,0,1,1.0,1.0,0.0,0.0,False,False,3.6,0.24,2.25,2.0,1.4375,2.142857142857143,1.0,1.8367346938775508,4.8,0.1599999999999999,1.0,True,True,False,False
2225,True,True,15.0,False,0,1,1.0,0.0,0.0,0.0,True,False,3.2,0.5599999999999999,2.25,2.0,1.4375,2.7142857142857144,3.0,1.6326530612244896,4.4,0.6399999999999999,1.0,True,True,False,False
2226,False,True,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.8,1.36,2.612149824912456,3.0,0.975893257682806,3.5714285714285716,4.0,0.5306122448979592,5.0,0.0,5.0,True,True,False,False
2227,True,False,14.0,False,0,1,1.0,1.0,0.0,1.0,True,False,3.2,0.1599999999999999,2.5,2.5,1.25,2.857142857142857,4.0,1.836734693877551,4.6,0.24,2.0,False,False,True,True
2228,True,True,14.0,False,0,1,0.0,1.0,0.0,0.0,False,False,3.0,0.8,2.625,2.5,0.984375,3.4285714285714284,4.0,0.5306122448979592,2.8,0.1599999999999999,1.0,True,True,False,False
2229,True,False,14.0,False,2,2,1.0,0.0,0.0,0.0,False,False,3.0,0.4,2.75,3.0,0.9375,3.2857142857142856,4.0,1.3469387755102038,3.8,0.5599999999999999,4.0,True,True,False,False
2230,True,True,14.0,True,0,1,1.0,0.0,1.0,0.0,False,False,2.8,0.5599999999999999,2.125,2.0,1.359375,2.0,2.0,1.1428571428571428,4.2,0.5599999999999999,1.0,False,True,True,False
2231,True,False,14.0,False,0,1,1.0,0.0,0.0,0.0,True,False,2.4,1.4400000000000002,2.625,2.5,0.984375,3.7142857142857144,4.0,0.2040816326530612,4.0,0.4,5.0,True,True,False,False
2232,True,False,14.0,False,2,2,1.0,1.0,0.0,0.0,False,False,2.2,0.5599999999999999,2.25,2.0,1.4375,3.142857142857143,3.0,0.979591836734694,1.5807385229540918,1.349028928171601,1.0,False,True,True,False
2233,True,False,15.0,True,0,1,1.0,0.0,0.0,0.0,False,True,2.6,0.24,2.5,2.5,1.25,3.0,3.0,0.2857142857142857,2.2,0.5599999999999999,1.0,False,True,True,False
2234,True,False,15.0,False,2,0,1.0,1.0,1.0,0.0,True,False,2.6,0.24,2.125,2.0,0.609375,3.4285714285714284,4.0,0.5306122448979592,4.6,0.24,1.0,False,True,True,False
2235,False,True,15.0,False,0,1,1.0,0.0,1.0,0.0,True,False,3.4,0.24,2.0,2.0,0.75,3.7142857142857144,4.0,0.2040816326530612,4.8,0.1599999999999999,1.0,True,True,False,False
2236,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.625,2.0,0.734375,3.857142857142857,4.0,0.1224489795918367,3.6,0.24,2.0,False,False,True,True
2237,False,True,15.0,False,4,5,1.0,1.0,0.0,0.0,False,False,1.4,0.64,2.875,3.0,1.359375,2.142857142857143,2.0,1.2653061224489797,1.4,0.24,5.0,True,True,False,False
2238,True,False,14.0,False,0,1,1.0,0.0,1.0,0.0,True,False,2.6,0.64,1.875,1.0,1.609375,2.8167772002150926,3.0,0.6113895098836343,4.6,0.24,1.0,True,False,False,True
2239,True,False,15.0,True,0,1,1.0,1.0,0.0,0.0,True,False,2.0,0.8,2.125,2.0,0.609375,2.142857142857143,2.0,0.4081632653061224,3.0,2.8,2.0,True,False,False,True
2240,True,False,14.0,False,2,0,1.0,1.0,1.0,1.0,True,False,4.0,0.0,2.125,2.0,0.359375,4.0,4.0,0.0,4.0,0.0,4.0,True,True,False,False
2241,True,True,14.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.4,0.64,2.75,3.0,0.9375,2.142857142857143,2.0,0.4081632653061224,3.6,0.64,3.0,True,True,False,False
2242,True,False,14.0,False,2,2,1.0,1.0,0.0,0.0,False,False,2.2,0.1599999999999999,2.0,2.0,0.5,1.7142857142857142,2.0,0.489795918367347,4.2,0.1599999999999999,3.0,True,True,False,False
2243,True,False,14.0,False,2,0,1.0,1.0,0.0,0.0,True,False,3.2,0.1599999999999999,2.125,2.0,0.609375,3.142857142857143,3.0,0.6938775510204082,4.6,0.6399999999999999,1.0,True,True,False,False
2244,True,False,14.0,False,0,1,1.0,1.0,1.0,0.0,True,True,2.8,1.36,2.375,2.5,0.984375,3.5714285714285716,4.0,0.2448979591836734,4.0,1.6,1.0,False,True,True,False
2245,True,False,15.0,False,4,4,1.0,1.0,0.0,0.0,True,False,3.4,0.64,1.875,1.0,1.609375,3.0,3.0,1.1428571428571428,4.6,0.6399999999999999,5.0,True,False,False,True
2246,True,False,14.0,True,2,2,1.0,1.0,0.0,0.0,False,False,2.0,0.4,2.375,2.5,0.984375,3.4285714285714284,4.0,0.816326530612245,3.8,0.1599999999999999,1.0,False,True,True,False
2247,True,False,14.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.4,0.24,1.75,2.0,0.4375,2.857142857142857,2.0,0.979591836734694,4.013563563563563,0.4007358810261713,1.0,False,True,True,False
2248,True,False,14.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.0,0.4,2.0,2.0,1.0,2.0,2.0,0.8571428571428571,4.8,0.1599999999999999,1.0,False,True,True,False
2249,True,False,14.0,False,0,1,0.0,0.0,1.0,0.0,False,False,3.0,0.0,2.625,2.5,0.484375,2.9400207194655805,3.0,0.7587693806345779,3.6,0.24,1.0,True,True,False,False
2250,True,False,14.0,False,0,1,1.0,0.0,0.0,0.0,False,False,3.0,0.4,2.5,2.5,1.25,3.4285714285714284,4.0,1.1020408163265307,4.6,0.6399999999999999,1.0,False,True,True,False
2251,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.2,0.5599999999999999,2.75,3.0,1.4375,3.142857142857143,3.0,0.6938775510204082,3.2,1.36,1.0,False,True,True,False
2252,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.0,0.4,2.75,3.0,1.4375,3.142857142857143,4.0,0.979591836734694,4.0,0.4,1.0,False,True,True,False
2253,True,True,15.0,False,2,0,1.0,1.0,0.0,0.0,False,False,3.0,0.4,2.5,3.0,0.5,3.142857142857143,3.0,0.6938775510204082,4.4,0.24,2.0,False,True,True,False
2254,True,False,15.0,False,0,1,0.0,0.0,0.0,0.0,False,True,2.9906218655967907,0.0003517976195386,3.5,4.0,0.5,2.7142857142857144,3.0,1.6326530612244896,3.2,0.5599999999999999,4.0,True,True,False,False
2255,True,True,15.0,False,4,2,1.0,0.0,0.0,0.0,True,False,3.4,0.24,2.75,3.0,0.9375,3.7142857142857144,4.0,0.2040816326530612,3.8,0.1599999999999999,5.0,True,True,False,False
2256,True,True,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,1.8,0.16,2.375,2.5,0.984375,2.857142857142857,3.0,0.9795918367346936,2.4,0.64,1.0,True,True,False,False
2257,True,True,14.0,False,2,0,1.0,0.0,0.0,0.0,True,False,3.0,0.4,2.0,2.0,0.25,3.4285714285714284,4.0,1.1020408163265307,3.0,2.0,1.0,False,True,True,False
2258,True,False,15.0,False,2,2,1.0,1.0,0.0,0.0,True,False,4.0,0.0,2.625,3.0,0.484375,4.0,4.0,0.0,5.0,0.0,1.0,False,True,True,False
2259,True,True,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.4,0.64,2.0,2.0,0.75,1.5714285714285714,1.0,0.5306122448979591,2.0,0.8,2.0,False,True,True,False
2260,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.4,0.24,2.5,3.0,1.5,2.7142857142857144,3.0,0.489795918367347,4.6,0.24,1.0,False,True,True,False
2261,True,False,16.0,False,2,2,1.0,1.0,0.0,0.0,True,False,2.4,0.24,3.125,3.0,0.609375,2.4285714285714284,2.0,0.8163265306122449,4.6,0.24,1.0,False,True,True,False
2262,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.0,1.2,2.125,2.0,1.109375,2.857142857142857,3.0,0.4081632653061224,3.2,1.36,4.0,True,True,False,False
2263,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.4,0.64,3.0,3.0,1.0,2.857142857142857,3.0,1.2653061224489797,4.6,0.6399999999999999,1.0,False,False,True,True
2264,True,False,15.0,True,2,0,0.0,0.0,1.0,1.0,True,False,2.0,0.8,2.0,2.0,0.5,2.7142857142857144,3.0,1.6326530612244896,4.6,0.24,2.0,True,True,False,False
2265,True,True,14.0,True,3,4,1.0,1.0,0.0,0.0,False,False,2.4,1.04,2.5,2.5,2.25,2.2857142857142856,2.0,1.0612244897959184,2.2,0.5599999999999999,4.0,True,True,False,False
2266,True,True,14.0,False,0,1,1.0,0.0,0.0,0.0,True,False,3.0,0.0,2.375,2.0,0.234375,2.857142857142857,3.0,0.6938775510204082,4.0,0.0,4.0,True,True,False,False
2267,False,True,14.0,False,2,2,1.0,1.0,0.0,0.0,True,False,1.8,0.16,2.375,2.0,0.234375,3.5714285714285716,4.0,0.2448979591836734,4.6,0.24,1.0,False,True,True,False
2268,True,True,15.0,True,4,5,1.0,1.0,0.0,0.0,True,False,2.4,0.24,2.5939612015018776,2.8758448060075095,0.2178397502118574,2.2857142857142856,2.0,0.2040816326530612,4.0,0.4,5.0,True,True,False,False
2269,True,False,14.0,False,0,1,0.0,1.0,0.0,0.0,True,False,3.2,0.1599999999999999,2.0,2.0,0.75,3.4285714285714284,3.0,0.2448979591836734,4.0,1.2,3.0,True,True,False,False
2270,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.0,0.8,2.375,2.0,0.234375,3.142857142857143,3.0,0.1224489795918367,3.8,0.1599999999999999,1.0,False,True,True,False
2271,True,False,15.0,False,2,0,1.0,0.0,0.0,0.0,True,False,1.0,0.0,2.75,2.5,1.1875,2.5714285714285716,3.0,1.1020408163265307,2.0,0.0,1.0,False,True,True,False
2272,True,False,14.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.25,2.0,1.4375,3.857142857142857,4.0,0.1224489795918367,3.4,1.04,4.0,True,True,False,False
2273,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,False,False,3.0,0.0,2.0,2.0,0.5,3.2857142857142856,3.0,0.2040816326530612,2.6,0.64,1.0,True,True,False,False
2274,True,False,14.0,False,0,1,1.0,0.0,0.0,0.0,False,False,3.6,0.24,2.625,2.5,0.984375,4.0,4.0,0.0,5.0,0.0,3.0,True,True,False,False
2275,True,False,14.0,True,3,3,1.0,0.0,1.0,0.0,True,False,2.8,0.1599999999999999,2.125,2.0,0.109375,3.2857142857142856,3.0,0.489795918367347,3.4135635635635637,0.2570121573024475,1.0,False,True,True,False
2276,True,False,14.0,False,2,0,0.0,1.0,0.0,0.0,False,False,2.8,2.16,2.375,2.5,1.484375,3.142857142857143,4.0,1.8367346938775508,4.2,2.56,1.0,True,True,False,False
2277,True,False,15.0,False,3,2,1.0,1.0,0.0,0.0,False,False,2.2,1.36,1.75,1.0,1.6875,4.0,4.0,0.0,4.6,0.6399999999999999,1.0,True,True,False,False
2278,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.0,0.4,2.75,3.0,1.1875,3.5714285714285716,4.0,0.2448979591836734,3.2,1.36,1.0,False,True,True,False
2279,True,False,16.0,False,2,2,1.0,1.0,0.0,0.0,False,False,2.2,0.1599999999999999,2.625,3.0,0.234375,3.4285714285714284,4.0,0.5306122448979593,4.2,0.5599999999999999,4.0,True,True,False,False
2280,True,False,16.0,False,0,1,0.0,1.0,0.0,0.0,False,False,3.0,0.8,3.0,3.0,0.5,3.7142857142857144,4.0,0.2040816326530612,4.4,0.64,1.0,True,True,False,False
2281,True,False,15.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.4,0.64,2.25,2.5,1.1875,3.2857142857142856,3.0,0.489795918367347,2.8,1.36,2.0,True,True,False,False
2282,True,False,15.0,False,2,2,1.0,1.0,0.0,0.0,False,False,3.2,0.1599999999999999,2.5,2.5,0.25,3.2857142857142856,3.0,0.489795918367347,3.8,0.5599999999999999,3.0,True,True,False,False
2283,True,False,15.0,False,2,2,1.0,0.0,1.0,0.0,True,False,3.2,0.5599999999999999,2.0,2.0,0.25,3.0,4.0,1.7142857142857142,3.8,0.5599999999999999,4.0,True,True,False,False
2284,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,False,False,3.0,0.0,2.625,3.0,0.234375,2.7142857142857144,3.0,0.2040816326530612,3.8,0.1599999999999999,2.0,True,True,False,False
2285,True,False,15.0,True,2,0,1.0,1.0,0.0,0.0,False,False,3.4,0.24,2.625,3.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,4.0,0.4,1.0,False,True,True,False
2286,True,False,15.0,False,3,0,1.0,1.0,0.0,0.0,True,False,3.8,0.1599999999999999,2.5,2.5,1.25,4.0,4.0,0.0,5.0,0.0,1.0,False,True,True,False
2287,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.4,0.64,2.375,2.5,1.484375,3.4285714285714284,4.0,0.5306122448979592,4.4,0.24,1.0,False,True,True,False
2288,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.375,2.5,0.484375,4.0,4.0,0.0,4.8,0.1599999999999999,1.0,False,True,True,False
2289,True,False,15.0,False,3,2,1.0,1.0,0.0,0.0,True,False,3.4,0.24,2.875,3.0,1.359375,3.7142857142857144,4.0,0.489795918367347,5.0,0.0,1.0,False,True,True,False
2290,True,False,15.0,False,3,2,1.0,0.0,0.0,0.0,True,False,2.2,0.5599999999999999,1.875,1.5,0.859375,3.5714285714285716,4.0,0.5306122448979592,4.4,0.24,1.0,False,True,True,False
2291,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.6,0.64,3.125,3.0,0.609375,3.0,3.0,0.2857142857142857,3.0,1.2,3.0,True,True,False,False
2292,True,False,16.0,False,3,3,1.0,1.0,0.0,0.0,True,False,3.4,0.24,2.5,2.5,0.25,3.857142857142857,4.0,0.1224489795918367,4.4,0.24,2.0,True,True,False,False
2293,True,True,15.0,False,2,0,1.0,1.0,0.0,0.0,False,False,3.0,0.0,2.5,2.5,0.25,3.0,3.0,0.8571428571428571,4.4,0.24,2.0,False,True,True,False
2294,True,False,15.0,False,3,0,1.0,1.0,0.0,0.0,False,False,3.0,0.4,2.375,2.5,1.484375,3.857142857142857,4.0,0.1224489795918367,4.4,0.24,1.0,False,True,True,False
2295,True,False,17.0,False,3,3,1.0,1.0,0.0,0.0,True,False,3.2,0.1599999999999999,2.0,2.0,0.75,3.5714285714285716,4.0,0.5306122448979592,4.180738522954092,0.5691886088103234,2.0,False,True,True,False
2296,True,False,16.0,True,3,3,1.0,1.0,0.0,0.0,False,False,2.4,0.24,2.875,3.0,0.609375,2.7142857142857144,3.0,1.6326530612244896,3.6,1.0400000000000005,3.0,False,True,True,False
2297,True,False,15.0,False,3,3,1.0,1.0,0.0,0.0,False,False,3.0,1.2,2.375,3.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,2.8,2.56,2.0,True,True,False,False
2298,True,False,14.0,True,0,1,1.0,0.0,1.0,0.0,True,False,2.4,0.64,2.375,3.0,0.734375,3.4285714285714284,4.0,0.816326530612245,4.4,0.24,4.0,True,True,False,False
2299,True,False,14.0,False,2,0,1.0,1.0,0.0,0.0,True,False,1.6,0.64,2.5,3.0,0.5,3.2857142857142856,4.0,1.0612244897959184,3.2,0.1599999999999999,1.0,False,True,True,False
2300,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,False,False,1.0,0.0,2.375,2.5,1.484375,1.7142857142857142,2.0,0.489795918367347,5.0,0.0,1.0,True,True,False,False
2301,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.0,0.4,2.5,2.5,0.25,3.857142857142857,4.0,0.1224489795918367,3.8,0.1599999999999999,2.0,True,True,False,False
2302,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.4,0.24,2.5,2.5,0.25,3.7142857142857144,4.0,0.2040816326530612,4.6,0.24,5.0,True,True,False,False
2303,True,False,17.0,False,2,0,0.0,1.0,0.0,0.0,False,False,3.2,0.5599999999999999,2.0,2.0,0.5,3.2857142857142856,4.0,0.7755102040816327,3.6,2.24,3.0,False,True,True,False
2304,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,False,True,3.4,0.24,2.125,2.0,1.109375,3.142857142857143,4.0,1.8367346938775508,2.6,1.8400000000000003,1.0,True,True,False,False
2305,True,True,16.0,True,0,1,1.0,0.0,0.0,0.0,False,False,3.6,0.24,2.75,3.0,0.6875,3.0,3.0,0.8571428571428571,2.6,0.6400000000000002,1.0,True,True,False,False
2306,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.6,0.24,2.75,3.0,1.1875,2.5714285714285716,3.0,0.2448979591836734,4.2,0.1599999999999999,1.0,False,False,True,True
2307,True,False,15.0,True,2,0,1.0,1.0,0.0,0.0,True,False,3.0,0.4,2.75,3.0,0.4375,3.4285714285714284,3.0,0.2448979591836734,3.4,0.64,2.0,False,True,True,False
2308,True,False,14.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.2,0.5599999999999999,2.25,2.5,0.6875,3.4285714285714284,4.0,1.1020408163265307,4.2,0.96,2.0,False,True,True,False
2309,True,False,14.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.8,0.1599999999999999,3.25,3.0,0.4375,3.2857142857142856,4.0,1.0612244897959184,3.6,0.24,3.0,True,True,False,False
2310,False,True,15.0,False,2,0,1.0,0.0,0.0,0.0,True,True,1.8,0.56,2.375,2.5,0.484375,3.7142857142857144,4.0,0.2040816326530612,4.6,0.24,2.0,False,True,True,False
2311,False,False,17.0,False,2,2,0.0,0.0,1.0,0.0,False,False,4.0,0.0,2.5,2.0,0.5,3.2857142857142856,4.0,1.3469387755102038,2.6,0.64,4.0,True,True,False,False
2312,False,True,16.0,False,3,3,1.0,1.0,0.0,0.0,True,False,4.0,0.0,2.25,2.0,1.1875,3.857142857142857,4.0,0.1224489795918367,4.4,0.64,2.0,True,True,False,False
2313,False,False,14.0,True,2,2,1.0,1.0,0.0,0.0,False,True,3.8,0.1599999999999999,2.5,3.0,0.5,3.4285714285714284,4.0,0.5306122448979592,2.4,1.84,5.0,True,True,False,False
2314,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,False,False,3.2,0.1599999999999999,2.375,2.5,0.984375,3.857142857142857,4.0,0.1224489795918367,4.8,0.1599999999999999,3.0,True,True,False,False
2315,True,False,17.0,False,2,0,1.0,1.0,0.0,0.0,True,False,3.2,0.5599999999999999,2.375,2.5,0.484375,3.4285714285714284,3.0,0.2448979591836734,4.4,0.6399999999999999,3.0,True,True,False,False
2316,True,False,17.0,False,3,2,1.0,1.0,0.0,0.0,True,False,3.2,0.1599999999999999,1.875,1.5,0.859375,4.0,4.0,0.0,5.0,0.0,2.0,False,True,True,False
2317,True,False,17.0,False,2,0,1.0,1.0,0.0,0.0,True,False,3.0,0.0,1.875,2.0,0.609375,3.857142857142857,4.0,0.1224489795918367,4.6,0.6399999999999999,1.0,False,True,True,False
2318,True,False,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.2,0.5599999999999999,2.875,3.0,1.109375,3.142857142857143,3.0,0.6938775510204082,4.0,0.4,5.0,True,False,False,True
2319,True,False,17.0,False,3,2,1.0,1.0,0.0,0.0,True,False,3.2,0.5599999999999999,2.25,2.0,0.4375,3.5714285714285716,4.0,0.5306122448979592,4.6,0.24,4.0,True,False,False,True
2320,True,False,17.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.0,0.4,2.5,2.5,0.25,3.2857142857142856,4.0,0.7755102040816327,4.4,0.24,5.0,True,False,False,True
2321,True,False,17.0,False,3,0,1.0,0.0,1.0,0.0,True,False,3.4,0.24,2.625,2.0,1.234375,3.0,3.0,1.1428571428571428,4.8,0.1599999999999999,1.0,False,False,True,True
2322,True,False,17.0,False,2,0,1.0,1.0,0.0,0.0,False,False,2.4,0.24,2.25,2.5,0.6875,3.5714285714285716,4.0,0.2448979591836734,4.4,0.24,1.0,False,True,True,False
2323,True,False,17.0,False,4,3,1.0,1.0,0.0,0.0,True,False,2.4,0.24,2.0,1.5,1.25,3.0,3.0,1.1428571428571428,4.4,0.6399999999999999,1.0,False,True,True,False
2324,True,False,17.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.4,0.24,2.625,2.5,1.484375,3.857142857142857,4.0,0.1224489795918367,4.4,0.24,1.0,False,False,True,True
2325,False,True,17.0,False,2,0,1.0,1.0,0.0,0.0,True,False,3.0,0.0,2.5,2.5,0.75,3.4285714285714284,3.0,0.2448979591836734,2.0,1.6,5.0,True,True,False,False
2326,True,True,16.0,True,2,0,1.0,0.0,0.0,0.0,False,False,3.6,0.64,2.125,2.0,1.109375,4.0,4.0,0.0,3.8,0.5599999999999999,2.0,True,True,False,False
2327,True,False,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.625,3.0,0.484375,3.5714285714285716,4.0,0.2448979591836734,4.0,0.0,3.0,True,True,False,False
2328,True,False,17.0,False,3,3,1.0,0.0,1.0,0.0,True,False,2.6,0.24,2.625,2.5,0.984375,3.857142857142857,4.0,0.1224489795918367,3.8,0.1599999999999999,4.0,False,True,True,False
2329,True,False,14.0,False,3,2,1.0,1.0,0.0,0.0,True,True,2.0,0.0,2.25,2.0,0.4375,3.9596343430722354,4.0,0.00977631755526,5.0,0.0,3.0,True,True,False,False
2330,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.0,2.0,0.5,2.5714285714285716,3.0,1.3877551020408163,4.2,0.5599999999999999,1.0,False,True,True,False
2331,True,False,14.0,False,2,0,0.0,0.0,1.0,0.0,False,False,2.8,0.5599999999999999,2.125,2.0,0.359375,2.7142857142857144,2.0,1.3469387755102038,4.4,0.6399999999999999,3.0,False,False,True,True
2332,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.375,2.0,0.234375,3.142857142857143,3.0,0.4081632653061224,4.0,0.4,1.0,False,True,True,False
2333,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,False,False,3.0,0.0,2.125,2.0,0.609375,2.7142857142857144,3.0,1.6326530612244898,4.6,0.24,1.0,False,True,True,False
2334,True,False,15.0,False,0,1,0.0,1.0,0.0,1.0,False,False,3.0,0.4,2.5,2.5,0.75,3.857142857142857,4.0,0.1224489795918367,3.2,0.5599999999999999,5.0,True,True,False,False
2335,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,True,False,1.8,1.36,2.375,2.5,1.484375,2.857142857142857,3.0,1.5510204081632657,5.0,0.0,2.0,False,True,True,False
2336,True,False,15.0,False,3,0,1.0,1.0,0.0,0.0,True,False,2.0,0.4,2.5,2.5,0.25,3.7142857142857144,4.0,0.489795918367347,4.6,0.24,2.0,True,True,False,False
2337,False,True,16.0,False,2,2,1.0,1.0,0.0,0.0,True,False,1.8,1.36,2.375,2.0,1.984375,3.0,3.0,0.8571428571428571,1.8,2.5600000000000005,1.0,False,False,True,True
2338,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.375,3.0,0.734375,2.857142857142857,3.0,0.1224489795918367,3.6,0.24,1.0,False,True,True,False
2339,True,False,16.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.0,0.0,2.625,3.0,0.734375,3.142857142857143,3.0,0.4081632653061224,4.0,0.4,4.0,False,True,True,False
2340,False,True,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.8,0.1599999999999999,1.875,1.0,1.609375,2.0,1.0,1.7142857142857142,5.0,0.0,1.0,False,True,True,False
2341,False,False,16.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.6,0.24,1.75,1.0,0.9375,3.142857142857143,4.0,1.2653061224489797,5.0,0.0,1.0,False,True,True,False
2342,True,False,15.0,True,4,3,1.0,1.0,0.0,0.0,True,False,2.2,2.16,2.375,2.0,0.234375,4.0,4.0,0.0,3.0,2.8,1.0,False,True,True,False
2343,False,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.8,0.1599999999999999,2.875,3.0,1.359375,3.142857142857143,4.0,1.8367346938775508,4.2,2.56,5.0,True,True,False,False
2344,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.25,2.0,1.4375,3.0,4.0,1.7142857142857142,3.4,2.6399999999999997,4.0,True,True,False,False
2345,False,False,14.0,False,2,5,1.0,1.0,0.0,0.0,True,False,3.4,0.64,2.375,2.0,0.734375,3.5714285714285716,4.0,0.5306122448979592,4.2,1.36,5.0,True,True,False,False
2346,True,False,16.0,False,4,2,1.0,0.0,0.0,0.0,True,False,3.4,0.64,2.75,3.0,0.9375,2.857142857142857,3.0,1.5510204081632657,4.0,0.0,1.0,False,True,True,False
2347,True,False,14.0,False,3,2,1.0,1.0,0.0,0.0,True,False,1.8,1.3600000000000003,2.375,2.5,1.484375,3.7142857142857144,4.0,0.489795918367347,2.2,2.56,4.0,True,True,False,False
2348,True,False,15.0,False,0,1,0.0,0.0,1.0,1.0,True,True,2.6,1.04,2.625,2.5,0.984375,3.8167772002150926,4.0,0.1206922523105925,5.0,0.0,1.0,True,True,False,False
