outcome,fold_id,ccp_alpha,selected_threshold,threshold_status,tune_TP,tune_FP,tune_TN,tune_FN,tune_recall_sensitivity,tune_specificity,tune_precision_ppv,tune_npv,tune_balanced_accuracy,tune_f1_positive,tune_accuracy,tune_roc_auc,tune_pr_auc_average_precision,tune_positive_support,tune_negative_support,tune_support
victimization,11,0.0014680243606328411,0.20500000000000002,target_met,269.0,256.0,49.0,29.0,0.9026845637583892,0.16065573770491803,0.5123809523809524,0.6282051282051282,0.5316701507316537,0.6537059538274604,0.527363184079602,0.632880404885026,0.6157570758657654,298.0,305.0,603.0
victimization,11,0.0015343714041589354,0.20500000000000002,target_met,274.0,261.0,44.0,24.0,0.9194630872483222,0.14426229508196722,0.5121495327102804,0.6470588235294118,0.5318626911651447,0.6578631452581033,0.527363184079602,0.6383430520409284,0.6193220178096542,298.0,305.0,603.0
victimization,11,0.0015724005240571293,0.20500000000000002,target_met,282.0,273.0,32.0,16.0,0.9463087248322147,0.10491803278688525,0.5081081081081081,0.6666666666666666,0.52561337880955,0.6611957796014069,0.5207296849087893,0.6503575750907691,0.6343156000487534,298.0,305.0,603.0
victimization,11,0.0016332690518795741,0.227,target_met,258.0,237.0,68.0,40.0,0.8657718120805369,0.22295081967213115,0.5212121212121212,0.6296296296296297,0.5443613158763341,0.6506935687263556,0.5406301824212272,0.646567279128617,0.635373760368948,298.0,305.0,603.0
victimization,11,0.0017244595356835587,0.227,target_met,259.0,238.0,67.0,39.0,0.8691275167785235,0.21967213114754097,0.5211267605633803,0.6320754716981132,0.5443998239630322,0.6515723270440251,0.5406301824212272,0.6460336670700847,0.6314620861339977,298.0,305.0,603.0
victimization,11,0.0018606648534934811,0.244,target_met,254.0,217.0,88.0,44.0,0.8523489932885906,0.28852459016393445,0.5392781316348195,0.6666666666666666,0.5704367917262625,0.6605981794538363,0.5671641791044776,0.6546814831114534,0.6345395082021339,298.0,305.0,603.0
victimization,11,0.002032269722593016,0.244,target_met,256.0,217.0,88.0,42.0,0.8590604026845637,0.28852459016393445,0.5412262156448203,0.676923076923077,0.5737924964242491,0.6640726329442282,0.5704809286898839,0.6552426009461986,0.6312832259303381,298.0,305.0,603.0
victimization,11,0.0022574535701081655,0.246,target_met,256.0,217.0,88.0,42.0,0.8590604026845637,0.28852459016393445,0.5412262156448203,0.676923076923077,0.5737924964242491,0.6640726329442282,0.5704809286898839,0.656672901309275,0.6303349899855403,298.0,305.0,603.0
victimization,11,0.002508866814557954,0.246,target_met,259.0,219.0,86.0,39.0,0.8691275167785235,0.2819672131147541,0.5418410041841004,0.688,0.5755473649466388,0.6675257731958762,0.572139303482587,0.66211904499945,0.6318375309199178,298.0,305.0,603.0
victimization,11,0.0030650061589803513,0.34700000000000003,target_met,260.0,220.0,85.0,38.0,0.87248322147651,0.2786885245901639,0.5416666666666666,0.6910569105691057,0.575585873033337,0.6683804627249358,0.572139303482587,0.6625096270216746,0.6429555749090123,298.0,305.0,603.0
victimization,11,0.0038962205999053244,0.391,target_met,260.0,220.0,85.0,38.0,0.87248322147651,0.2786885245901639,0.5416666666666666,0.6910569105691057,0.575585873033337,0.6683804627249358,0.572139303482587,0.6402354494443834,0.6235369558098172,298.0,305.0,603.0
victimization,11,0.005598498910042102,0.302,target_not_met_nonzero_specificity,219.0,184.0,121.0,79.0,0.7348993288590604,0.39672131147540984,0.543424317617866,0.605,0.5658103201672351,0.6248216833095577,0.5638474295190713,0.6193530641434701,0.5949564812709275,298.0,305.0,603.0
victimization,11,0.031186534511141173,0.495,target_not_met_nonzero_specificity,0.0,0.0,305.0,298.0,0.0,1.0,,0.5058043117744611,0.5,,0.5058043117744611,0.5,0.494195688225539,298.0,305.0,603.0
victimization,12,0.0,0.001,target_not_met_nonzero_specificity,171.0,129.0,176.0,127.0,0.5738255033557047,0.5770491803278689,0.57,0.5808580858085809,0.5754373418417869,0.57190635451505,0.5754560530679934,0.5754373418417867,0.5376941355860518,298.0,305.0,603.0
victimization,12,0.0003715330390905326,0.001,target_not_met_nonzero_specificity,172.0,131.0,174.0,126.0,0.5771812080536913,0.5704918032786885,0.5676567656765676,0.58,0.5738365056661899,0.5723793677204659,0.5737976782752903,0.5752393002530531,0.5382086552144516,298.0,305.0,603.0
victimization,12,0.00038448786602665217,0.001,target_not_met_nonzero_specificity,173.0,132.0,173.0,125.0,0.5805369127516778,0.5672131147540984,0.5672131147540984,0.5805369127516778,0.5738750137528881,0.5737976782752903,0.5737976782752903,0.5721421498514688,0.5345783121445346,298.0,305.0,603.0
victimization,12,0.0003918396952986132,0.001,target_not_met_nonzero_specificity,178.0,135.0,170.0,120.0,0.5973154362416108,0.5573770491803278,0.5686900958466453,0.5862068965517241,0.5773462427109692,0.5826513911620295,0.5771144278606966,0.5744911431400594,0.5354014656370101,298.0,305.0,603.0
victimization,12,0.00040040321635370505,0.001,target_not_met_nonzero_specificity,186.0,152.0,153.0,112.0,0.6241610738255033,0.5016393442622951,0.5502958579881657,0.5773584905660377,0.5629002090438993,0.5849056603773585,0.5621890547263682,0.5702222466718011,0.5367278001787861,298.0,305.0,603.0
victimization,12,0.0004054064058098691,0.001,target_not_met_nonzero_specificity,195.0,173.0,132.0,103.0,0.6543624161073825,0.43278688524590164,0.529891304347826,0.5617021276595745,0.5435746506766421,0.5855855855855856,0.5422885572139303,0.5630652437011773,0.5355224781387212,298.0,305.0,603.0
victimization,12,0.0004093191708008633,0.001,target_not_met_nonzero_specificity,205.0,196.0,109.0,93.0,0.6879194630872483,0.35737704918032787,0.5112219451371571,0.5396039603960396,0.5226482561337881,0.586552217453505,0.5207296849087893,0.5539223236879744,0.5325733939670578,298.0,305.0,603.0
victimization,12,0.00047470259311979484,0.001,target_not_met_nonzero_specificity,212.0,217.0,88.0,86.0,0.7114093959731543,0.28852459016393445,0.49417249417249415,0.5057471264367817,0.4999669930685444,0.5832187070151306,0.4975124378109453,0.5332489822862801,0.5147983456488991,298.0,305.0,603.0
victimization,12,0.0005238605702773367,0.001,target_not_met_nonzero_specificity,212.0,220.0,85.0,86.0,0.7114093959731543,0.2786885245901639,0.49074074074074076,0.49707602339181284,0.4950489602816591,0.5808219178082191,0.4925373134328358,0.5259929585212895,0.5087550254404712,298.0,305.0,603.0
victimization,12,0.0005863828523649888,0.001,target_not_met_nonzero_specificity,214.0,221.0,84.0,84.0,0.7181208053691275,0.2754098360655738,0.49195402298850577,0.5,0.49676532071735063,0.5839017735334243,0.494195688225539,0.5331499614919133,0.5136556683096176,298.0,305.0,603.0
victimization,12,0.0006358481989679685,0.001,target_not_met_nonzero_specificity,216.0,223.0,82.0,82.0,0.7248322147651006,0.26885245901639343,0.4920273348519362,0.5,0.496842336890747,0.5861601085481682,0.494195688225539,0.5338596105182088,0.5130432936732736,298.0,305.0,603.0
victimization,12,0.0006605617464327643,0.001,target_not_met_nonzero_specificity,216.0,223.0,82.0,82.0,0.7248322147651006,0.26885245901639343,0.4920273348519362,0.5,0.496842336890747,0.5861601085481682,0.494195688225539,0.5291231158543294,0.5062121307631475,298.0,305.0,603.0
victimization,12,0.0006869117414690246,0.001,target_not_met_nonzero_specificity,221.0,228.0,77.0,77.0,0.7416107382550335,0.25245901639344265,0.4922048997772829,0.5,0.4970348773242381,0.5917001338688086,0.494195688225539,0.5356144790405986,0.5111733402132325,298.0,305.0,603.0
victimization,12,0.00069514830336101,0.001,target_not_met_nonzero_specificity,224.0,237.0,68.0,74.0,0.7516778523489933,0.22295081967213115,0.48590021691973967,0.4788732394366197,0.48731433601056223,0.5902503293807642,0.4842454394693201,0.5413521839586314,0.5221786232450408,298.0,305.0,603.0
victimization,12,0.0007138371548667633,0.001,target_not_met_nonzero_specificity,225.0,237.0,68.0,73.0,0.7550335570469798,0.22295081967213115,0.487012987012987,0.48226950354609927,0.4889921883595555,0.5921052631578947,0.4859038142620232,0.5419463087248322,0.5208547285004568,298.0,305.0,603.0
victimization,12,0.0007337861747107528,0.001,target_not_met_nonzero_specificity,225.0,237.0,68.0,73.0,0.7550335570469798,0.22295081967213115,0.487012987012987,0.48226950354609927,0.4889921883595555,0.5921052631578947,0.4859038142620232,0.5467268126306524,0.5274096553182048,298.0,305.0,603.0
victimization,12,0.000738169473664234,0.001,target_not_met_nonzero_specificity,231.0,240.0,65.0,67.0,0.7751677852348994,0.21311475409836064,0.49044585987261147,0.49242424242424243,0.49414126966663,0.6007802340702211,0.49087893864013266,0.5594894927934866,0.5397326915566887,298.0,305.0,603.0
victimization,12,0.0007476602005877252,0.001,target_not_met_nonzero_specificity,231.0,241.0,64.0,67.0,0.7751677852348994,0.2098360655737705,0.4894067796610169,0.48854961832061067,0.4925019254043349,0.6,0.4892205638474295,0.5653922323687975,0.5458605144447507,298.0,305.0,603.0
victimization,12,0.0007623448499025971,0.001,target_not_met_nonzero_specificity,235.0,251.0,54.0,63.0,0.7885906040268457,0.17704918032786884,0.4835390946502058,0.46153846153846156,0.48281989217735727,0.5994897959183674,0.4792703150912106,0.5668940477500275,0.5524393975351676,298.0,305.0,603.0
victimization,12,0.0007726648982222729,0.001,target_not_met_nonzero_specificity,237.0,252.0,53.0,61.0,0.7953020134228188,0.1737704918032787,0.48466257668711654,0.4649122807017544,0.4845362526130488,0.602287166454892,0.48092868988391374,0.5616349433381009,0.5430453898021316,298.0,305.0,603.0
victimization,12,0.0007752772112431728,0.001,target_not_met_nonzero_specificity,237.0,253.0,52.0,61.0,0.7953020134228188,0.17049180327868851,0.48367346938775513,0.46017699115044247,0.48289690835075366,0.601522842639594,0.4792703150912106,0.5584442732973924,0.5414158664363006,298.0,305.0,603.0
victimization,12,0.0007816798566954738,0.001,target_not_met_nonzero_specificity,238.0,255.0,50.0,60.0,0.7986577181208053,0.16393442622950818,0.4827586206896552,0.45454545454545453,0.48129607217515674,0.6017699115044248,0.47761194029850745,0.5646880844977445,0.5503190290029064,298.0,305.0,603.0
victimization,12,0.0007971300045285563,0.001,target_not_met_nonzero_specificity,245.0,261.0,44.0,53.0,0.8221476510067114,0.14426229508196722,0.4841897233201581,0.4536082474226804,0.4832049730443393,0.6094527363184079,0.4792703150912106,0.5669380569919683,0.54699763855547,298.0,305.0,603.0
victimization,12,0.0008553966126890503,0.001,target_not_met_nonzero_specificity,249.0,264.0,41.0,49.0,0.8355704697986577,0.13442622950819672,0.4853801169590643,0.45555555555555555,0.4849983496534272,0.6140567200986435,0.48092868988391374,0.567246121685554,0.5470699131558613,298.0,305.0,603.0
victimization,12,0.0008928143526179207,0.001,target_not_met_nonzero_specificity,249.0,267.0,38.0,49.0,0.8355704697986577,0.12459016393442623,0.48255813953488375,0.4367816091954023,0.48008031686654196,0.6117936117936118,0.4759535655058043,0.5650181538123005,0.5490382580800616,298.0,305.0,603.0
victimization,12,0.000922474623156809,0.037,target_met,257.0,269.0,36.0,41.0,0.8624161073825504,0.1180327868852459,0.48859315589353614,0.4675324675324675,0.4902244471338981,0.6237864077669902,0.4859038142620232,0.5710859280448893,0.5445333004609602,298.0,305.0,603.0
victimization,12,0.0009402829629287186,0.037,target_met,258.0,270.0,35.0,40.0,0.8657718120805369,0.11475409836065574,0.48863636363636365,0.4666666666666667,0.4902629552205963,0.6246973365617433,0.4859038142620232,0.5678182418307844,0.5398164884034256,298.0,305.0,603.0
victimization,12,0.0009476474669495731,0.037,target_met,261.0,271.0,34.0,37.0,0.8758389261744967,0.11147540983606558,0.4906015037593985,0.4788732394366197,0.49365716800528114,0.6289156626506025,0.4892205638474295,0.5731983716580481,0.5450705409480737,298.0,305.0,603.0
victimization,12,0.0009600438348719987,0.037,target_met,261.0,275.0,30.0,37.0,0.8758389261744967,0.09836065573770492,0.4869402985074627,0.44776119402985076,0.4870997909561008,0.6258992805755395,0.48258706467661694,0.5738034987347342,0.5542329804516943,298.0,305.0,603.0
victimization,12,0.0009760244096093363,0.037,target_met,261.0,275.0,30.0,37.0,0.8758389261744967,0.09836065573770492,0.4869402985074627,0.44776119402985076,0.4870997909561008,0.6258992805755395,0.48258706467661694,0.5713059742545934,0.5553937489457199,298.0,305.0,603.0
victimization,12,0.0009931714439767045,0.037,target_met,262.0,277.0,28.0,36.0,0.8791946308724832,0.09180327868852459,0.48608534322820035,0.4375,0.48549895478050387,0.6260454002389486,0.48092868988391374,0.571146440752558,0.5605679604368173,298.0,305.0,603.0
victimization,12,0.0010206449185569918,0.037,target_met,262.0,279.0,26.0,36.0,0.8791946308724832,0.08524590163934426,0.48428835489833644,0.41935483870967744,0.48222026625591374,0.6245530393325388,0.47761194029850745,0.5699031796677302,0.5607572324722728,298.0,305.0,603.0
victimization,12,0.0010441231137648108,0.05,target_met,254.0,270.0,35.0,44.0,0.8523489932885906,0.11475409836065574,0.4847328244274809,0.4430379746835443,0.4835515458246232,0.6180048661800487,0.4792703150912106,0.5747001870392782,0.5677704884985824,298.0,305.0,603.0
victimization,12,0.001070284015977755,0.05,target_met,255.0,270.0,35.0,43.0,0.8557046979865772,0.11475409836065574,0.4857142857142857,0.44871794871794873,0.4852293981736165,0.6196840826245443,0.48092868988391374,0.5757784134668281,0.5662575540699024,298.0,305.0,603.0
victimization,12,0.0010961174047162678,0.05,target_met,255.0,270.0,35.0,43.0,0.8557046979865772,0.11475409836065574,0.4857142857142857,0.44871794871794873,0.4852293981736165,0.6196840826245443,0.48092868988391374,0.5768896468258334,0.5677521368183563,298.0,305.0,603.0
victimization,12,0.0011067785322889994,0.037,target_met,270.0,285.0,20.0,28.0,0.9060402684563759,0.06557377049180328,0.4864864864864865,0.4166666666666667,0.48580701947408955,0.6330597889800704,0.48092868988391374,0.5789525800418088,0.5669338081525739,298.0,305.0,603.0
victimization,12,0.0011214831703955169,0.055,target_met,268.0,282.0,23.0,30.0,0.8993288590604027,0.07540983606557378,0.48727272727272725,0.4339622641509434,0.4873693475629882,0.6320754716981132,0.48258706467661694,0.5814005941247663,0.5690428403277069,298.0,305.0,603.0
victimization,12,0.0011812078666741557,0.055,target_met,269.0,282.0,23.0,29.0,0.9026845637583892,0.07540983606557378,0.4882032667876588,0.4423076923076923,0.48904719991198153,0.6336866902237926,0.4842454394693201,0.5892287380349873,0.5810771062472035,298.0,305.0,603.0
victimization,12,0.0012284529627530193,0.055,target_met,269.0,284.0,21.0,29.0,0.9026845637583892,0.06885245901639345,0.4864376130198915,0.42,0.48576851138739136,0.6321974148061105,0.48092868988391374,0.5886181098030585,0.5814027842631848,298.0,305.0,603.0
victimization,12,0.0012531828904140227,0.1,target_met,255.0,265.0,40.0,43.0,0.8557046979865772,0.13114754098360656,0.49038461538461536,0.4819277108433735,0.4934261194850919,0.6234718826405868,0.4892205638474295,0.5956705908240731,0.5891598827022694,298.0,305.0,603.0
victimization,12,0.001265873764424349,0.1,target_met,263.0,265.0,40.0,35.0,0.8825503355704698,0.13114754098360656,0.4981060606060606,0.5333333333333333,0.5068489382770381,0.6368038740920098,0.5024875621890548,0.6163549345362526,0.6014790830564601,298.0,305.0,603.0
victimization,12,0.001292785313254941,0.1,target_met,263.0,268.0,37.0,35.0,0.8825503355704698,0.12131147540983607,0.4952919020715631,0.5138888888888888,0.501930905490153,0.6344993968636912,0.4975124378109453,0.6183408515788316,0.6004339118392051,298.0,305.0,603.0
victimization,12,0.001318187371338514,0.1,target_met,264.0,269.0,36.0,34.0,0.8859060402684564,0.1180327868852459,0.49530956848030017,0.5142857142857142,0.5019694135768512,0.6353790613718412,0.4975124378109453,0.6203927824843217,0.6065001529478569,298.0,305.0,603.0
victimization,12,0.0013545804360910903,0.1,target_met,269.0,273.0,32.0,29.0,0.9026845637583892,0.10491803278688525,0.496309963099631,0.5245901639344263,0.5038012982726372,0.6404761904761905,0.49917081260364843,0.6251072725272308,0.6159018039168117,298.0,305.0,603.0
victimization,12,0.0013925029889584356,0.15,target_met,260.0,259.0,46.0,38.0,0.87248322147651,0.15081967213114755,0.5009633911368016,0.5476190476190477,0.5116514468038288,0.6364749082007344,0.5074626865671642,0.6451864891627241,0.6447813600515234,298.0,305.0,603.0
victimization,12,0.0014758690957790755,0.133,target_met,261.0,259.0,46.0,37.0,0.8758389261744967,0.15081967213114755,0.5019230769230769,0.5542168674698795,0.5133292991528221,0.6381418092909535,0.5091210613598673,0.6454725492353395,0.6440702533604116,298.0,305.0,603.0
victimization,12,0.0015122752048721062,0.161,target_met,256.0,242.0,63.0,42.0,0.8590604026845637,0.20655737704918034,0.5140562248995983,0.6,0.532808889866872,0.6432160804020101,0.5290215588723052,0.6475134778303444,0.6414813514253824,298.0,305.0,603.0
victimization,12,0.0015382391323034122,0.161,target_met,263.0,254.0,51.0,35.0,0.8825503355704698,0.16721311475409836,0.5087040618955513,0.5930232558139535,0.524881725162284,0.645398773006135,0.5207296849087893,0.6484706788425569,0.641312707838131,298.0,305.0,603.0
victimization,12,0.0016218549559445102,0.176,target_met,259.0,214.0,91.0,39.0,0.8691275167785235,0.2983606557377049,0.547568710359408,0.7,0.5837440862581142,0.6718547341115435,0.5804311774461028,0.6593849708438774,0.6534660434722589,298.0,305.0,603.0
victimization,12,0.0016473906272284338,0.176,target_met,264.0,215.0,90.0,34.0,0.8859060402684564,0.29508196721311475,0.5511482254697286,0.7258064516129032,0.5904940037407855,0.6795366795366796,0.5870646766169154,0.6664869622620749,0.6561681214936489,298.0,305.0,603.0
victimization,12,0.0017132057189613297,0.176,target_met,264.0,217.0,88.0,34.0,0.8859060402684564,0.28852459016393445,0.5488565488565489,0.7213114754098361,0.5872153152161954,0.6777920410783056,0.5837479270315091,0.6632632852899109,0.6529603143502635,298.0,305.0,603.0
victimization,12,0.0017464383983953943,0.176,target_met,264.0,217.0,88.0,34.0,0.8859060402684564,0.28852459016393445,0.5488565488565489,0.7213114754098361,0.5872153152161954,0.6777920410783056,0.5837479270315091,0.6601276268016283,0.6470293271329723,298.0,305.0,603.0
victimization,12,0.0017898436280632095,0.219,target_met,255.0,202.0,103.0,43.0,0.8557046979865772,0.3377049180327869,0.5579868708971554,0.7054794520547946,0.5967048080096821,0.6754966887417219,0.593698175787728,0.6606392342391901,0.6441200583889837,298.0,305.0,603.0
victimization,12,0.0019573916304404166,0.228,target_met,255.0,215.0,90.0,43.0,0.8557046979865772,0.29508196721311475,0.5425531914893617,0.6766917293233082,0.5753933325998459,0.6640625,0.572139303482587,0.672565738805149,0.6447406331454058,298.0,305.0,603.0
victimization,12,0.0021645234509587033,0.228,target_met,258.0,220.0,85.0,40.0,0.8657718120805369,0.2786885245901639,0.5397489539748954,0.68,0.5722301683353503,0.6649484536082474,0.5688225538971807,0.6782649356364837,0.6649165995369861,298.0,305.0,603.0
victimization,12,0.0022638610160541917,0.228,target_met,255.0,209.0,96.0,43.0,0.8557046979865772,0.31475409836065577,0.5495689655172413,0.6906474820143885,0.5852293981736165,0.6692913385826772,0.582089552238806,0.6788095500055011,0.6625350107240793,298.0,305.0,603.0
victimization,12,0.0023818814397518527,0.219,target_met,284.0,248.0,57.0,14.0,0.9530201342281879,0.18688524590163935,0.5338345864661654,0.8028169014084507,0.5699526900649137,0.6843373493975905,0.5655058043117744,0.6945483551545825,0.6713496845270477,298.0,305.0,603.0
victimization,12,0.003347686042899916,0.266,target_met,284.0,248.0,57.0,14.0,0.9530201342281879,0.18688524590163935,0.5338345864661654,0.8028169014084507,0.5699526900649137,0.6843373493975905,0.5655058043117744,0.6865606777423259,0.6617396127900855,298.0,305.0,603.0
victimization,12,0.0056795626139480694,0.384,target_met,284.0,248.0,57.0,14.0,0.9530201342281879,0.18688524590163935,0.5338345864661654,0.8028169014084507,0.5699526900649137,0.6843373493975905,0.5655058043117744,0.6328804048850258,0.5719042629409977,298.0,305.0,603.0
victimization,12,0.0277338212551565,0.494,target_not_met_nonzero_specificity,0.0,0.0,305.0,298.0,0.0,1.0,,0.5058043117744611,0.5,,0.5058043117744611,0.5,0.494195688225539,298.0,305.0,603.0
victimization,13,0.0,0.001,target_not_met_nonzero_specificity,172.0,134.0,171.0,126.0,0.5771812080536913,0.5606557377049181,0.5620915032679739,0.5757575757575758,0.5689184728793046,0.5695364238410596,0.5688225538971807,0.5689184728793046,0.5333838767735215,298.0,305.0,603.0
victimization,13,0.0003845842907101685,0.001,target_not_met_nonzero_specificity,174.0,136.0,169.0,124.0,0.5838926174496645,0.5540983606557377,0.5612903225806452,0.5767918088737202,0.5689954890527011,0.5723684210526315,0.5688225538971807,0.5698591704257894,0.5343231767406931,298.0,305.0,603.0
victimization,13,0.000393564879375713,0.001,target_not_met_nonzero_specificity,183.0,143.0,162.0,115.0,0.6140939597315436,0.5311475409836065,0.5613496932515337,0.5848375451263538,0.5726207503575751,0.5865384615384615,0.572139303482587,0.5725052260974806,0.535397895235319,298.0,305.0,603.0
victimization,13,0.0004002396291197301,0.001,target_not_met_nonzero_specificity,194.0,154.0,151.0,104.0,0.6510067114093959,0.49508196721311476,0.5574712643678161,0.592156862745098,0.5730443393112553,0.6006191950464396,0.572139303482587,0.5755968753438222,0.5380362285858755,298.0,305.0,603.0
victimization,13,0.00040375934406823935,0.001,target_not_met_nonzero_specificity,209.0,178.0,127.0,89.0,0.7013422818791947,0.4163934426229508,0.5400516795865633,0.5879629629629629,0.5588678622510728,0.6102189781021897,0.5572139303482587,0.580217845747607,0.546683274731796,298.0,305.0,603.0
victimization,13,0.00040831870051296194,0.001,target_not_met_nonzero_specificity,216.0,196.0,109.0,82.0,0.7248322147651006,0.35737704918032787,0.5242718446601942,0.5706806282722513,0.5411046319727142,0.6084507042253521,0.538971807628524,0.5681978215425239,0.5372099321392321,298.0,305.0,603.0
victimization,13,0.00048055906074711635,0.001,target_not_met_nonzero_specificity,219.0,197.0,108.0,79.0,0.7348993288590604,0.3540983606557377,0.5264423076923077,0.5775401069518716,0.5444988447573991,0.6134453781512605,0.5422885572139303,0.5665144680382881,0.5323467936096846,298.0,305.0,603.0
victimization,13,0.0005936161390371138,0.001,target_not_met_nonzero_specificity,227.0,206.0,99.0,71.0,0.761744966442953,0.32459016393442625,0.5242494226327945,0.5823529411764706,0.5431675651886896,0.6210670314637483,0.5406301824212272,0.5749422378699527,0.5399858002463548,298.0,305.0,603.0
victimization,13,0.0006295283871927644,0.001,target_not_met_nonzero_specificity,228.0,211.0,94.0,70.0,0.7651006711409396,0.3081967213114754,0.5193621867881549,0.573170731707317,0.5366486962262075,0.6187245590230666,0.5339966832504146,0.5746451754868522,0.5426788465359877,298.0,305.0,603.0
victimization,13,0.0006668223749714655,0.001,target_not_met_nonzero_specificity,231.0,214.0,91.0,67.0,0.7751677852348994,0.2983606557377049,0.5191011235955056,0.5759493670886076,0.5367642204863021,0.6218034993270526,0.5339966832504146,0.5843272087138299,0.5528286724888256,298.0,305.0,603.0
victimization,13,0.000682617131073504,0.001,target_not_met_nonzero_specificity,232.0,214.0,91.0,66.0,0.7785234899328859,0.2983606557377049,0.5201793721973094,0.5796178343949044,0.5384420728352954,0.6236559139784946,0.5356550580431177,0.5851908900869183,0.5523168363078035,298.0,305.0,603.0
victimization,13,0.0006927406636719182,0.001,target_not_met_nonzero_specificity,232.0,214.0,91.0,66.0,0.7785234899328859,0.2983606557377049,0.5201793721973094,0.5796178343949044,0.5384420728352954,0.6236559139784946,0.5356550580431177,0.5856749917482671,0.5527042486438676,298.0,305.0,603.0
victimization,13,0.0007154091330430006,0.001,target_not_met_nonzero_specificity,234.0,218.0,87.0,64.0,0.785234899328859,0.28524590163934427,0.5176991150442478,0.5761589403973509,0.5352404004841016,0.6240000000000001,0.5323383084577115,0.583705578171416,0.5501381712276168,298.0,305.0,603.0
victimization,13,0.0007269414558745247,0.001,target_not_met_nonzero_specificity,236.0,219.0,86.0,62.0,0.7919463087248322,0.2819672131147541,0.5186813186813187,0.581081081081081,0.5369567609197932,0.6268260292164676,0.5339966832504146,0.5912476620090219,0.5584560555821872,298.0,305.0,603.0
victimization,13,0.0007373611687174524,0.001,target_not_met_nonzero_specificity,242.0,225.0,80.0,56.0,0.8120805369127517,0.26229508196721313,0.5182012847965739,0.5882352941176471,0.5371878094399825,0.6326797385620915,0.5339966832504146,0.5913686874243592,0.5556976611198551,298.0,305.0,603.0
victimization,13,0.0007462549683196771,0.001,target_not_met_nonzero_specificity,243.0,226.0,79.0,55.0,0.8154362416107382,0.25901639344262295,0.5181236673773987,0.5895522388059702,0.5372263175266806,0.6336375488917861,0.5339966832504146,0.5925349323357905,0.5567583404852515,298.0,305.0,603.0
victimization,13,0.0007571740922497444,0.001,target_not_met_nonzero_specificity,248.0,232.0,73.0,50.0,0.8322147651006712,0.23934426229508196,0.5166666666666667,0.5934959349593496,0.5357795136978766,0.6375321336760926,0.5323383084577115,0.5878919573110353,0.5484482990234397,298.0,305.0,603.0
victimization,13,0.000764443385050278,0.001,target_not_met_nonzero_specificity,252.0,233.0,72.0,46.0,0.8456375838926175,0.2360655737704918,0.5195876288659794,0.6101694915254238,0.5408515788315547,0.6436781609195403,0.5373134328358209,0.5956210804268897,0.5540515091270722,298.0,305.0,603.0
victimization,13,0.0007710155465148472,0.022,target_met,254.0,234.0,71.0,44.0,0.8523489932885906,0.23278688524590163,0.5204918032786885,0.6173913043478261,0.5425679392672461,0.6463104325699744,0.538971807628524,0.5925734404224887,0.5462368492371986,298.0,305.0,603.0
victimization,13,0.0007820218775904189,0.023,target_met,256.0,235.0,70.0,42.0,0.8590604026845637,0.22950819672131148,0.5213849287169042,0.625,0.5442842997029376,0.6489226869455006,0.5406301824212272,0.5941412696666301,0.5460493504648798,298.0,305.0,603.0
victimization,13,0.000789561161866064,0.023,target_met,258.0,238.0,67.0,40.0,0.8657718120805369,0.21967213114754097,0.5201612903225806,0.6261682242990654,0.5427219716140389,0.649874055415617,0.538971807628524,0.5944053251182748,0.5453695653979223,298.0,305.0,603.0
victimization,13,0.0008345345894291756,0.034,target_met,254.0,233.0,72.0,44.0,0.8523489932885906,0.2360655737704918,0.5215605749486653,0.6206896551724138,0.5442072835295412,0.6471337579617835,0.5406301824212272,0.5903399713939926,0.5429769509706762,298.0,305.0,603.0
victimization,13,0.0008495339185045278,0.034,target_met,259.0,241.0,64.0,39.0,0.8691275167785235,0.2098360655737705,0.518,0.6213592233009708,0.539481791176147,0.6491228070175439,0.5356550580431177,0.6020024205083068,0.5545706911587575,298.0,305.0,603.0
victimization,13,0.0008781570724719674,0.034,target_met,260.0,246.0,59.0,38.0,0.87248322147651,0.19344262295081968,0.5138339920948617,0.6082474226804123,0.5329629222136648,0.6467661691542289,0.5290215588723052,0.6009737044779404,0.5592272927529403,298.0,305.0,603.0
victimization,13,0.0009078703250226218,0.034,target_met,262.0,251.0,54.0,36.0,0.8791946308724832,0.17704918032786884,0.5107212475633528,0.6,0.528121905600176,0.6461159062885327,0.5240464344941956,0.5979810760259654,0.5560871188661882,298.0,305.0,603.0
victimization,13,0.0009532917488333694,0.05,target_met,255.0,242.0,63.0,43.0,0.8557046979865772,0.20655737704918034,0.5130784708249497,0.5943396226415094,0.5311310375178788,0.6415094339622641,0.527363184079602,0.5983826603586754,0.5549475215893545,298.0,305.0,603.0
victimization,13,0.0009914204769704634,0.055,target_met,254.0,248.0,57.0,44.0,0.8523489932885906,0.18688524590163935,0.5059760956175299,0.5643564356435643,0.5196171195951149,0.635,0.5157545605306799,0.6007536582682363,0.5606452367103212,298.0,305.0,603.0
victimization,13,0.0010042478384663072,0.055,target_met,254.0,249.0,56.0,44.0,0.8523489932885906,0.18360655737704917,0.5049701789264414,0.56,0.5179777753328199,0.634207240948814,0.5140961857379768,0.6108867862251073,0.5781442614794826,298.0,305.0,603.0
victimization,13,0.0010292380830273524,0.055,target_met,255.0,256.0,49.0,43.0,0.8557046979865772,0.16065573770491803,0.49902152641878667,0.532608695652174,0.5081802178457476,0.630407911001236,0.5041459369817579,0.6072230168335351,0.5801962945840979,298.0,305.0,603.0
