idx_original,y_pred,y_prob,V.SUM.TOTAL,P.SUM.TOTAL
3321,1,0.7824773413897281,0.0,0.0
2609,1,0.509393451422437,0.0,0.0
329,1,0.509393451422437,2.0,0.0
2576,1,0.509393451422437,1.0,0.0
3270,1,0.509393451422437,1.0,1.0
1248,1,0.7824773413897281,6.0,0.0
553,1,0.509393451422437,0.0,0.0
2695,1,0.7824773413897281,0.0,0.0
2762,1,0.509393451422437,0.0,0.0
2391,1,0.7824773413897281,8.0,0.0
3117,1,0.509393451422437,1.0,0.0
1810,1,0.509393451422437,1.0,0.0
1210,0,0.2979397781299525,0.0,0.0
3538,1,0.509393451422437,0.0,0.0
1154,1,0.509393451422437,0.0,0.0
3560,0,0.2979397781299525,1.0,1.0
3305,1,0.509393451422437,2.0,0.0
827,1,0.509393451422437,0.0,0.0
2514,1,0.509393451422437,3.0,2.0
870,1,0.509393451422437,1.0,0.0
826,1,0.509393451422437,0.0,0.0
2365,1,0.7824773413897281,8.0,1.0
3507,1,0.509393451422437,3.0,2.0
3303,1,0.509393451422437,1.0,0.0
2214,1,0.509393451422437,0.0,0.0
539,1,0.509393451422437,1.0,0.0
1446,1,0.509393451422437,1.0,0.0
1747,1,0.509393451422437,0.0,0.0
2103,0,0.2979397781299525,0.0,0.0
2869,1,0.509393451422437,0.0,0.0
3315,1,0.509393451422437,0.0,0.0
2956,1,0.509393451422437,0.0,0.0
473,1,0.509393451422437,3.0,2.0
248,0,0.2979397781299525,3.0,2.0
3214,1,0.509393451422437,1.0,0.0
1613,1,0.509393451422437,0.0,0.0
3593,0,0.2979397781299525,2.0,0.0
838,1,0.509393451422437,0.0,0.0
2980,1,0.509393451422437,8.0,1.0
1049,1,0.509393451422437,0.0,0.0
1314,1,0.509393451422437,0.0,0.0
926,1,0.509393451422437,4.0,0.0
3761,1,0.509393451422437,1.0,0.0
1520,1,0.509393451422437,0.0,1.0
1020,1,0.509393451422437,0.0,0.0
2025,0,0.2979397781299525,0.0,0.0
1605,1,0.509393451422437,6.0,0.0
2731,1,0.509393451422437,3.0,0.0
1581,0,0.2979397781299525,1.0,0.0
369,1,0.509393451422437,0.0,0.0
3374,1,0.509393451422437,0.0,0.0
1307,1,0.7824773413897281,0.0,0.0
1235,1,0.509393451422437,1.0,0.0
2742,1,0.509393451422437,0.0,0.0
3330,1,0.509393451422437,1.0,0.0
2776,1,0.509393451422437,2.0,1.0
988,1,0.509393451422437,1.0,0.0
911,1,0.509393451422437,0.0,0.0
1570,0,0.2979397781299525,7.0,5.0
817,1,0.509393451422437,2.0,1.0
2993,1,0.509393451422437,0.0,0.0
3090,1,0.7824773413897281,2.0,1.0
2519,1,0.509393451422437,1.0,0.0
1286,1,0.509393451422437,1.0,0.0
717,1,0.509393451422437,1.0,0.0
556,1,0.509393451422437,0.0,0.0
3102,1,0.509393451422437,4.0,0.0
1287,1,0.509393451422437,2.0,0.0
2134,0,0.2979397781299525,3.0,0.0
2981,1,0.509393451422437,1.0,0.0
2983,1,0.509393451422437,0.0,0.0
117,1,0.509393451422437,0.0,0.0
1778,1,0.509393451422437,3.0,0.0
617,1,0.509393451422437,0.0,0.0
24,1,0.509393451422437,0.0,0.0
1332,0,0.2979397781299525,0.0,0.0
2285,1,0.7824773413897281,0.0,0.0
3278,1,0.509393451422437,3.0,0.0
1981,0,0.2979397781299525,2.0,4.0
188,1,0.509393451422437,0.0,0.0
399,0,0.2979397781299525,0.0,2.0
1969,1,0.509393451422437,7.0,1.0
2196,0,0.2979397781299525,1.0,0.0
3146,1,0.7824773413897281,1.0,0.0
214,1,0.509393451422437,1.0,0.0
806,1,0.7824773413897281,0.0,1.0
723,1,0.509393451422437,0.0,0.0
39,1,0.7824773413897281,3.0,0.0
802,1,0.509393451422437,2.0,1.0
1024,1,0.509393451422437,1.0,1.0
2093,1,0.509393451422437,8.0,1.0
2368,1,0.509393451422437,0.0,0.0
3756,1,0.509393451422437,0.0,0.0
2673,1,0.509393451422437,0.0,0.0
3458,1,0.509393451422437,13.0,8.0
1013,1,0.509393451422437,9.0,0.0
2872,1,0.509393451422437,6.0,3.0
3580,1,0.509393451422437,0.0,0.0
2738,0,0.2979397781299525,0.0,2.0
1455,1,0.509393451422437,0.0,0.0
2246,1,0.7824773413897281,0.0,0.0
292,1,0.509393451422437,4.0,7.0
3500,1,0.509393451422437,6.0,0.0
1023,1,0.509393451422437,4.0,2.0
964,1,0.509393451422437,0.0,0.0
2668,1,0.7824773413897281,4.0,0.0
916,0,0.2979397781299525,4.0,0.0
3645,1,0.7824773413897281,6.0,3.0
1789,1,0.509393451422437,1.0,10.0
625,1,0.509393451422437,0.0,0.0
3173,0,0.2979397781299525,2.0,2.0
1685,1,0.7824773413897281,3.0,3.0
1625,1,0.509393451422437,0.0,0.0
3281,1,0.509393451422437,1.0,0.0
2283,1,0.509393451422437,0.0,0.0
2005,1,0.509393451422437,1.0,0.0
1995,1,0.7824773413897281,0.0,0.0
3320,1,0.509393451422437,0.0,0.0
336,0,0.2979397781299525,0.0,0.0
2044,1,0.509393451422437,1.0,1.0
2671,1,0.509393451422437,1.0,0.0
3680,1,0.7824773413897281,0.0,0.0
3629,1,0.509393451422437,0.0,0.0
514,1,0.7824773413897281,2.0,0.0
2423,1,0.509393451422437,1.0,0.0
3334,1,0.509393451422437,0.0,0.0
2454,1,0.7824773413897281,0.0,0.0
2457,1,0.509393451422437,0.0,0.0
1957,1,0.509393451422437,3.0,2.0
1291,1,0.509393451422437,0.0,0.0
2206,0,0.2979397781299525,0.0,0.0
207,1,0.509393451422437,0.0,0.0
969,1,0.509393451422437,2.0,0.0
1848,1,0.509393451422437,19.0,3.0
277,1,0.509393451422437,0.0,0.0
2271,1,0.509393451422437,2.0,0.0
1474,1,0.509393451422437,6.0,0.0
1051,0,0.2979397781299525,0.0,0.0
271,1,0.509393451422437,1.0,4.0
2866,1,0.509393451422437,10.0,5.0
2378,1,0.509393451422437,0.0,1.0
1213,1,0.509393451422437,0.0,2.0
941,0,0.2979397781299525,0.0,0.0
3028,0,0.2979397781299525,0.0,0.0
3631,1,0.509393451422437,0.0,0.0
3505,1,0.509393451422437,0.0,0.0
2121,0,0.2979397781299525,0.0,0.0
2730,0,0.2979397781299525,0.0,0.0
2344,0,0.2979397781299525,1.0,0.0
511,0,0.2979397781299525,6.0,1.0
2225,1,0.509393451422437,2.0,1.0
1753,0,0.2979397781299525,0.0,0.0
3156,1,0.509393451422437,3.0,1.0
1973,1,0.509393451422437,0.0,1.0
3000,1,0.509393451422437,0.0,1.0
2899,1,0.509393451422437,0.0,1.0
2789,1,0.509393451422437,0.0,0.0
2861,1,0.509393451422437,0.0,0.0
3479,1,0.509393451422437,0.0,0.0
2643,0,0.2979397781299525,0.0,0.0
791,1,0.509393451422437,0.0,0.0
2986,0,0.2979397781299525,3.0,0.0
1359,1,0.509393451422437,1.0,0.0
1438,1,0.7824773413897281,6.0,1.0
1572,1,0.509393451422437,0.0,0.0
1770,0,0.2979397781299525,0.0,0.0
533,0,0.2979397781299525,7.0,1.0
1321,1,0.509393451422437,1.0,0.0
1746,1,0.509393451422437,5.0,0.0
2088,1,0.509393451422437,1.0,0.0
560,1,0.509393451422437,0.0,0.0
1589,1,0.7824773413897281,0.0,0.0
897,1,0.7824773413897281,0.0,0.0
3726,0,0.2979397781299525,0.0,0.0
