idx_original,y_pred,y_prob,V.SUM.TOTAL,P.SUM.TOTAL
1168,1,0.5063175559043884,3.0,0.0
1177,1,0.5225297808647156,0.0,0.0
1181,1,0.6080064177513123,0.0,0.0
1185,1,0.6568180918693542,0.0,0.0
1191,1,0.6205954551696777,0.0,0.0
1195,1,0.6171776056289673,0.0,0.0
1196,1,0.5929751396179199,3.0,2.0
1197,1,0.7537119388580322,1.0,0.0
1201,1,0.559342622756958,1.0,0.0
1204,1,0.5665684342384338,0.0,0.0
1206,1,0.5212339758872986,3.0,1.0
1208,1,0.6710099577903748,0.0,0.0
1212,1,0.6438383460044861,0.0,1.0
1225,0,0.4728230535984039,1.0,0.0
1235,0,0.3880325257778168,1.0,0.0
1236,1,0.5962917804718018,0.0,0.0
1237,0,0.3689126372337341,4.0,0.0
1238,0,0.3999508917331695,2.0,1.0
1239,1,0.5096436142921448,0.0,0.0
1240,1,0.6043912172317505,3.0,0.0
1242,1,0.5525611639022827,4.0,2.0
1243,0,0.4078661203384399,0.0,0.0
1250,0,0.4154248833656311,0.0,0.0
1254,1,0.5707545280456543,1.0,0.0
1255,1,0.597432553768158,8.0,1.0
1258,0,0.3653833866119385,6.0,0.0
1260,0,0.4147989749908447,1.0,0.0
1263,1,0.7638558149337769,2.0,0.0
1268,1,0.7613255977630615,1.0,1.0
1274,1,0.6575124859809875,0.0,0.0
1279,1,0.5313360095024109,11.0,7.0
1280,1,0.7156590223312378,12.0,4.0
1281,1,0.6048920154571533,0.0,0.0
1284,1,0.525642454624176,0.0,0.0
1286,1,0.622314453125,1.0,0.0
1302,1,0.7072891592979431,0.0,0.0
1305,1,0.8076883554458618,0.0,0.0
1312,0,0.4910833835601806,1.0,0.0
1315,0,0.4891780018806457,0.0,0.0
1316,1,0.5621203780174255,0.0,0.0
1319,1,0.6608268022537231,0.0,0.0
1320,1,0.5213940739631653,0.0,0.0
1321,1,0.581877589225769,1.0,0.0
1329,1,0.5937551856040955,2.0,0.0
1330,1,0.7090086340904236,0.0,0.0
1334,1,0.5413757562637329,0.0,0.0
1337,1,0.6832117438316345,0.0,0.0
1339,1,0.7161106467247009,3.0,0.0
1344,1,0.7320708632469177,7.0,0.0
1345,1,0.7248894572257996,2.0,1.0
1355,0,0.4103434681892395,0.0,0.0
1359,1,0.6935157179832458,1.0,0.0
1360,1,0.7063950300216675,0.0,0.0
1367,1,0.7047467231750488,4.0,3.0
1376,0,0.4941151738166809,14.0,2.0
1377,1,0.6877020001411438,0.0,0.0
1379,1,0.6913585066795349,1.0,6.0
1383,0,0.4693930149078369,4.0,0.0
1385,0,0.4787751138210296,1.0,1.0
1388,0,0.4919146001338959,2.0,0.0
1394,1,0.7038196325302124,1.0,0.0
1396,1,0.5367482900619507,0.0,0.0
1397,1,0.6045591235160828,7.0,0.0
1401,0,0.3846306204795837,3.0,0.0
1402,1,0.5757700800895691,0.0,0.0
1415,1,0.5085604786872864,0.0,0.0
1419,1,0.8057947754859924,0.0,0.0
1423,1,0.5084519386291504,3.0,2.0
1425,1,0.6010186076164246,0.0,0.0
1445,1,0.6289574503898621,0.0,1.0
1452,1,0.752659797668457,0.0,0.0
1456,1,0.5544813871383667,1.0,0.0
1459,1,0.6134852766990662,1.0,0.0
1463,1,0.6966906785964966,2.0,0.0
1467,0,0.4992324113845825,0.0,0.0
1471,1,0.6869930028915405,0.0,0.0
1472,1,0.6036363244056702,6.0,2.0
1481,1,0.5083174705505371,0.0,0.0
1484,0,0.4655323028564453,0.0,0.0
1485,0,0.4147070944309234,0.0,0.0
1486,1,0.5512021780014038,0.0,0.0
1492,0,0.4809976816177368,0.0,0.0
1494,1,0.606622040271759,2.0,0.0
1495,1,0.6258922815322876,1.0,0.0
1497,1,0.7556610107421875,0.0,0.0
1500,0,0.4080361425876617,2.0,0.0
1502,1,0.6344574689865112,2.0,3.0
1503,1,0.6190791130065918,1.0,0.0
1504,1,0.5072792172431946,1.0,0.0
1506,0,0.4385315179824829,0.0,0.0
1509,1,0.5197456479072571,0.0,0.0
1513,1,0.6125689744949341,5.0,3.0
1518,1,0.5054538249969482,0.0,0.0
1519,1,0.5392026901245117,9.0,7.0
1520,1,0.6352018117904663,0.0,1.0
1521,1,0.5553622841835022,4.0,2.0
