,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
2388,0.7171798176036259,-0.308448042620273,0.0818374161012738,0.4301428787031798,0.8707446115172147,-0.6446707086611344,0.15208075959372763,-0.4532586181513209,-0.14030996536415621,0.23978439031630427,-0.3055410136193291,0.4955838980984375,-0.11960630807155602,0.3813377168251421,0.07948569632021359,0.04574840817766359,-0.20453831817402246,-0.005883775482982314
2847,-0.8623741837975724,-0.34860750545528313,1.0408403670773603,0.7918796006122071,-0.16582767768569925,0.7743454157218242,-0.7925442564242278,-0.13184141949927347,-0.13813870030354258,0.02262066905363524,-0.04197738333839975,0.3133342417949519,-0.37365855450165336,-0.22627962993748077,-0.15683056511510562,0.09285459860706674,0.10161000828161658,-0.06140089351500584
687,0.6738404324234235,-0.31730058371326597,-0.36770191006914693,0.8282134967856553,0.06000961997607603,-0.24405762485395982,-0.6623036054651213,-0.04991430939082243,0.004761473946967867,-0.52992272907214,-0.6198257468268368,-0.37045927864273065,0.6676714231874835,-0.40868018301177617,0.0812753042273619,0.30553133363645596,-0.017628504527324416,0.11312078524427584
442,0.8837083044785041,-0.3126584128658439,0.09996613630933147,0.5157435616643281,0.6937899829552937,-0.7147211083649367,0.3627715204118841,-0.3101623430216868,-0.08752486449820818,0.679234056437598,-0.16413391844638234,0.22423429565741135,-0.13048668333147287,0.3423222967844378,0.28265634319984434,-0.19615148528813509,-0.23377985109710644,0.006729939858923004
231,0.8731091878849809,-0.2679464368966032,0.037129523881912055,-0.5044768936879311,-0.1395618058741751,0.2860286944082321,0.5903609820527776,-0.32676811435524716,0.057363318833495866,0.5362582206449361,0.11486159392759149,0.5391894730534709,0.06175406351708168,-0.1147493627218732,-0.03614453220051685,0.051944845351091916,0.2742608578131964,-0.22815681807203855
1282,0.6298125555560526,0.4716203949491429,-0.19965872559676837,0.49823847482735967,-0.43894217058263985,0.1946452983327197,-0.4505167121653515,0.34408429703802007,-0.2738254261102819,-0.27379381654693496,-0.1047648884496218,0.2166287012751228,0.38065215042274697,0.12286246115696954,0.27073764342585155,0.3753645790322817,0.1632562409311607,-0.3661676120949376
2670,-0.66407591951781,0.3475910166142589,-0.48953493539164616,0.8510990002039955,-0.6915210399079987,0.3633428574432415,-0.3254096270366371,0.38775264530124653,-0.1924743413799241,0.11040332040979638,0.07212793831121801,0.14301598020619707,-0.4426173458832393,-0.2678447457551134,-0.07703751333325785,0.06927595366678237,0.06342264347855829,-0.0006577374952541708
2028,0.7356150663322707,0.005944635228456984,-0.24851257022573986,-0.6395827081632435,-0.5061063732830741,-0.0880616274596145,-0.0655223899342911,0.11874234492197966,-0.1291866832488102,-0.16960627272207185,0.01210092900644318,-0.035414252588249574,-0.05533171268983924,0.07951905965928364,0.21807179437663246,0.02003064156916689,-0.031104563643420898,-0.2903129811077373
1517,0.7998940548568062,-0.9329593444952621,-0.12368875478563321,-0.25893030122983846,0.6838646605480982,0.060117660691634246,0.3393009866409437,-0.08651913646537672,-0.33714037506157324,-0.4507779141094843,0.21349252534600657,-0.3355905536203554,-0.07887000441072295,0.09760850910683073,0.3796640986378294,0.36429294693028796,-0.28974207968155646,0.2767394133106437
108,-0.9214006269743431,-0.0458000487924441,0.8998900532713635,0.49010144799873556,-0.4106440301019432,0.32838477645328057,-0.5057041678455649,0.446118374590258,-0.22887873731298056,0.09581668640034931,-0.017597791340014803,0.41313480932765606,0.5474682861139696,-0.01898520818569226,0.04428396785305829,-0.17196223845657654,0.2289062174942214,0.13404699763611658
337,0.9832564241938392,-0.06738846741193709,-0.10180054992348089,-0.5285600031975228,-0.5008363861655726,0.004531829899633359,0.30159305308121787,0.04400695651709282,-0.0027618594637929678,0.5464540471680917,0.17975572587319535,-0.20345175686515704,-0.07706093261065707,0.032709046557181584,0.14304111519136006,-0.10670721319324722,0.16955282092454924,0.4212471797057563
2015,0.914959573907212,0.4654519602141869,0.26383466745717915,-0.04607347962322901,0.3943169038000208,0.13785344244644543,0.07758809948197866,-0.0016975434954318084,0.04299055798218846,0.5424751061824413,0.10154899756214124,0.2501474392515924,0.0801600746379818,-0.13939670729379755,-0.15161220856005533,0.21842661819432463,0.23955410585344064,0.0741170035050166
2921,-0.6636195141212173,0.5319188243826076,-0.07404909222293357,-0.042153543074646097,0.15923863433592964,0.025263741833402027,0.11746930907776602,-0.10374952062642204,0.012862536673426208,0.2533186316572293,0.04019689792228497,0.07909752693431993,-0.022465841716111035,-0.051463997120841175,-0.20982526655975642,0.27124970312468205,-0.0013787837270808501,-0.023004169852232956
