outcome,component,component_number,feature,loading,abs_loading,explained_variance_ratio_component,explained_variance_percent_component,cumulative_variance_percent_at_component,domain
victimization,PC15,15,APOYO.VAR,0.1131301643805785,0.1131301643805785,0.0194959182245428,1.949591822454285,90.29017837453767,Social support
victimization,PC15,15,MORAL.VAR,0.089553047713416,0.089553047713416,0.0194959182245428,1.949591822454285,90.29017837453767,Moral domain
victimization,PC15,15,IMPULS.MEDIAN,-0.075710165680659,0.075710165680659,0.0194959182245428,1.949591822454285,90.29017837453767,Impulsivity
victimization,PC15,15,APOYO.MEDIAN,0.0728200802861517,0.0728200802861517,0.0194959182245428,1.949591822454285,90.29017837453767,Social support
victimization,PC15,15,IMPULS.VAR,0.072441610641605,0.072441610641605,0.0194959182245428,1.949591822454285,90.29017837453767,Impulsivity
victimization,PC15,15,AUTOEFIC.VAR,0.0578481086623963,0.0578481086623963,0.0194959182245428,1.949591822454285,90.29017837453767,Self-efficacy
victimization,PC15,15,MORAL.MEAN,-0.05458940301478,0.05458940301478,0.0194959182245428,1.949591822454285,90.29017837453767,Moral domain
victimization,PC15,15,IMPULS.MEAN,-0.0439384655873648,0.0439384655873648,0.0194959182245428,1.949591822454285,90.29017837453767,Impulsivity
victimization,PC16,16,MORAL.MEAN,0.1235718000862396,0.1235718000862396,0.0176358520949421,1.7635852094942186,92.05376358403193,Moral domain
victimization,PC16,16,IMPULS.MEDIAN,-0.0978944180747259,0.0978944180747259,0.0176358520949421,1.7635852094942186,92.05376358403193,Impulsivity
victimization,PC16,16,MORAL.VAR,-0.0957281410080718,0.0957281410080718,0.0176358520949421,1.7635852094942186,92.05376358403193,Moral domain
victimization,PC16,16,IMPULS.MEAN,-0.0580919280856082,0.0580919280856082,0.0176358520949421,1.7635852094942186,92.05376358403193,Impulsivity
victimization,PC16,16,APOYO.VAR,0.0455944053732454,0.0455944053732454,0.0176358520949421,1.7635852094942186,92.05376358403193,Social support
victimization,PC16,16,CONVIVEN.3,-0.0417678975603412,0.0417678975603412,0.0176358520949421,1.7635852094942186,92.05376358403193,Household composition
victimization,PC16,16,AUTOEFIC.MEAN,0.0285708717553784,0.0285708717553784,0.0176358520949421,1.7635852094942186,92.05376358403193,Self-efficacy
victimization,PC16,16,CONVIVEN.1,-0.0224097562461755,0.0224097562461755,0.0176358520949421,1.7635852094942186,92.05376358403193,Household composition
victimization,PC17,17,AUTOEFIC.MEAN,0.1070937002735809,0.1070937002735809,0.0159644157769201,1.596441577692017,93.65020516172392,Self-efficacy
victimization,PC17,17,AUTOEFIC.VAR,-0.1025454031475507,0.1025454031475507,0.0159644157769201,1.596441577692017,93.65020516172392,Self-efficacy
victimization,PC17,17,IMPULS.MEDIAN,-0.063616807864729,0.063616807864729,0.0159644157769201,1.596441577692017,93.65020516172392,Impulsivity
victimization,PC17,17,MORAL.MEAN,-0.0627547638830596,0.0627547638830596,0.0159644157769201,1.596441577692017,93.65020516172392,Moral domain
victimization,PC17,17,APOYO.MEDIAN,-0.05984508427679,0.05984508427679,0.0159644157769201,1.596441577692017,93.65020516172392,Social support
victimization,PC17,17,MORAL.VAR,0.0394123042616298,0.0394123042616298,0.0159644157769201,1.596441577692017,93.65020516172392,Moral domain
victimization,PC17,17,IMPULS.MEAN,-0.0386328242286433,0.0386328242286433,0.0159644157769201,1.596441577692017,93.65020516172392,Impulsivity
victimization,PC17,17,APOYO.VAR,-0.0368440695495391,0.0368440695495391,0.0159644157769201,1.596441577692017,93.65020516172392,Social support
victimization,PC18,18,APOYO.VAR,0.1051226112823525,0.1051226112823525,0.0142593060064944,1.4259306006494423,95.07613576237335,Social support
victimization,PC18,18,IMPULS.MEDIAN,0.0721200372704456,0.0721200372704456,0.0142593060064944,1.4259306006494423,95.07613576237335,Impulsivity
victimization,PC18,18,AUTOEFIC.VAR,-0.071343110851076,0.071343110851076,0.0142593060064944,1.4259306006494423,95.07613576237335,Self-efficacy
victimization,PC18,18,IMPULS.VAR,-0.0647268936175517,0.0647268936175517,0.0142593060064944,1.4259306006494423,95.07613576237335,Impulsivity
