strategy,n,positives,negatives,TP,FP,TN,FN,recall_sensitivity,specificity,precision_ppv,npv,balanced_accuracy,f1_positive,accuracy,fpr,fnr,auc_pr,auc_roc,ccp_alpha,depth,n_leaves
victim_tree_candidate,942,465,477,260,185,292,205,0.5591397849462365,0.6121593291404612,0.5842696629213483,0.5875251509054326,0.5856495570433489,0.5714285714285714,0.5859872611464968,0.38784067085953877,0.44086021505376344,0.5423680002503439,0.5761930524559861,0.0008845553197453235,24,224
victim_tree_candidate,942,465,477,257,184,293,208,0.5526881720430108,0.6142557651991615,0.5827664399092971,0.5848303393213573,0.5834719686210861,0.5673289183222958,0.583864118895966,0.3857442348008386,0.44731182795698926,0.542124027921122,0.5758165956583485,0.0008849557522123894,24,223
victim_tree_candidate,942,465,477,257,184,293,208,0.5526881720430108,0.6142557651991615,0.5827664399092971,0.5848303393213573,0.5834719686210861,0.5673289183222958,0.583864118895966,0.3857442348008386,0.44731182795698926,0.5420179888693136,0.5755866639615879,0.0009021185304371143,24,222
victim_tree_candidate,942,465,477,257,184,293,208,0.5526881720430108,0.6142557651991615,0.5827664399092971,0.5848303393213573,0.5834719686210861,0.5673289183222958,0.583864118895966,0.3857442348008386,0.44731182795698926,0.542568405173296,0.5772570501115845,0.0009031086907193102,24,220
victim_tree_candidate,942,465,477,257,184,293,208,0.5526881720430108,0.6142557651991615,0.5827664399092971,0.5848303393213573,0.5834719686210861,0.5673289183222958,0.583864118895966,0.3857442348008386,0.44731182795698926,0.5424285756401939,0.5769730168391154,0.0009034976822587441,24,218
victim_tree_candidate,942,465,477,257,184,293,208,0.5526881720430108,0.6142557651991615,0.5827664399092971,0.5848303393213573,0.5834719686210861,0.5673289183222958,0.583864118895966,0.3857442348008386,0.44731182795698926,0.5400556073451334,0.5747999368814949,0.000904310709620445,24,217
victim_tree_candidate,942,465,477,257,184,293,208,0.5526881720430108,0.6142557651991615,0.5827664399092971,0.5848303393213573,0.5834719686210861,0.5673289183222958,0.583864118895966,0.3857442348008386,0.44731182795698926,0.5402448581908169,0.575169630982169,0.0009084658549027434,24,216
victim_tree_candidate,942,465,477,257,183,294,208,0.5526881720430108,0.6163522012578616,0.5840909090909091,0.5856573705179283,0.5845201866504361,0.5679558011049725,0.5849256900212314,0.3836477987421384,0.44731182795698926,0.5418173371168231,0.5764026960618562,0.0009155468152518298,24,213
victim_tree_candidate,942,465,477,262,186,291,203,0.5634408602150538,0.610062893081761,0.5848214285714286,0.5890688259109311,0.5867518766484074,0.5739320920043812,0.5870488322717622,0.389937106918239,0.43655913978494626,0.5437891239921562,0.5782060819188026,0.0009180691129857095,20,208
victim_tree_candidate,942,465,477,263,187,290,202,0.5655913978494623,0.6079664570230608,0.5844444444444444,0.5894308943089431,0.5867789274362616,0.5748633879781421,0.5870488322717622,0.3920335429769392,0.4344086021505376,0.5436386705190532,0.5780099637068598,0.0009197510154462299,20,206
victim_tree_candidate,942,465,477,263,187,290,202,0.5655913978494623,0.6079664570230608,0.5844444444444444,0.5894308943089431,0.5867789274362616,0.5748633879781421,0.5870488322717622,0.3920335429769392,0.4344086021505376,0.5440324073390481,0.5789973174635379,0.0009294890094204967,20,203
victim_tree_candidate,942,465,477,262,185,292,203,0.5634408602150538,0.6121593291404612,0.5861297539149888,0.5898989898989899,0.5878000946777575,0.5745614035087719,0.5881104033970276,0.38784067085953877,0.43655913978494626,0.5462981162383074,0.580823245643696,0.0009302603001718039,20,201
victim_tree_candidate,942,465,477,253,177,300,212,0.5440860215053763,0.6289308176100629,0.5883720930232558,0.5859375,0.5865084195577196,0.5653631284916201,0.5870488322717622,0.3710691823899371,0.4559139784946237,0.5493540281291946,0.582559004531007,0.0009338579354342246,18,198
victim_tree_candidate,942,465,477,251,176,301,214,0.5397849462365591,0.6310272536687631,0.5878220140515222,0.5844660194174758,0.5854060999526611,0.562780269058296,0.5859872611464968,0.3689727463312369,0.46021505376344085,0.5487875822647346,0.582114920763734,0.0009413595254303226,18,197
victim_tree_candidate,942,465,477,250,176,301,215,0.5376344086021505,0.6310272536687631,0.5868544600938967,0.5833333333333334,0.5843308311354568,0.5611672278338945,0.5849256900212314,0.3689727463312369,0.46236559139784944,0.5482627302362161,0.5829061563084691,0.000943952802359882,18,191
victim_tree_candidate,942,465,477,250,176,301,215,0.5376344086021505,0.6310272536687631,0.5868544600938967,0.5833333333333334,0.5843308311354568,0.5611672278338945,0.5849256900212314,0.3689727463312369,0.46236559139784944,0.5486259068122129,0.5832668334798584,0.0009463670039004447,18,190
victim_tree_candidate,942,465,477,250,176,301,215,0.5376344086021505,0.6310272536687631,0.5868544600938967,0.5833333333333334,0.5843308311354568,0.5611672278338945,0.5849256900212314,0.3689727463312369,0.46236559139784944,0.5485246658138451,0.582953495187214,0.0009762246930388524,18,189
victim_tree_candidate,942,465,477,251,181,296,214,0.5397849462365591,0.6205450733752621,0.5810185185185185,0.5803921568627451,0.5801650098059106,0.5596432552954292,0.5806794055201698,0.37945492662473795,0.46021505376344085,0.5483229159637192,0.58136426140078,0.0009855977789345826,18,187
victim_tree_candidate,942,465,477,251,182,295,214,0.5397849462365591,0.6184486373165619,0.5796766743648961,0.5795677799607073,0.5791167917765605,0.5590200445434298,0.5796178343949044,0.38155136268343814,0.46021505376344085,0.548170616709238,0.5806181105024684,0.0009901602821956806,18,185
victim_tree_candidate,942,465,477,251,183,294,214,0.5397849462365591,0.6163522012578616,0.5783410138248848,0.5787401574803149,0.5780685737472104,0.5583982202447163,0.578556263269639,0.3836477987421384,0.46021505376344085,0.5481237200817559,0.5804918734924822,0.0009913586673607495,18,184
victim_tree_candidate,942,465,477,254,187,290,211,0.546236559139785,0.6079664570230608,0.5759637188208617,0.5788423153692615,0.5771015080814229,0.5607064017660044,0.5774946921443737,0.3920335429769392,0.45376344086021503,0.5463753588511919,0.5783999458984243,0.0009979125784664055,18,178
victim_tree_candidate,942,465,477,254,187,290,211,0.546236559139785,0.6079664570230608,0.5759637188208617,0.5788423153692615,0.5771015080814229,0.5607064017660044,0.5774946921443737,0.3920335429769392,0.45376344086021503,0.5469425955441474,0.5787403349789229,0.0010068829891838743,18,177
victim_tree_candidate,942,465,477,255,187,290,210,0.5483870967741935,0.6079664570230608,0.5769230769230769,0.58,0.5781767768986272,0.5622932745314222,0.578556263269639,0.3920335429769392,0.45161290322580644,0.549074429801078,0.581046414643493,0.001011378002528445,17,175
victim_tree_candidate,942,465,477,258,187,290,207,0.5548387096774193,0.6079664570230608,0.5797752808988764,0.5835010060362174,0.5814025833502401,0.567032967032967,0.5817409766454352,0.3920335429769392,0.44516129032258067,0.5495881988689064,0.5818782263700097,0.0010174817574910735,17,174
victim_tree_candidate,942,465,477,258,187,290,207,0.5548387096774193,0.6079664570230608,0.5797752808988764,0.5835010060362174,0.5814025833502401,0.567032967032967,0.5817409766454352,0.3920335429769392,0.44516129032258067,0.5495881988689064,0.5818782263700097,0.0010250758624192214,17,173
victim_tree_candidate,942,465,477,259,188,289,206,0.556989247311828,0.6058700209643606,0.5794183445190156,0.5838383838383838,0.5814296341380942,0.5679824561403509,0.5817409766454352,0.3941299790356394,0.443010752688172,0.5491045341300055,0.5817384639660964,0.0010295779206898868,17,170
victim_tree_candidate,942,465,477,260,191,286,205,0.5591397849462365,0.59958071278826,0.5764966740576497,0.5824847250509165,0.5793602488672482,0.5676855895196505,0.5796178343949044,0.40041928721174,0.44086021505376344,0.5495628709997324,0.5819142940871487,0.001032448377581121,17,169
victim_tree_candidate,942,465,477,262,193,284,203,0.5634408602150538,0.5953878406708596,0.5758241758241758,0.5831622176591376,0.5794143504429567,0.5695652173913044,0.5796178343949044,0.40461215932914046,0.43655913978494626,0.5488792901840359,0.5821825477333695,0.0010383480825958706,17,167
victim_tree_candidate,942,465,477,260,190,287,205,0.5591397849462365,0.6016771488469602,0.5777777777777777,0.5833333333333334,0.5804084668965983,0.5683060109289617,0.5806794055201698,0.39832285115303984,0.44086021505376344,0.5517229354015818,0.5837492391965916,0.0010396409626882881,17,164
victim_tree_candidate,942,465,477,260,189,288,205,0.5591397849462365,0.6037735849056604,0.579064587973274,0.5841784989858012,0.5814566849259484,0.5689277899343546,0.5817409766454352,0.39622641509433965,0.44086021505376344,0.55352155310875,0.5847952029936205,0.0010476402950560745,17,163
victim_tree_candidate,942,465,477,260,186,291,205,0.5591397849462365,0.610062893081761,0.5829596412556054,0.5866935483870968,0.5846013390139988,0.5708013172338091,0.5849256900212314,0.389937106918239,0.44086021505376344,0.5597964975635277,0.5901287166655396,0.0010505410359317085,16,159
victim_tree_candidate,942,465,477,258,184,293,207,0.5548387096774193,0.6142557651991615,0.583710407239819,0.586,0.5845472374382904,0.5689084895259097,0.5849256900212314,0.3857442348008386,0.44516129032258067,0.5590725354193086,0.5883118054146661,0.0010535187526337967,16,158
victim_tree_candidate,942,465,477,258,183,294,207,0.5548387096774193,0.6163522012578616,0.5850340136054422,0.5868263473053892,0.5855954554676405,0.5695364238410595,0.5859872611464968,0.3836477987421384,0.44516129032258067,0.5591338264246686,0.5881359752936138,0.0010559707330379418,16,156
victim_tree_candidate,942,465,477,260,184,293,205,0.5591397849462365,0.6142557651991615,0.5855855855855856,0.5883534136546185,0.5866977750726989,0.5720572057205721,0.5870488322717622,0.3857442348008386,0.44086021505376344,0.5591749665555104,0.58843353396001,0.0010619469026548673,16,152
victim_tree_candidate,942,465,477,268,186,291,197,0.5763440860215053,0.610062893081761,0.5903083700440529,0.5963114754098361,0.5932034895516332,0.5832426550598477,0.5934182590233545,0.389937106918239,0.4236559139784946,0.5648519641598613,0.5933094384707287,0.0010628679144280271,16,147
victim_tree_candidate,942,465,477,268,186,291,197,0.5763440860215053,0.610062893081761,0.5903083700440529,0.5963114754098361,0.5932034895516332,0.5832426550598477,0.5934182590233545,0.389937106918239,0.4236559139784946,0.5677867721932941,0.5947611640855707,0.0010678718200842097,16,145
victim_tree_candidate,942,465,477,268,186,291,197,0.5763440860215053,0.610062893081761,0.5903083700440529,0.5963114754098361,0.5932034895516332,0.5832426550598477,0.5934182590233545,0.389937106918239,0.4236559139784946,0.5680059717014556,0.5945041816009558,0.0010682680151706699,16,144
victim_tree_candidate,942,465,477,267,185,292,198,0.5741935483870968,0.6121593291404612,0.5907079646017699,0.5959183673469388,0.593176438763779,0.5823336968375136,0.5934182590233545,0.38784067085953877,0.4258064516129032,0.5689309575328282,0.5952706205901581,0.0010718431820344464,16,142
victim_tree_candidate,942,465,477,267,184,293,198,0.5741935483870968,0.6142557651991615,0.5920177383592018,0.5967413441955194,0.5942246567931291,0.5829694323144106,0.5944798301486199,0.3857442348008386,0.4258064516129032,0.5719780556938916,0.5996889159396768,0.0010790116043364018,16,140
victim_tree_candidate,942,465,477,265,178,299,200,0.5698924731182796,0.6268343815513627,0.5981941309255079,0.5991983967935872,0.5983634273348212,0.5837004405286343,0.5987261146496815,0.3731656184486373,0.43010752688172044,0.5816387427933839,0.6055025810960076,0.001087392821370168,16,135
victim_tree_candidate,942,465,477,264,177,300,201,0.567741935483871,0.6289308176100629,0.5986394557823129,0.5988023952095808,0.5983363765469669,0.5827814569536425,0.5987261146496815,0.3710691823899371,0.432258064516129,0.5814709997276906,0.605173463177115,0.0010886264768288911,16,134
victim_tree_candidate,942,465,477,271,187,290,194,0.5827956989247312,0.6079664570230608,0.5917030567685589,0.5991735537190083,0.595381077973896,0.5872156013001084,0.5955414012738853,0.3920335429769392,0.4172043010752688,0.5849675494651652,0.6104280787177927,0.0010912419896246567,16,130
victim_tree_candidate,942,465,477,270,187,290,195,0.5806451612903226,0.6079664570230608,0.5908096280087527,0.5979381443298969,0.5943058091566917,0.5856832971800434,0.5944798301486199,0.3920335429769392,0.41935483870967744,0.5848965627733406,0.6110141791213003,0.001101278269419862,16,128
victim_tree_candidate,942,465,477,268,183,294,197,0.5763440860215053,0.6163522012578616,0.5942350332594235,0.5987780040733197,0.5963481436396835,0.5851528384279476,0.5966029723991507,0.3836477987421384,0.4236559139784946,0.5854575258127847,0.6123577015847254,0.0011019806152549518,16,126
victim_tree_candidate,942,465,477,268,183,294,197,0.5763440860215053,0.6163522012578616,0.5942350332594235,0.5987780040733197,0.5963481436396835,0.5851528384279476,0.5966029723991507,0.3836477987421384,0.4236559139784946,0.5853038859129575,0.6118798043326346,0.0011061946902654867,16,125
victim_tree_candidate,942,465,477,265,181,296,200,0.5698924731182796,0.6205450733752621,0.594170403587444,0.5967741935483871,0.5952187732467709,0.5817782656421516,0.5955414012738853,0.37945492662473795,0.43010752688172044,0.5857770407705913,0.6114740425148216,0.0011077204760451633,16,124
victim_tree_candidate,942,465,477,266,181,296,199,0.5720430107526882,0.6205450733752621,0.5950782997762863,0.597979797979798,0.5962940420639751,0.5833333333333334,0.5966029723991507,0.37945492662473795,0.42795698924731185,0.5856879681365131,0.611514618696603,0.0011116446761641257,16,122
victim_tree_candidate,942,465,477,265,180,297,200,0.5698924731182796,0.6226415094339622,0.5955056179775281,0.5975855130784709,0.5962669912761209,0.5824175824175825,0.5966029723991507,0.37735849056603776,0.43010752688172044,0.5856930840830927,0.6115258898582089,0.0011195815566218854,16,121
victim_tree_candidate,942,465,477,265,180,297,200,0.5698924731182796,0.6226415094339622,0.5955056179775281,0.5975855130784709,0.5962669912761209,0.5824175824175825,0.5966029723991507,0.37735849056603776,0.43010752688172044,0.585789895354595,0.6115709745046325,0.001123781713752217,16,120
victim_tree_candidate,942,465,477,263,174,303,202,0.5655913978494623,0.6352201257861635,0.6018306636155606,0.6,0.6004057618178129,0.5831485587583147,0.6008492569002123,0.36477987421383645,0.4344086021505376,0.5863919511510218,0.609348301435946,0.0011293225035788447,16,112
victim_tree_candidate,942,465,477,263,172,305,202,0.5655913978494623,0.639412997903564,0.6045977011494252,0.6015779092702169,0.6025021978765132,0.5844444444444444,0.6029723991507431,0.36058700209643607,0.4344086021505376,0.5930924758740417,0.6176844525596807,0.0011295161737639617,16,109
victim_tree_candidate,942,465,477,264,172,305,201,0.567741935483871,0.639412997903564,0.6055045871559633,0.6027667984189723,0.6035774666937175,0.586015538290788,0.6040339702760085,0.36058700209643607,0.432258064516129,0.5936446276681314,0.6191001104573838,0.0011295253419147232,16,108
victim_tree_candidate,942,465,477,263,172,305,202,0.5655913978494623,0.639412997903564,0.6045977011494252,0.6015779092702169,0.6025021978765132,0.5844444444444444,0.6029723991507431,0.36058700209643607,0.4344086021505376,0.5937035876715006,0.6197380582042785,0.0011327433628318584,16,107
victim_tree_candidate,942,465,477,266,174,303,199,0.5720430107526882,0.6352201257861635,0.6045454545454545,0.603585657370518,0.6036315682694258,0.5878453038674033,0.6040339702760085,0.36477987421383645,0.42795698924731185,0.5944412736441866,0.62044588715313,0.0011563421828908547,16,106
victim_tree_candidate,942,465,477,264,173,304,201,0.567741935483871,0.6373165618448637,0.6041189931350115,0.601980198019802,0.6025292486643674,0.5853658536585367,0.6029723991507431,0.36268343815513626,0.432258064516129,0.5935511358927904,0.6185388066094091,0.0011592995033792618,16,105
victim_tree_candidate,942,465,477,268,173,304,197,0.5763440860215053,0.6373165618448637,0.6077097505668935,0.6067864271457086,0.6068303239331845,0.5916114790286976,0.6072186836518046,0.36268343815513626,0.4236559139784946,0.5903833859054939,0.6213250377583915,0.001161014793816634,16,101
victim_tree_candidate,942,465,477,269,173,304,196,0.578494623655914,0.6373165618448637,0.6085972850678733,0.608,0.6079055927503889,0.5931642778390298,0.60828025477707,0.36268343815513626,0.421505376344086,0.5910728352579424,0.6229210342417889,0.0011799410029498525,16,100
victim_tree_candidate,942,465,477,272,173,304,193,0.5849462365591398,0.6373165618448637,0.6112359550561798,0.6116700201207244,0.6111313992020018,0.5978021978021979,0.6114649681528662,0.36268343815513626,0.4150537634408602,0.5928342357477195,0.6275286851062872,0.0011856257389559668,16,97
victim_tree_candidate,942,465,477,270,172,305,195,0.5806451612903226,0.639412997903564,0.6108597285067874,0.61,0.6100290795969433,0.595369349503859,0.6104033970276008,0.36058700209643607,0.41935483870967744,0.5934383776693045,0.6287166655395505,0.001199933358813787,14,94
victim_tree_candidate,942,465,477,273,173,304,192,0.5870967741935483,0.6373165618448637,0.6121076233183856,0.6129032258064516,0.612206668019206,0.5993413830954994,0.6125265392781316,0.36268343815513626,0.4129032258064516,0.5950836840651271,0.630470458285431,0.0012287270251872028,14,93
victim_tree_candidate,942,465,477,273,173,304,192,0.5870967741935483,0.6373165618448637,0.6121076233183856,0.6129032258064516,0.612206668019206,0.5993413830954994,0.6125265392781316,0.36268343815513626,0.4129032258064516,0.5950472227664446,0.6302811027704517,0.001238938053097345,14,92
victim_tree_candidate,942,465,477,276,173,304,189,0.5935483870967742,0.6373165618448637,0.6146993318485523,0.6166328600405679,0.615432474470819,0.6039387308533917,0.6157112526539278,0.36268343815513626,0.4064516129032258,0.5970231234174219,0.6348481774531682,0.0012528433738740862,14,88
victim_tree_candidate,942,465,477,261,156,321,204,0.5612903225806452,0.6729559748427673,0.6258992805755396,0.6114285714285714,0.6171231487117061,0.5918367346938777,0.6178343949044586,0.3270440251572327,0.43870967741935485,0.5977072809246562,0.6356754807150424,0.001268039482641252,14,84
victim_tree_candidate,942,465,477,261,156,321,204,0.5612903225806452,0.6729559748427673,0.6258992805755396,0.6114285714285714,0.6171231487117061,0.5918367346938777,0.6178343949044586,0.3270440251572327,0.43870967741935485,0.5992405450484093,0.636137598340885,0.0012682963593947418,14,83
victim_tree_candidate,942,465,477,259,150,327,206,0.556989247311828,0.6855345911949685,0.6332518337408313,0.6135084427767354,0.6212619192533982,0.5926773455377575,0.6220806794055201,0.31446540880503143,0.443010752688172,0.6007966013396566,0.6397353531254931,0.0012695734381637917,14,82
victim_tree_candidate,942,465,477,260,152,325,205,0.5591397849462365,0.6813417190775681,0.6310679611650486,0.6132075471698113,0.6202407520119023,0.5929304446978335,0.6210191082802548,0.31865828092243187,0.44086021505376344,0.6071206066989552,0.6424742453957304,0.0012743362831858407,14,80
victim_tree_candidate,942,465,477,262,154,323,203,0.5634408602150538,0.6771488469601677,0.6298076923076923,0.6140684410646388,0.6202948535876107,0.5947786606129399,0.6210191082802548,0.3228511530398323,0.43655913978494626,0.6115535479261408,0.6443407497576699,0.0012743362831858411,14,79
victim_tree_candidate,942,465,477,265,154,323,200,0.5698924731182796,0.6771488469601677,0.6324582338902148,0.6175908221797323,0.6235206600392237,0.5995475113122173,0.6242038216560509,0.3228511530398323,0.43010752688172044,0.6117984108671379,0.6475597935123194,0.0012747598651322047,14,76
victim_tree_candidate,942,465,477,271,158,319,194,0.5827956989247312,0.6687631027253669,0.6317016317016317,0.621832358674464,0.625779400825049,0.6062639821029082,0.6263269639065817,0.3312368972746331,0.4172043010752688,0.6117458812015176,0.6482180293501049,0.0012927377440651773,14,73
victim_tree_candidate,942,465,477,271,158,319,194,0.5827956989247312,0.6687631027253669,0.6317016317016317,0.621832358674464,0.625779400825049,0.6062639821029082,0.6263269639065817,0.3312368972746331,0.4172043010752688,0.6115801236540075,0.6482946732490249,0.0012942844072464064,14,72
victim_tree_candidate,942,465,477,265,150,327,200,0.5698924731182796,0.6855345911949685,0.6385542168674698,0.6204933586337761,0.6277135321566241,0.6022727272727274,0.6284501061571125,0.31446540880503143,0.43010752688172044,0.6150677501379148,0.6535763395775568,0.0013094553059553567,14,68
victim_tree_candidate,942,465,477,263,149,328,202,0.5655913978494623,0.6876310272536688,0.6383495145631068,0.6188679245283019,0.6266112125515655,0.5997719498289623,0.6273885350318471,0.31236897274633124,0.4344086021505376,0.614265463636843,0.6564707738779558,0.0013321903188826595,13,64
victim_tree_candidate,942,465,477,260,146,331,205,0.5591397849462365,0.6939203354297694,0.6403940886699507,0.6175373134328358,0.626530060188003,0.5970149253731344,0.6273885350318471,0.3060796645702306,0.44086021505376344,0.6189155841833013,0.6612249498433308,0.0013410819521509736,13,60
victim_tree_candidate,942,465,477,261,147,330,204,0.5612903225806452,0.6918238993710691,0.6397058823529411,0.6179775280898876,0.6265571109758572,0.5979381443298969,0.6273885350318471,0.3081761006289308,0.43870967741935485,0.6269689529403938,0.6640247063862401,0.0013469326533673315,13,58
victim_tree_candidate,942,465,477,254,136,341,211,0.546236559139785,0.7148846960167715,0.6512820512820513,0.6177536231884058,0.6305606275782782,0.5941520467836258,0.6316348195329087,0.2851153039832285,0.45376344086021503,0.6323321850167452,0.6734338720948579,0.0013598481676650547,13,52
victim_tree_candidate,942,465,477,261,144,333,204,0.5612903225806452,0.6981132075471698,0.6444444444444445,0.6201117318435754,0.6297017650639074,0.6,0.6305732484076433,0.3018867924528302,0.43870967741935485,0.6508682871397105,0.6811478550979463,0.0013614944252787365,13,46
victim_tree_candidate,942,465,477,259,144,333,206,0.556989247311828,0.6981132075471698,0.6426799007444168,0.6178107606679035,0.6275512274294989,0.5967741935483871,0.6284501061571125,0.3018867924528302,0.443010752688172,0.649537266139548,0.6799914339171795,0.0013677398364303275,11,44
victim_tree_candidate,942,465,477,258,142,335,207,0.5548387096774193,0.7023060796645703,0.645,0.6180811808118081,0.6285723946709948,0.5965317919075145,0.6295116772823779,0.2976939203354298,0.44516129032258067,0.654974744187592,0.6820698361173102,0.0013698792388175673,11,43
victim_tree_candidate,942,465,477,256,133,344,209,0.5505376344086022,0.7211740041928721,0.6580976863753213,0.6220614828209765,0.6358558193007371,0.5995316159250585,0.6369426751592356,0.27882599580712786,0.44946236559139785,0.65494392657674,0.6814702103198755,0.0013940634960203707,11,41
victim_tree_candidate,942,465,477,256,132,345,209,0.5505376344086022,0.7232704402515723,0.6597938144329897,0.6227436823104693,0.6369040373300872,0.6002344665885111,0.638004246284501,0.27672955974842767,0.44946236559139785,0.659328971708893,0.6837830526814094,0.0014021019846732277,11,40
victim_tree_candidate,942,465,477,255,132,345,210,0.5483870967741935,0.7232704402515723,0.6589147286821705,0.6216216216216216,0.635828768512883,0.5985915492957746,0.6369426751592356,0.27672955974842767,0.45161290322580644,0.6576398166596503,0.6836342733482111,0.001415929203539823,11,39
victim_tree_candidate,942,465,477,255,132,345,210,0.5483870967741935,0.7232704402515723,0.6589147286821705,0.6216216216216216,0.635828768512883,0.5985915492957746,0.6369426751592356,0.27672955974842767,0.45161290322580644,0.6594242285335286,0.6854241338112305,0.0014383594490102597,11,38
victim_tree_candidate,942,465,477,262,137,340,203,0.5634408602150538,0.7127882599580713,0.656641604010025,0.6261510128913443,0.6381145600865625,0.6064814814814814,0.6390658174097664,0.28721174004192873,0.43655913978494626,0.6596909773270896,0.6863866910123757,0.0015184575685826696,10,36
victim_tree_candidate,942,465,477,290,168,309,175,0.6236559139784946,0.6477987421383647,0.6331877729257642,0.6384297520661157,0.6357273280584297,0.628385698808234,0.6358811040339702,0.3522012578616352,0.3763440860215054,0.6635906360223983,0.6875701629809968,0.0015530416707978806,10,34
victim_tree_candidate,942,465,477,292,168,309,173,0.6279569892473118,0.6477987421383647,0.6347826086956522,0.6410788381742739,0.6378778656928383,0.6313513513513513,0.638004246284501,0.3522012578616352,0.3720430107526882,0.6686080137008686,0.6901399878271454,0.0015863651261881348,10,33
victim_tree_candidate,942,465,477,291,167,310,174,0.6258064516129033,0.649895178197065,0.6353711790393013,0.640495867768595,0.6378508149049842,0.6305525460455037,0.638004246284501,0.350104821802935,0.3741935483870968,0.671052560923538,0.6904645972813958,0.001596218325729675,10,32
victim_tree_candidate,942,465,477,296,171,306,169,0.6365591397849463,0.6415094339622641,0.6338329764453962,0.6442105263157895,0.6390342868736052,0.6351931330472103,0.6390658174097664,0.3584905660377358,0.3634408602150538,0.6700982453360671,0.6912287820382768,0.001680236356816963,10,31
victim_tree_candidate,942,465,477,297,174,303,168,0.6387096774193548,0.6352201257861635,0.6305732484076433,0.643312101910828,0.6369649016027592,0.6346153846153845,0.6369426751592356,0.36477987421383645,0.36129032258064514,0.6700409029248037,0.6903361060390883,0.001713274336283187,10,30
victim_tree_candidate,942,465,477,293,169,308,172,0.6301075268817204,0.6457023060796646,0.6341991341991342,0.6416666666666667,0.6379049164806925,0.6321467098166127,0.638004246284501,0.35429769392033544,0.36989247311827955,0.6699727288313755,0.6873830616983386,0.0017172219931684898,7,27
victim_tree_candidate,942,465,477,293,169,308,172,0.6301075268817204,0.6457023060796646,0.6341991341991342,0.6416666666666667,0.6379049164806925,0.6321467098166127,0.638004246284501,0.35429769392033544,0.36989247311827955,0.6723319487885826,0.6937174545208629,0.001738018659153004,7,26
victim_tree_candidate,942,465,477,298,176,301,167,0.6408602150537634,0.6310272536687631,0.6286919831223629,0.6431623931623932,0.6359437343612633,0.6347177848775293,0.6358811040339702,0.3689727463312369,0.35913978494623655,0.6690133030253038,0.6905930885237033,0.001742468832748166,7,25
victim_tree_candidate,942,465,477,295,175,302,170,0.6344086021505376,0.6331236897274634,0.6276595744680851,0.6398305084745762,0.6337661459390005,0.6310160427807486,0.6337579617834395,0.3668763102725367,0.3655913978494624,0.6680023249195303,0.6900092423525168,0.001844194153928667,7,24
victim_tree_candidate,942,465,477,287,172,305,178,0.6172043010752688,0.639412997903564,0.6252723311546841,0.6314699792960663,0.6283086494894163,0.6212121212121212,0.6284501061571125,0.36058700209643607,0.3827956989247312,0.6614032062301277,0.6829895629043529,0.0018643306338812504,7,22
victim_tree_candidate,942,465,477,287,175,302,178,0.6172043010752688,0.6331236897274634,0.6212121212121212,0.6291666666666667,0.6251639954013661,0.6192017259978425,0.6252653927813163,0.3668763102725367,0.3827956989247312,0.65726709554724,0.6783999458984243,0.0018697530779935093,7,21
victim_tree_candidate,942,465,477,289,179,298,176,0.621505376344086,0.6247379454926625,0.6175213675213675,0.6286919831223629,0.6231216609183743,0.6195069667738478,0.6231422505307855,0.3752620545073375,0.37849462365591396,0.6560685796424259,0.6766641870111134,0.001897788871240199,7,20
victim_tree_candidate,942,465,477,238,130,347,227,0.5118279569892473,0.7274633123689728,0.6467391304347826,0.6045296167247387,0.61964563467911,0.5714285714285714,0.6210191082802548,0.27253668763102723,0.4881720430107527,0.654250368677869,0.6763283063952571,0.0019036865578931361,7,19
victim_tree_candidate,942,465,477,255,149,328,210,0.5483870967741935,0.6876310272536688,0.6311881188118812,0.6096654275092936,0.6180090620139311,0.5868814729574223,0.618895966029724,0.31236897274633124,0.45161290322580644,0.6492586816232049,0.6692928473208448,0.0019768475208865547,7,15
victim_tree_candidate,942,465,477,255,151,326,210,0.5483870967741935,0.6834381551362684,0.6280788177339901,0.6082089552238806,0.615912625955231,0.5855338691159586,0.6167728237791932,0.3165618448637317,0.45161290322580644,0.6495135735002497,0.6685714929780663,0.0020993232691306624,6,14
victim_tree_candidate,942,465,477,251,147,330,214,0.5397849462365591,0.6918238993710691,0.6306532663316583,0.6066176470588235,0.6158044228038142,0.5816917728852838,0.6167728237791932,0.3081761006289308,0.46021505376344085,0.6497912830547306,0.6690764410180113,0.002231506016940374,6,13
victim_tree_candidate,942,465,477,223,129,348,242,0.47956989247311826,0.7295597484276729,0.6335227272727273,0.5898305084745763,0.6045648204503956,0.5458996328029376,0.6061571125265393,0.27044025157232704,0.5204301075268817,0.645809123197391,0.6654786862334032,0.0023199023921197243,6,12
victim_tree_candidate,942,465,477,223,129,348,242,0.47956989247311826,0.7295597484276729,0.6335227272727273,0.5898305084745763,0.6045648204503956,0.5458996328029376,0.6061571125265393,0.27044025157232704,0.5204301075268817,0.6457535613683869,0.6664660399900815,0.002322120610950426,6,11
victim_tree_candidate,942,465,477,213,117,360,252,0.45806451612903226,0.7547169811320755,0.6454545454545455,0.5882352941176471,0.6063907486305539,0.5358490566037737,0.60828025477707,0.24528301886792453,0.5419354838709678,0.6452002128445018,0.6667996663736164,0.002369255881794312,5,10
